,Li-Li,Li-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,1.5512492472787253e-07,0.0,0.0,0.4
5,1.143719025860983e-06,0.0,0.0,0.5
6,6.34084523729321e-06,0.0,0.0,0.6000000000000001
7,2.791679140016969e-05,0.0,0.0,0.7000000000000001
8,9.917337693168407e-05,0.0,0.0,0.8
9,0.0002961145432090845,2.31882240423671e-07,0.0,0.9
10,0.0007685307582776913,2.649644928357391e-06,6.2049969891149e-07,1.0
11,0.0018179945466290464,1.983053034765974e-05,9.058291292582634e-06,1.1
12,0.004082165808493874,0.00011306627800120701,7.283287393806338e-05,1.2000000000000002
13,0.008862276906874541,0.0005272473502122252,0.0004443599545825821,1.3
14,0.01852596104587549,0.002075532817978344,0.0021248870470558933,1.4000000000000001
15,0.0367749000553248,0.007030819546735485,0.008399600707869841,1.5
16,0.06856714317849186,0.020775630049239803,0.027969299617433937,1.6
17,0.1194929079537022,0.05397155249171808,0.07908753424731405,1.7000000000000002
18,0.19432118311911162,0.12373566123754384,0.19061684479326854,1.8
19,0.29462164910822874,0.2507783924658055,0.39311997903343404,1.9000000000000001
20,0.4165420226104897,0.45003235928996155,0.6975914909536828,2.0
21,0.5508308753361412,0.7173539740340057,1.073909544285928,2.1
22,0.6858875228910948,1.021877997196941,1.4505277049669028,2.2
23,0.8117773461969561,1.3134957006973986,1.7434498254748512,2.3000000000000003
24,0.9221496785056471,1.543352553632548,1.8957905678976918,2.4000000000000004
25,1.013363916528996,1.682948545513686,1.8998711274066438,2.5
26,1.0830596363261729,1.7293320333735123,1.7903973524694639,2.6
27,1.1302714206981883,1.6976758998306833,1.6187730698826515,2.7
28,1.1563406326481658,1.6112931993355766,1.428122634478452,2.8000000000000003
29,1.1646893364674122,1.4952992993029797,1.243495095338108,2.9000000000000004
30,1.1594978291749705,1.3727237228217537,1.0768045947060998,3.0
31,1.1448412534326624,1.260669105835609,0.9348758953752163,3.1
32,1.1246332703813964,1.167416232380529,0.8223564613972645,3.2
33,1.102310336807121,1.09284733126203,0.7407663934332805,3.3000000000000003
34,1.0800086124185282,1.0325361713192032,0.6879416335269537,3.4000000000000004
35,1.058317483594517,0.9828418182255824,0.6590728737090907,3.5
36,1.037179743692008,0.9433319268612365,0.6480702000940739,3.6
37,1.0169770034533365,0.9153522546133892,0.6488319698185407,3.7
38,0.9987202869442516,0.8993725094332033,0.6568211841379732,3.8000000000000003
39,0.9835145615305132,0.8941423587265682,0.6705262339148091,3.9000000000000004
40,0.972191698136115,0.8975544313765933,0.6917489026436533,4.0
41,0.9653753034057908,0.907289714149123,0.7241049427934897,4.1000000000000005
42,0.9633613130300774,0.9208306050411759,0.7694694136894065,4.2
43,0.9656120385903301,0.9357659604620945,0.8239604151871822,4.3
44,0.9705997446303505,0.9503888140418462,0.8778123777849136,4.4
45,0.976479974850422,0.963816184978556,0.9208849870601442,4.5
46,0.9819617489256216,0.975627407837451,0.948883256741029,4.6000000000000005
47,0.9866548625624418,0.9857586159422056,0.964496107929269,4.7
48,0.9908733566093126,0.9946803642073271,0.9736867995398731,4.800000000000001
49,0.9950504440573279,1.003069419770343,0.9811113975834027,4.9
50,0.9990695318074895,1.0108932011241178,0.9878341136443813,5.0
51,1.002169466980699,1.0171500777629296,0.9923204677906428,5.1000000000000005
52,1.0036474026327074,1.020818611496579,0.9933249368439173,5.2
53,1.0035399169143084,1.0217281635785613,0.9914721911336927,5.300000000000001
54,1.0024546223553088,1.020299322113876,0.9879595899068228,5.4
55,1.0009950587274639,1.016984476453945,0.9826495030659964,5.5
56,0.9996321520912015,1.0124083691158976,0.9745875361955229,5.6000000000000005
57,0.9987477349603996,1.0075816554771768,0.9641901944980816,5.7
58,0.9983701676631183,1.0032641073688535,0.9538280106030348,5.800000000000001
59,0.998086204588313,0.9991982687084258,0.9460538469947006,5.9
60,0.9974967721671248,0.9945673573567804,0.9418111515275132,6.0
61,0.9966404685754693,0.9893613127322142,0.9401519181135585,6.1000000000000005
62,0.995871168422124,0.9848203256875306,0.9391389476422302,6.2
63,0.9955281695166172,0.9822662258720126,0.9375683413718567,6.300000000000001
64,0.9958030015305148,0.9818411093476119,0.9366855340963313,6.4
65,0.9966168722585966,0.9827495367802058,0.9399254418433048,6.5
66,0.9974547716259965,0.9844167222916418,0.9501389189574998,6.6000000000000005
67,0.9975944702243208,0.9868386388848297,0.9668868793264039,6.7
68,0.9967311467464742,0.9898588061532188,0.9866451433066066,6.800000000000001
69,0.9952966452702442,0.9927843667837326,1.0053820222379273,6.9
70,0.9941154327519784,0.9950858809348122,1.0203663403754157,7.0
71,0.9938787513290329,0.9971020118655997,1.0297881131357551,7.1000000000000005
72,0.9948942962612682,0.9995341069671443,1.0320457869957804,7.2
73,0.9969602559765403,1.0022910518562418,1.026334879399693,7.300000000000001
74,0.9992657919873474,1.0042118084807972,1.0134583332697156,7.4
75,1.0007081414516226,1.004066200699961,0.9954800484472438,7.5
76,1.0006684354006896,1.001746204767116,0.9749380000353339,7.6000000000000005
77,0.9994212161900552,0.998500228130695,0.9547665179061278,7.7
78,0.9976643637662189,0.995988424924157,0.9383705734780058,7.800000000000001
79,0.9958777668150534,0.9949562873364766,0.9286559719783215,7.9
80,0.9943022112002747,0.9947905035178112,0.9264620682835426,8.0
81,0.9932540416974237,0.9944227170051214,0.9300709894312406,8.1
82,0.9931048020992322,0.9935940438869242,0.9364050438540651,8.200000000000001
83,0.9939492836252249,0.9931215379214824,0.942757268043309,8.3
84,0.9954091733332063,0.9939345113312397,0.947681909940023,8.4
85,0.996717384509608,0.995914722567499,0.9510559151254567,8.5
86,0.9970482445590171,0.9978039693342173,0.9539630926656971,8.6
87,0.9960724651475401,0.9983732190766245,0.958200394271923,8.700000000000001
88,0.9943512761577368,0.9976333508361446,0.9649149006546781,8.8
89,0.9930001345894759,0.9968061031225192,0.9733870424450105,8.9
90,0.9927600897703397,0.9972278381246961,0.9815092507780915,9.0
91,0.993454257670201,0.9993627484743538,0.987527775749747,9.1
92,0.9944047175319728,1.0026205945860442,0.990881035064414,9.200000000000001
93,0.9951543565385899,1.0058754499783713,0.9914460502268618,9.3
94,0.9956015553638033,1.0082118534975086,0.9890084893608051,9.4
95,0.9957087556084602,1.0093773386189286,0.9840979843514409,9.5
96,0.9954501844116077,1.009693076897771,0.9785907551680452,9.600000000000001
97,0.9949698964881315,1.0096720728580009,0.9745685500410539,9.700000000000001
98,0.9945239647072732,1.0097143460010085,0.9727682411880703,9.8
99,0.9942588954264004,1.0099439547977789,0.9725032422842229,9.9
100,0.994156969659671,1.0101845484501213,0.9726978063101005,10.0
