,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,2.0199038117776424e-07,0.0,0.0,0.4
5,1.661363034258189e-06,0.0,0.0,0.5
6,1.115961748795951e-05,0.0,0.0,0.6000000000000001
7,5.689456489814542e-05,0.0,0.0,0.7000000000000001
8,0.0002374047478972086,5.112881523562157e-07,0.0,0.8
9,0.0008382564439935873,6.403712210861011e-06,0.0,0.9
10,0.002547877566502441,4.498319031581329e-05,0.0,1.0
11,0.006741653056380831,0.00023849706761549966,0.0,1.1
12,0.015704828176089373,0.001022689824536558,1.4543307444799028e-07,1.2000000000000002
13,0.032690503051402815,0.0036418471691325375,3.3887163574304077e-06,1.3
14,0.061902722089895036,0.010987111759190232,4.3085144695867496e-05,1.4000000000000001
15,0.10845641522735691,0.028575288719670276,0.00032839150292204356,1.5
16,0.17774764787836173,0.06510452868676708,0.0018023969802479617,1.6
17,0.27348910585412234,0.13176963445527462,0.007899242538662666,1.7000000000000002
18,0.3951487873801906,0.2395698058080724,0.028502074018023335,1.8
19,0.5369890976380509,0.39461316995863654,0.0854149725628102,1.9000000000000001
20,0.6895291374466084,0.5930193660028507,0.2138357478816429,2.0
21,0.8414846417679367,0.8183571254571111,0.4502105209099216,2.1
22,0.9806214965847108,1.0439439836560613,0.8042338219828644,2.2
23,1.0948203185893854,1.2397436554853238,1.233199818982911,2.3000000000000003
24,1.174870927255317,1.3810450451687613,1.6472764170012746,2.4000000000000004
25,1.2175845274316581,1.455240682898482,1.9509075958417905,2.5
26,1.2266002995105079,1.4641366767664095,2.08866077909573,2.6
27,1.2103826022054285,1.4212149353408274,2.060273517676487,2.7
28,1.1789065396202483,1.345415907588004,1.903575988540689,2.8000000000000003
29,1.1404393906021517,1.254773643947126,1.6701642282661449,2.9000000000000004
30,1.0994749623993005,1.1630412046856926,1.4105969972123333,3.0
31,1.0571586150174463,1.0796296433520538,1.1665195258121446,3.1
32,1.0142455586106545,1.0105176647095515,0.9645632209705387,3.2
33,0.973718399094386,0.95840576223825,0.814638314019064,3.3000000000000003
34,0.9400308848381529,0.9229035792154185,0.7146347826726799,3.4000000000000004
35,0.9161218080346268,0.9018552469629644,0.6571429387096619,3.5
36,0.9020859766991258,0.892934808324473,0.6335303811093745,3.6
37,0.8966343280819802,0.8941623038111778,0.6355192386364712,3.7
38,0.8987470416752947,0.9035866759493562,0.6561439582110415,3.8000000000000003
39,0.907577203354746,0.9191771068958974,0.6902062930705604,3.9000000000000004
40,0.9214972002609262,0.9391247454407269,0.7339198817916784,4.0
41,0.9378881699308549,0.9620918324066654,0.7842543429850191,4.1000000000000005
42,0.9540813299638529,0.9872148018070496,0.8381922389207613,4.2
43,0.9685200440777487,1.013774689068749,0.8919091076820455,4.3
44,0.980801021085813,1.0405001597460897,0.9408862013324902,4.4
45,0.990717208405183,1.064973107610299,0.981767314452211,4.5
46,0.9978767305100285,1.0840186493237496,1.014156825791071,4.6000000000000005
47,1.0022414993030788,1.095194504470524,1.0396243288364744,4.7
48,1.004245226368381,1.098167798709476,1.0586509555083259,4.800000000000001
49,1.0041074375624,1.094639895358642,1.0693201638092846,4.9
50,1.001617115174511,1.086920904802814,1.0693349970470796,5.0
51,0.9969334423870602,1.0765621176097957,1.0586920478567399,5.1000000000000005
52,0.991225532932934,1.0641452904675015,1.0400885775575524,5.2
53,0.9861425617984291,1.0499737170636965,1.017437895328522,5.300000000000001
54,0.9827023314285944,1.0347148680347975,0.9944795146807437,5.4
55,0.9808688874495143,1.019513851493306,0.9742019755539632,5.5
56,0.980099751624332,1.0057203865895687,0.9586009283419121,5.6000000000000005
57,0.9800940501081178,0.9945220601584754,0.9484208755732992,5.7
58,0.9809792153771503,0.9866280430987585,0.9430708230474528,5.800000000000001
59,0.9828820856942333,0.9820291716523178,0.9411116446216443,5.9
60,0.9854925493725462,0.9799494851478473,0.941243703861478,6.0
61,0.9882699363013874,0.9792540429156756,0.9430817032600995,6.1000000000000005
62,0.9910448963960315,0.9792647677838925,0.9471142963256918,6.2
63,0.9940412530873378,0.9802548866031775,0.9539532754988935,6.300000000000001
64,0.9971601971830464,0.9829963845244818,0.9635093734553702,6.4
65,0.9995917268765566,0.987793218199343,0.9747697671093412,6.5
66,1.0004084334713699,0.9940148501372278,0.9862909853046065,6.6000000000000005
67,0.9994772489813661,1.0004789811981936,0.9968494373619835,6.7
68,0.9977949330667052,1.0061626178526266,1.0056974705846016,6.800000000000001
69,0.9969135130172811,1.0105782592453763,1.0124241893653374,6.9
70,0.9977842782791116,1.0136355708725575,1.0168207783524124,7.0
71,1.000000076803702,1.01535738225416,1.019003112683954,7.1000000000000005
72,1.0022225442321508,1.0158769550415157,1.0194855935466103,7.2
73,1.0032964741326742,1.0155518390934735,1.0186703997018147,7.300000000000001
74,1.0028900408836625,1.0147913110123823,1.016186822651086,7.4
75,1.001317168999659,1.0137734206063247,1.0112519706778114,7.5
76,0.9990508351748116,1.012449781373472,1.0039930984232677,7.6000000000000005
77,0.9964181101974575,1.0107398050036491,0.996088960496596,7.7
78,0.9936378467902902,1.0086318735856028,0.9898397202032676,7.800000000000001
79,0.9910165066162828,1.0062484940413863,0.9867140727696738,7.9
80,0.9889177396342848,1.0039008491014636,0.986746239609293,8.0
81,0.9874480803142907,1.0019349874546999,0.9888835044552037,8.1
82,0.9863215975984546,1.0004639888117137,0.9915174176475833,8.200000000000001
83,0.9852247274812753,0.9993769206746184,0.9928858985454073,8.3
84,0.9842900160582333,0.9986068418348137,0.9916144119721574,8.4
85,0.9840409666267191,0.9982400288815756,0.987361604529408,8.5
86,0.9848126049763629,0.9983231806650772,0.981067369364884,8.6
87,0.9863685808025494,0.998692217577681,0.9745493392127356,8.700000000000001
88,0.9882069531705342,0.9991518256725115,0.9697616108090594,8.8
89,0.9901059278747767,0.9998085449312577,0.9681907469975951,8.9
90,0.9922170466176723,1.0010761025695034,0.9705276684731606,9.0
91,0.9947522761970916,1.0032702922560721,0.9765063058960843,9.1
92,0.9977003987357194,1.006227272249104,0.9849515642728562,9.200000000000001
93,1.0006568986241977,1.00935283180583,0.9941267351310481,9.3
94,1.0027920985842416,1.0120482516730887,1.002274068781005,9.4
95,1.0032786095960429,1.0140527257112362,1.0081817082676265,9.5
96,1.0020756840346041,1.0153588662505895,1.0115955339487308,9.600000000000001
97,1.0001851964399409,1.0159706678589155,1.013177767962753,9.700000000000001
98,0.9988677774253049,1.0159438980672795,1.0139212897270673,9.8
99,0.9985798692460043,1.0155599074072412,1.014457373160156,9.9
100,0.9987876930659887,1.015229513837841,1.0148271403507978,10.0
