,Li-Li,Li-Sc,Sc-Sc,r
83,0.9957622055612984,1.0255117941055854,0.9405941023383897,8.3
84,0.9978852428735305,1.0266107828036648,0.9399845889798984,8.4
85,0.9990829178395344,1.0267486170876754,0.9371088922788651,8.5
86,0.999274406336828,1.025622878597846,0.9339487677314642,8.6
87,0.9985288525163778,1.023699968076228,0.9325342405148918,8.700000000000001
88,0.9970066097793893,1.0220219108155006,0.93377889413497,8.8
89,0.9948512212237874,1.0214375547038623,0.936912205567229,8.9
90,0.992280087438207,1.0219969268648892,0.9399903302933632,9.0
91,0.989855097907572,1.0231105569775465,0.9410944517984972,9.1
92,0.9883093987152726,1.0241392391029212,0.9392553395661134,9.200000000000001
93,0.9878589562651447,1.024739403942635,0.9346007850686395,9.3
94,0.9879176139174948,1.0249118782725122,0.9279291712358224,9.4
