,Sr-Sr,Sr-Li,Sr-Si,Li-Li,Li-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,8.240159349798019e-07,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,7.446930570276485e-06,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,4.5856795819567e-05,1.3143483337893977e-07,0.0,0.8
9,0.0,0.0,0.0,0.00021826186373004997,1.3227695890385798e-06,0.0,0.9
10,0.0,0.0,0.0,0.0008438767201163151,1.2270251820606586e-05,7.788730866900135e-07,1.0
11,0.0,1.1184703826595652e-06,0.0,0.0027110234993384602,8.021616276813729e-05,1.2069330407621055e-05,1.1
12,0.0,8.97570892401986e-06,0.0,0.007388921047137321,0.00040924061514976447,0.00010039693959908039,1.2000000000000002
13,0.0,5.2281730957154176e-05,0.0,0.017451551572461307,0.0017310038762285472,0.0005942724410377316,1.3
14,0.0,0.00023534782262746033,0.0,0.03647900507648729,0.006176111461035583,0.002763617228900672,1.4000000000000001
15,0.0,0.0008602347826892925,1.908165444896517e-06,0.0688098376056866,0.018726151403408043,0.010551688876284996,1.5
16,0.0,0.0026018017432617698,2.7338749500780936e-05,0.11898772663947202,0.04866911245345098,0.03362986979371821,1.6
17,0.0,0.0066690135885697395,0.0001845496107265902,0.19074985323015706,0.10953650299816546,0.09019565085695504,1.7000000000000002
18,0.0,0.014921235792916704,0.0009586693366138519,0.2855702022472713,0.2160677033843917,0.20485939333530537,1.8
19,0.0,0.030068983051149703,0.003979621584959897,0.4013718707178699,0.3781620461781313,0.3968546598422545,1.9000000000000001
20,5.150099593623762e-06,0.05601723304504974,0.013564755664807781,0.5324302346202148,0.5939174472726951,0.6616340419481009,2.0
21,3.838391199374069e-05,0.09772253656934106,0.03863312485756891,0.6707518490333595,0.8455548338467982,0.9605579444416472,2.1
22,0.00022428616068468745,0.15957042085646098,0.0934185240945623,0.8077102733926289,1.1019817190133263,1.23254326545264,2.2
23,0.0010049999534641949,0.24266406624176914,0.19484225164526384,0.9346860177646801,1.328318043461735,1.421913665123456,2.3000000000000003
24,0.0036413280308320536,0.34363095593466686,0.35558585536939935,1.0434936968632766,1.4975304973978303,1.5005042314986916,2.4000000000000004
25,0.010925677422341655,0.45668370134988434,0.5751189997754096,1.1279990537052023,1.5976698329232581,1.4713112153662762,2.5
26,0.027621107551023722,0.5764543909195248,0.8344904181200626,1.185912393777388,1.6315748013303106,1.3604250052869384,2.6
27,0.05991121074200005,0.6978932200268674,1.1008189822188725,1.2186830386921659,1.6109834617775558,1.2062533751436753,2.7
28,0.11341731840361613,0.8143367784843423,1.3403486588985003,1.2298851996885591,1.5501854955247008,1.0469550809208894,2.8000000000000003
29,0.19097830134362082,0.9181620524117368,1.5300367296319826,1.2239160891299825,1.4630643610605694,0.9084528052791231,2.9000000000000004
30,0.29213553375315854,1.004025888046308,1.659663985313252,1.2053311089808463,1.3627998088389286,0.8000483291124225,3.0
31,0.4144429915090076,1.0702253417104404,1.7275283497753426,1.1782890536625887,1.261251793751002,0.7194461319860791,3.1
32,0.5531858844090581,1.1169645262161512,1.737584149524035,1.146311109178157,1.1673019462769247,0.6610896825548995,3.2
33,0.699532556954054,1.1450991581910224,1.69901058997197,1.1124307034249434,1.0858316104468024,0.6216191036570191,3.3000000000000003
34,0.8438464823313786,1.1567554296449243,1.624499718177165,1.0791258035665379,1.0183209291797886,0.6007300517429788,3.4000000000000004
35,0.9845459401604176,1.1555296506010593,1.5271428465261916,1.0480046537330885,0.9643019889058804,0.5986662297262225,3.5
36,1.1272244373148659,1.145285689588534,1.4184822967557413,1.0199530198584128,0.9227264052706698,0.6130581411317324,3.6
37,1.2672218784239637,1.129137009625433,1.308311800702324,0.9957626955849849,0.8927579108244712,0.6383944036248895,3.7
38,1.3792842358099096,1.1094696808450495,1.2057523666562038,0.976401193978616,0.8738681169525256,0.6690548352313921,3.8000000000000003
39,1.4360660541478267,1.0880308244741872,1.1196903449183875,0.9625896605257827,0.8654609237642026,0.7026920941582192,3.9000000000000004
40,1.4333173734768052,1.0657530298525073,1.0559779348452496,0.9543297478360802,0.8664610527629353,0.7401540962130514,4.0
41,1.3868288700564784,1.04327763552576,1.0132911004880736,0.9509584110498666,0.8751111011812598,0.7824091546337515,4.1000000000000005
42,1.3108653659738239,1.022026766241543,0.9839354721703385,0.9516308976944124,0.8890947783295253,0.8280933618395,4.2
43,1.2127685614554775,1.0041008520197787,0.960769408620117,0.9556733837944924,0.9061470574936751,0.873940703327478,4.3
44,1.1051656798362077,0.9907412756756988,0.9424855711213811,0.9624414612240705,0.9247605558011331,0.9173072968529591,4.4
45,1.0094689147568665,0.9814038000233174,0.9317029961700156,0.9710088433766824,0.9440712932941736,0.9579883224835686,4.5
46,0.9431846806127315,0.9748034305934566,0.9303168378978794,0.9802065535596532,0.9630001207644687,0.9968116712612594,4.6000000000000005
47,0.9089628967118549,0.9707612701203832,0.9376827824004307,0.98890735752587,0.9800461656802598,1.0320943548143962,4.7
48,0.8970160867524789,0.9705377285400897,0.9513478604698868,0.9962037444938722,0.9941684561255907,1.0583754385690207,4.800000000000001
