,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,5.501295834513643e-07,0.2
3,0.0,0.0,0.0,0.0,0.0,3.1321100953150584e-05,0.30000000000000004
4,0.0,0.0,1.910172164761681e-07,0.0,0.0,0.0002831124938778505,0.4
5,0.0,0.0,1.7338694128810663e-06,0.0,0.0,0.001602656825281201,0.5
6,5.613567178075145e-07,0.0,1.3018091036260156e-05,0.0,6.876619793142048e-06,0.007092275457297952,0.6000000000000001
7,5.127517841341966e-06,0.0,8.215926494872385e-05,0.0,0.00011427977236377777,0.025113361264311764,0.7000000000000001
8,3.266848450997047e-05,0.0,0.0004231024871672657,0.0,0.0008885365317297837,0.07150921428647684,0.8
9,0.00016390418371468033,4.758906431240174e-07,0.001841629149622745,0.0,0.004842796112005985,0.1644132393521126,0.9
10,0.0006679206889818822,4.801127617990781e-06,0.006872927446641691,1.6979308131214945e-07,0.020874279464996346,0.306736779995231,1.0
11,0.0022904264444175487,3.521270908931588e-05,0.022096044565512934,3.6978278987303306e-06,0.07319396921347225,0.4673473342021566,1.1
12,0.0067390380411208595,0.00019432242970321848,0.06102204499156824,4.2320520963573504e-05,0.2105480244308489,0.5865780235618813,1.2000000000000002
13,0.0172617545945599,0.0008670780118334631,0.1446080892786037,0.000290063566522697,0.49961545977308325,0.6136642549890913,1.3
14,0.038854316897436916,0.0032426059789379138,0.29473897240863073,0.0014967500275202487,0.9836379401599109,0.5436056193402188,1.4000000000000001
15,0.0774551554753541,0.01033026118500826,0.5197095621550355,0.006225114303509782,1.617662305971192,0.4163091439001615,1.5
16,0.13804441487104802,0.02828514890150451,0.8001286578615411,0.021373931679833032,2.240809328274288,0.28370223876346257,1.6
17,0.22284191312672855,0.0670577201072447,1.0889150480467962,0.06109619625565362,2.6424759861858407,0.180520683128882,1.7000000000000002
18,0.3310022552634091,0.13879111684362191,1.3300602020293681,0.14643671458474872,2.690784756637413,0.11839302455863311,1.8
19,0.4592645408817767,0.2533269406546855,1.4841337145967537,0.2967787702493026,2.4128671204958994,0.09541506883602208,1.9000000000000001
20,0.6014779878150988,0.41252065518658815,1.5426429875022134,0.5139100416288569,1.9583054919127656,0.10691930689391771,2.0
21,0.7471031278862296,0.6065640470808621,1.523841453039805,0.7703651547129602,1.492710016640691,0.1507317393260495,2.1
22,0.8820639028087948,0.8146461330237045,1.4571307172243915,1.0158945414909029,1.1175620056266693,0.22705052121964092,2.2
23,0.9935176402478346,1.0102064872126935,1.368830388528722,1.2012351099699627,0.8591005001947613,0.33569963706839373,2.3000000000000003
24,1.0745619774619313,1.1691447765013634,1.2765604853510721,1.3015129110371724,0.7001979093338905,0.47340402882017885,2.4000000000000004
25,1.1245800822202403,1.277473293153419,1.1903914283761559,1.3230560979496457,0.6132108369025052,0.6319546446977531,2.5
26,1.1467067588700988,1.334280377015639,1.1155138558871271,1.2930858688880222,0.5753813922597559,0.7976490054789838,2.6
27,1.146148923538215,1.3487338637201494,1.0539433908540505,1.2429111959764838,0.570778766595657,0.953108231299979,2.7
28,1.1294386155419838,1.3342417517182632,1.0056770024708324,1.1949773624072633,0.5880741353115588,1.0816275760798444,2.8000000000000003
29,1.1030832140635836,1.3038594396310614,0.9698206212592576,1.157986660313747,0.6187918013922742,1.1718670592313654,2.9000000000000004
30,1.0724919002365314,1.2678243302467092,0.9452825805948576,1.1289337579113439,0.6567260509662373,1.2204864708399574,3.0
31,1.0422537277771828,1.232135914466941,0.9307538137744954,1.0994293596745095,0.6980690669888188,1.2320757869298673,3.1
32,1.0163535451805752,1.1983279209042796,0.9244316629161878,1.0632994020361826,0.7415037250790706,1.2166281096268463,3.2
33,0.9969185072670085,1.165235402832709,0.9243173069687785,1.020935945484792,0.7873724959813385,1.185467794439336,3.3000000000000003
34,0.982793284337807,1.1318360738401578,0.9290984085731983,0.9776222429990644,0.835889286073032,1.1477900334574853,3.4000000000000004
35,0.970379008722039,1.0988737177040684,0.9384295089330322,0.9385300210788323,0.8857410540564921,1.109684424765487,3.5
36,0.9568042863045495,1.0680051710784184,0.951990720124334,0.9055982792273418,0.9342671703888965,1.075008729647813,3.6
37,0.9424511234236517,1.0399219506822375,0.9684424801757334,0.8782126826411827,0.9785996396206402,1.0458994894085694,3.7
38,0.9304202435384216,1.0141204586382335,0.9856474938462563,0.8557554780532001,1.0163760806031632,1.0224040655777573,3.8000000000000003
39,0.9239207324380161,0.9906923608959779,1.0016316677376378,0.8392561236770757,1.0457536251436985,1.002915141759525,3.9000000000000004
40,0.9241139143285618,0.9715984564377554,1.01483513695993,0.8307740635953087,1.0656241528828045,0.9859938201799131,4.0
41,0.929687933367573,0.9594253053436086,1.0237955837334882,0.8315306170619284,1.0763098194428384,0.9718117581973901,4.1000000000000005
42,0.9378587490616047,0.9550479039317471,1.027536618762662,0.8408196486563001,1.079599611165269,0.9618687550389312,4.2
43,0.9458824959109924,0.9570493393939903,1.0265085577651096,0.8565687597024262,1.0774714798235707,0.9576686444928727,4.3
44,0.9522302330093849,0.9632837479794456,1.0226921431498632,0.8766610630205885,1.0708982502323188,0.9594926197580046,4.4
45,0.9569349759195976,0.9723774286754641,1.01846424781725,0.8995911637134376,1.0601959392569535,0.9660542292898282,4.5
46,0.961123711073965,0.9835468683500546,1.0152750479365888,0.9238220726589441,1.0462308095081176,0.975288714729316,4.6000000000000005
47,0.9659580703031926,0.9956569854174124,1.0132192101916493,0.9469296961951538,1.0308124071379559,0.9854199397517907,4.7
48,0.9716781160246735,1.0071334409196717,1.0116497999271366,0.9661726084476708,1.0159840890934857,0.9951249756050138,4.800000000000001
49,0.9776841776937771,1.016689971614171,1.0100737667753068,0.9803834012274433,1.0032121770022795,1.0031708464070783,4.9
50,0.9834635266554362,1.02372020281638,1.0084291773845335,0.9911938361017858,0.993151769359172,1.0085816801323093,5.0
51,0.989028430668162,1.0281576792007572,1.0066786267481307,1.0019415780456167,0.9857848058877359,1.011154040750137,5.1000000000000005
52,0.9944637657006673,1.0303298542100272,1.004463222747235,1.0148059982655,0.9806117218510846,1.0116324031161068,5.2
53,0.9994265803034773,1.030828335534291,1.0013642350396965,1.0286781044270328,0.9769032743384105,1.011521721401463,5.300000000000001
54,1.0031581516098103,1.0302281039296035,0.9975404791631654,1.0399294481707666,0.9740460651168535,1.0125487954054155,5.4
55,1.0047982908077322,1.0289417780871177,0.9939592158474239,1.0454809374936935,0.9718475356890655,1.0156250911048403,5.5
56,1.0038405102452168,1.0273210917108249,0.9917304938994546,1.0451350168735194,0.9706661626939177,1.0199263428040901,5.6000000000000005
57,1.000549656618527,1.0255692370877472,0.9911011174928274,1.0409266341260495,0.9712820495099885,1.0231565900440114,5.7
