,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,6.823798084841047e-07,0.0,0.0,0.5
6,6.214810827497701e-06,0.0,0.0,0.6000000000000001
7,3.740236489355928e-05,7.322043659289758e-08,0.0,0.7000000000000001
8,0.0001769710673179108,5.418111222831116e-07,0.0,0.8
9,0.0006798941167573621,3.186401169047114e-06,0.0,0.9
10,0.0021744069913525906,1.7002281175953784e-05,0.0,1.0
11,0.0059346450225270415,8.032374971605704e-05,1.8254402474683605e-07,1.1
12,0.014178783238031843,0.00034174443139465443,4.155764248883534e-06,1.2000000000000002
13,0.03034952702909772,0.0013247763883927702,4.0623850578990054e-05,1.3
14,0.05920515643290675,0.0046148772609253775,0.00028344901708124675,1.4000000000000001
15,0.10630423609429485,0.014204872256157332,0.0014879633909972466,1.5
16,0.17657985687008948,0.038222680504530336,0.006340301800183688,1.6
17,0.2724022081777456,0.08979813519256911,0.022517421295804314,1.7000000000000002
18,0.39206354407439026,0.18505247315835222,0.06726945430122494,1.8
19,0.5293756119255144,0.33709399481327557,0.16984874725334015,1.9000000000000001
20,0.6744973612961787,0.5476346232394639,0.3641255978596927,2.0
21,0.8157217057070284,0.8009146069520761,0.666758274213132,2.1
22,0.9417574330204427,1.0649445876685149,1.0511218187841316,2.2
23,1.0439998208924068,1.301130350105779,1.4410128877071329,2.3000000000000003
24,1.1181761206666614,1.4774825676439718,1.7391217721423764,2.4000000000000004
25,1.1645147522118404,1.5779676086999275,1.8750428743542413,2.5
26,1.1862060350314885,1.6039282766134086,1.8379403080300076,2.6
27,1.18735955053219,1.5693466197633368,1.6721895327928582,2.7
28,1.1718655540068428,1.4942673694109916,1.4453138524024751,2.8000000000000003
29,1.1432876308289708,1.398988142155587,1.2151800385268166,2.9000000000000004
30,1.1054025135996672,1.2996853283977128,1.0153112041603858,3.0
31,1.0630419436290774,1.2062896488622918,0.8577279150622696,3.1
32,1.0219811393160498,1.1233344780507803,0.7420592770722721,3.2
33,0.9870526610980807,1.0525023205291955,0.6625531861712559,3.3000000000000003
34,0.9601935886100368,0.9945181014560907,0.6121293614763379,3.4000000000000004
35,0.940653460249732,0.9496780437040145,0.5853980402532208,3.5
36,0.9269329319714028,0.9179678628502143,0.5803324293026904,3.6
37,0.9183308094537854,0.8993487875477265,0.596853150167309,3.7
38,0.9150152542717206,0.8936011361716962,0.6332602010796715,3.8000000000000003
39,0.9171543513200497,0.899383812643254,0.6842841638554729,3.9000000000000004
40,0.9242577316286046,0.9135320657922915,0.7428489807719063,4.0
41,0.9353000685609645,0.9318345351744765,0.8034883151546743,4.1000000000000005
42,0.9491805514155228,0.9509070360980363,0.8639363404783457,4.2
43,0.9647884803427628,0.9693033396896175,0.9235856639559086,4.3
44,0.9808357818605618,0.9868987508042113,0.9807385733240607,4.4
45,0.9960979294829438,1.0035777572587188,1.031666693411119,4.5
46,1.0098312691788094,1.018584675429668,1.0722475929811062,4.6000000000000005
47,1.021607045551475,1.0306673103623154,1.1001485942208078,4.7
48,1.0307668071631397,1.0385611073347791,1.1153906635391044,4.800000000000001
49,1.036382535365856,1.0415791065625213,1.119129349886988,4.9
50,1.0378553232749588,1.0400878720032485,1.1123195956728844,5.0
51,1.035482989694087,1.0354070714982246,1.096045284849384,5.1000000000000005
52,1.030426993688985,1.0290758031979308,1.0731594362796069,5.2
53,1.024143881589593,1.022075341177873,1.048449395184402,5.300000000000001
54,1.0177995703640512,1.0146613568537162,1.026007982619809,5.4
55,1.0119901020406392,1.0068213835234525,1.0065850549905155,5.5
56,1.0066485101774885,0.9988509834972875,0.9882025354572532,5.6000000000000005
57,1.0010955530706587,0.991467454966504,0.9693754019858949,5.7
58,0.994586318702327,0.9854197623486125,0.9514653252124441,5.800000000000001
59,0.9872432661436733,0.9811586459975762,0.9381068404281014,5.9
60,0.9804264367869174,0.979000918423468,0.9326523541587144,6.0
61,0.9759328544129786,0.9793509630516628,0.936016626797169,6.1000000000000005
62,0.9748367678218867,0.9823126627775332,0.9463133705607605,6.2
63,0.9770799958765927,0.987098844908437,0.959953709378745,6.300000000000001
64,0.9817760378967155,0.9923184699110983,0.9733339444473289,6.4
65,0.9875613620894081,0.9970032651257381,0.9843179354450513,6.5
66,0.9929055437808401,1.0010442381197273,0.9926555087006593,6.6000000000000005
67,0.9965959438350328,1.004612653912556,0.9990592653594733,6.7
68,0.9982479060595101,1.0075631165431136,1.0039704513803365,6.800000000000001
69,0.9984901282964234,1.009529110209346,1.0072616058861519,6.9
70,0.9985992956111986,1.010371782876492,1.008796606019362,7.0
71,0.9996486365287967,1.010360404507871,1.0088461845393355,7.1000000000000005
72,1.0017622083556974,1.0099353637099133,1.0079567145849468,7.2
73,1.0041759276716882,1.009347930143688,1.0066001492063725,7.300000000000001
74,1.0059447289890349,1.0085635358412988,1.0049800649767457,7.4
75,1.0064729112990354,1.0074304407404289,1.0030974082659523,7.5
76,1.0056089193506847,1.0058335934572589,1.0009852743877743,7.6000000000000005
77,1.0036826060333695,1.0037680743855444,0.9988995534763543,7.7
78,1.0014829153952225,1.0014576236454706,0.997198851827999,7.800000000000001
79,0.9997978339687308,0.9993988826067237,0.9960306080343906,7.9
80,0.9988121885918598,0.9981011094263028,0.9952594113020028,8.0
81,0.9981201277694227,0.9976568257412274,0.994761754454157,8.1
82,0.9973379213481612,0.997549970614987,0.9946218275556501,8.200000000000001
83,0.9964775028742083,0.9969564777043219,0.9948137522530103,8.3
84,0.9957004757535692,0.9953732207849957,0.994794912581129,8.4
85,0.9949973108028729,0.9930533952347359,0.9938344299435249,8.5
86,0.9943125310324353,0.9908307820198675,0.991800730948976,8.6
87,0.9938382297863043,0.9894982241143839,0.9892365799125634,8.700000000000001
88,0.9939052809263614,0.9893211707846633,0.9866617411963352,8.8
89,0.9945867827961811,0.9900606185631117,0.9842840645413955,8.9
90,0.9956304493106346,0.9913936511507477,0.982390025159143,9.0
91,0.9967852439489718,0.9932841723725204,0.9814389800083465,9.1
92,0.9979597946376301,0.9959830779406965,0.9815798787244764,9.200000000000001
93,0.9990587076253925,0.9997559911568008,0.982391538428475,9.3
94,0.999925059802955,1.0046145436073484,0.9833751282540302,9.4
95,1.000528815997347,1.010146212948175,0.9846625039624355,9.5
96,1.001033997337418,1.0155467924008852,0.9869334355822179,9.600000000000001
97,1.0015816621325278,1.0200227316351969,0.9904525468978312,9.700000000000001
98,1.002117136052692,1.023271817023245,0.9944329420460438,9.8
99,1.0024983689892732,1.0254277412095123,0.9976166757889223,9.9
100,1.0026737613241907,1.0265640700268415,0.9992614476601313,10.0
