,Li-Li,Li-Hf,Hf-Hf,r
83,0.9683310501354695,1.0851462099727998,0.8354483932718784,8.3
84,0.9694675777393833,1.0885004811367673,0.8301943335664883,8.4
85,0.9698417532926511,1.0907779509863005,0.8251060212366952,8.5
86,0.9694666489702151,1.0919834917400442,0.8184059470943369,8.6
87,0.9687750147181015,1.0923267152889238,0.8082615293904585,8.700000000000001
88,0.9680549041523822,1.092130637990249,0.7942256483003449,8.8
89,0.967332533185547,1.09180641532297,0.7783291323129365,8.9
90,0.9667502019863081,1.0916857904478328,0.7643186157862278,9.0
91,0.966603686603017,1.0917719730632343,0.7551672016662032,9.1
92,0.9668227689181029,1.091673871120314,0.7511792946562447,9.200000000000001
93,0.9667976358040912,1.090855444771713,0.7503525232782018,9.3
94,0.9660052048682555,1.0890434185607054,0.750192114337352,9.4
