,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.5758330126535173e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,1.5710737940143037e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,9.591055782600148e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,4.5080682550286394e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.00017331038048393053,2.7645236588765857e-07,5.529047317753171e-07,0.0,0.0,0.0,0.9
10,0.0005500474715972565,2.6657562686968097e-06,6.81104464371831e-06,0.0,0.0,0.0,1.0
11,0.00148391729059981,1.7991774022233363e-05,5.0057610330843155e-05,0.0,0.0,1.3278903114936285e-05,1.1
12,0.0035325281627365643,9.719937118162068e-05,0.0002798472248999876,0.0,1.7976315091844997e-06,0.00021601879399017155,1.2000000000000002
13,0.007724458288714957,0.0004330841878255173,0.001256564316606714,0.0,1.9331052177496568e-05,0.0015815619035104637,1.3
14,0.016037526081683382,0.001638570484035043,0.004699899393691978,9.904305835727268e-07,0.0001249933270661826,0.00836957666663098,1.4000000000000001
15,0.03200626209742802,0.005387785823279929,0.014926871185513587,1.46140247775389e-05,0.0006270013130094973,0.035154852768769604,1.5
16,0.06098486956280944,0.015546700466118108,0.04070820208888938,0.00011635643210158884,0.0025586730422471195,0.12009497377228336,1.6
17,0.10943875982333089,0.03946771367255118,0.09616470358006082,0.000648882784836957,0.008681129811415588,0.336626613350448,1.7000000000000002
18,0.1828631817078117,0.08819968955078283,0.19829039441667046,0.0028793110197432885,0.025030507945076993,0.7804161880976387,1.8
19,0.2828831471879807,0.17400013887688395,0.35995627735300695,0.010469866922396728,0.06251643967114776,1.5104579458254312,1.9000000000000001
20,0.40559117710424997,0.30508188832682165,0.5811268063204182,0.03161460628709413,0.1371920434983894,2.468071665623733,2.0
21,0.5426589820233201,0.48029843915446563,0.8443071751018388,0.08000301135465304,0.2666735112072756,3.450820553489674,2.1
22,0.6837424808994623,0.6870389113816372,1.1179864349941093,0.17126375169718666,0.4603236443019659,4.192830901978905,2.2
23,0.8179268481215668,0.903195330277795,1.3658177256756043,0.3135157901062962,0.7061166619421424,4.499438254221435,2.3000000000000003
24,0.9349424577055329,1.1022105131223592,1.5562952499119385,0.49706609196200435,0.9656015453156542,4.330028697121117,2.4000000000000004
25,1.0275403212307652,1.260331242505981,1.670196102639678,0.6928127071165768,1.187311655614725,3.787264490213553,2.5
26,1.0934118325303561,1.3639490056250554,1.7051633553499514,0.8640602952602175,1.3318980543129826,3.0514872068561654,2.6
27,1.1345700057573038,1.4127265604051864,1.6753507861567598,0.9843980232607108,1.3883091056429617,2.30691625742828,2.7
28,1.1549632564135883,1.41631885440845,1.6045389708109243,1.0480234269569164,1.3698835522841566,1.6841199000148408,2.8000000000000003
29,1.158601800159989,1.3880911481425473,1.516194613585349,1.0665541533250193,1.2997791046834553,1.2351210657750025,2.9000000000000004
30,1.1494412214505332,1.3407094948924163,1.4263786936673493,1.058761806518,1.2004876002714413,0.9454306233973468,3.0
31,1.1322000292065952,1.2844873401868782,1.3420675264310566,1.0420391104729445,1.0908706714409195,0.7683615577368382,3.1
32,1.1119837293366768,1.2266207226970582,1.2638335853470464,1.0276475490738641,0.9854329434831229,0.6587879134044929,3.2
33,1.0922588103031252,1.1708692043978801,1.1904016136975846,1.0186716089354488,0.8933313608087846,0.5892343280933589,3.3000000000000003
34,1.0736438000737574,1.1184302668530355,1.1218940631123415,1.0115670768254172,0.8193001631952554,0.5475610631563959,3.4000000000000004
35,1.0552476170292198,1.069554074604959,1.060063869181839,1.0013291230995898,0.766052027440565,0.5286937094224148,3.5
36,1.0367525541370535,1.0246931103878207,1.0069319182383516,0.9868577700083192,0.7343105785408852,0.5304719484868337,3.6
37,1.018806562143059,0.984938036944112,0.9642324879794262,0.9720375747374219,0.7207650591030237,0.5523486511042552,3.7
38,1.0020247141406737,0.9518686770554077,0.9336745193526843,0.9620218705430713,0.7189130271027914,0.5922887758325321,3.8000000000000003
39,0.9864799344695293,0.9267989191745156,0.9165402052369327,0.9589131455590162,0.7237720346812451,0.6430791578012613,3.9000000000000004
40,0.9723489846299064,0.909995193538641,0.912556510317644,0.9607244595450242,0.7353736992246245,0.6925150186787445,4.0
41,0.960660558867783,0.9007665267440438,0.9196152428396659,0.9631814347418487,0.7570802994414684,0.729073652074015,4.1000000000000005
42,0.9530770970988288,0.8983173800322879,0.9346840166600899,0.961897343772531,0.7903710999114713,0.748827360147699,4.2
43,0.9508532045935058,0.9022879415213132,0.9544891750589866,0.9542740306968502,0.8311961128474232,0.7575805471016158,4.3
44,0.9539495903730166,0.9122082601286744,0.9755034842040317,0.9419431140472565,0.8709413438632527,0.7663482700420349,4.4
45,0.9610501893014937,0.9265197701935225,0.99447004935028,0.9317038682638523,0.9007886434971941,0.78348867520006,4.5
46,0.9703234696205109,0.9426345206141178,1.0097269117983172,0.9315412247013222,0.9165909300760114,0.8091056595650142,4.6000000000000005
47,0.9801489763844926,0.9584196226443961,1.0216880736635496,0.9441619886613912,0.9212018543241758,0.8360490396804547,4.7
48,0.989315773703929,0.9734891289401669,1.0313982069182641,0.964785573612489,0.9218883566640396,0.8566567849379066,4.800000000000001
49,0.9970101599421305,0.9886699193796583,1.0385609893606316,0.9851302495899561,0.9244824834133,0.8691239229821204,4.9
50,1.0029263687393821,1.0042248371635987,1.0413877360052426,0.9988839757723703,0.9297822283528157,0.8783362990932283,5.0
51,1.0072062623542557,1.0188475436880482,1.038683017778007,1.0046587422159845,0.935236221777187,0.89116356728075,5.1000000000000005
52,1.0100087574397612,1.030299936926738,1.031639465081432,1.0060423967188208,0.9389847173544146,0.9106591218335705,5.2
53,1.0112153731304305,1.036829009254658,1.022954122079826,1.0085591941091383,0.9416314173824707,0.9337481964371248,5.300000000000001
54,1.0106495426087607,1.0380371916365922,1.014478539880302,1.0145313161804685,0.9451989405096118,0.9539538061427264,5.4
55,1.0084694604551654,1.0347759507322163,1.0065702270928527,1.0202376381271825,0.9515152726245862,0.966803556724226,5.5
56,1.0052374487816793,1.0286591953481095,0.9995677707575997,1.0187711679238587,0.9611756503709115,0.9734253191241966,5.6000000000000005
57,1.0016821647492622,1.0217093433714655,0.9948245209981086,1.0061903722410905,0.9732639131497762,0.9786465543270981,5.7
58,0.9984794794434209,1.0159700285768247,0.993788186377864,0.9855481101823578,0.9860718914038723,0.985600169901237,5.800000000000001
59,0.9961739192622581,1.0127975022860625,0.9962908409450113,0.9654346819719974,0.9981730694667759,0.9930212072370838,5.9
