,Li-Li,Li-Si,Li-F,Si-Si,Si-F,F-F,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,7.385247569052182e-06,0.0,0.0,0.0,0.5
6,0.0,0.0,8.41364535633278e-05,0.0,3.0247487173758336e-06,0.0,0.6000000000000001
7,5.547141507421416e-07,0.0,0.0005859581627319422,0.0,3.594922817966595e-05,0.0,0.7000000000000001
8,7.029982778832009e-06,0.0,0.0030354234554071896,0.0,0.0002439970023272843,0.0,0.8
9,4.7533744096893185e-05,3.2390315895410506e-07,0.01260991667899848,0.0,0.0012400768346242969,4.3187087860547336e-07,0.9
10,0.0002418991270406869,3.1714638526966475e-06,0.04318972698011249,2.889136201781987e-07,0.005040249187303466,4.7422426839123265e-06,1.0
11,0.0009942283765877389,2.290650233731438e-05,0.12338679756143384,7.675030897943145e-06,0.01678978182130395,3.377600838727711e-05,1.1
12,0.0033578022686087173,0.00012303959485076188,0.29664396107711744,7.33062971933448e-05,0.046302643116395,0.0001816623129483588,1.2000000000000002
13,0.009494239744279168,0.000541240114802308,0.60552253046788,0.0004684813965019295,0.10657767993299105,0.0007966613192078418,1.3
14,0.02288422498096474,0.0019996298527069204,1.0598837741434919,0.002306429481911168,0.2064226861939893,0.0029145447099279123,1.4000000000000001
15,0.047979033749589374,0.006311990819929131,1.6097300056685448,0.009236128590118532,0.33948225804879256,0.009092465271389514,1.5
16,0.08936115941526604,0.017233976168635638,2.1512168065659654,0.03073291026865422,0.47940343438266014,0.02449048060931858,1.6
17,0.15074173364786245,0.041055825204261424,2.5698396176885416,0.08590328757062303,0.5900727176671984,0.0574741330338242,1.7000000000000002
18,0.2340375508654704,0.08595049505332122,2.7910728601260772,0.2034667471291327,0.6462962072961755,0.11843066470777196,1.8
19,0.33862067021552267,0.159177009738662,2.804728468818707,0.41186553347030863,0.6479124821464757,0.21594392699055942,1.9000000000000001
20,0.46093310087910977,0.2626798184080895,2.654062831592843,0.7191091105107853,0.6159112078889887,0.3518634939359076,2.0
21,0.5947855561656004,0.38994578121138795,2.4052124012075984,1.0943193835733287,0.5765343460035136,0.5188764817384544,2.1
22,0.7328038100666446,0.527444228043067,2.1201739592793025,1.4691263044179144,0.54781759867541,0.702843076251777,2.2
23,0.8685492957784052,0.6602317320736211,1.845268359973392,1.7646096854799318,0.5363847599337349,0.8877557187941539,2.3000000000000003
24,0.9973158218883575,0.7769002431760705,1.6094171533936545,1.927184801757899,0.541779953539579,1.0592521499508567,2.4000000000000004
25,1.1145186090124923,0.870352998058758,1.4240828342520402,1.9486546704407577,0.5615740917969587,1.205672275863412,2.5
26,1.213951121904463,0.9364009397291011,1.286205213272598,1.8601578089726742,0.5934233112756856,1.3192761745280521,2.6
27,1.2892498279267879,0.9738154536630745,1.1859174423969723,1.710004081992471,0.6346870681466082,1.3987442052433634,2.7
28,1.338348532922227,0.9856203902286863,1.1136144791036429,1.5422876905500287,0.6816823073992551,1.4493123397075518,2.8000000000000003
29,1.3660556894985079,0.9787856476838107,1.0618273311021407,1.3860118332324123,0.7298571555921017,1.4778465174638242,2.9000000000000004
30,1.3803444846101167,0.9616592434724165,1.0245693531929978,1.2547334930560783,0.7749535306836101,1.487371502283573,3.0
31,1.3851959183997644,0.9413614593268145,0.9980430399596405,1.1517447563889933,0.8141208689840741,1.4771462665202446,3.1
32,1.37835641054236,0.9227166938052842,0.9816898854494084,1.0755853082889841,0.8459613942071903,1.4470832029034013,3.2
33,1.3568407921594663,0.9080644981567507,0.9768553087981691,1.0231604890020158,0.8700410717382738,1.4010177123601295,3.3000000000000003
34,1.3226912551570869,0.897367646235773,0.9835805080540932,0.9906598298468071,0.8868848957753521,1.346377042626715,3.4000000000000004
35,1.2816854393369446,0.8892450646282651,0.9986723491047674,0.9737366781532922,0.898105830347937,1.2915933470002945,3.5
36,1.2380266416421868,0.8826851339223261,1.0168320146460872,0.9679817159072858,0.9058095425478632,1.2428073958944084,3.6
37,1.1927152630070224,0.8779586452806576,1.03361639792101,0.9697144959867268,0.9117250608376021,1.201295058959912,3.7
38,1.1467298332847318,0.8762632910636645,1.0474693466957226,0.9764680803920496,0.9170738290056039,1.1641254617183823,3.8000000000000003
39,1.1036799195405427,0.8789645187352831,1.0592330773884648,0.9867724381689891,0.9228770137427619,1.1282631529917235,3.9000000000000004
40,1.0684791957496536,0.886904864265195,1.069982865649822,0.9996626743819592,0.9296138969362179,1.0937913875431196,4.0
41,1.0437960457851034,0.8997154022808169,1.0793363000695833,1.0142871985979238,0.9366534176787027,1.0629482206533787,4.1000000000000005
42,1.027929585230516,0.9155372145769197,1.0855865352782141,1.0294841594416846,0.9428517642271478,1.0374707762191215,4.2
43,1.016038603622953,0.9317532018061498,1.087119325840755,1.043524479153392,0.947957455565815,1.0179827938876407,4.3
44,1.0037952531471594,0.9464061867054673,1.083489667709159,1.0545665637397088,0.9529425319449988,1.004774189068298,4.4
45,0.9903398911469674,0.9591070497155493,1.0753170328167154,1.061425046822776,0.9589483631368766,0.9974168820064994,4.5
46,0.9780267904456391,0.9705809597732686,1.0637005470409786,1.0636271745143515,0.9664631739121602,0.9937822010579237,4.6000000000000005
47,0.9696271319608517,0.9813627209447547,1.0501030031547873,1.060868122976561,0.9755424895623762,0.990802054373085,4.7
48,0.9659749045438635,0.9910132042170249,1.03639525167793,1.0530293422300938,0.9860437292192683,0.9867938248513585,4.800000000000001
49,0.9661761837207646,0.9985521173322025,1.0244611317931704,1.0409273819300275,0.9971425297770234,0.9824908625143476,4.9
50,0.9693032999474795,1.0035389143970024,1.015595232744277,1.0266527527785532,1.00705647362837,0.979335695919001,5.0
51,0.9749068358867057,1.0066887174078254,1.009983186807544,1.0128247520440146,1.0138952169523217,0.9774938363955147,5.1000000000000005
52,0.9819310581457094,1.0093028956648176,1.0063657987450025,1.001366768774151,1.0169425257583922,0.9761458297670139,5.2
53,0.9881737896114318,1.0120040951927907,1.0025600949839493,0.9928078413573587,1.0170770347544544,0.9749455856151663,5.300000000000001
54,0.9914547604598087,1.0141799906481392,0.9969866648595437,0.9865087295401905,1.0161343150397024,0.9742071183003789,5.4
55,0.9910723016308787,1.014830698413738,0.9897223378677609,0.9814864479320845,1.0159779929987094,0.9740196123240491,5.5
56,0.9877893836369128,1.0138991374281594,0.9819415850043031,0.9771521429772462,1.017790494395995,0.9739093771538311,5.6000000000000005
57,0.9826087683544615,1.0127149917263043,0.9747386474190208,0.9734213475610698,1.0216825922639772,0.9732967547497091,5.7
58,0.9761007574819657,1.0131476507206245,0.9686104841998456,0.9703801823928551,1.0267299189460304,0.9717969280009665,5.800000000000001
