,Li-Li,Li-Nb,Nb-Nb,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,2.8491563502450374e-07,0.0,0.0,0.5
6,3.7413307241886556e-06,0.0,0.0,0.6000000000000001
7,2.585412698351814e-05,0.0,0.0,0.7000000000000001
8,0.00013462944172071517,0.0,0.0,0.8
9,0.0005643326469989131,2.4991734767720307e-07,0.0,0.9
10,0.001955476619298236,2.3727328303335515e-06,0.0,1.0
11,0.005698772074094525,1.538901797470445e-05,4.0014467301225307e-07,1.1
12,0.014245214294567068,7.718141003282585e-05,1.6332232595631766e-05,1.2000000000000002
13,0.03118968925311543,0.00031761327551422684,0.00014466309881527054,1.3
14,0.06106094025759146,0.0011015391473765744,0.0008620268952987959,1.4000000000000001
15,0.10878650694458818,0.0032951654242295496,0.004026562093392921,1.5
16,0.17864447822062565,0.008679783742935498,0.01527468993516001,1.6
17,0.2727875044036121,0.02045392604948244,0.048015401860059266,1.7000000000000002
18,0.39011380066188833,0.04357247545014117,0.12705381394989398,1.8
19,0.5261965125864028,0.08437226234966265,0.287528725372358,1.9000000000000001
20,0.6739468096937704,0.14892884844840368,0.5653331948981077,2.0
21,0.8244165427683989,0.2403399251602868,0.9800633465508409,2.1
22,0.9678052026298982,0.35628410227164636,1.517524482443626,2.2
23,1.0948235181830095,0.4885606003956557,2.122017846828845,2.3000000000000003
24,1.1981762545836845,0.625057483710093,2.706242359219342,2.4000000000000004
25,1.2737397962848693,0.7528809696188036,3.1776663226551345,2.5
26,1.3208362433220995,0.8609706875922998,3.4692116906710146,2.6
27,1.3414821564422346,0.9416560378431856,3.558347429365857,2.7
28,1.339454596695299,0.9915089280865712,3.466705363030571,2.8000000000000003
29,1.3196949105220925,1.0116100321158987,3.2446568014506942,2.9000000000000004
30,1.2875210184298247,1.006990386466708,2.9509493270710445,3.0
31,1.247602211081835,0.9851743679485674,2.6351909483869624,3.1
32,1.203554513347284,0.9540191095336406,2.3281687513499927,3.2
33,1.158325912409338,0.919604258268739,2.043090588284225,3.3000000000000003
34,1.1145984144222247,0.8853201768370135,1.7849294738534789,3.4000000000000004
35,1.074733391936856,0.8525998270466039,1.5589918813586559,3.5
36,1.0405021412520736,0.8224181035417737,1.372151657408944,3.6
37,1.0129790562605863,0.796331994948556,1.2288839151386386,3.7
38,0.992549059368443,0.7765786490327964,1.1283103162022114,3.8000000000000003
39,0.9789169461127405,0.7655072641054993,1.064986719094855,3.9000000000000004
40,0.9712711467070672,0.7646777462054752,1.0316144506137097,4.0
41,0.9685866101359976,0.7740257834957469,1.0214068018052007,4.1000000000000005
42,0.9696958919951298,0.7917081677725811,1.0290687027302983,4.2
43,0.9731364782728572,0.8148455684896275,1.0501885163169309,4.3
44,0.9773544888608653,0.8406169443575757,1.0800954450410047,4.4
45,0.981394737534222,0.8670634522721475,1.1137931062774078,4.5
46,0.9853151697128741,0.8933390703533093,1.1468815600422855,4.6000000000000005
47,0.9898197226364188,0.9193222446457692,1.1760122103229578,4.7
48,0.9955152604802054,0.9448094046959054,1.1986489657716688,4.800000000000001
49,1.0023675865876653,0.9690123681160973,1.213016798596064,4.9
50,1.0095872293868777,0.9907718105976984,1.2182142615615026,5.0
51,1.0159339389349098,1.0090727998166167,1.213871704255645,5.1000000000000005
52,1.0202089299680872,1.0233420145046392,1.199510425294618,5.2
53,1.0216759781663163,1.0334913650191564,1.1746369059394048,5.300000000000001
54,1.0203816804574193,1.039771423476877,1.1400983017961888,5.4
55,1.0172866008673762,1.042615409094315,1.0993491090831509,5.5
56,1.013829131000463,1.0427199926610384,1.0575883857557715,5.6000000000000005
57,1.0109817317223355,1.0411414559274086,1.018938768237971,5.7
58,1.0086243376483115,1.0389098951847529,0.9842749820223365,5.800000000000001
59,1.0058874138467213,1.036448389829847,0.951850437037065,5.9
60,1.0020503839031907,1.0336181117339511,0.9199655827712314,6.0
61,0.9971138333696982,1.0303388426505646,0.889040667067499,6.1000000000000005
62,0.9916937295117877,1.0268897410810933,0.8612408556692156,6.2
63,0.9865554048277704,1.0236779655731956,0.8384929348856419,6.300000000000001
64,0.9822856725514415,1.0211379730946781,0.821251424914269,6.4
65,0.9792483541048287,1.0198920487331447,0.8088654215992055,6.5
66,0.9776167921157262,1.0205766934774954,0.800269003704719,6.6000000000000005
67,0.9772928754289372,1.0233225811648572,0.794269140420652,6.7
68,0.9777643889080623,1.027668861495486,0.7900292229088459,6.800000000000001
69,0.9781892638693404,1.033095720082536,0.7874954423563324,6.9
70,0.977911222681509,1.0393452248198067,0.7867296561772961,7.0
71,0.977019281018147,1.0460895514078954,0.7868872230594309,7.1000000000000005
72,0.9762255217811225,1.0526778512106851,0.786753619717133,7.2
73,0.9761637271291711,1.058522126443744,0.7863588673628231,7.300000000000001
74,0.9769613049031489,1.063507208275931,0.787210564447382,7.4
75,0.9783767674083189,1.0677860976740028,0.7906999906925569,7.5
76,0.9800345925387536,1.0713888789499009,0.7965906020937785,7.6000000000000005
77,0.981533203154152,1.074235618880224,0.8029235488425911,7.7
78,0.9825893758171934,1.076294035726672,0.8069841204499077,7.800000000000001
79,0.9831604814381845,1.0774576797494424,0.8065661988692504,7.9
80,0.9833511577067945,1.077394724961822,0.8010877121279705,8.0
81,0.983235826763907,1.0758281436628985,0.792026427426356,8.1
82,0.9828487559373861,1.0730153899936197,0.782150887841703,8.200000000000001
83,0.9822588006099694,1.0697538813078358,0.7739035617493004,8.3
84,0.9815367844006817,1.06684464201044,0.7681377595352862,8.4
85,0.9806517999871903,1.064656493944986,0.764072263577609,8.5
86,0.979459160376653,1.063176234599367,0.7602975505646161,8.6
87,0.9778700887289973,1.0621910599268767,0.7558873553221636,8.700000000000001
88,0.976092563459761,1.0613114689268686,0.7508722279505096,8.8
89,0.9746272214211096,1.0600781777690873,0.7461301334430449,8.9
90,0.9738941314586775,1.0583268074673353,0.7430722862611144,9.0
91,0.9738746591290252,1.0564188715256724,0.7432583156353318,9.1
92,0.974175067368159,1.054994804837144,0.7478170741754758,9.200000000000001
93,0.9744380787587307,1.0544878950292262,0.7568010620640007,9.3
94,0.9747045792589835,1.054849162147459,0.7689747143775411,9.4
95,0.9753705281277112,1.055616899950566,0.7824779757665062,9.5
96,0.9767382991197917,1.0562131808322042,0.7959973948867513,9.600000000000001
97,0.9786015273234906,1.056280303806613,0.8092148627529664,9.700000000000001
98,0.9803492011452026,1.055846723231467,0.8218640491344683,9.8
99,0.9814879146697394,1.0552277823456089,0.8325130290516569,9.9
100,0.9819695752674467,1.0547976790614395,0.8387632242658827,10.0
