,Si-Si,Si-F,F-F,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,1.2886633512763202e-07,0.0,0.5
6,0.0,7.840517480964558e-06,0.0,0.6000000000000001
7,0.0,8.58247065464582e-05,0.0,0.7000000000000001
8,0.0,0.0005644408110110914,0.0,0.8
9,0.0,0.002777651368730074,2.712881601787242e-06,0.9
10,4.481154451969096e-07,0.011001710741843758,1.9303425822834907e-05,1.0
11,7.185258945937158e-06,0.0356453392053093,0.00011737028556055643,1.1
12,6.162248043072037e-05,0.09514754765328158,0.0005536494775704268,1.2000000000000002
13,0.0003713288785990289,0.21059323378956213,0.002151996176192422,1.3
14,0.0017620821139506366,0.38946972261698065,0.007107529617872614,1.4000000000000001
15,0.00687259529187163,0.6079350676511973,0.020412618553454998,1.5
16,0.02244049016684471,0.8120398540990733,0.05155660412897709,1.6
17,0.061971559808979594,0.9459134128273717,0.11483110352927801,1.7000000000000002
18,0.14597037981574293,0.9854977024547045,0.2255588382025739,1.8
19,0.29570205849545356,0.9480928426685751,0.39179242906199097,1.9000000000000001
20,0.5197441434386603,0.8738298794240235,0.6064392313948548,2.0
21,0.8003097531528487,0.80051265266379,0.8467497025048489,2.1
22,1.091319781642415,0.7502606699509367,1.082337590220749,2.2
23,1.3343908926155987,0.7293584411311105,1.2854218354472353,2.3000000000000003
24,1.4847060188253698,0.7341512964179214,1.436892997802115,2.4000000000000004
25,1.5294770087379441,0.7572802613958862,1.527847638359253,2.5
26,1.4875573104202506,0.7917969803385354,1.5594288819019804,2.6
27,1.3941176536636344,0.8325602645530426,1.541802929360456,2.7
28,1.2835470787431498,0.8756285560212536,1.491251015034917,2.8000000000000003
29,1.1798181217102093,0.917231800669224,1.4256006269876575,2.9000000000000004
30,1.0948563545457493,0.953719552531817,1.3595358553596566,3.0
31,1.0313927603894806,0.982425992276157,1.301338213113974,3.1
32,0.9871213753376937,1.0023252700799847,1.252227200433094,3.2
33,0.958209812133013,1.0137264402770765,1.2086475434359851,3.3000000000000003
34,0.9413326245446499,1.0174621675434292,1.1661490883289691,3.4000000000000004
35,0.9340917793838828,1.0146711290717074,1.1229680795198556,3.5
36,0.9343077674282863,1.0072752050390392,1.0815146177447306,3.6
37,0.9394917196174007,0.9978746172920278,1.0465712923606625,3.7
38,0.9474747942300581,0.9885928515611379,1.0216152897448727,3.8000000000000003
39,0.9573233230782235,0.9803448562482193,1.00684175390522,3.9000000000000004
40,0.9690109639922704,0.9734191534082745,1.000251809510692,4.0
41,0.9820805659790408,0.9682271745578623,0.9994143438732414,4.1000000000000005
42,0.9949420290540669,0.9652259870750949,1.0019319642949887,4.2
43,1.0055295879339505,0.9646258841988955,1.0057842740709628,4.3
44,1.0124240036441619,0.9665012407677614,1.0101754498913695,4.4
45,1.0153739349070192,0.970883616746335,1.0151423720219506,4.5
46,1.0150932347566106,0.9774455205685474,1.0197326442521772,4.6000000000000005
47,1.0127442914268896,0.9852422196574235,1.0215619501375297,4.7
48,1.009430262238144,0.9930550802608665,1.0186500186770602,4.800000000000001
49,1.0058850276785642,1.0000014939707158,1.010866328673458,4.9
50,1.0025414335863152,1.005750038032334,0.9994240004194214,5.0
51,0.9998507451472142,1.0103445969166718,0.9860074138631219,5.1000000000000005
52,0.9983369942541164,1.0140393668329784,0.9727092310145871,5.2
53,0.998154082301595,1.0171395598603394,0.9618808698024405,5.300000000000001
54,0.998699036987103,1.0196303189262248,0.9550356772506704,5.4
55,0.9988980262228544,1.0209318392288262,0.9518993129955692,5.5
56,0.997947829065253,1.0203267095570023,0.9508660386220689,5.6000000000000005
57,0.9958536096418436,1.0178010063422462,0.95027212349296,5.7
58,0.993416599772058,1.0143662539333123,0.9492118388162221,5.800000000000001
59,0.9917466508709697,1.0114359196961098,0.9478231834353725,5.9
60,0.9915576094089673,1.0098752405024252,0.9470653887582062,6.0
61,0.992680308669997,1.0096101558670514,0.9475279570492906,6.1000000000000005
62,0.9941794833755141,1.0099917456046652,0.9481195337969749,6.2
63,0.9949650231649946,1.0103988519194902,0.9466694103074216,6.300000000000001
64,0.9944136116704769,1.0105566116596545,0.9422990666290127,6.4
65,0.9926880058244315,1.0105533603562382,0.9367099371440447,6.5
66,0.9906216664718246,1.0107794040499967,0.9326872522887679,6.6000000000000005
67,0.9890928519387286,1.0117399570421757,0.9316585256989702,6.7
68,0.9883528258186444,1.0136814724698588,0.9329782403449176,6.800000000000001
69,0.9880703711726181,1.0163686665278047,0.9349139381172854,6.9
70,0.9880082951138355,1.019296264468967,0.9356327747950591,7.0
71,0.9883649172435294,1.0220749876146797,0.9338599247718201,7.1000000000000005
72,0.98940647258515,1.0245358531604531,0.9296810917717039,7.2
73,0.991084438504379,1.0265528169472964,0.9247518295386256,7.300000000000001
74,0.9931329930169281,1.0279164148305895,0.9211286935451906,7.4
75,0.9952613627610306,1.0283961157737722,0.9199108902059712,7.5
76,0.9970568270032469,1.0278738026975882,0.9211535365369027,7.6000000000000005
77,0.9979055620627088,1.026412601950303,0.9245038831145601,7.7
78,0.9973195717546893,1.0242536033533824,0.929358617146424,7.800000000000001
79,0.9953812187888602,1.0218713436437976,0.9347845713494314,7.9
80,0.9927135360129675,1.0199858811345117,0.9399123123602506,8.0
81,0.9899856424732352,1.019206968391807,0.9442293249639152,8.1
82,0.9875726708823794,1.0195000241422583,0.9471984161237149,8.200000000000001
83,0.9856941830990547,1.0201843746334962,0.9480674482623266,8.3
84,0.9846346341840699,1.020630307682955,0.9465567082105758,8.4
85,0.9846187166917707,1.0208836852218541,0.9433676408725191,8.5
86,0.985566424925788,1.0214689224492381,0.9396380593984416,8.6
87,0.9871030685907003,1.0226408049484226,0.9361604084682434,8.700000000000001
88,0.9887286212484616,1.0240197557517885,0.9332910616160826,8.8
89,0.9899250111092378,1.0249657407822037,0.9311917304293705,8.9
90,0.990295588505354,1.025113850008615,0.9299032874337849,9.0
91,0.989818297030068,1.0244730124718642,0.9293395740801267,9.1
92,0.9889703078072597,1.023261027323968,0.9294034076004217,9.200000000000001
93,0.9884612303777125,1.0218801724667212,0.9302818060756416,9.3
94,0.9887295973042616,1.0208659356837098,0.9326629673382424,9.4
95,0.9896777054305829,1.0205231692956935,0.9372909151810103,9.5
96,0.9908877444006111,1.0206275700968077,0.9439847881862642,9.600000000000001
97,0.9920374239438959,1.0207004302805616,0.9513148880718916,9.700000000000001
98,0.9930544356371156,1.0205262128585053,0.957527397613377,9.8
99,0.9939177532814228,1.0202455089936409,0.961645795698263,9.9
100,0.9944561231094255,1.0200616277665762,0.9635983165652685,10.0
