,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,4.99239992402459e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,3.255453688091415e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.80324968058796e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.912328181603322e-05,3.295764012344358e-07,1.647882006172179e-07,0.0,0.0,0.0,0.8
9,0.00028183126983751384,3.170908982883093e-06,1.804411823749545e-06,0.0,0.0,0.0,0.9
10,0.000851530680076808,2.3696592291398545e-05,1.2950569747974986e-05,0.0,3.9060906812970174e-07,5.208120908396023e-07,1.0
11,0.00226554499842439,0.00013104764694176393,7.52680141152244e-05,9.348649165209481e-07,6.169692631553159e-06,1.0641324543083331e-05,1.1
12,0.005448781841174685,0.0005919130994561328,0.000350018596639522,1.68534587588676e-05,5.6701234936208e-05,9.697463680433204e-05,1.2000000000000002
13,0.012017672563683657,0.002248428177441027,0.0013847957104918523,0.00013305559002534868,0.0003555682133880331,0.0005995457826197796,1.3
14,0.024448020543015297,0.0072990460978812205,0.004719292673484591,0.0007551797563319818,0.001745375110686494,0.002889514995266452,1.4000000000000001
15,0.04624751695771859,0.0204636010184605,0.013999690641310162,0.003374558915940855,0.007008414085404783,0.011349241512877856,1.5
16,0.08223259229462206,0.04993090145614307,0.03637916853368393,0.012335703554983049,0.023513380684720357,0.037078034470166596,1.6
17,0.13829663854362775,0.10681890902708249,0.0832030585787044,0.03743051014674218,0.06650920035808097,0.1016994816926198,1.7000000000000002
18,0.21953651028642776,0.2019873249903755,0.1683386382001581,0.0951795227501253,0.15963690804738176,0.23590918884845882,1.8
19,0.327080560248455,0.34061830668529697,0.30296223334260586,0.2046527115807483,0.3273404235394142,0.4659971524483901,1.9000000000000001
20,0.4561028551138051,0.5174790037279698,0.48806744080296655,0.37570718272816245,0.5779717855115045,0.7896132565659109,2.0
21,0.5967813527339086,0.7164668986755173,0.7094257881641914,0.5956993757589717,0.8874038390438248,1.1575655913082674,2.1
22,0.7370999417008075,0.9151669845550457,0.9399655804278808,0.8276795477690242,1.1995766940500379,1.4839256548685633,2.2
23,0.8653945950615731,1.0913972661352118,1.149018477844025,1.0266749045042338,1.449576446142588,1.6866143575992714,2.3000000000000003
24,0.9721222145389743,1.2284732186806706,1.312094440170685,1.1628600098322661,1.5938090957235644,1.7302238685758695,2.4000000000000004
25,1.0511481785051024,1.3179993104260828,1.416112418448602,1.2321659749907847,1.6251959400901208,1.6379167818264824,2.5
26,1.100176408740722,1.3598812921578838,1.4601844540647964,1.2484365253501886,1.5666875830750238,1.4677643905001374,2.6
27,1.1206068599638783,1.3599460599590865,1.4537360949214027,1.2291678430150559,1.453991329457903,1.2781849864545671,2.7
28,1.117710828448319,1.3272949111420265,1.4124491549563805,1.1877553977012296,1.3211088410087755,1.1077021476138023,2.8000000000000003
29,1.099998125990716,1.2731955198438754,1.3525217651108559,1.1334952585394213,1.193678626590065,0.9736164448762246,2.9000000000000004
30,1.0761680921854733,1.210373376006954,1.2858653920744991,1.0740045757101533,1.087432296446966,0.8792121850648463,3.0
31,1.0517279988821244,1.1504183108247132,1.219210662320496,1.0165161068042126,1.0084716618020093,0.8203656495169023,3.1
32,1.028714257633444,1.100148177023112,1.1563891980507548,0.9672388938317734,0.9552498443923874,0.7895358266369573,3.2
33,1.0079454492555058,1.0604962361196115,1.1001532064554007,0.9295961765225087,0.9224137412843717,0.7781513723922264,3.3000000000000003
34,0.9902715072279148,1.0290432241518996,1.052128257612494,0.9033645724458875,0.9046106994883222,0.7784664845536351,3.4000000000000004
35,0.9758131226943054,1.0033465267926667,1.0127768871405791,0.8858063397332232,0.8981002370410909,0.7852500860473048,3.5
36,0.9635723856771379,0.9823984627866054,0.9822189352036713,0.8739000252946975,0.9002410918443498,0.7964425949906924,3.6
37,0.9528202401626366,0.9663488471813062,0.9605017029213042,0.8659996079337616,0.9085936380917304,0.811718528779269,3.7
38,0.9444200437633946,0.9557737856884647,0.9471502426839841,0.8617915239254149,0.9208720069268362,0.8304564837650684,3.8000000000000003
39,0.9400067259668878,0.9510548316893972,0.9412172480845447,0.8611379038100125,0.9354305631756957,0.8515088506701312,3.9000000000000004
40,0.9400951838984278,0.9519054028665658,0.9416336866128726,0.8635192732501681,0.9513222035877514,0.8740575617547927,4.0
41,0.9436172351475995,0.9571712286881966,0.9471139056749349,0.8685954475453794,0.9678469624527533,0.8972805846752543,4.1000000000000005
42,0.949119628373835,0.9652266456231721,0.956045074296729,0.8768755961633597,0.9842561508274517,0.919340901739358,4.2
43,0.9557362399730016,0.9747370203021472,0.9667493513946062,0.88943558988957,0.9999447123946055,0.938017786055329,4.3
44,0.9628367210536526,0.9849616461346322,0.9776989404733355,0.9067667295527199,1.0146312875619192,0.9524898041213928,4.4
45,0.9694239459075848,0.9953790391543662,0.9876116445755426,0.9279949008928171,1.0278590137749746,0.9635570933789945,4.5
46,0.9746208278747353,1.0053223298876666,0.9957846555539602,0.9514068170861416,1.0383037396504227,0.9720057207661065,4.6000000000000005
47,0.9786051258426259,1.0140094156962385,1.0022757967066578,0.9753799730297236,1.0442098520636005,0.9777795463947065,4.7
48,0.9823330080307365,1.020658682485367,1.0074697856414898,0.998237725146622,1.0450017869647628,0.9810388830758241,4.800000000000001
49,0.9862529701261974,1.0244448078150927,1.0115306414719363,1.0175329967046258,1.0421931468042211,0.9828484425379913,4.9
50,0.9899060706583416,1.0247092565320113,1.0144613703260608,1.0306135715621996,1.03840890646495,0.9840477856310164,5.0
51,0.9929329506757283,1.0217264983920964,1.0164414487195992,1.0364532371373936,1.0355216758281276,0.9841165840321793,5.1000000000000005
52,0.9959761635688335,1.017221466727534,1.0176491220172361,1.0364404740558657,1.0336074620983153,0.9819860264513568,5.2
53,1.0001929547144763,1.013537983071436,1.017735145364673,1.0329341346544156,1.0313265205330344,0.9778822981684729,5.300000000000001
54,1.0058677011474484,1.0118951587900475,1.015844590818304,1.0273623532219562,1.0272830075566177,0.9737855480568867,5.4
55,1.011626253529631,1.0116598616632457,1.0114404627731346,1.020221956675836,1.021228090652441,0.9716422624418078,5.5
56,1.0151759584648925,1.0114239928909832,1.0052156391974316,1.0124053027854973,1.0141259319014158,0.9712096955560497,5.6000000000000005
57,1.0150072977146298,1.0103507151735767,0.9991769943461513,1.005342223311056,1.0072686697885744,0.9702422499351486,5.7
58,1.0114322504649225,1.0083256061879897,0.9956186027355145,0.9997278902877388,1.0014539164203906,0.9670518164001793,5.800000000000001
