,Li-Li,Li-Si,Li-Ir,Si-Si,Si-Ir,Ir-Ir,r
29,1.1192083407062092,1.2668362452612711,1.3828944741486633,1.0064912953536018,1.2098783252460963,1.2082654153401715,2.9000000000000004
30,1.0788053245594,1.2087001072100576,1.3045013240279737,0.9855345991927849,1.0159754523052762,1.134571101252755,3.0
31,1.0369321577237234,1.1513747254211193,1.225285525154675,0.9697593810284216,0.873338240914075,1.0486451771814493,3.1
32,0.9954615934663318,1.098766974922497,1.1506831471333212,0.9599336754214539,0.7734680620077095,0.96584482060974,3.2
33,0.9569710738359998,1.0527004942914513,1.08331110929296,0.9539055242739101,0.7095424997651453,0.8973120821262175,3.3000000000000003
34,0.9234908361228391,1.014071341969648,1.0254179764821436,0.9497886460428253,0.6758495872783535,0.8493144759313036,3.4000000000000004
35,0.8959609596363273,0.9835273792135122,0.9793128124119309,0.9479162777818473,0.6663552246451924,0.8238438235656321,3.5
36,0.8749383786839363,0.9615392202791789,0.9459071424380109,0.950134928641922,0.674620339000067,0.8207090879045038,3.6
37,0.861402564032576,0.9481895543244391,0.9238834478731871,0.9577864284007263,0.6949672477799261,0.8388519565905602,3.7
38,0.8565393553623869,0.9428659925907463,0.9110929918459999,0.9707021804290985,0.7236682211895454,0.8756871888757901,3.8000000000000003
39,0.8605959429686592,0.9441899047761354,0.9066058542726645,0.9879213067927644,0.7590411505026884,0.9258478787633116,3.9000000000000004
40,0.8720823280023801,0.9505783177130401,0.9107976061880046,1.0085298125930806,0.8004019672862743,0.9814338627436474,4.0
41,0.8883983224585255,0.960949344097256,0.9233937517920484,1.0309830849789767,0.8466384748102924,1.0341346132535219,4.1000000000000005
42,0.9071869364423155,0.9747495738040429,0.9420331214855272,1.0521582366395732,0.8952705367283803,1.0774772867319398,4.2
43,0.926947441307527,0.9912998844371836,0.9628940496943152,1.0683493732434444,0.9426164298769558,1.1077259771742232,4.3
44,0.9468084053869753,1.0091524672557093,0.9822602649362732,1.0773423772293602,0.9849830609627934,1.1236945761888362,4.4
45,0.9661643902402668,1.0261185866677474,0.9976049433644291,1.0787651721554403,1.0198257124140881,1.1261740691421414,4.5
46,0.9842521409519086,1.040005903691231,1.0080887463668844,1.0727293352650131,1.045958515101013,1.1172221583438582,4.6000000000000005
47,0.9999216112814754,1.0494169257901953,1.0145708184115108,1.0592733923929052,1.0631986033372474,1.0997095374067845,4.7
48,1.0121414458337732,1.0540772640733655,1.0188139237006646,1.0394286272467317,1.0721800051398793,1.0772140069024407,4.800000000000001
49,1.0206814805187585,1.054540652021984,1.0221092556727465,1.0160809942584905,1.0741174452336657,1.05359357660731,4.9
50,1.0260241282612097,1.0514625628932506,1.0243945751144408,0.9932739549475599,1.0702801405657612,1.0319069715540692,5.0
51,1.0288242925478925,1.0451861921931118,1.0245985059179885,0.9746102781774912,1.06182035002561,1.0134902858405754,5.1000000000000005
52,1.0296116831444895,1.036233977230134,1.021800277624733,0.9618842298982211,1.0503148061262548,0.9982543877681189,5.2
53,1.0286513031220532,1.0259611844891499,1.0161954029017657,0.9544955595601328,1.0381328498069755,0.9859877849024523,5.300000000000001
54,1.0259032553510854,1.016193623130699,1.0091459747231262,0.9500426459493713,1.0278012077732368,0.9770325303368974,5.4
55,1.0213339204953205,1.0081568283065203,1.0023415558112674,0.9461047898687084,1.0208591449490687,0.9713794529549096,5.5
56,1.015403343589459,1.0021016976274757,0.9967809364064583,0.9421532112861957,1.017293969064398,0.9676746863492033,5.6000000000000005
57,1.009065053479907,0.9978562735012874,0.9924081248818671,0.9399053798800084,1.0158518470243563,0.9640756304207724,5.7
58,1.0032032157582769,0.9952210892924982,0.9885624028978326,0.9415996980901509,1.0147902453176059,0.9601411670348097,5.800000000000001
59,0.9981865943927503,0.9937532293056054,0.984751228498881,0.9478472312273062,1.0127148393640824,0.9572388753653762,5.9
