,Li-Li,Li-Tl,Li-Si,Tl-Tl,Tl-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.542686458593823e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.807025382303538e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,9.853635559379292e-05,0.0,6.598667280087774e-07,0.0,0.0,0.0,0.9
10,0.0004195465579369913,0.0,6.951503304571202e-06,0.0,0.0,4.414386212836498e-07,1.0
11,0.0014363206573720828,1.5847768786249585e-06,4.8103435655433735e-05,0.0,0.0,1.093449053512878e-05,1.1
12,0.004033203110141066,1.53399573369513e-05,0.00025462637247899804,0.0,1.1918842774658545e-07,9.897313680310803e-05,1.2000000000000002
13,0.00957330305383802,9.463671482561132e-05,0.0010932910834708085,0.0,2.398817440430324e-06,0.0006140529182243484,1.3
14,0.019971960143627066,0.0004647272618267304,0.003932143243252699,0.0,2.1416410674531636e-05,0.002953004528869126,1.4000000000000001
15,0.038156241332740766,0.001846865643974679,0.012059505489343625,1.802471497112823e-06,0.0001335597791626133,0.011569263179107673,1.5
16,0.068668528763146,0.0061272703242636235,0.03197132518504558,1.8375169921478085e-05,0.0006525655442802153,0.03767350040561094,1.6
17,0.117139402430303,0.017360393784004943,0.07403653408890186,0.00012025975467811257,0.002615430229295887,0.1030347797551894,1.7000000000000002
18,0.18766639894495155,0.042766943102913305,0.15108080378255245,0.0005989486937052186,0.008790646744995093,0.2386857858158135,1.8
19,0.2795693856071332,0.09276840789276336,0.2739550515277278,0.002419778929231165,0.025094386299043217,0.4722990935939336,1.9000000000000001
20,0.386526210737927,0.17855303002552944,0.4452851673393369,0.008108807905443603,0.06146497641164655,0.8057081542922968,2.0
21,0.49932348764650974,0.30670737725050223,0.6550300900500404,0.02293730404895803,0.1304231452336502,1.197944718852718,2.1
22,0.6098328352743014,0.4737192530741321,0.8813066028222099,0.05565171023227525,0.24207063563790224,1.5726857048506522,2.2
23,0.7127867608979299,0.665153512181178,1.0963959311851454,0.11760911451468618,0.3970799263708053,1.8508268700554809,2.3000000000000003
24,0.8049037999887901,0.8604514808186902,1.2743541901708182,0.21946425900332323,0.5822218677724539,1.9855407677791894,2.4000000000000004
25,0.883933225829797,1.0392665307703448,1.3970703386317003,0.36566850946613616,0.7727999960744767,1.9762670248709102,2.5
26,0.9488517273727669,1.1857846695816645,1.457829183461713,0.5486794942297595,0.941681907114654,1.8584801962004354,2.6
27,0.9994323634258331,1.2909023206174768,1.4616978975734165,0.7469845996396848,1.0692845538519933,1.6823228316517946,2.7
28,1.0347929586188396,1.3524932888580181,1.4223540741795062,0.9311366305983909,1.1483533133025021,1.493374482333799,2.8000000000000003
29,1.0538402838904923,1.3740098045842708,1.3571892063455013,1.0764991826857007,1.1824731089948342,1.3220575017713017,2.9000000000000004
30,1.0578645823528714,1.363156857016069,1.283100251245219,1.1736326818582496,1.1818336644801095,1.1825059847687291,3.0
31,1.0511411311088295,1.3307807916546235,1.2131736556248773,1.2282353371072088,1.1588335358249033,1.0773885316423535,3.1
32,1.0382223071453314,1.2878019242418257,1.1541024878729345,1.252903011883768,1.1241222291450181,1.0034027079950958,3.2
33,1.0215353872672224,1.241274025143884,1.1059629191298403,1.2592146458645546,1.0846898230389426,0.9547835049836703,3.3000000000000003
34,1.0018659147003048,1.1939507669777412,1.0652000106261952,1.2540638173000664,1.0451601691018129,0.9254137906057008,3.4000000000000004
35,0.980367106787946,1.147397086648907,1.0287684935921986,1.239117945024268,1.0097676939244036,0.9101211372498947,3.5
36,0.9595510854466396,1.1038154435483973,0.9966350890283692,1.212985539913767,0.9819990949796322,0.9048652984642082,3.6
37,0.9422109556999262,1.064866441449082,0.9714879701154859,1.1757838929801365,0.9629318592146688,0.9064810431627618,3.7
38,0.929462874200951,1.0306647438005438,0.956268241358541,1.1325526757119382,0.9512476825527452,0.9128839279433985,3.8000000000000003
39,0.9203188007385517,1.000832721723691,0.95146647164099,1.0919190358790107,0.9451319585665239,0.9229596231733017,3.9000000000000004
40,0.9135697601022602,0.9758000090009166,0.9543837442064108,1.0609541009229777,0.9437073858036945,0.9354975757211135,4.0
41,0.9097561064580056,0.9566265863209618,0.9609121525276909,1.0408411384853549,0.9467168085687467,0.9487764101644729,4.1000000000000005
42,0.910631597049331,0.9438838602088626,0.9681214154188956,1.0270944600324643,0.9533920144948203,0.9615691887785632,4.2
43,0.9163805891013991,0.9372503992681416,0.9754442867595854,1.0140768903674051,0.9620340227960797,0.973595764266908,4.3
44,0.923891052366903,0.9360946947805459,0.9836744866895448,0.9992208799959181,0.9706469600571104,0.9842986848208595,4.4
45,0.9290421782073732,0.9398546320208786,0.9929968299845913,0.9828621285006927,0.9779475243100944,0.9919792084150856,4.5
46,0.9312791122977526,0.9475082158811126,1.0021368719761317,0.9656888111163519,0.9839811393236791,0.994930715707202,4.6000000000000005
47,0.9348879677425639,0.9570869520382635,1.0093944091056735,0.9487412063107916,0.989941117902668,0.9931249277694347,4.7
48,0.9446386858248944,0.9662776025523747,1.014196375849436,0.9353422889121322,0.9972037527315587,0.9883551524284321,4.800000000000001
49,0.9606014773594005,0.9736956479437737,1.0173015877487073,0.9301905996382438,1.0060866281189889,0.9828669208927341,4.9
50,0.9779883681298758,0.9796492153123997,1.0196743028722244,0.9351874475834075,1.0153902041526042,0.9780988944540507,5.0
51,0.9915198715128228,0.9856236479579532,1.021633013125603,0.9469991670574252,1.0231856442540017,0.9746343227126549,5.1000000000000005
52,0.9994813081746736,0.9926211523894224,1.022869293789359,0.9592881860283521,1.0280441758180638,0.972888922526611,5.2
53,1.0039879324110748,0.9997995461780061,1.0227055665011648,0.9670786416788748,1.0296300828194502,0.9733126909720963,5.300000000000001
54,1.0079122496485275,1.0051797897544936,1.0204247490523095,0.969372803721395,1.02845255636866,0.9758276687385827,5.4
55,1.0119977900638684,1.0078864473109863,1.015963330687815,0.9688105294659852,1.0253280244395322,0.979411689064767,5.5
56,1.0150873913484717,1.0090874895560502,1.010460914805384,0.9693437040139022,1.0211598010667973,0.982595652795024,5.6000000000000005
57,1.0161472976326553,1.0104258402058492,1.0057560256194726,0.9734300812736346,1.017072670109243,0.9844425864573797,5.7
58,1.0150058831762045,1.0121932161688603,1.0030299622274919,0.9803054176041344,1.0143230443741706,0.9849693696028166,5.800000000000001
59,1.0117757010750825,1.0134451018079267,1.0018334574927454,0.9864937459873446,1.0136760464044845,0.9848213749150396,5.9
