,Li-Li,Li-Si,Li-S,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.4169744033459803e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.0485221441547625e-05,0.0,6.226938295954014e-07,0.0,1.5567345739885036e-07,0.0,0.8
9,5.890582811445242e-05,5.515903819253383e-07,8.473196885539981e-06,0.0,1.7046064349409911e-06,1.1031807638506765e-06,0.9
10,0.00026184644558410465,4.3348286107916326e-06,6.710753651315693e-05,1.2300125029044964e-06,1.641629205202106e-05,1.0637677226230457e-05,1.0
11,0.0009369468255687615,2.7935935075411334e-05,0.0003895497167253768,1.3761201692319084e-05,0.00011912930350776622,6.649708314742042e-05,1.1
12,0.002791858171005919,0.0001441988116309847,0.001795965791663026,0.00010277412471102371,0.0006568886852484084,0.0003146630181171615,1.2000000000000002
13,0.0071093092417103335,0.0006124379531530875,0.006855136100520981,0.0005739331774348181,0.0029418844589445005,0.0012037930731101337,1.3
14,0.015896782334044415,0.002223411202729373,0.022040301627429072,0.0025756552074801802,0.011016391506575606,0.0037714505978273267,1.4000000000000001
15,0.03191877304898449,0.007040096060158257,0.060293047270658956,0.00961270582036782,0.03472170422766086,0.00980516450727633,1.5
16,0.0584141445670181,0.01952547665666309,0.14156402480323868,0.03035592594181748,0.09231048411138883,0.021455208785316468,1.6
17,0.09852515360693058,0.047406311486455584,0.2878199788766824,0.08173857190259046,0.20770286871585464,0.04019120305359019,1.7000000000000002
18,0.15477765442941058,0.10079603678192028,0.5117545705125418,0.18868179492832532,0.3978298281690633,0.06579253938996157,1.8
19,0.22866219252538347,0.18860527183541606,0.8045538780361946,0.37537340784419215,0.6542092754314776,0.09629716043235739,1.9000000000000001
20,0.31957310045583553,0.31356810473436064,1.1317728127565436,0.6479908317430223,0.9341124782395474,0.12897878079676162,2.0
21,0.4228690044901707,0.4689161199924365,1.4424739979670367,0.9794414474536862,1.174579660615748,0.16162120823675208,2.1
22,0.5289333831388668,0.6387735303251221,1.6877669434910316,1.3113508924812434,1.3230939877085333,0.19376622137082433,2.2
23,0.6261720400165712,0.802448180918085,1.8380969953963873,1.576826310157632,1.362150632404265,0.227653173727321,2.3000000000000003
24,0.7075197791477946,0.9411690619302435,1.8896727871426169,1.7294069457505101,1.310949623435781,0.2678793040331714,2.4000000000000004
25,0.7744426871229343,1.043937422284181,1.8588988264196715,1.7593492877381731,1.2081323673110558,0.3194803323538834,2.5
26,0.833492204701162,1.109010889530813,1.7714642244501049,1.6904618868313166,1.0917409775142575,0.3860118634600116,2.6
27,0.8890199936006258,1.141118980421402,1.6529024802524825,1.5639119466311366,0.9878961399161444,0.4689974974017247,2.7
28,0.9396235713011408,1.147621929591867,1.5233744896923607,1.41995607571072,0.9089961549500498,0.56778505253264,2.8000000000000003
29,0.9806417623898437,1.136103919280714,1.3967183233654705,1.2860449923499457,0.8571611653710859,0.6785726808866558,2.9000000000000004
30,1.0091577133953822,1.1135806899112717,1.281948791273591,1.1744656569806378,0.8291662548516212,0.7936478321351322,3.0
31,1.0266709144351274,1.0860847238865774,1.1844216920448056,1.0872058470899313,0.8202637603678131,0.902675567323591,3.1
32,1.0373456588334737,1.0578213411296615,1.1058805651454982,1.0224081455096539,0.8254901800791983,0.9961366986003144,3.2
33,1.0443891053252805,1.0309092950887335,1.0448816418338134,0.9776198472722273,0.8395879314896135,1.0689037016958376,3.3000000000000003
34,1.0488174734990034,1.0065913318325463,0.9984166281955976,0.9496489161406498,0.8578036717737827,1.1210715095870527,3.4000000000000004
35,1.0510090785005257,0.9864787364522135,0.9638015381126699,0.9342381251332573,0.8771889342893382,1.1554056011532958,3.5
36,1.0517072627423503,0.9722512897816654,0.9397284682870799,0.9273793011625301,0.8963688720199049,1.1744692625224726,3.6
37,1.051176156524341,0.9645937648148656,0.9257992634468052,0.9265848317908858,0.9142088750507174,1.1803897862151704,3.7
38,1.0487174456929382,0.9628391345113066,0.9208511324131273,0.9303537427041156,0.9295555446022634,1.1758001404890601,3.8000000000000003
39,1.0437415481315246,0.965419031355511,0.9219955949004245,0.9369514820393635,0.9420640380722014,1.1634716137934888,3.9000000000000004
40,1.0366236267363358,0.9706134855417232,0.9257414185027452,0.9444880351117049,0.9525008128864731,1.1457072208921304,4.0
41,1.0282322137336075,0.9773683183580442,0.9298552141676308,0.9519296823441252,0.9622104732769723,1.1249900042738563,4.1000000000000005
42,1.0194825371663525,0.9855343992502172,0.9338638187266584,0.9593383406745611,0.9723908402665503,1.104421671322556,4.2
43,1.0117294533777614,0.9949576418780849,0.9382725192057144,0.9672153451863866,0.9833447167319884,1.0863944184266434,4.3
44,1.0064336923968338,1.0043764152153358,0.9436131712398194,0.9759426937182815,0.9940535037444952,1.0711351359321477,4.4
45,1.0035177400225002,1.0118450193680817,0.9497324373602376,0.9853062502597199,1.002827560736944,1.057489596141606,4.5
46,1.0009123580387713,1.0164335371906885,0.9557247451427087,0.9939148927663153,1.0088590459048918,1.045127888677464,4.6000000000000005
47,0.99657777414564,1.0190203450038366,0.9608210690093237,0.9994589538964748,1.0130809759693917,1.0350524213466983,4.7
48,0.9904067286016923,1.0211289149404343,0.9651337361031939,1.0003136585933226,1.0171632143541072,1.027604739695368,4.800000000000001
49,0.9839369659940748,1.0233291975942436,0.969256992097732,0.997012603515489,1.0218091434331948,1.0209329469221424,4.9
50,0.9789426177172348,1.0250391629688487,0.9737326567295396,0.9919314774372581,1.0264447769614022,1.0126264007097432,5.0
51,0.9761440375011403,1.0255015059826968,0.9791176586088459,0.9874678623380605,1.0302150355369692,1.0028640270867024,5.1000000000000005
52,0.9745021623465807,1.0244894877621669,0.9858113685083608,0.9844918262465071,1.0325443486404717,0.9947259561752225,5.2
53,0.9721454147491638,1.0222812924709048,0.9934443845380653,0.9822349187987315,1.0328198894629679,0.9907071552599672,5.300000000000001
54,0.9686957820138525,1.019522863919072,1.0008998701943213,0.9793456453949169,1.0304865186702217,0.989581818090169,5.4
55,0.9660388373795478,1.0171320826808437,1.007201976737053,0.9752020211232967,1.0258700262909681,0.9875949959421352,5.5
56,0.9660877224867132,1.0158349087605654,1.0121117554497543,0.9706061581772655,1.020460427108793,0.9822296136891835,5.6000000000000005
57,0.9685889921235789,1.0155554839667862,1.015697472101212,0.9673087251981013,1.0159964171489217,0.9740002310448982,5.7
58,0.971722873714699,1.0154925194887472,1.0177166396402937,0.9666726274959488,1.0133170594232537,0.965126981016632,5.800000000000001
