,Li-Li,Li-Mn,Mn-Mn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.2797999046053394e-06,0.0,0.0,0.5
6,1.214629136401301e-05,0.0,0.0,0.6000000000000001
7,7.560427590891228e-05,0.0,0.0,0.7000000000000001
8,0.00036653622973763017,9.387421175273537e-07,7.509936940218828e-07,0.8
9,0.0014368649444591848,8.823905409871546e-06,1.3212595149502165e-05,0.9
10,0.004682790839347025,5.538512955337641e-05,0.00011818213242816722,1.0
11,0.012935149641887295,0.00027055528852954017,0.0007081077358148168,1.1
12,0.03085608063637258,0.0010766232222229344,0.003325895451457923,1.2000000000000002
13,0.0647456500290692,0.0035806415768210244,0.01277784927902319,1.3
14,0.12158085952254273,0.010173243903237313,0.04076946854716186,1.4000000000000001
15,0.20753957354579383,0.025194025374450615,0.10912737875599017,1.5
16,0.3263472594200842,0.055269889554447234,0.2474928153709115,1.6
17,0.4774705313960947,0.10861460366198536,0.48096295965542424,1.7000000000000002
18,0.6544310303118794,0.1924933533578902,0.8111331684579467,1.8
19,0.8445964520019058,0.309090398785145,1.2036067113744873,1.9000000000000001
20,1.031607153796772,0.4520835759724253,1.5943719439114294,2.0
21,1.1991705747645105,0.6069096027161641,1.9141456768527976,2.1
22,1.3339532176593012,0.7551566675026531,2.11575313910263,2.2
23,1.4273973512405063,0.8801196478143742,2.187562161655076,2.3000000000000003
24,1.47738971573537,0.9704731930321653,2.1477348426390543,2.4000000000000004
25,1.4885344920329189,1.0216593764703834,2.028465816707423,2.5
26,1.469218460523097,1.035960416778957,1.8629637453810772,2.6
27,1.4277127998480825,1.0213372075740017,1.6797794699122377,2.7
28,1.3714613177878712,0.9886049468737849,1.501026518261245,2.8000000000000003
29,1.3086384384066243,0.9477989646058703,1.341279065382687,2.9000000000000004
30,1.2473748900844208,0.9057811987413703,1.2078174566602242,3.0
31,1.1925513456934598,0.866262839348428,1.103012560262982,3.1
32,1.1446503849530374,0.8314777372343335,1.026980023317543,3.2
33,1.1023566968115814,0.8037152345313217,0.9784893171086531,3.3000000000000003
34,1.0655153246047047,0.7854627554497244,0.9547331872776865,3.4000000000000004
35,1.0353220474485036,0.7784429209080223,0.9516435675540834,3.5
36,1.012665490376887,0.7827778309262975,0.9647040657435217,3.6
37,0.9972714355148156,0.7970232136314515,0.9891736768025173,3.7
38,0.9883975379213286,0.8187456619771067,1.01992576199641,3.8000000000000003
39,0.9857056776337808,0.8451204319997935,1.0518804880675574,3.9000000000000004
40,0.9890611568624511,0.8735219121586151,1.0809224536827298,4.0
41,0.9974707585750711,0.9020691271038592,1.1043467989436178,4.1000000000000005
42,1.0084542735500148,0.929772124131882,1.120709461269787,4.2
43,1.0188018173511868,0.9560994517510994,1.1295484709065795,4.3
44,1.0261996300010656,0.9803315035554103,1.1309678388318256,4.4
45,1.0301982759782786,1.0013123774056547,1.1250457461940895,4.5
46,1.0316329540239002,1.0178466722937158,1.111731306240575,4.6000000000000005
47,1.0312269465403685,1.0293475406387609,1.091602085914999,4.7
48,1.0287763706458273,1.0361196403686395,1.0665567384209702,4.800000000000001
49,1.0235219774350064,1.0390846215620007,1.0395497807564766,4.9
50,1.0151411959598782,1.0392450898183918,1.0135906441429638,5.0
51,1.0044373154114281,1.0372865224566554,0.9905993679447238,5.1000000000000005
52,0.99310796586057,1.0336010002133464,0.9707945474016606,5.2
53,0.9827779505398277,1.028724057018161,0.9533520955178639,5.300000000000001
54,0.9742328384507043,1.023730554057111,0.9379503650307834,5.4
55,0.9674554088164613,1.0200832896278376,0.9254199049528883,5.5
56,0.9620857956353048,1.018919167277597,0.9167441161877822,5.6000000000000005
57,0.9576877552013175,1.0204117668094825,0.9119536332243945,5.7
58,0.953875410163658,1.0238905780911127,0.9102249245059436,5.800000000000001
59,0.9505726280075707,1.0286386090993704,0.9104803051787981,5.9
60,0.9481840729370641,1.0345023873830879,0.9116486459975752,6.0
61,0.9473178561179401,1.041610272704802,0.9129100168975274,6.1000000000000005
62,0.9482025693350729,1.0495888418826433,0.9140746869374058,6.2
63,0.9503764953626985,1.0573590541424742,0.9154005591083562,6.300000000000001
64,0.9530358936700183,1.06383847843852,0.916785504880222,6.4
65,0.9556392382420804,1.068702294108516,0.9175071162169242,6.5
66,0.957989029658934,1.0723474795494246,0.9170583817875663,6.6000000000000005
67,0.9597387348944729,1.0752248061387684,0.915935216854306,6.7
68,0.9601894497569309,1.0773453378404172,0.9152388114512352,6.800000000000001
69,0.9588458047443649,1.0783947038931871,0.9156472883280067,6.9
70,0.9560340764986742,1.0781667621395938,0.9169724840167699,7.0
71,0.9527551414911619,1.0767824534808093,0.9184679640541314,7.1000000000000005
72,0.9499498286990032,1.0745533787109673,0.9193110808160968,7.2
73,0.9479235241296711,1.0717498660483085,0.9190159157192033,7.300000000000001
74,0.9464255675254187,1.0685092234969913,0.9176836917615944,7.4
75,0.9452208575825346,1.064922197155688,0.9158314664989301,7.5
76,0.944476292406335,1.0612012706213352,0.9138787680306836,7.6000000000000005
77,0.944509641751727,1.0577233758066562,0.911875041143147,7.7
78,0.9453256113331511,1.0548689370862818,0.9097352988837778,7.800000000000001
79,0.9466309207824953,1.0528006267946206,0.907542367544151,7.9
80,0.9482470863221834,1.0513426226921447,0.9055285517576167,8.0
81,0.9502886846535863,1.0500786966747797,0.9039952347242675,8.1
82,0.9529240707815784,1.0487189932637393,0.9035026635802763,8.200000000000001
83,0.9560936116058071,1.0474843088667922,0.9049935994044157,8.3
84,0.9594845949631678,1.047021384131291,0.909287468812733,8.4
85,0.9627231454568423,1.0477508226889878,0.9162489681874272,8.5
86,0.9656491304883027,1.0492938636541076,0.924652842548832,8.6
87,0.9684653681169637,1.0506840463846467,0.9330862951109071,8.700000000000001
88,0.9715574790324126,1.0511498614420944,0.9409475544522532,8.8
89,0.9750660811725044,1.0505250301529676,0.9485502191563808,8.9
90,0.9786060552241792,1.048957739371539,0.9564530375622269,9.0
91,0.9814535496051774,1.0465781850004463,0.964740441097395,9.1
92,0.9830653525110379,1.0435631351998882,0.9726695373625127,9.200000000000001
93,0.9833916197091928,1.0402108566803745,0.9788391626373767,9.3
94,0.9827028062309936,1.0367734446531374,0.9819252543675818,9.4
95,0.9812789736947086,1.0333338465475013,0.981569242375787,9.5
96,0.9793827263182199,1.0298613395560337,0.9786331467064001,9.600000000000001
97,0.9773972611415223,1.0262991380666293,0.9745626266761516,9.700000000000001
98,0.9757658191556241,1.0227239751907757,0.9705691478319566,9.8
99,0.9747501967771715,1.0195884954318764,0.9674145125167462,9.9
100,0.9743165680729953,1.0176912689468547,0.9656482456599162,10.0
