,Li-Li,Li-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,1.0629592873593549e-07,0.0,0.0,0.4
5,7.837082034374625e-07,0.0,0.0,0.5
6,4.423019129344042e-06,0.0,0.0,0.6000000000000001
7,2.0454960658210242e-05,0.0,0.0,0.7000000000000001
8,7.927391818455825e-05,1.0463505484943652e-07,0.0,0.8
9,0.0002669468621515493,1.0530546959585215e-06,0.0,0.9
10,0.0008146476973054063,9.768327309123297e-06,0.0,1.0
11,0.0023060266307849634,6.289534188067968e-05,5.194072528814135e-07,1.1
12,0.006027362994784662,0.00031876908042102606,9.949671385983918e-06,1.2000000000000002
13,0.014328975850731339,0.0013493200440131265,7.997828955567405e-05,1.3
14,0.030699372227783413,0.004825369896698627,0.0004675785438949711,1.4000000000000001
15,0.05940692024698399,0.014751090409899744,0.0021406157301441324,1.5
16,0.10491034606317733,0.03892627865993215,0.008034299729381543,1.6
17,0.17111764640234517,0.08959738606627819,0.025137367662066895,1.7000000000000002
18,0.2601672389244442,0.18168230440988223,0.06623691801557603,1.8
19,0.37081266026941495,0.32743268226728967,0.1482638814831467,1.9000000000000001
20,0.49758526783116663,0.5286034443906412,0.2844165187145726,2.0
21,0.6317192366510763,0.7706896642784671,0.47237885457982604,2.1
22,0.7632641206438003,1.0245679264863192,0.6879155021876322,2.2
23,0.8831209137227191,1.2559294190133803,0.8920936813235546,2.3000000000000003
24,0.984460430797426,1.4364808517036443,1.0484680701711864,2.4000000000000004
25,1.0635293753572959,1.55056699395471,1.1369733128284887,2.5
26,1.1197337355550732,1.5960400466248756,1.1564629488448686,2.6
27,1.154952199228707,1.5818222303369929,1.1195394936891838,2.7
28,1.1722666474019503,1.5241224593627167,1.0461427698488097,2.8000000000000003
29,1.1746238652702858,1.4417158420544713,0.9575404942296826,2.9000000000000004
30,1.1643942166204613,1.3509492167039612,0.8707325587591612,3.0
31,1.1442119147321184,1.2623153310214528,0.7955578124681839,3.1
32,1.1177423497709758,1.1803435473346873,0.735770497459826,3.2
33,1.0889338896131697,1.1064325833695035,0.6917078549092518,3.3000000000000003
34,1.0606045220069056,1.0418137838777486,0.6620534981008752,3.4000000000000004
35,1.0341506215116822,0.9882015200865907,0.6446683817949633,3.5
36,1.0104251095581356,0.9466927457993254,0.637554673283269,3.6
37,0.9903947089404679,0.9170836630820806,0.6402262132098011,3.7
38,0.9749523202647188,0.8982562235245162,0.6547070977088274,3.8000000000000003
39,0.9644678378826592,0.888776721357447,0.6843358802932534,3.9000000000000004
40,0.9586677063288356,0.88724120572406,0.7295754847858318,4.0
41,0.9567612884896212,0.8926116288923557,0.7844655351537845,4.1000000000000005
42,0.9576920145117278,0.9042866728292407,0.839251837431604,4.2
43,0.9605769534462635,0.9213599581718773,0.8877417444160247,4.3
44,0.9650746425798733,0.9416385582863129,0.9306599187521577,4.4
45,0.9712730792945922,0.9617963114004119,0.9711407946778076,4.5
46,0.9791279902123897,0.9789351502810704,1.0089296733231576,4.6000000000000005
47,0.9879571424983297,0.9920380461213429,1.040445280474749,4.7
48,0.9965268018743686,1.0019246635429526,1.063125351077663,4.800000000000001
49,1.003650288604216,1.0099644506516376,1.0775327527438272,4.9
50,1.0086891568097835,1.0168213977062894,1.0852925518270553,5.0
51,1.011577072729256,1.022099818268172,1.087039121101535,5.1000000000000005
52,1.012592801384682,1.0249067936638596,1.0832339032894285,5.2
53,1.0121702714676608,1.0247538567147845,1.075475240950905,5.300000000000001
54,1.0108083118104068,1.0220157201860167,1.0658665089795993,5.4
55,1.0089480737788374,1.0175925105138912,1.05551425392037,5.5
56,1.006777689354713,1.012342580877639,1.0441488447372231,5.6000000000000005
57,1.004219250380796,1.006999961096458,1.0308880329378332,5.7
58,1.0012938819688226,1.0023798390814542,1.015393192505114,5.800000000000001
59,0.9984546120577581,0.999183487090417,0.9990894598738342,5.9
60,0.9963747500008728,0.9974765047996843,0.9853147682000257,6.0
61,0.9953773098940641,0.9966801071526168,0.9771455608169478,6.1000000000000005
62,0.9951736962302865,0.9962951933927979,0.9743759986446278,6.2
63,0.9951885014819738,0.9964066866031562,0.9731970310165414,6.300000000000001
64,0.9950685006671853,0.9972955850260973,0.9697083354736764,6.4
65,0.9948377386550207,0.9988001429057985,0.9637384843928832,6.5
66,0.994680970702294,1.0003078766826932,0.9588592659117877,6.6000000000000005
67,0.994668338958965,1.001358912904,0.958825345824892,6.7
68,0.9946399789871281,1.002107810181748,0.964347792571791,6.800000000000001
69,0.9943382293404966,1.0029800565637939,0.972995205209884,6.9
70,0.9937350851101707,1.0038743870108968,0.9815038387292957,7.0
71,0.9931525881135514,1.004119087468807,0.9879848874953137,7.1000000000000005
72,0.9929803464875063,1.0034152072791482,0.9924965531136817,7.2
73,0.9933807994812476,1.0024465060971304,0.995808579095531,7.300000000000001
74,0.9943080788509069,1.0022280357323854,0.9977038592333448,7.4
75,0.9956212764734719,1.0030437014262563,0.996918554262942,7.5
76,0.9970917472466578,1.0042861729370558,0.9928778760499297,7.6000000000000005
77,0.9984236421090649,1.0052208999321302,0.9869362432400444,7.7
78,0.9993048718420124,1.005683620236573,0.9814946154612094,7.800000000000001
79,0.9994375206703555,1.0060332317518421,0.9781168593726097,7.9
80,0.9986763331566233,1.006555335525193,0.9767930546443657,8.0
81,0.9972392085693896,1.0070382032548062,0.9767974002827603,8.1
82,0.9956940306142193,1.0069947955744867,0.9777369013119563,8.200000000000001
83,0.994678669632657,1.0062149522053105,0.9795964849322087,8.3
84,0.9945992297005526,1.0049490145733049,0.9820703694240221,8.4
85,0.9954524653064948,1.0035800586143688,0.9843015622790068,8.5
86,0.9968160416822759,1.0022565148703177,0.9855027873554169,8.6
87,0.9980434147251495,1.0008835232918871,0.9856891504367614,8.700000000000001
88,0.998598449434233,0.9993972632433801,0.9856671656285589,8.8
89,0.9983399103051214,0.9979829361245453,0.9864665039344646,8.9
90,0.9975675185943204,0.997035602883885,0.9889156904559167,9.0
91,0.9967607551335873,0.9969159094685236,0.9933362897095461,9.1
92,0.9962022334942923,0.9976875636413983,0.9990254409592993,9.200000000000001
93,0.9958840811172879,0.9990172250793483,1.0040776133731784,9.3
94,0.9957938506821129,1.0003504329817792,1.0063396890217113,9.4
95,0.9960866859798067,1.0012341102261066,1.0049969450627345,9.5
96,0.9968048661818297,1.001494724475049,1.0011721859961413,9.600000000000001
97,0.9976242520104418,1.0011987040292,0.9969044857574242,9.700000000000001
98,0.9981200182889749,1.0005677716262569,0.9937098660679301,9.8
99,0.9981936985567443,0.9999119150102034,0.9920006079964198,9.9
100,0.9980964994076482,0.9995100847445617,0.9913899658583397,10.0
