,Li-Li,Li-Ga,Li-Si,Ga-Ga,Ga-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,2.3908150394483804e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.6003400149782964e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.7361812971827968e-05,1.3728508234332496e-07,2.745701646866499e-07,0.0,0.0,0.0,0.8
9,8.894234796530364e-05,1.6248647763141745e-06,3.0065116904837733e-06,0.0,0.0,0.0,0.9
10,0.0003674033242079212,1.1039751227849183e-05,2.0059634114512898e-05,6.508329829609481e-07,6.508329829609481e-07,0.0,1.0
11,0.0012647524204715689,6.124920491306431e-05,0.00010772065022808811,5.99634548751645e-06,7.164599706238594e-06,1.168254218722145e-05,1.1
12,0.003696991572986373,0.0002799462265851816,0.00047386609031106107,4.615895795560942e-05,5.2722582970062375e-05,0.00012046242062915977,1.2000000000000002
13,0.009341893179259101,0.0010896636423467598,0.0017694221539254291,0.0002655538613365686,0.00031936140421684445,0.0008171682362995083,1.3
14,0.02083668592297378,0.0036989644696287212,0.005740411575555533,0.0012343289413669022,0.0015355004808197314,0.00412338317386949,1.4000000000000001
15,0.041931684802006604,0.011107685489513125,0.016436878780800638,0.004827695073678921,0.006179721467622066,0.016744839889339988,1.5
16,0.07764809505861973,0.029622921274759687,0.04182942674026868,0.016097655596517588,0.02123501121157327,0.056057714992045975,1.6
17,0.13397383375981226,0.07004457022871931,0.09475874847176251,0.04605201860516756,0.062466453629191655,0.15630178263791658,1.7000000000000002
18,0.21601850931930786,0.14661375938047622,0.19111754326480912,0.11351786694785614,0.1571627834715603,0.36557814261284427,1.8
19,0.3245552653193521,0.2720381976573262,0.34386353950024434,0.24230594096421282,0.33805890154068663,0.7217905319310669,1.9000000000000001
20,0.45350331210809314,0.44978119475833167,0.554684908086709,0.4506320340252673,0.6234382435358217,1.2112183741362652,2.0
21,0.5913212338055738,0.6682129763586984,0.8086411017078319,0.7351669356605598,0.9919144460666168,1.742001552143715,2.1
22,0.7255768104606092,0.9013344549355091,1.0764115004404464,1.0595877857512441,1.3740940211152404,2.170374573837948,2.2
23,0.8467563874145783,1.116590742754219,1.3233675244352117,1.360029279455772,1.676534656328409,2.3750236510311264,2.3000000000000003
24,0.9491207285329232,1.2857026894407726,1.5197816769589294,1.57071821377965,1.8265437233416886,2.323298717843375,2.4000000000000004
25,1.029844660638089,1.3929889210354298,1.6472252446917888,1.6556945962900596,1.806286752241331,2.07615056677234,2.5
26,1.088297111834595,1.4377013300835868,1.7004888660413617,1.624041457767152,1.6531779656477539,1.7363114513877371,2.6
27,1.125648154951851,1.4305995534112639,1.6863640791382948,1.5185606191606347,1.4320640364997288,1.3912094176041205,2.7
28,1.1442840831148589,1.3877858799407847,1.6203787512790886,1.3888799062294834,1.2035175904690194,1.0908375234666694,2.8000000000000003
29,1.1472980041777006,1.3252397334835166,1.5224710419595093,1.268673743353684,1.0064477933875522,0.855879256793794,2.9000000000000004
30,1.1383952764758882,1.255935692085334,1.4125631266987466,1.1693680840210297,0.856986587697539,0.6902089526331951,3.0
31,1.1216046205345556,1.189166657893243,1.3066052720594987,1.089068853447219,0.7566066917453608,0.5866996119841577,3.1
32,1.1004064217753775,1.1303465604433607,1.2141847979298162,1.0249700855161339,0.7008788845332317,0.5314456437085257,3.2
33,1.0772144811345599,1.08078649660754,1.1388931647819,0.9777956102794766,0.6832919630284847,0.5103818410376431,3.3000000000000003
34,1.0538808083708553,1.038741998918576,1.0803784137964776,0.9477056165171358,0.6946712159214612,0.5144703403998814,3.4000000000000004
35,1.0321505407579457,1.001983832881991,1.0359467337189145,0.9301064155167679,0.7224617441634567,0.5386367174766078,3.5
36,1.0131752903295939,0.9698837119750962,1.0017124386075706,0.9172896836410839,0.7527532373342455,0.5769211390870574,3.6
37,0.9970797862936922,0.9433551094422399,0.9743571660426175,0.9036548710261926,0.7751009227924431,0.6215015148689372,3.7
38,0.98361195532021,0.9235812912822045,0.9526198678310908,0.8890367704013128,0.7876194390101317,0.6671142971633247,3.8000000000000003
39,0.9730989666951073,0.9113640796095467,0.93696678067375,0.8775954974526807,0.7971607563746722,0.7129093858647215,3.9000000000000004
40,0.9663442470865631,0.907320966193336,0.9280454411024054,0.8739891764573846,0.8128058750114198,0.7577914565330927,4.0
41,0.9635141262934152,0.911764936408972,0.9257897454877869,0.8800140542954586,0.8385600561329423,0.7967661355076622,4.1000000000000005
42,0.9635507849936729,0.9239424403869961,0.9293260280138692,0.8935173999350131,0.8718278719451621,0.8249337830636336,4.2
43,0.9650496309837735,0.9415990334137785,0.9369268116757504,0.9098678209698806,0.9068221773292012,0.8435184150024827,4.3
44,0.9675108150618644,0.9615666355990622,0.9465719285761337,0.925137183343779,0.9379486753728954,0.8587311263457225,4.4
45,0.971265036301589,0.9809517577032051,0.9571087338015917,0.938622898577945,0.9613707832454187,0.8750920360444477,4.5
46,0.9762806342083693,0.9979371009858795,0.9685222766045987,0.9521504323164741,0.9758612585601885,0.8923293720513706,4.6000000000000005
47,0.9815817910661218,1.0116969723028106,0.9807486629430652,0.9667517578030432,0.9830509634967027,0.9079576195577045,4.7
48,0.9859348633783128,1.0217735611180345,0.992650652412726,0.9804257661182244,0.9862693489589879,0.9194271051425842,4.800000000000001
49,0.9887869238261575,1.027758384583475,1.002453688527138,0.989707596769634,0.988805290838009,0.9233633394178828,4.9
50,0.9905038929030099,1.0296120244615155,1.009015458662002,0.9933949469263681,0.9930904459267812,0.9154976293723097,5.0
51,0.9918886000659387,1.0280421200807115,1.0127782839269088,0.9940606331231683,1.0005752494113487,0.8934680571606048,5.1000000000000005
52,0.9934619901318831,1.0242771159584099,1.0157060964372928,0.9955679486753146,1.011324356505553,0.8604750448814001,5.2
53,0.9951141172607912,1.0194954440314081,1.0198286298995487,0.9993480888243499,1.0236413741582855,0.8261921862261069,5.300000000000001
54,0.9964822221039067,1.0145886649420346,1.0251984529542704,1.0032766156398338,1.0345369174490477,0.8027252895782573,5.4
55,0.9975759857832119,1.0101830966349739,1.0294112537616567,1.0037888921440432,1.041025743986431,0.7976436739410194,5.5
56,0.9987856337635175,1.0064717683309388,1.0295983415224197,0.9988127357258294,1.0414075032144794,0.8097428533703442,5.6000000000000005
57,1.0003086159365016,1.003080986339902,1.024838528213036,0.988910382565498,1.0355232603724842,0.83040371154471,5.7
58,1.0017929650391784,0.999507360376308,1.0165332643077616,0.9764046936177747,1.0240411366218611,0.8486147341275808,5.800000000000001
