,Li-Li,Li-Ni,Ni-Ni,r
83,0.979092289652972,1.0082148775529967,0.9725894665833552,8.3
84,0.9818945090975618,1.0103643330135121,0.9726449145192886,8.4
85,0.9847312359143531,1.01246400066996,0.9744883283161291,8.5
86,0.9869986733469198,1.0144916440968765,0.9787923548577497,8.6
87,0.9885301102675765,1.016592744682721,0.9853036662578433,8.700000000000001
88,0.9894976784011008,1.0189692892395672,0.992679422278689,8.8
89,0.9900501139604047,1.021561427621542,0.9992019468891241,8.9
90,0.9900877447588667,1.0238775823819941,1.0036965148283834,9.0
91,0.9894638171395539,1.025243819748821,1.0058860779167917,9.1
92,0.9882936690144121,1.0252505174566182,1.0061295660713052,9.200000000000001
93,0.9868633788693384,1.0239564994412604,1.0049498142077724,9.3
94,0.9853330100486721,1.021720756669399,1.002721124903513,9.4
