,Li-Li,Li-Si,Li-Bi,Si-Si,Si-Bi,Bi-Bi,r
60,1.0026317466464683,0.9922010579530003,1.0242371167048312,0.9783434448124572,1.0147146126715616,0.9946904360692069,6.0
61,0.9988880288070077,0.9894917682588282,1.02172965146305,0.9802982095527284,1.018327179304923,0.9927943202568871,6.1000000000000005
62,0.9959622667912262,0.9892827152298896,1.0186275134963787,0.9794930728986444,1.0231538312317046,0.9908994295771472,6.2
63,0.9936821321277282,0.9906497736312452,1.0148999765388778,0.975702929915145,1.0275070962785104,0.9901107614576383,6.300000000000001
64,0.9907124026363575,0.9926129220640231,1.0110638509065009,0.9707419170226573,1.0297208810444785,0.9905557866730663,6.4
65,0.9861781404635351,0.994923390073529,1.0078885095411787,0.9672066546276007,1.029415544449854,0.9915121905929045,6.5
66,0.9811538755040268,0.9977965190502196,1.005523404090253,0.9664887596645763,1.0275645374617326,0.9922147311022329,6.6000000000000005
67,0.9778629801113223,1.001254643557597,1.003254197190053,0.9676349473292419,1.0252963821969978,0.9922212184811766,6.7
68,0.9773597987076562,1.0047252202982127,1.0004117311493317,0.9681435486432417,1.0230844587158858,0.9913802194220457,6.800000000000001
69,0.9784414715710665,1.0070927619646821,0.9973187632379845,0.966116156082049,1.021155120739208,0.9897935356581934,6.9
70,0.9788746899101006,1.007384396201087,0.9950881671592295,0.9616549307129852,1.0199984765927799,0.9875139801711098,7.0
71,0.9774962003728238,1.0057434546126558,0.9945113835306822,0.9561538673234353,1.02002134673494,0.984169053338369,7.1000000000000005
72,0.9752141636649366,1.003596181826478,0.9952605312088747,0.9506468239910767,1.020882940708632,0.9794013722265745,7.2
73,0.9740923810850385,1.0025469244183336,0.9962009885421391,0.9453280939657345,1.021432556182837,0.9738996539590647,7.300000000000001
74,0.975348794166558,1.0030554700480054,0.9963835499187179,0.9404288133610123,1.0204172365818194,0.9694038503891108,7.4
75,0.9783644682118635,1.0043286313239146,0.9957191482017251,0.9367599134299545,1.017527796735439,0.9672844210199208,7.5
76,0.9817709973912401,1.0054184279268956,0.9948490484688546,0.935067923021643,1.0138391038820003,0.9675589767710211,7.6000000000000005
77,0.9849276712877435,1.0060858473364505,0.9945295261546181,0.9352365457873205,1.011029986793751,0.969659254906359,7.7
78,0.9877899153717142,1.0065104591661707,0.9951427735522548,0.9363517335686873,1.010084827913763,0.9734460499792313,7.800000000000001
79,0.9899640209063019,1.006641409564403,0.9965990128990874,0.9373820769489175,1.0108291468473,0.978739363245116,7.9
80,0.9908185728117394,1.0062446722670837,0.9984341381209311,0.9377911113828723,1.0125490343463146,0.9845487954528058,8.0
81,0.9903275564056069,1.0053568094310195,0.999926063317267,0.9377619896651346,1.0147056763804878,0.9898850752785523,8.1
82,0.9890729008688857,1.0043555280211514,1.0003742795921027,0.9378673601314585,1.0169972163635932,0.9951051539648016,8.200000000000001
83,0.9874531789075988,1.0037197865827865,0.9995662188079375,0.938503929295089,1.019139808653572,1.0014059926225711,8.3
84,0.9855161938312885,1.003842402888974,0.9980576223393118,0.9396883234274396,1.020982734731461,1.008752538449539,8.4
85,0.9836704954964604,1.0047976544933825,0.9968994459884857,0.9412079147053829,1.0226795474976365,1.0150111825161836,8.5
86,0.9829228617861132,1.0060110688142911,0.9969429200875937,0.942560276966081,1.0243184711641065,1.0175986532060934,8.6
87,0.9839838464064685,1.0062982591137193,0.9982219675507097,0.9427509009472248,1.025393255744477,1.0156829964338028,8.700000000000001
88,0.9864925526671433,1.0047215449462619,0.9999883783250987,0.9407800847091194,1.0250678256386478,1.010431638583308,8.8
89,0.9894806436801156,1.0016892912475897,1.0014242364654078,0.9368345301909752,1.023214765533646,1.003449663549792,8.9
90,0.9921220700678927,0.998975386991387,1.0022977969799851,0.9326434264070022,1.0209611382448096,0.9955374394997696,9.0
91,0.9937155633963041,0.9983304223887829,1.0029581043517268,0.9300939771238235,1.0199421785301093,0.9870027546876446,9.1
92,0.9936316532615299,1.0000518143824761,1.003883923980555,0.9296115515832633,1.0210595172385721,0.9786925622898163,9.200000000000001
93,0.991933945730205,1.0029392188872173,1.0052229340770311,0.9301514875698179,1.0240114674762355,0.9723018845322394,9.3
94,0.9896914235724464,1.0054844011388455,1.0065178162302313,0.9304537638126388,1.0278227152086337,0.9694128800781565,9.4
95,0.9880633865826987,1.006972832889919,1.0069249075789433,0.9299754301439641,1.0316714459073617,0.969971930624965,9.5
96,0.9870866408832532,1.00757779352189,1.0059368569969875,0.9289236531637506,1.0352217863902264,0.9718223726631167,9.600000000000001
97,0.9857376318810263,1.0077474009283316,1.0038926367136782,0.9278228869316992,1.0383423884713487,0.9722388661849202,9.700000000000001
98,0.9832898122523375,1.0077458733799745,1.0017086262172978,0.9270129859186647,1.0408074982850322,0.9701336593031064,9.8
99,0.9803208166539266,1.0076700911814014,1.0001542163647215,0.9264922269220419,1.0424068844707375,0.9667037273289381,9.9
100,0.9782787878570732,1.0075975174280856,0.9994368562168773,0.926203720162916,1.043146602142803,0.9641890178082485,10.0
