,Si-Si,Si-Mo,Mo-Mo,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,4.955306037579999e-08,0.0,0.0,0.9
10,5.883271815065407e-07,6.630015948428796e-08,0.0,1.0
11,5.948840979644809e-06,8.488653136027708e-07,3.5702911367716274e-07,1.1
12,4.844817886580601e-05,1.0282015313960199e-05,6.19474757210423e-06,1.2000000000000002
13,0.0002878200174826133,8.063355953986885e-05,4.843495982993044e-05,1.3
14,0.0013719700502668002,0.00047379574725817347,0.00027602827701984353,1.4000000000000001
15,0.005432484991867202,0.0022269828795387393,0.0012464293863202157,1.5
16,0.018074767115327062,0.008687396820397231,0.004634852395957578,1.6
17,0.050751822212776965,0.028517138914608196,0.014431173101767152,1.7000000000000002
18,0.12094363556563366,0.079323267274409,0.03815532324420034,1.8
19,0.2465672216588008,0.18810867509144236,0.08675136363306393,1.9000000000000001
20,0.4345992858981234,0.3829105435922287,0.17168736023034886,2.0
21,0.6707400153999024,0.6745137790938384,0.29923534569356813,2.1
22,0.919532418100733,1.0381525438312338,0.46459693166830596,2.2
23,1.1372385306972566,1.4117619112929263,0.6502340276863,2.3000000000000003
24,1.2895393614835415,1.7178995358641025,0.8310783721701778,2.4000000000000004
25,1.3632044326365165,1.8969917093821627,0.9841783632358508,2.5
26,1.3666295789645304,1.9300754212415578,1.096304582990087,2.6
27,1.3215470366305777,1.8389521859434235,1.1652958157514415,2.7
28,1.2520952349812098,1.6688998784306768,1.196746623236064,2.8000000000000003
29,1.1770521496121273,1.4679222836698178,1.1995921510333254,2.9000000000000004
30,1.1075190616663342,1.2731003445431521,1.1822179566089885,3.0
31,1.0484315951097625,1.1062852060455692,1.1502440715012707,3.1
32,1.0010716178460484,0.9761089643196388,1.106983008892591,3.2
33,0.9651090520752518,0.8826259639758995,1.0551013070221096,3.3000000000000003
34,0.9398242199307665,0.8219109482652278,0.9973811685555042,3.4000000000000004
35,0.9243396256236666,0.788960100234022,0.9368381981388259,3.5
36,0.9172908136241189,0.7787660313039643,0.8773019032377836,3.6
37,0.9168865127480188,0.7865619037900543,0.8239504260467582,3.7
38,0.9216055910022087,0.807975062073843,0.7828869113190231,3.8000000000000003
39,0.9305757946448138,0.8390646726525545,0.7597022083507733,3.9000000000000004
40,0.9431005104253029,0.8761793613259903,0.7578906758795771,4.0
41,0.9580145122783241,0.9159234135979619,0.7781016038807537,4.1000000000000005
42,0.9737265934649146,0.955270451088695,0.8181039261477387,4.2
43,0.9888227300481667,0.9915495276674402,0.8724584729896414,4.3
44,1.0025326368719643,1.0224098887732094,0.9323896874024901,4.4
45,1.0146406610989112,1.0461686294853214,0.9880150984249133,4.5
46,1.0249590564594848,1.0622446907521021,1.0323240035973766,4.6000000000000005
47,1.0328038838707057,1.0709486177928729,1.062917337968184,4.7
48,1.0369829156735275,1.0727865128347063,1.079993487114868,4.800000000000001
49,1.0365235828417438,1.0682397211444807,1.0838833073973169,4.9
50,1.0316345749531748,1.0582612940704639,1.0752344860887708,5.0
51,1.023915600637935,1.0447143668746133,1.0566084564616618,5.1000000000000005
52,1.0154284306536925,1.030178072087036,1.0324832794440586,5.2
53,1.0075061164627286,1.0171712701387803,1.0073813980966415,5.300000000000001
54,1.000415367441114,1.0071259361233136,0.9844131212012757,5.4
55,0.9939243245393284,0.9998799421686403,0.9651930420358044,5.5
56,0.987988310771398,0.9944247832774792,0.9503013080330766,5.6000000000000005
57,0.9829893600817605,0.9902039118106746,0.9397296479014191,5.7
58,0.9795306211135915,0.9874674429674779,0.9333975543870592,5.800000000000001
59,0.9780774041489347,0.9865557327473795,0.931608578076296,5.9
60,0.9787683234953032,0.9873841045461617,0.9349902929038851,6.0
61,0.9814544746028123,0.9897115312865622,0.9437002604741351,6.1000000000000005
62,0.9857238137941391,0.9934104139624809,0.9563876467210858,6.2
63,0.9908742510580986,0.9981062853362022,0.9700229624587784,6.300000000000001
64,0.996078182329639,1.0028050378223963,0.9811450147246004,6.4
65,1.0006638054604013,1.0063757602199819,0.9875206244702868,6.5
66,1.0041741896709973,1.008446895793351,0.9886865245766157,6.6000000000000005
67,1.0062451402673773,1.0095005802914132,0.9853455785877748,6.7
68,1.0066046618788325,1.010102665893753,0.9789633505162784,6.800000000000001
69,1.0052619618401653,1.010348101950313,0.9719603201247906,6.9
70,1.002697184039184,1.0100199469768332,0.9674920701743777,7.0
71,0.9998127304538345,1.0090419530214145,0.9682956333902885,7.1000000000000005
72,0.9975477998143853,1.0077208695740902,0.9753564975632097,7.2
73,0.9964162092543216,1.0065876413826005,0.9871043478152879,7.300000000000001
74,0.996373588159428,1.005994534632284,0.9996856048174964,7.4
75,0.9970431784812651,1.005850805320467,1.008902595869596,7.5
76,0.9979430228961504,1.0058008389483448,1.0129715851731074,7.6000000000000005
77,0.9985921502021282,1.0056405216845135,1.0134051615151825,7.7
78,0.9987373499827472,1.005434031830247,1.0126719465437277,7.800000000000001
79,0.9986340889879182,1.005213554661301,1.011169625468804,7.9
80,0.9988731206891752,1.0047669236093688,1.007141491851536,8.0
81,0.9997374324723968,1.0038259293514098,0.9995311143591077,8.1
82,1.000817280980545,1.0023479433151268,0.9901431038274465,8.200000000000001
83,1.0013652051882398,1.0005354075355324,0.9825610209586482,8.3
84,1.0009567976091684,0.9986025554380298,0.9793865456901426,8.4
85,0.9997398318304819,0.9965637202708174,0.9808435359032606,8.5
86,0.9981539124638926,0.9943136604030766,0.9854259728247436,8.6
87,0.9966154144980167,0.9919276025753089,0.9909488463130142,8.700000000000001
88,0.9954834134797406,0.9897381784732023,0.9950060859715217,8.8
89,0.995082949300011,0.9880188918160561,0.995571526362609,8.9
90,0.9955521323438224,0.9867768726322766,0.9921289341357643,9.0
91,0.9966751599006297,0.9860333738423268,0.9860835894960512,9.1
92,0.9979350903166264,0.9861638254451539,0.9797580260556306,9.200000000000001
93,0.998771298963297,0.9877587987910234,0.9750321324268914,9.3
94,0.9988810979498555,0.991234862552419,0.9727076319092918,9.4
95,0.998383443101734,0.9966861564713514,0.9725386227041521,9.5
96,0.9977204744945376,1.0038853825949932,0.973611586189207,9.600000000000001
97,0.9973685367660696,1.01211662603945,0.9749293504961369,9.700000000000001
98,0.9975467811439347,1.0200808207813061,0.9758501646847544,9.8
99,0.9980858172161461,1.0262822253152435,0.9762021251597407,9.9
100,0.9985438810198227,1.0296241498155414,0.9762156374037848,10.0
