,Li-Li,Li-Tl,Li-Si,Tl-Tl,Tl-Si,Si-Si,r
60,0.9854200446017091,1.0075707245997207,0.9980183960783451,1.0312097089791394,1.0191868900181686,0.8960612228959204,6.0
61,0.98021595755047,1.0095943498278102,0.9963939317541197,1.029171021058518,1.0175037413925707,0.8971432204161175,6.1000000000000005
62,0.9748246077504765,1.0121874455610569,0.995059703256083,1.0215029751393712,1.0145467424344372,0.8963224275309706,6.2
63,0.9709359801493479,1.0143170499127732,0.9938603176096847,1.0108855812530846,1.0107563119515777,0.8924663848639193,6.300000000000001
64,0.9695413076195999,1.0155134382088373,0.992213640727309,1.0014618254907017,1.0071941457387095,0.886789295539949,6.4
65,0.9699674242673626,1.0160146198301976,0.9900328101965616,0.9967761376852726,1.0047850446513424,0.8815821201728783,6.5
66,0.9702637004337765,1.0160058023148353,0.9884675992458598,0.9978175264195459,1.0033644475504417,0.8786012286210684,6.6000000000000005
67,0.9686765238067196,1.015074611175783,0.9892293701980794,1.0027269777398458,1.0017999691077129,0.8785054477508334,6.7
68,0.9646731088317919,1.0124731279696644,0.9928630359442074,1.0083020388972201,0.9994294738395331,0.8809373883833315,6.800000000000001
69,0.9591218031846678,1.0079725495966718,0.9977351437747285,1.012182860410917,0.9971147154831742,0.8848405871213034,6.9
70,0.9539099368582399,1.0025300147471536,1.000907435148805,1.0138830230973321,0.9964913247377714,0.8890034643529225,7.0
71,0.9508810035472176,0.9977562695811283,1.000352718289774,1.0139424140886182,0.9983283898965924,0.8926051862761445,7.1000000000000005
72,0.9507488005641922,0.9943714950457244,0.9966559338704766,1.0126256084331895,1.0019436381733775,0.8955134552486401,7.2
73,0.9532409027856793,0.9916233816232277,0.9925534180218664,1.0096429696613682,1.0060385173183786,0.8980530394630573,7.300000000000001
74,0.9578856099659474,0.9887235453805259,0.9906682724926875,1.0047204837837127,1.0096151913252707,0.9005095326607346,7.4
75,0.9638838568995247,0.9864749009957327,0.991600942879758,0.99812540092735,1.0121140221539802,0.9031408847901174,7.5
76,0.9694293996520662,0.9867969269445631,0.9939604464520564,0.9908725452679404,1.0132357387403477,0.9065820094218568,7.6000000000000005
77,0.9724824411795276,0.990635284424329,0.9958120741861991,0.9846431051758894,1.0130678886691267,0.9115948330690279,7.7
78,0.9728285546195614,0.9967173806862009,0.9960172562900937,0.9812830332566068,1.012207061179126,0.9181472061702404,7.800000000000001
79,0.9723513432814451,1.0024547944041329,0.9946484006563805,0.981907767711533,1.011418715559854,0.9250017679373325,7.9
80,0.9724571972001284,1.0058973124568742,0.9926236079525568,0.9862231633083559,1.0111230049710973,0.9304857920583056,8.0
81,0.9721678183788373,1.006826243831617,0.991075950691109,0.9925533596521661,1.0112400362448815,0.9336039745008531,8.1
82,0.9697839469738775,1.0063250017050758,0.9909113089023733,0.998412299527013,1.0114203391869585,0.9343722415807867,8.200000000000001
