,Li-Li,Li-Pd,Pd-Pd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,7.831965711598358e-08,0.0,0.0,0.5
6,1.5911999137503152e-06,0.0,0.0,0.6000000000000001
7,1.2227658747892794e-05,0.0,0.0,0.7000000000000001
8,6.788066902733209e-05,4.524030975010184e-07,0.0,0.8
9,0.00030099538007539024,5.6751021320520466e-06,0.0,0.9
10,0.0010962680010663996,4.247393526772026e-05,0.0,1.0
11,0.0033465266798854607,0.00023926637255070832,0.0,1.1
12,0.008741065574920253,0.0010826979923103336,4.053531753609125e-07,1.2000000000000002
13,0.019986101805856808,0.004079801351735095,4.849238411813502e-06,1.3
14,0.0409055806689757,0.013045946818298234,4.020350164906622e-05,1.4000000000000001
15,0.07630990146103495,0.03582444445954868,0.00023731380220270954,1.5
16,0.13125725629602017,0.0852750632318768,0.001112874327035736,1.6
17,0.2093877938150707,0.17743400937444048,0.004315766475868791,1.7000000000000002
18,0.31091306879955033,0.32550683167695216,0.014072159533322887,1.8
19,0.43167153121633006,0.5314575172210635,0.038873463925722926,1.9000000000000001
20,0.5640813624325031,0.7803124210014055,0.09157892233047565,2.0
21,0.6992159292917484,1.041880658408318,0.18548565703055145,2.1
22,0.8285168449837718,1.2799592169612355,0.3263809941509328,2.2
23,0.9444923836534159,1.4640878816490843,0.5053243186157307,2.3000000000000003
24,1.0408194117781855,1.5778007313311793,0.6984298505226866,2.4000000000000004
25,1.1127720062026973,1.6202952008525229,0.8747222670527098,2.5
26,1.1584398534216196,1.6025072442450807,1.0070117201248823,2.6
27,1.179838633621838,1.54108440773389,1.080392637405897,2.7
28,1.1822289885653265,1.4535436716827863,1.0959677116463518,2.8000000000000003
29,1.1715584866280717,1.3555925809063105,1.0686095992368203,2.9000000000000004
30,1.152236432520754,1.2594593719482343,1.019114193646956,3.0
31,1.1270099196377128,1.172647529318577,0.9651262334467453,3.1
32,1.098206444886148,1.098195057363849,0.9163725882413718,3.2
33,1.0685171849484676,1.0366065168797929,0.8756655722640065,3.3000000000000003
34,1.0405834428427747,0.9875137686456544,0.8424655258652086,3.4000000000000004
35,1.0160719960105498,0.949940059388727,0.8155161045004584,3.5
36,0.9954356689770746,0.9224120620861377,0.7942752983865191,3.6
37,0.9786783099682053,0.9037080597410448,0.780212440115079,3.7
38,0.966134859295178,0.8933347625578311,0.7770581654627299,3.8000000000000003
39,0.9582627854466188,0.8909604749997583,0.7886919777848811,3.9000000000000004
40,0.9549198358850848,0.8955015209312042,0.8160751584099915,4.0
41,0.9553724848190487,0.9049055658018896,0.8557443158728514,4.1000000000000005
42,0.9589953364998618,0.9168637326599323,0.9007632887394695,4.2
43,0.9654637372968997,0.9297899161888883,0.943196424046331,4.3
44,0.974088552522508,0.943163503074636,0.9768352873758638,4.4
45,0.9833908975439517,0.9569777419039895,0.9992810522799508,4.5
46,0.9917019603692998,0.97091073621447,1.0124410134375224,4.6000000000000005
47,0.9981551797357346,0.9841697966842352,1.020762597829612,4.7
48,1.002949529055191,0.9961192462892291,1.0282653144390486,4.800000000000001
49,1.0066274002942375,1.0066542397771394,1.0371049513216113,4.9
50,1.0093036575799654,1.015602703231858,1.0482558054012103,5.0
51,1.010769405937325,1.022133683759428,1.0616807940398822,5.1000000000000005
52,1.0110989222649134,1.0254349730213483,1.0748817582369503,5.2
53,1.0106959758043486,1.0258325457721542,1.0827502504350863,5.300000000000001
54,1.0098080462077865,1.0245183327452643,1.080633751812247,5.4
55,1.0084221591816522,1.0221995198607814,1.0678158066726666,5.5
56,1.0066479965360218,1.0187497093392412,1.0476895399502055,5.6000000000000005
57,1.0048374794477142,1.0141413864143423,1.024810148943167,5.7
58,1.0032433980750763,1.008986278190674,1.0024608841258889,5.800000000000001
59,1.0017954406085612,1.0041353927958,0.9828117860026506,5.9
60,1.0002886168691563,1.0002738342136612,0.9677393331334889,6.0
61,0.998592277449321,0.997841136082592,0.9579949025407015,6.1000000000000005
62,0.9965925518546094,0.996973051239008,0.9520396981752783,6.2
63,0.9942125323203251,0.9974823690308544,0.9470888073114645,6.300000000000001
64,0.9917050147617508,0.9988402647939658,0.9416530813984092,6.4
65,0.9897476093388898,1.0001526141621817,0.9367391922486501,6.5
66,0.9890101938893111,1.0005520497825218,0.9347003287603756,6.6000000000000005
67,0.9896203721556778,0.9999501812736075,0.9371615198063394,6.7
68,0.9911006862369534,0.9991757733296807,0.9437732408712664,6.800000000000001
69,0.9927557709764888,0.999115542487625,0.9524651963756494,6.9
70,0.9941085024689768,0.9998350675649925,0.9607949403001684,7.0
71,0.9950555678720064,1.0006658412451832,0.9674224011753084,7.1000000000000005
72,0.9957263922490109,1.0010863089913908,0.9726846103113332,7.2
73,0.9962851283989724,1.0014082469817638,0.977816214411404,7.300000000000001
74,0.9969082806977745,1.0024482963201045,0.9834308880165332,7.4
75,0.9978200701239258,1.0044903114296122,0.9887401206551195,7.5
76,0.9991181246954085,1.006789456586636,0.9924173935716882,7.6000000000000005
77,1.0005053667852044,1.0082370497737752,0.9940898625322457,7.7
78,1.0013627674936743,1.0083430769964064,0.9945815186701205,7.800000000000001
79,1.001237861227007,1.0074939234232703,0.9945907511353658,7.9
80,1.0002338592433209,1.0064716257151007,0.99358144243262,8.0
81,0.9989026069960443,1.0058053464316805,0.9906627518868483,8.1
82,0.9978336322993319,1.005419801052956,0.9865396855366094,8.200000000000001
