,Li-Li,Li-Zr,Zr-Zr,r
83,0.9800620517348418,1.0570698968605041,0.9467375936548688,8.3
84,0.980629436358049,1.0565838600113804,0.9466888354221775,8.4
85,0.9800982597001573,1.055748007061858,0.9429907963377433,8.5
86,0.9784919911299632,1.0545635251090855,0.9376389502070913,8.6
87,0.9764649626117017,1.0530353918036905,0.9327312746563509,8.700000000000001
88,0.9748651047199106,1.051266299125637,0.9290063771773569,8.8
89,0.9741022827204515,1.0493601485119168,0.925414398435641,8.9
90,0.9738816918618787,1.0472974941531492,0.9202571983009395,9.0
91,0.9736081387568534,1.0450006244734673,0.9127387640229677,9.1
92,0.97299036708578,1.0424541004143775,0.9035658288963306,9.200000000000001
93,0.9721687986290217,1.0397101499642702,0.8944133692255667,9.3
94,0.971381606584323,1.0369059330237147,0.8869731949794857,9.4
