,Li-Li,Li-Si,Li-O,Si-Si,Si-O,O-O,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,4.28131327966089e-07,0.0,4.28131327966089e-07,0.0,8.56262655932178e-07,0.0,0.5
6,2.7917669494135956e-06,0.0,1.515842773145448e-05,0.0,2.6809891957554085e-05,0.0,0.6000000000000001
7,1.4499336620722246e-05,0.0,0.00013999969524717775,0.0,0.0003124418777757521,0.0,0.7000000000000001
8,5.81710653187191e-05,0.0,0.0008493908592543321,0.0,0.00205071926853571,5.652671439552268e-07,0.8
9,0.00018637390639677864,5.007210686939033e-07,0.004012676032241634,0.0,0.010098137461902778,3.936365334744589e-06,0.9
10,0.0004809564688859661,4.7166617155146295e-06,0.01534723479964766,4.4663082979178423e-07,0.03999127288321813,2.0574948123718086e-05,1.0
11,0.0010459605427498445,3.276120967365497e-05,0.04845406040619327,7.722650007628128e-06,0.1291572856056434,8.478452284914387e-05,1.1
12,0.002082116228335841,0.00017127079232134333,0.12771106802276153,7.256644044485542e-05,0.3417825935824449,0.00027820256135181504,1.2000000000000002
13,0.004217691422803031,0.0007358746347903552,0.2840064142599713,0.0004625191428649394,0.7445083577616148,0.0007407751834248466,1.3
14,0.009106494765760682,0.0026589376229736407,0.5386493184808433,0.0022743894178162026,1.342775821538002,0.001668470845513591,1.4000000000000001
15,0.01992938427469371,0.00823955837043911,0.881187644674629,0.009110963810957417,2.0205911235007394,0.0034139711900117373,1.5
16,0.04132455844454565,0.022189774880518646,1.2588990919448144,0.030351809642620756,2.5629252628905275,0.006946184971677231,1.6
17,0.07861660707824779,0.05243465229971896,1.5931051321806642,0.08465892414519985,2.778263564235666,0.01471737431131421,1.7000000000000002
18,0.1365458471746055,0.10959854861113076,1.815361020660148,0.19869099203151483,2.622697993346521,0.03150351561122917,1.8
19,0.21779067414839076,0.20412598061758694,1.8970339047611307,0.39459771400062127,2.211752823985744,0.06441922059038545,1.9000000000000001
20,0.3217275919518346,0.3413147079611663,1.8530769522740569,0.6681804546452033,1.7236542745649963,0.12161965872464912,2.0
21,0.44379843637667504,0.5165934761637713,1.725032529864266,0.974929501853245,1.2947408492756665,0.20973549780385203,2.1
22,0.5754426610492209,0.7142020390662853,1.5599754480910537,1.2435751688526253,0.9808884126428062,0.33077798248493523,2.2
23,0.7048638494777902,0.9107144424167082,1.3957364442410307,1.4131883226635609,0.7781332899377179,0.4797312363965838,2.3000000000000003
24,0.819754447065832,1.0822160780687669,1.2544061504940285,1.4641397873753041,0.6589995646465853,0.643980144531786,2.4000000000000004
25,0.9117743708530067,1.2120638174859233,1.1430227642544422,1.4194187702802679,0.5961166897684617,0.8051711505756046,2.5
26,0.9795130109293972,1.2953768086281627,1.0590968111814116,1.3225344986660292,0.5701106310688577,0.9435959139466641,2.6
27,1.0268407571745748,1.337838975418466,0.9971223270760642,1.2139078347176453,0.5695280155664901,1.0441384131062923,2.7
28,1.0584191688592954,1.3503221487576615,0.952318540417844,1.118964470053439,0.5884976094433646,1.1012163959151304,2.8000000000000003
29,1.0772434794675685,1.3433783449877625,0.9211446961327384,1.0474816454099751,0.6239043948437559,1.1198977463430027,2.9000000000000004
30,1.0857880462421658,1.324226482846378,0.9007712172174286,0.9981496474989642,0.6728409478511488,1.1126658902432716,3.0
31,1.0874742271272526,1.2962524365820727,0.8889035375221723,0.9637499253713321,0.7312296398763128,1.0937567036080904,3.1
32,1.0855282842840486,1.260200483579515,0.8836443439296686,0.9357890740488063,0.7939043908631515,1.0738662613541936,3.2
33,1.0807095665688875,1.2164585129155128,0.8835272221991542,0.9086340970541313,0.8557477654770373,1.0576951963966323,3.3000000000000003
34,1.0713557080256562,1.1672198799582545,0.8878597201224194,0.8818176014553224,0.9128328593500699,1.0451159836968313,3.4000000000000004
35,1.0560931351698863,1.116760814627889,0.8966471321268459,0.8589893687922411,0.9627475586499218,1.0344255657036698,3.5
36,1.0359737191078038,1.0696195837353186,0.9098830910860546,0.8446528718720974,1.0042678140182737,1.0248614951815609,3.6
37,1.0140342769961461,1.0286537294454534,0.9270282417099822,0.8413362298854321,1.0369335534372264,1.0166427591139853,3.7
38,0.993728928853366,0.9948529779645217,0.9469479904491104,0.8483258518549627,1.060556352763896,1.0097295844709997,3.8000000000000003
39,0.9777166914484329,0.9685352862836973,0.967884326220212,0.8617553962134392,1.0748633135727574,1.0035046592017847,3.9000000000000004
40,0.9670445232871114,0.9501629789593781,0.9875404880753054,0.8764170199978754,1.0798701095667338,0.9974173502557585,4.0
41,0.9610353491459089,0.9399405160018249,1.0035945941601243,0.8888973591059102,1.0767270120249157,0.9911537031686394,4.1000000000000005
42,0.9583296243668231,0.9371275772039039,1.0144384565600273,0.8995018726863844,1.0679398278240637,0.9844080273438179,4.2
43,0.9580135740434943,0.9402489177094976,1.019693974570969,0.9111090359386064,1.056546768637606,0.9771758140767058,4.3
44,0.9594721879266973,0.9479100776408661,1.0204194156430657,0.9263209085559254,1.044999503494153,0.9704628543458634,4.4
45,0.961417447494932,0.9590207454915042,1.0188819247308578,0.945436599848395,1.0346721544864035,0.9663535785331655,4.5
46,0.9618916463309227,0.9721970323952449,1.0175926495251744,0.9663184365113905,1.0260524118757517,0.9668141905568738,4.6000000000000005
47,0.9598555939687984,0.9854166771269888,1.0178521309802377,0.9857608207478338,1.0191002826161992,0.9720476242117295,4.7
48,0.9566839870398492,0.996618174810608,1.0189577909315708,1.0012374219104692,1.0136362610845513,0.9802888588329108,4.800000000000001
49,0.9555443159059742,1.004579858224192,1.0189860035011726,1.011934517363074,1.0097339440622175,0.9894137092270427,4.9
50,0.9588549077538138,1.0092508617488007,1.0164999008842632,1.01859813683202,1.007713003376353,0.9982178727248083,5.0
51,0.9661895240351339,1.0114757826284664,1.0116127924261205,1.022466551196487,1.007538863243694,1.0058985238616223,5.1000000000000005
52,0.9746720973557034,1.0123823584351928,1.0056587572535445,1.024128217488498,1.0082007707463774,1.0111131691386657,5.2
53,0.9813585357212119,1.0127793480721872,1.000030665878316,1.0231628193594804,1.0078719602332888,1.0124661544686138,5.300000000000001
54,0.985196815292985,1.0130271536551807,0.9952595254401921,1.018855278394671,1.0049612331893856,1.0099265856849169,5.4
55,0.9870459570144524,1.0133101664045303,0.9910542387284074,1.0113667814142564,0.9992917321664074,1.0053060206609492,5.5
56,0.9883794452459975,1.013693250837181,0.9871495132157223,1.0022051049883576,0.9923167501491578,1.00108654386931,5.6000000000000005
57,0.9899981583422256,1.013957801383568,0.9839261608708558,0.9934955776277895,0.9860223268015372,0.9987108937919515,5.7
