,Li-Li,Li-Si,Li-Ru,Si-Si,Si-Ru,Ru-Ru,r
59,0.9713793119771814,0.9890924307425261,0.9983914710101123,0.9547890163847574,0.9658751026313114,0.9501950797627259,5.9
60,0.968018859343606,0.9898077202798493,0.996948993519303,0.95762137326605,0.9650180900086142,0.9542500451255806,6.0
61,0.9648663064510105,0.9921490774106956,0.9967818455674976,0.9632396290761419,0.9668913269803486,0.9603152926134519,6.1000000000000005
62,0.962599505730258,0.9952569188661212,0.9974514725951924,0.9700798973099504,0.9711110147827918,0.9665149580445545,6.2
63,0.9615747424273756,0.998836291105854,0.9988557192444983,0.9760598522632076,0.9768804676570869,0.9716033482390481,6.300000000000001
64,0.9618786857649562,1.002721212280662,1.000915649845399,0.9804835802601074,0.9832086064951941,0.976064602396746,6.4
65,0.9633939089234153,1.0067360828154732,1.0032484066259704,0.9841755312448565,0.9893175395171878,0.9815306945830977,6.5
66,0.9658867983993663,1.0110158028641265,1.0053566279938602,0.9878706612265972,0.9947178885596587,0.9889777536809018,6.6000000000000005
67,0.9691295683489135,1.0158511455643384,1.0070594198841663,0.9911152494313467,0.9989505780418237,0.997407823283273,6.7
68,0.9730084895055636,1.0209276848439446,1.008640959669527,0.9929655820934531,1.0015653848943733,1.0043624480353819,6.800000000000001
69,0.9774431314004453,1.0250496176267805,1.0105652045048303,0.99332422516565,1.0024962005882994,1.0078656007064557,6.9
70,0.9820982972868727,1.0269342292869503,1.0129711995318795,0.993168016530149,1.0023039189484437,1.0078012681190307,7.0
71,0.986174832822332,1.0262233685704694,1.0154568833309154,0.9935117092562782,1.0019301551550306,1.0054816720079862,7.1000000000000005
72,0.9887168945625296,1.0237269971943415,1.0174332186525425,0.9943471580330211,1.002191590875342,1.0023432749484866,7.2
73,0.9892498020861936,1.0208303452538154,1.0187068781832567,0.9946861694358735,1.0033442736538325,0.9991908901984324,7.300000000000001
74,0.9879895746089039,1.0186827658872728,1.0196352069802324,0.993601732392414,1.004904999973253,0.9961723906566654,7.4
75,0.9855005449262363,1.017706655046935,1.0207185741446378,0.9911234092705699,1.0059649157107955,0.993067848564628,7.5
76,0.9824408420797929,1.0175374800681618,1.0220607085155504,0.9881178193665425,1.0058390531474348,0.9896781997615637,7.6000000000000005
77,0.9796032051872468,1.0173527121266555,1.023107439710223,0.9855495179654947,1.0043727079083822,0.9861817912061556,7.7
78,0.977810457086351,1.0164549101343259,1.0228395652139406,0.984057153955516,1.0017712980095053,0.9832285494080677,7.800000000000001
79,0.9774362351328262,1.014618284865413,1.0204347947702266,0.9839666979707112,0.9985375777951515,0.9816489446304558,7.9
80,0.9780424484284996,1.0118884189413313,1.0159129425905669,0.9852328496374347,0.9955135264285987,0.981911202937912,8.0
81,0.9787539762732269,1.0083452063439768,1.0100746601346888,0.987240557616476,0.9934771628865775,0.9836401826951621,8.1
82,0.9791839035445125,1.004271436390123,1.0038936693103955,0.9889800528047149,0.9925306390964014,0.9857209126990214,8.200000000000001
83,0.979854316794009,1.0003328278718766,0.9982091880141591,0.9897398541274994,0.9920624163058912,0.9870914352280777,8.3
84,0.9815267520085601,0.9973503131816407,0.9938374202900984,0.9896508670567516,0.9912827313272329,0.9874714604206974,8.4
85,0.9841927021651878,0.9958724711185869,0.991470991310144,0.9895986938772035,0.9897044463241443,0.9872342295837091,8.5
86,0.9868552512418817,0.9958834931593004,0.9912696255553204,0.9905801781046794,0.9873073289508422,0.9866573423266906,8.6
87,0.9882913927884978,0.9968235295651348,0.9927639980694097,0.9928467139007431,0.9845528010504103,0.985461429764114,8.700000000000001
88,0.9880652970157271,0.9980540689919446,0.9952858345796913,0.9955350490774411,0.982305363119343,0.9832234329638437,8.8
89,0.9869114943493831,0.9994422524579152,0.9984536341343485,0.9974581597683028,0.9814776097244039,0.9802498840165508,8.9
90,0.9861883257140099,1.001350796252783,1.0021946228968397,0.9983381841091405,0.9824283658313336,0.9778433355295734,9.0
91,0.9868827903670281,1.003980159784137,1.0063533799862088,0.9989045186493549,0.9846714073253494,0.9775517979229471,9.1
92,0.9889402405840592,1.0069371314259394,1.0104639076524327,0.9996416327675642,0.987364272775494,0.9802265446055314,9.200000000000001
93,0.9913356285245191,1.0096267910660535,1.0140028933239318,0.9999260243841102,0.990169837508564,0.9856893579459277,9.3
94,0.9927949312742981,1.0118950067202943,1.0167181949876294,0.9988394665349228,0.9935618804700606,0.9928638124169836,9.4
95,0.9927321483554031,1.0140136746221213,1.018694495301818,0.9965438386663801,0.9982435003267843,1.000055119544921,9.5
96,0.9917459259195285,1.0161121583288057,1.020310021449392,0.9943632117679232,1.0042950724641,1.0054863999085197,9.600000000000001
97,0.9911421998123335,1.017950523914284,1.022071406969454,0.9935858475136388,1.0108738752310145,1.0080649737617282,9.700000000000001
98,0.9917914825257386,1.019271991257202,1.024191208574772,0.9944586946020257,1.0166804308069777,1.0079174039390584,9.8
99,0.9933641007380344,1.0200707529345958,1.0262851263476687,0.9961620384030773,1.0207255430828535,1.0062991287759395,9.9
100,0.9946592673001696,1.020449080996655,1.027609187216653,0.9974545893929073,1.0227041977045872,1.0048991642136662,10.0
