,Si-Si,Si-Au,Au-Au,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,2.601915759841876e-07,1.9514368198814077e-07,0.0,1.0
11,4.8492327115346504e-06,2.761210503676506e-06,0.0,1.1
12,5.035459892370974e-05,2.3757091325637685e-05,0.0,1.2000000000000002
13,0.0003402028305042451,0.00015272031231527205,0.0,1.3
14,0.0017483315729944734,0.000788582688149463,7.838002433573256e-07,1.4000000000000001
15,0.007279582042111245,0.0033553652847895378,1.013089716443337e-05,1.5
16,0.025160539760602587,0.012091563538484382,8.207026521878414e-05,1.6
17,0.07278692423546698,0.03727141093912117,0.00047416090927946216,1.7000000000000002
18,0.17724230789286954,0.09851019545293031,0.002162153583084065,1.8
19,0.3655450148460585,0.22337056750196407,0.008151754637098394,1.9000000000000001
20,0.6434728888009256,0.4350517409751517,0.025703914362487725,2.0
21,0.976444013786216,0.7304089351882669,0.06835225443621773,2.1
22,1.293548177478028,1.0642919296249629,0.154534438101347,2.2
23,1.5195536035838118,1.3605518230699452,0.2998759986656879,2.3000000000000003
24,1.6125212399407869,1.549418837538691,0.5051322965565644,2.4000000000000004
25,1.579156134224461,1.6033168895323398,0.7476659649344736,2.5
26,1.4618844789568461,1.5429492144867838,0.984334743830866,2.6
27,1.312947990386976,1.4148392205782114,1.1668670941217627,2.7
28,1.1729857042834357,1.2648249030554999,1.2627893255591804,2.8000000000000003
29,1.0623286275557922,1.1254592866406286,1.26964220943828,2.9000000000000004
30,0.984097520197199,1.015419506739281,1.2128489129471394,3.0
31,0.9328144921170511,0.9419430168555888,1.1296920614247912,3.1
32,0.9017000602274691,0.9032184098627793,1.051897700654756,3.2
33,0.8856085148742792,0.8916930817874886,0.9967608269450984,3.3000000000000003
34,0.8809196082255464,0.8977656343856848,0.967387122521143,3.4000000000000004
35,0.8847715436204986,0.9124528264237673,0.9575595071477053,3.5
36,0.8944701972341332,0.9290920666398296,0.9576317706393254,3.6
37,0.9070689495613677,0.9443991336033781,0.9597866416281859,3.7
38,0.9196076837344269,0.9581781174837757,0.9610556620649794,3.8000000000000003
39,0.9301187585148241,0.971595390456225,0.9628725690063124,3.9000000000000004
40,0.9383065269275467,0.9853895922488505,0.9676268657059947,4.0
41,0.9450429959485169,0.9993013244420771,0.9748235102346648,4.1000000000000005
42,0.9513789754230484,1.0123156523614874,0.9799021946109535,4.2
43,0.9580202439803857,1.0228167264242412,0.9768492680734758,4.3
44,0.9650858824081994,1.0289842942175833,0.9628540549092758,4.4
45,0.9718917681946305,1.030012619679339,0.9411469923741073,4.5
46,0.977265495238196,1.0271102905526064,0.9192180449103041,4.6000000000000005
47,0.9804757105718228,1.022770829823928,0.9038464014201726,4.7
48,0.9818578083906515,1.0189864910199407,0.8974205871028845,4.800000000000001
49,0.9824340312658776,1.0164139936687007,0.8983080637860591,4.9
50,0.9829113408749837,1.0147965036772133,0.9039484921161216,5.0
51,0.9831566286253104,1.0134266476093143,0.9134276482669885,5.1000000000000005
52,0.9826981639883441,1.0114061315246157,0.9275063864040052,5.2
53,0.981472322378096,1.008254190809307,0.9466853105988657,5.300000000000001
54,0.9799528545229413,1.0044360701378556,0.9699466239852782,5.4
55,0.9789568969542156,1.0009598354060365,0.9957539204445366,5.5
56,0.9795452711340098,0.9984116708173489,1.0233277689935805,5.6000000000000005
57,0.9826148304693682,0.9965916882126247,1.0516526928364331,5.7
58,0.9880716833703888,0.9949585091870943,1.077339043663904,5.800000000000001
59,0.9944768421447334,0.9931693954424159,1.0948846741103075,5.9
60,0.9997760804197634,0.9913484534930308,1.1002894449142857,6.0
61,1.0024855536752704,0.990110909247915,1.0942479441662119,6.1000000000000005
62,1.00234915891463,0.9902359858250871,1.0806589374820479,6.2
63,1.000258053711714,0.9920889959665848,1.0622725306767247,6.300000000000001
64,0.9977808621587841,0.9952891949599526,1.0397859013660007,6.4
65,0.996488534310866,0.9989082110418929,1.0154251258725218,6.5
66,0.9971299612777894,1.0019852548765753,0.9943194217201079,6.6000000000000005
67,0.9991639279403901,1.0039047678947302,0.9801532525147042,6.7
68,1.0012078392418846,1.004410385625044,0.9713516481455843,6.800000000000001
69,1.0021305677181351,1.0034976324869855,0.9639297219605487,6.9
70,1.001840761962597,1.001442453405674,0.9570095023493084,7.0
71,1.0011942294945888,0.9988529552056266,0.9533774679970218,7.1000000000000005
72,1.0012787474561227,0.9965538881063604,0.955333962372276,7.2
73,1.0026427120200925,0.9953369106476967,0.9614984364285823,7.300000000000001
74,1.004926482309416,0.9956260317727378,0.9670883629577113,7.4
75,1.0071306794319124,0.9972836393573034,0.9666596444785766,7.5
76,1.0083350990343936,0.999914346192771,0.9577825018276107,7.6000000000000005
77,1.0082275929078044,1.0033641125452013,0.9431740465278009,7.7
78,1.0069876241095916,1.0076253714660381,0.9290588731316481,7.800000000000001
79,1.004878948816722,1.0122596172938805,0.9210517225310973,7.9
80,1.0022150381019177,1.0162714162553943,0.9213558908138108,8.0
81,0.9995871611197509,1.0187147550057458,0.9289645109097762,8.1
82,0.9976955153112022,1.0193126006064919,0.941391897691367,8.200000000000001
83,0.9968302583073669,1.0184588150589107,0.9559668755819509,8.3
84,0.9966904913512602,1.0167025028529555,0.9700928806545954,8.4
85,0.9967804159260039,1.014359769878839,0.9811627212376052,8.5
86,0.9968457774121181,1.011708055686496,0.9871534202590949,8.6
87,0.9968510476069912,1.0094100111507784,0.987826245908498,8.700000000000001
88,0.9966402275695442,1.0083997952074655,0.9850315117507904,8.8
89,0.9958101555287122,1.009203623289331,0.9812214099185367,8.9
90,0.994027944568795,1.0115117977745007,0.9775188556642592,9.0
91,0.9914795337315484,1.014483395242887,0.9732973558914008,9.1
92,0.988964019225078,1.0172906047827757,0.9675594633809846,9.200000000000001
93,0.9874768949699133,1.0192491665072856,0.9605329112067771,9.3
94,0.9875373752349239,1.019708618343741,0.9537690694096486,9.4
95,0.9887721880372436,1.0183294782462375,0.9488156984580041,9.5
96,0.9901514658468586,1.0155484193311646,0.9460854629976913,9.600000000000001
97,0.9907280128367008,1.0124101227254996,0.9448557173009255,9.700000000000001
98,0.9902685184591183,1.009816416112645,0.9440057891575124,9.8
99,0.9892843845535307,1.0081120820781617,0.9429334234924823,9.9
100,0.9885410038673899,1.0072873062448848,0.9420266029530904,10.0
