,Li-Li,Li-Co,Co-Co,r
83,0.9655648982918624,1.0142238552757803,0.97827205936833,8.3
84,0.9656732874042604,1.0166621345037836,0.9799686873657002,8.4
85,0.9668980589092278,1.0200294686785518,0.9814372353922715,8.5
86,0.9684267334483492,1.0239325648496105,0.9831423239331366,8.6
87,0.9695133294685364,1.0276953092277177,0.9857626121103935,8.700000000000001
88,0.9700473248587926,1.030695326094854,0.9896126687814271,8.8
89,0.970359224462628,1.0325419570656922,0.9943095524195886,8.9
90,0.9707923760538699,1.0330689018908585,0.9989033777565813,9.0
91,0.9715866197093761,1.0322830981134912,1.0023571860634741,9.1
92,0.9728221865926748,1.0303165304759232,1.004015583618808,9.200000000000001
93,0.9741092593305826,1.0274097455433022,1.0037631625873582,9.3
94,0.9744791551482102,1.0239056860355855,1.0018698076916017,9.4
