,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,7.254297063765125e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.280734711275349e-06,0.0,0.0,0.0,0.0,0.0,0.8
9,4.517147798228924e-05,8.471713699033665e-07,1.4119522831722776e-07,0.0,0.0,0.0,0.9
10,0.00021547985550348552,1.0561957561343468e-05,2.6839057475088216e-06,0.0,3.778279720711002e-07,1.259426573570334e-07,1.0
11,0.0008334848661462398,7.017325571404603e-05,2.3859573521037065e-05,9.042752572560404e-07,4.837470414773886e-06,4.212281502869077e-06,1.1
12,0.002655145086041564,0.00035964662730670493,0.00014791600678422026,1.2425482744945232e-05,4.074225350750644e-05,5.209238449477107e-05,1.2000000000000002
13,0.0071199911056936275,0.0014970738229478605,0.0007196059591281482,0.00010064795391920156,0.0002563983822550596,0.00037842266798898835,1.3
14,0.016453203802008785,0.005157608456247601,0.0028755223248412014,0.0005696635311656287,0.001260643243256977,0.0020100008518252202,1.4000000000000001
15,0.03375540526188685,0.015059587284754417,0.009641372099357204,0.0025637820237803545,0.005124297564792576,0.008553575973100363,1.5
16,0.06331785055934995,0.03802961919061557,0.02746942098051881,0.009485243665087871,0.017540557385133285,0.029946720561603902,1.6
17,0.11097917012418627,0.08444516763591943,0.06722978102375993,0.029258031128061388,0.05090884488101986,0.08702172976581073,1.7000000000000002
18,0.18313916138378486,0.16666817514655127,0.1427918542098856,0.07589678739356272,0.1257173444326757,0.21125411670971592,1.8
19,0.2833359761287018,0.2938816333529089,0.26589397760320826,0.16719655930630833,0.265296433884175,0.4315488753404208,1.9000000000000001
20,0.4077635988957467,0.4643928835929721,0.4386419253938993,0.3164438645202848,0.4815368997893283,0.7484580775619258,2.0
21,0.5437925167033487,0.6612718941632899,0.6481611951228268,0.5217224228015443,0.7587721429562638,1.1143709323875228,2.1
22,0.6742359582287006,0.8572178607767141,0.8682600192821215,0.7609657845933026,1.0507107297546596,1.4436436757885103,2.2
23,0.7848953303200191,1.0263560803006353,1.0687269027404958,0.9977081807809863,1.298265304573391,1.6534038588929088,2.3000000000000003
24,0.8697205282061998,1.1537953115710131,1.2266429317720395,1.1942293157625055,1.457576570019748,1.7057997013535833,2.4000000000000004
25,0.9303363945445337,1.2370364833857161,1.3321431910156072,1.3246938918846936,1.5173854941735851,1.621194403911189,2.5
26,0.9717417444489528,1.281174448852688,1.3865340918089586,1.3822107032865827,1.4950415554764198,1.4579171652831084,2.6
27,0.9982603485639282,1.293433058923679,1.3974890559234152,1.3770758387852282,1.419330284670141,1.2779498873780997,2.7
28,1.0123863253290606,1.280673854299943,1.3757749808515198,1.32883762625687,1.3163374079639052,1.1219625903631232,2.8000000000000003
29,1.0160070290670087,1.2496443780294952,1.3330177794503113,1.2588198167177556,1.2060767100159413,1.0045009472242006,2.9000000000000004
30,1.011543239814625,1.2074350691814844,1.2791711735739533,1.1862107418976604,1.1047462914540742,0.923556961840022,3.0
31,1.0019213860393472,1.160612561721993,1.221143071029504,1.1251093919219914,1.0245891486042278,0.8717305364674852,3.1
32,0.9905361353641714,1.1138442016609247,1.1636455130469243,1.0813275048465665,0.9705412664277631,0.8416888518140585,3.2
33,0.9817486561871227,1.0695569598055708,1.110402489391503,1.0522062972206694,0.9389372550091803,0.8271765513981786,3.3000000000000003
34,0.979998843664107,1.028965126161929,1.064169501189807,1.031242794486305,0.9215461551326466,0.8233398247990571,3.4000000000000004
35,0.9864552955496675,0.9935022556142001,1.0264403489270642,1.014091353378696,0.91189241530589,0.8271101248403039,3.5
36,0.9964096463081125,0.9652055074599638,0.9977893973004488,1.0008584691144036,0.90819821547173,0.8366488149707582,3.6
37,1.0021835311166218,0.9455219785512468,0.9784146145928179,0.9939939716552088,0.9112914563520166,0.8502391742793046,3.7
38,0.9999524115685486,0.9339175037602796,0.9681448599343195,0.9950252671961476,0.920935306316106,0.8659232054246515,3.8000000000000003
39,0.9927703780688312,0.9279891138921423,0.9658280282383743,1.0026451001337922,0.9344700026275131,0.8820808322396355,3.9000000000000004
40,0.9862224864209547,0.9251296157634565,0.9688643321935261,1.0127340416972492,0.9484112213725598,0.8978625358192585,4.0
41,0.9823742937778668,0.9243215743728732,0.9740457852380777,1.0207351250816896,0.9608349617759078,0.9128161983776942,4.1000000000000005
42,0.9790150328012301,0.9265298099790784,0.9794731500007451,1.0248903256017083,0.97218013135051,0.926278166297196,4.2
43,0.9736433250840787,0.9333642279040705,0.985491085689113,1.026752434925979,0.983805288913826,0.9375023304042193,4.3
44,0.9668164367633932,0.9452058679454057,0.9933618651035984,1.028198447170925,0.9957863115823314,0.946426499526204,4.4
45,0.9619460945786802,0.9604908591774243,1.0031508678116754,1.0289929848704644,1.0062905852418182,0.9538386096728838,4.5
46,0.9625257718848178,0.9765520493251131,1.013157231724199,1.0281898633926898,1.013317526508011,0.9603678799171892,4.6000000000000005
47,0.9692225128812975,0.9909693740133618,1.0212191200256464,1.027006468400243,1.016791600175965,0.9655951159461884,4.7
48,0.9791914948393534,1.0023674207695394,1.0262708464133357,1.028376359157309,1.0184783135897895,0.9686232623345299,4.800000000000001
49,0.9881758484509843,1.0103949728886674,1.028750447537339,1.0332008808588602,1.0200399026660019,0.9693317337461335,4.9
50,0.9933465652967297,1.0151413002470644,1.0298482015491213,1.0384668997996975,1.0218019519983301,0.9687331739091954,5.0
51,0.9945936502418099,1.016560137279827,1.0302732003644404,1.0400195479898053,1.0232921417548788,0.9682662822116052,5.1000000000000005
52,0.9937902930035765,1.0145064869021208,1.0295509930611628,1.0365431076542841,1.0241490207975523,0.9690304161072996,5.2
53,0.9930404714454907,1.0093077789249072,1.0267176686511508,1.03057435107166,1.024133445048656,0.9714353428806627,5.300000000000001
54,0.9932111778153703,1.0020966067419153,1.0218285329109624,1.026562274177728,1.0227933654487709,0.9751628134924437,5.4
55,0.9936833571891797,0.9944250382787719,1.0164330348745847,1.0280882315387987,1.019776602302606,0.9793903257684461,5.5
56,0.9932735639387472,0.9874948211209449,1.0123552596155028,1.035363959583243,1.0155350043739377,0.9832147521811002,5.6000000000000005
57,0.9912018949530845,0.9817832238711028,1.010247026502382,1.044218981812984,1.0112242572522756,0.9859787723266165,5.7
58,0.9873060302587735,0.9773835610811745,1.0094320866704614,1.0483547261755017,1.007653002615514,0.9873731936637794,5.800000000000001
59,0.9819863547831167,0.9744293922896929,1.008798063705179,1.0437078765717405,1.0045995243679047,0.9875715154589824,5.9
