,Si-Si,Si-Sn,Sn-Sn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,7.385175858582805e-07,0.0,0.0,1.0
11,1.1443986071519912e-05,0.0,0.0,1.1
12,0.00010536449240267766,2.990996222726037e-07,0.0,1.2000000000000002
13,0.00064878478053472,4.392004105370985e-06,0.0,1.3
14,0.0031200799573778614,3.7196973396030034e-05,2.1972424042064544e-07,1.4000000000000001
15,0.01228966455707407,0.00022598995121587574,3.5938883096257247e-06,1.5
16,0.040314154673532554,0.0010846879953810844,3.0923021956262114e-05,1.6
17,0.11110464354861439,0.004293327931768051,0.00018659707766428209,1.7000000000000002
18,0.2594113256312162,0.014296461494586315,0.0008895721507781019,1.8
19,0.5180032209119223,0.04045590112471653,0.0034906588418218295,1.9000000000000001
20,0.8942830658668395,0.09804337305953302,0.011496063840637203,2.0
21,1.350698695482427,0.20508761538794015,0.03216559122835245,2.1
22,1.8068728279622768,0.3736450033301868,0.0772599187335018,2.2
23,2.167893117386975,0.5991966784870673,0.1610061188229273,2.3000000000000003
24,2.3640752438116714,0.856145349927961,0.2943478809525449,2.4000000000000004
25,2.3788639566529777,1.1044761590830716,0.4776536590444963,2.5
26,2.248838207485567,1.304357027323451,0.6965494303825561,2.6
27,2.0382261489129045,1.4302433568006288,0.9244193363284455,2.7
28,1.8073421367372922,1.477627806999342,1.1306308476843614,2.8000000000000003
29,1.5950823167373274,1.4603003348998767,1.2899485589419326,2.9000000000000004
30,1.4191688798728228,1.4010272902809928,1.388865532554246,3.0
31,1.2832653112073464,1.3218988934545939,1.4273035883938185,3.1
32,1.1824401131232691,1.2389780832395278,1.4161938054640668,3.2
33,1.1078481355416943,1.1612889269333755,1.3721792758413554,3.3000000000000003
34,1.0519802334166422,1.0923779200745032,1.3116303994643308,3.4000000000000004
35,1.0112469451314487,1.0331591596527097,1.246774577800072,3.5
36,0.9841830692319049,0.9842927763929313,1.1849721041901824,3.6
37,0.9682853409635085,0.9466236217147556,1.12972570799326,3.7
38,0.9590539369760278,0.9203284300854481,1.0819966431504566,3.8000000000000003
39,0.9517710197330544,0.9045719856519884,1.041508766771786,3.9000000000000004
40,0.9439790824298663,0.8981432258341888,1.0078186638156863,4.0
41,0.9363443546109884,0.8999053650654985,0.9807222099990702,4.1000000000000005
42,0.9314372602937689,0.9084194210751203,0.9599846129607287,4.2
43,0.9314360553099466,0.9214800169304362,0.9450710262488318,4.3
44,0.9360122471355077,0.936361716592844,0.9353428255143093,4.4
45,0.9419450704031644,0.9506035462076408,0.9303680151959083,4.5
46,0.9453898411303183,0.9627366928772766,0.9297295893903941,4.6000000000000005
47,0.945246374389787,0.9724628011497187,0.9325473939575093,4.7
48,0.9443336068679172,0.9801151896526538,0.937580571553864,4.800000000000001
49,0.9467566112380617,0.9859224590950806,0.9439258780997226,4.9
50,0.9538620343985966,0.9899803891569922,0.9513325685506973,5.0
51,0.9628200088364299,0.9928997797539405,0.9597778308146496,5.1000000000000005
52,0.9689241696951384,0.9960680158688163,0.969086250399538,5.2
53,0.9690542301515881,1.0009391689289246,0.9790172619692484,5.300000000000001
54,0.9636920464904133,1.0080205749417335,0.9892508424158917,5.4
55,0.9566844250428894,1.016450143455974,0.9989707333447558,5.5
56,0.9526258049241901,1.024424441659641,1.0067550101201252,5.6000000000000005
57,0.9530498362066628,1.0302631500311725,1.0113077169586981,5.7
58,0.9550278873428766,1.03340201223035,1.0124404559646023,5.800000000000001
59,0.9544579250163646,1.0344692466810104,1.0112969143191675,5.9
60,0.9506787336627514,1.034464584883562,1.0095803274862585,6.0
61,0.9467912320818479,1.0338991635911898,1.0084354498044656,6.1000000000000005
62,0.9457279120073654,1.0325849292486073,1.0078195865330521,6.2
63,0.9474968999798163,1.0300808330040554,1.0068264839348549,6.300000000000001
64,0.9503423502952849,1.0262466156592385,1.0047488227934613,6.4
65,0.9529510260059402,1.0213311398546492,1.0019030580351385,6.5
66,0.9548612290831622,1.0156969490934935,0.9994077755664681,6.6000000000000005
67,0.9559571890676625,1.0097286982966998,0.9982274570688278,6.7
68,0.9565351684289648,1.0039585138995268,0.9985111332016514,6.800000000000001
69,0.9571012264074306,0.9990007019413365,0.9996408759107442,6.9
70,0.9575078859981799,0.9953136567522674,1.0005724124649826,7.0
71,0.9569677593116133,0.9930523406580836,1.0002555685543661,7.1000000000000005
72,0.9552964521182647,0.9920614378450117,0.9982628586261707,7.2
73,0.9534539431831022,0.9919958968954082,0.9951822593196167,7.300000000000001
74,0.9524572631418828,0.9925569842268626,0.9921800181204693,7.4
75,0.9522295770459736,0.9936550039475976,0.9901101966171066,7.5
76,0.9517268013584084,0.9953221298808721,0.9890865964870168,7.6000000000000005
77,0.9497785194136972,0.9974608850431338,0.9887529074783269,7.7
78,0.9457402055589066,0.9996713510793838,0.988791287727621,7.800000000000001
79,0.9398950974785234,1.0013720683163132,0.989201047976647,7.9
80,0.9334645522580614,1.0022052951228992,0.9901950663562211,8.0
81,0.9278043627215473,1.0023324562617961,0.9919305622701172,8.1
82,0.9233213214455638,1.0022089377802397,0.9944199764383587,8.200000000000001
83,0.9194679147848608,1.00209831686946,0.9975857215493031,8.3
84,0.9158359647193867,1.001973185483663,1.0011539159613156,8.4
85,0.9128477066656887,1.001862830308848,1.0044941428185763,8.5
86,0.9114028412778172,1.002106386634552,1.006818237610744,8.6
87,0.9121212369058402,1.0032044321585762,1.0077285282951014,8.700000000000001
88,0.9147045301659072,1.0054093704114708,1.0075470447143833,8.8
89,0.9178515225175158,1.0083605836563967,1.006987009637256,8.9
90,0.9202445509426257,1.0110857012207115,1.0064006267150836,9.0
91,0.9218620234171635,1.0125288217932642,1.0054205931424545,9.1
92,0.9239610913369583,1.0123952012177548,1.0034785521837941,9.200000000000001
93,0.9275323483504762,1.0116181490585432,1.000569001815905,9.3
94,0.9318763992065907,1.0117370084659734,0.9973089399152448,9.4
95,0.9348180914782341,1.0135786975562284,0.9943721696338195,9.5
96,0.9343411627553649,1.0166871044734116,0.9921067740814477,9.600000000000001
97,0.9302265928675374,1.020034830940072,0.9905786390021604,9.700000000000001
98,0.9242803252243198,1.0228887803460096,0.989677854591618,9.8
99,0.9190002581668746,1.0249306190893335,0.9891929507811802,9.9
100,0.9160705847585726,1.026000165715364,0.988967568512427,10.0
