,Li-Li,Li-O,O-O,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,2.9905719276718565e-07,0.2
3,0.0,0.0,2.2958247765801422e-05,0.30000000000000004
4,0.0,0.0,0.0002776274422167344,0.4
5,0.0,9.732630533843319e-07,0.0017919160363679713,0.5
6,0.0,1.5424994250908997e-05,0.008692090868766982,0.6000000000000001
7,1.8608003105513777e-06,0.0001221326503533392,0.033773277317577496,0.7000000000000001
8,1.5171241858201361e-05,0.0006948502513727593,0.10622591206068892,0.8
9,8.867052451100923e-05,0.00312544891099891,0.2716317046752692,0.9
10,0.0004018702781625573,0.011546405587450265,0.5671327721283277,1.0
11,0.0014730250376135132,0.03556201640256598,0.9718232599332328,1.1
12,0.004453071612117382,0.09222362629180089,1.3756096221401874,1.2000000000000002
13,0.011335926754470428,0.20325412195194617,1.6218471170125937,1.3
14,0.024852099606127852,0.3844969105620793,1.610470098603936,1.4000000000000001
15,0.04804442901270275,0.6313989751459537,1.3687728215316746,1.5
16,0.08378124029884335,0.9119117654038357,1.0227799347889628,1.6
17,0.13438844913272027,1.1759354577473664,0.7068477340925368,1.7000000000000002
18,0.20129301109876724,1.3770119650375248,0.49660585643694694,1.8
19,0.28449393329586387,1.4911633452917739,0.4017341121476082,1.9000000000000001
20,0.3819151930542971,1.5213046473298473,0.39465554304347655,2.0
21,0.4889421649825751,1.4883378233718363,0.43990757287923715,2.1
22,0.5985845580306957,1.41848223366813,0.509251793434079,2.2
23,0.7027135422459134,1.3348347099797973,0.5847880054155359,2.3000000000000003
24,0.7943701306610604,1.2542834464917807,0.6569318917971784,2.4000000000000004
25,0.8701840579734519,1.186772466144464,0.7216946683733498,2.5
26,0.9312162457677446,1.1352241550464814,0.7786442091234861,2.6
27,0.9811407125819567,1.0969040849595049,0.8294147348806685,2.7
28,1.0228703671803772,1.0665781695474965,0.8761702497069661,2.8000000000000003
29,1.0565463206112995,1.0398226449646983,0.9201612273729038,2.9000000000000004
30,1.0806829443677797,1.0145959822468817,0.9611974534337491,3.0
31,1.094883907888769,0.9907718105628812,0.9981353942914349,3.1
32,1.1012128579963183,0.9688648224958661,1.0293700698396013,3.2
33,1.103200751388612,0.9493429680742669,1.0528908681104379,3.3000000000000003
34,1.103461089420743,0.9327790075744784,1.0668330884827748,3.4000000000000004
35,1.101781302536117,0.9200533910656107,1.0710572525130488,3.5
36,1.0956041273201411,0.9120152701743325,1.0682479756843135,3.6
37,1.0828839711254525,0.9090313743351716,1.062761011128419,3.7
38,1.0645417450689016,0.9109317585749579,1.0579287754635025,3.8000000000000003
39,1.044113188023042,0.9170735887635615,1.0543608178446144,3.9000000000000004
40,1.0253467692876959,0.9262949559598322,1.0506083690586805,4.0
41,1.0102477442983397,0.9371760286752571,1.0451396236994244,4.1000000000000005
42,0.9989002836857084,0.94861785731096,1.0375632778864243,4.2
43,0.9905340721390575,0.9601475793406633,1.028299576756554,4.3
44,0.9845440482219033,0.9717551956037859,1.0178944811886321,4.4
45,0.9807133613059078,0.9835394864292996,1.0071518768506318,4.5
46,0.9788480628918188,0.9952804456475652,0.9974686467657065,4.6000000000000005
47,0.9784263722882837,1.0061755707913886,0.9902826790232147,4.7
48,0.9787117193728806,1.0151715548984883,0.9860662240014595,4.800000000000001
49,0.9791601675285658,1.0216826746506027,0.9841838019611491,4.9
50,0.9795609757104243,1.025850861851978,0.9837524366049026,5.0
51,0.979786998288771,1.0280853868922584,0.984310580616597,5.1000000000000005
52,0.9796078673341785,1.0285995981453941,0.9855278976371467,5.2
53,0.9789532728220002,1.02758892991078,0.986716978861101,5.300000000000001
54,0.9782101115268503,1.0256698945900875,0.9871320229039431,5.4
55,0.9779808773291011,1.0236855780062302,0.9866772052925727,5.5
56,0.9785476044726372,1.0218590922280608,0.9859746051163214,5.6000000000000005
57,0.9797736107468416,1.019479355776112,0.9857354210881827,5.7
58,0.9812975277076061,1.0157807038202802,0.9862895594626153,5.800000000000001
59,0.9826134019825212,1.0109482870063469,0.9876938755620873,5.9
60,0.9834357819647048,1.0059468582032978,0.9899924278223118,6.0
61,0.9843526889570586,1.0016020591913517,0.9931245753595348,6.1000000000000005
62,0.9865332127286766,0.9982207852248802,0.9966235751146822,6.2
63,0.9902358090561456,0.9958500371846167,0.9996883317054955,6.300000000000001
64,0.9940030131226607,0.994423223255574,1.0017800429300987,6.4
65,0.9958754640271384,0.9937296758388223,1.0030519705970131,6.5
66,0.9951531085664496,0.9934999071371517,1.0039402440686498,6.6000000000000005
67,0.9925828669700162,0.9935224062530745,1.0043444624145355,6.7
68,0.9891756014302467,0.9937331090922324,1.003463442601996,6.800000000000001
69,0.9855153775084283,0.9943135301248712,1.0005637298710157,6.9
70,0.9821445245251818,0.9955536284455022,0.9958322571985184,7.0
71,0.9799379251000757,0.99745197656341,0.9904493099767434,7.1000000000000005
72,0.9796234071365058,0.9995729250952982,0.9859095998238049,7.2
73,0.9810608957796022,1.001385452789677,0.98330749277142,7.300000000000001
74,0.9832496284712461,1.0026342907074328,0.983111845609494,7.4
75,0.9850434500214835,1.0034205307547608,0.9852330370959755,7.5
76,0.9858624107736041,1.00403226378261,0.9890018375837983,7.6000000000000005
77,0.9859508472367556,1.0046311510462622,0.9932085508621902,7.7
78,0.9860230778246074,1.005087393466106,0.9965671279697126,7.800000000000001
79,0.9865245959967811,1.0051963554687384,0.9984063845435589,7.9
80,0.9872890866040366,1.0049264753994922,0.9989518062088187,8.0
81,0.9880227463035866,1.0042734517848424,0.9990168528604081,8.1
82,0.9888199731019782,1.0029827487580842,0.9994928106117701,8.200000000000001
83,0.9898963065409566,1.0006813303688749,1.000945145524631,8.3
84,0.991002461826091,0.9973398061234086,1.0033446496070466,8.4
85,0.9915378737754182,0.9934780558700158,1.0060750870422495,8.5
86,0.9912730191728334,0.9898525338890932,1.0083637617272365,8.6
87,0.9906441655610045,0.9870434545160847,1.0098066582162621,8.700000000000001
88,0.9902293044890819,0.9853803470187995,1.0104530457649523,8.8
89,0.9901715732941302,0.9850318111221665,1.0104375337717317,8.9
90,0.9902638224018259,0.985919744971386,1.009628443204819,9.0
91,0.9903555224000614,0.9876717056318078,1.0076736709706002,9.1
92,0.9904328821640993,0.9899104214536629,1.0044134084637992,9.200000000000001
93,0.9904165081117258,0.99254402433574,1.0002062392796767,9.3
94,0.9901479514355267,0.9955880618473664,0.9957829333480201,9.4
95,0.9895782508873133,0.9987796066980483,0.991779813748968,9.5
96,0.9888213665998212,1.0016088029449801,0.9884160357132855,9.600000000000001
97,0.9880351191514937,1.003758879653237,0.98554478562455,9.700000000000001
98,0.9873233155903111,1.0053188925721104,0.9829737536679262,9.8
99,0.9867656050703103,1.0064765159152493,0.9808093798529026,9.9
100,0.9864511909086816,1.0071619432236978,0.9795075883339939,10.0
