,Li-Li,Li-Si,Li-P,Si-Si,Si-P,P-P,r
84,0.9742896026723882,1.002850697080893,1.0197974652673982,1.00007515606418,1.0064958965017707,0.9750526281888692,8.4
85,0.9688753307242106,1.0031347822560135,1.0169544910228134,0.9972381820439008,1.0040918866624489,0.9707107663296107,8.5
86,0.9639256122483503,1.0040658371856102,1.0123024857841498,0.992538498936307,1.001231413939786,0.9698111903835628,8.6
87,0.9603068677775166,1.0049338571647655,1.0069305295677646,0.9874649906484694,1.0000004013088195,0.9734186969477178,8.700000000000001
88,0.958365099207527,1.0054540788641533,1.0017653048181765,0.9839113873197461,1.001327012373526,0.9810861785258786,8.8
89,0.9579442811642455,1.0058233169351039,0.9974600871244879,0.9826939970719313,1.004291172036428,0.9903416227240993,8.9
90,0.9582937052197243,1.0063278678368843,0.9943441537608075,0.983143914684426,1.0069007386043602,0.9974288178282434,9.0
91,0.9582527753969916,1.006965394146489,0.9924408061925034,0.9839081375734274,1.0076979979653,0.9994880996496247,9.1
92,0.9570928466461113,1.0074267037794415,0.9915294041422709,0.9839399100987412,1.006868393547559,0.9964787202862945,9.200000000000001
93,0.9552651568156879,1.0074102420301754,0.9912792697844788,0.9829181082292622,1.0058796281327258,0.9907981602705667,9.3
94,0.9540281062702289,1.0068879320816218,0.9914747582283316,0.9811426917436972,1.006066024931596,0.9850491360224212,9.4
95,0.9542625407095219,1.0060807910707854,0.9921874428264563,0.9792339423353598,1.0075818664448366,0.9803452060279884,9.5
96,0.955770146640663,1.0053030760920867,0.9936688942549731,0.9778098442191646,1.0095704212572323,0.9764512195345184,9.600000000000001
97,0.957700851146399,1.004856162161623,0.9960004345348975,0.9772226246570412,1.0110279731572571,0.9728613900883982,9.700000000000001
98,0.9594109192084792,1.004922720807124,0.9988124744992665,0.9774326702382644,1.0114502333697895,0.9694891938048209,9.8
99,0.9606969639414722,1.0053954739405893,1.001357799172795,0.9780431368314612,1.0110247198101152,0.9666955126040053,9.9
100,0.9614317391722893,1.0058440615994932,1.0028633317746107,0.9785265657810224,1.0104709932750071,0.9650629199794981,10.0
