,Li-Li,Li-Tl,Li-Si,Tl-Tl,Tl-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.8
9,1.9852745218583824e-06,0.0,1.488955891393787e-06,0.0,0.0,9.926372609291912e-07,0.9
10,1.7372655697172562e-05,6.640559453901303e-07,1.546436357264323e-05,0.0,0.0,7.3582159578060225e-06,1.0
11,0.0001033524449670005,6.316838071378937e-06,9.83583157269781e-05,0.0,0.0,4.5797154184156655e-05,1.1
12,0.0004837042767080001,4.444773450529764e-05,0.0004908573294063859,0.0,0.0,0.0002791194035260159,1.2000000000000002
13,0.0018232773909093016,0.00023830871928156707,0.001981569163411829,0.0,1.6262594580982784e-06,0.001460555583009417,1.3
14,0.005690431540749329,0.0010356680615262208,0.006680655068732784,0.0,1.7568899097084742e-05,0.0065413853973470834,1.4000000000000001
15,0.015003191279620697,0.0037934393602697992,0.019177908675057274,8.134371504967948e-07,0.0001167565170769496,0.02551745124989443,1.5
16,0.034027506110373855,0.011878556331882626,0.047854782082252946,8.915080727205176e-06,0.000594149248485475,0.08584950753177352,1.6
17,0.06759616086308755,0.032124244791647716,0.105550579665868,6.55148415903739e-05,0.002440467165955227,0.24562590733082937,1.7000000000000002
18,0.11959837431832633,0.07565515746080734,0.20816280040177282,0.0003597811082822148,0.008314544919335918,0.593200032840784,1.8
19,0.19167649134204157,0.15640167877312044,0.3692662256231283,0.0015929124500831983,0.023896179604899582,1.208821972065323,1.9000000000000001
20,0.28311077441624594,0.2861876111327404,0.5906438285055013,0.005871904833462391,0.05875854297774066,2.08847845014983,2.0
21,0.39114917534911514,0.4672755541427408,0.8539143481404621,0.018325153464351655,0.1251960637279377,3.08438551938245,2.1
22,0.5101065655299651,0.6860228457514848,1.122248848059169,0.04884930789144775,0.23380898717908505,3.9353853092220517,2.2
23,0.6301792105485364,0.9133687430308657,1.3554854124495093,0.11195468222824496,0.3868699187089132,4.393308101141632,2.3000000000000003
24,0.7391573314540802,1.1153375344031937,1.5283987666096086,0.22197422799447497,0.5734122135266874,4.356118289327815,2.4000000000000004
25,0.8269605001561424,1.2679363117617555,1.637126018613332,0.38353110570681076,0.7706350502872878,3.906186808860272,2.5
26,0.8895736873588943,1.3647350570713994,1.690856943017078,0.5828854943559588,0.9522859131541889,3.2377561049476475,2.6
27,0.929679253598646,1.4123542604421697,1.7000470968864458,0.7887314374462009,1.098535184288211,2.545947093847165,2.7
28,0.9537450930547142,1.4213743707109676,1.672124375765577,0.9652353519083141,1.2001044761096205,1.9562992331006526,2.8000000000000003
29,0.9681108144123209,1.4015516378342852,1.6144649298952112,1.0890721659553007,1.2554323882349594,1.5155590327248278,2.9000000000000004
30,0.9775504397477841,1.3617182855255745,1.5374064096544398,1.1576445631556689,1.2669306882889673,1.2168620325794886,3.0
31,0.9857599246105567,1.3099425844345451,1.4526876515980887,1.1835117120403453,1.2410655454279378,1.0299773153599145,3.1
32,0.994728170975346,1.2527655514040785,1.369423235705738,1.1823046904614856,1.189461286686882,0.9227077631327876,3.2
33,1.00393803676568,1.1951935453282485,1.2921799530524043,1.1650575312871476,1.1265288023804492,0.8695195185192881,3.3000000000000003
34,1.0120894547100368,1.1411895019787786,1.2224993068062218,1.1383183496917282,1.0649609772067812,0.8505090351783976,3.4000000000000004
35,1.0191857374622815,1.0934917271655802,1.16123710796812,1.1072062926635118,1.0131932174188374,0.8485226736254351,3.5
36,1.0255854520596344,1.0533657783777128,1.1095297536155866,1.0765344808943036,0.9750949418285388,0.8498579938852079,3.6
37,1.0301064083275095,1.020874982168542,1.0687252409776213,1.0498122027511145,0.9499130910670662,0.8477852673800758,3.7
38,1.0306028833979084,0.9948185344845998,1.0402907112490438,1.0281420152156528,0.9332978282209875,0.8441729678020479,3.8000000000000003
39,1.025964223976199,0.97258885051919,1.02517379422994,1.0104789431628438,0.9208721659456396,0.845914046142698,3.9000000000000004
40,1.0169690418572743,0.9515863585885719,1.0220082339524759,0.9955839279905327,0.9117315047495406,0.8578376733309737,4.0
41,1.005674355142695,0.9316256229181403,1.0260729453726654,0.9842237667400378,0.9081852654408077,0.8777529272885526,4.1000000000000005
42,0.9947714306944687,0.91530192879703,1.0310276244603613,0.9789719033690442,0.9124996021073221,0.8973139916330977,4.2
43,0.9873952856870911,0.9056018190005128,1.032309546122071,0.9812756250007504,0.9245611416357263,0.9075140144635561,4.3
44,0.9864262982560319,0.9037304110663057,1.0291264676097727,0.9891531709536724,0.9423975984130203,0.9044540475047961,4.4
45,0.9927794130339364,0.9090702897319358,1.0236353741545008,0.9983348563071195,0.9638170663014866,0.8913941041071727,4.5
46,1.00385920954131,0.9200367163188838,1.0184830329323522,1.0053950258679427,0.9867951054182753,0.8758032876632199,4.6000000000000005
47,1.0140905764724133,0.9345258614585401,1.014859471313062,1.009362600676374,1.0087797636965783,0.8637820185280899,4.7
48,1.0184230883574272,0.9501989844010398,1.01237906775414,1.011012011574383,1.0266316654641428,0.8564860062262921,4.800000000000001
