,Li-Li,Li-Tc,Tc-Tc,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,4.127269411265101e-07,0.0,0.0,0.5
6,3.758932826883009e-06,0.0,0.0,0.6000000000000001
7,2.5279421003258127e-05,7.750094783375579e-08,0.0,0.7000000000000001
8,0.0001333565113350089,1.2546464042301922e-06,0.0,0.8
9,0.0005672605935977589,1.125367783380718e-05,0.0,0.9
10,0.0020412838394558786,7.019195391408229e-05,0.0,1.0
11,0.006298740346077481,0.00034133737547004225,2.8982348912900363e-07,1.1
12,0.016827860795116282,0.0013704371422357399,5.94415488298655e-06,1.2000000000000002
13,0.03920933516284861,0.0046197566394612245,5.54891058574049e-05,1.3
14,0.08042107389824561,0.013242236514331575,0.0003592797580010621,1.4000000000000001
15,0.14710836518310086,0.03268658999934184,0.0017959272329962257,1.5
16,0.24369823815046263,0.07042379847034969,0.0073290433350488805,1.6
17,0.37090776917417945,0.1343071553949877,0.02497983391378251,1.7000000000000002
18,0.5242625513327533,0.22968432777763778,0.07182613903287646,1.8
19,0.6931991042181221,0.35601396358686943,0.17548920564039353,1.9000000000000001
20,0.862866724833143,0.5045362624512072,0.3668054096739711,2.0
21,1.0189636880144264,0.65913265212054,0.6609452530554814,2.1
22,1.151919109189591,0.8012299409083754,1.036167389950115,2.2
23,1.2568306214918514,0.9165140734815724,1.4291418588775373,2.3000000000000003
24,1.3312728319378713,0.9993383712862091,1.7577493650998575,2.4000000000000004
25,1.3754003693453585,1.0520679858927806,1.9589910489032127,2.5
26,1.393279477198932,1.0803755273304296,2.0149880080293356,2.6
27,1.3910851789755265,1.0887681276134573,1.9504975854599795,2.7
28,1.3734274144209784,1.0799229408980797,1.8097238561028377,2.8000000000000003
29,1.3429278986197581,1.0569706135743038,1.6334279653046155,2.9000000000000004
30,1.3027532863914815,1.025033809243422,1.449582366370608,3.0
31,1.2574935785689652,0.9901592797480637,1.2751974479904387,3.1
32,1.2118316651829806,0.9570320553692906,1.120496297709998,3.2
33,1.1694429276145313,0.927791376030155,0.9912053138416695,3.3000000000000003
34,1.1322599502188115,0.9029183695497759,0.8899542838879713,3.4000000000000004
35,1.0999232553547356,0.8831481045014016,0.8175680624205,3.5
36,1.070610127838882,0.8703359954873542,0.7734425780249928,3.6
37,1.04276744456186,0.8664766320505515,0.7550003892475441,3.7
38,1.0158388770538302,0.8722437454892082,0.7574607670916814,3.8000000000000003
39,0.9900353969162828,0.8866936725733514,0.7749784288852928,3.9000000000000004
40,0.9662059540779238,0.9080250540162259,0.8025369040854714,4.0
41,0.9455136409319426,0.9342282188124135,0.8368876416533387,4.1000000000000005
42,0.9289186320113785,0.9631914387758035,0.8759199264070994,4.2
43,0.9171885172171963,0.9926333203905344,0.9175453268064179,4.3
44,0.9110864380824084,1.0201919514558229,0.9591888137385876,4.4
45,0.9108376741647454,1.0437358934582461,0.9979535518058607,4.5
46,0.9154905243456982,1.0618539547437664,1.031161179012985,4.6000000000000005
47,0.9231433679255101,1.0743276647470674,1.056799153144722,4.7
48,0.9317629392076903,1.0820795787076076,1.0734531733525818,4.800000000000001
49,0.9398207360374385,1.0863304904233508,1.0801806998498689,4.9
50,0.9464316248271267,1.0876860487159814,1.0769546384174415,5.0
51,0.95111263136657,1.0861224032448775,1.0651008911957363,5.1000000000000005
52,0.9536836755740451,1.0817566003720007,1.046882447804168,5.2
53,0.9544211984366514,1.0753541007246497,1.0246414187954425,5.300000000000001
54,0.9538257031388735,1.067988134259211,1.0004855055318496,5.4
55,0.9520019145786861,1.0604161101919929,0.9765636233761468,5.5
56,0.9486474671061939,1.0529326441801063,0.9551105335807827,5.6000000000000005
57,0.9438147457373625,1.0456564907405645,0.9379031295384735,5.7
58,0.9383013657005594,1.0387677835874922,0.9257667138484322,5.800000000000001
59,0.9330474108711908,1.0325962806667677,0.9186748160766307,5.9
60,0.928495349541546,1.02771711193701,0.9160466882244039,6.0
61,0.9248245558765932,1.0248999052406182,0.9168541645491843,6.1000000000000005
62,0.9224525072748632,1.0246909377449245,0.9198713285349653,6.2
63,0.9217512401092891,1.0269505583433074,0.9242148542214366,6.300000000000001
64,0.9225302014449532,1.0307965477016534,0.9296184328947417,6.4
65,0.9243604166353246,1.0349302257568989,0.9361040374835463,6.5
66,0.9272618945976333,1.0381648214550392,0.9435414044392918,6.6000000000000005
67,0.9314854597472769,1.040041936714253,0.9516146756934825,6.7
68,0.9365368491861028,1.0411061281779495,0.9599807024873861,6.800000000000001
69,0.9408098065084154,1.042414871962347,0.9681943590904514,6.9
70,0.9425581502838939,1.044649404367865,0.9755783226205494,7.0
71,0.9413874185131574,1.047635641847492,0.9814520736459722,7.1000000000000005
72,0.9387193476930705,1.050569596325257,0.9855578343080209,7.2
73,0.9366649828137673,1.0525965191728972,0.9880673777006338,7.300000000000001
74,0.9364741436565546,1.0532796619107627,0.989146308311819,7.4
75,0.9380788494824219,1.0526899276443158,0.9888196499535037,7.5
76,0.9408321584459973,1.051097381263467,0.9873582851175355,7.6000000000000005
77,0.9443297558411851,1.0486072100600992,0.9854098433103369,7.7
78,0.9484341727603909,1.0450900647305503,0.9835408420869617,7.800000000000001
79,0.9526932904088511,1.0404019722913769,0.9818971163372476,7.9
80,0.9560533894183083,1.0346643901658126,0.9803904361031438,8.0
81,0.9574409095472634,1.0283818052297407,0.978959069920891,8.1
82,0.9567796144085072,1.022285599571078,0.9776474354523613,8.200000000000001
83,0.9553769586838136,1.0169876805107587,0.9766585431908353,8.3
84,0.9551168502057471,1.0126762782375578,0.976278864909831,8.4
85,0.9571558491406201,1.009148558222,0.9765957581516735,8.5
86,0.9613734868979937,1.0061852393400017,0.9774560711506657,8.6
87,0.9668496908686449,1.003816799969379,0.9788791454593322,8.700000000000001
88,0.9725660679547236,1.0021678066819397,0.9812900334115134,8.8
89,0.9777924093127248,1.0011782191621785,0.9850070040494457,8.9
90,0.9822300781663781,1.0005938947325181,0.9895506102658441,9.0
91,0.9860019912373834,1.0001328031682217,0.9937666708697638,9.1
92,0.9894935943072226,0.9995200766956305,0.9967045680208317,9.200000000000001
93,0.993237702099413,0.9984403616412653,0.9982670686922192,9.3
94,0.9977646416639077,0.9967115319228324,0.9990923888184975,9.4
95,1.003237775320151,0.9946569723966446,1.000042939201184,9.5
96,1.009232681648471,0.9931607921224943,1.001809460463115,9.600000000000001
97,1.0150108523908925,0.9930752327715162,1.0046741141939395,9.700000000000001
98,1.019929818567981,0.9944508162718269,1.0083230651536534,9.8
99,1.023531453200668,0.9964109804161536,1.0118319656816144,9.9
100,1.0254510774221397,0.9977740399477423,1.0140093957703158,10.0
