,Li-Li,Li-Pt,Pt-Pt,r
83,0.9951900299673527,0.9998150165096784,0.9896398669587939,8.3
84,0.9962763284616111,0.9984245492232877,0.9834775781433969,8.4
85,0.9964605343176531,0.997388278805546,0.978570138264571,8.5
86,0.9963671497982558,0.9967329562830112,0.9751530324466668,8.6
87,0.9964884903107851,0.996312854929202,0.9728500111011442,8.700000000000001
88,0.9966172387147164,0.9957467526871419,0.9712583233732988,8.8
89,0.9959062988042346,0.9947480396878259,0.9706403324774862,8.9
90,0.9936477247406866,0.9935541165190896,0.9718993064721304,9.0
91,0.9901077266162285,0.9929491302362481,0.975823907996349,9.1
92,0.9864569958485468,0.9937653583886658,0.9822546497852119,9.200000000000001
93,0.983806310548364,0.9963070667613095,0.9899368539584655,9.3
94,0.9825140965374258,1.0002357297138653,0.9973129963672198,9.4
