,Mg-Mg,Mg-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,0.0,0.0,3.8107009756012647e-07,1.0
11,0.0,3.6644255523193805e-07,7.810520981060311e-06,1.1
12,1.190571861948567e-06,6.424221375040296e-06,6.780698811941499e-05,1.2000000000000002
13,9.563310053204636e-06,4.600374889474039e-05,0.00041116274722380504,1.3
14,5.870610484872759e-05,0.00025631657173982836,0.0019516656739837753,1.4000000000000001
15,0.00027732919169577794,0.0011408156698064983,0.007581782269166354,1.5
16,0.0010717334854923122,0.004203624519607487,0.024572715534469883,1.6
17,0.0034819170755065677,0.013117991118208067,0.06720220459727985,1.7000000000000002
18,0.00971171111357535,0.03529074066375417,0.15652952262951111,1.8
19,0.023734190748355987,0.08287284522039587,0.31330298095907727,1.9000000000000001
20,0.05166130766145068,0.17128978210956267,0.5438802430663088,2.0
21,0.10135075199613867,0.3134426381836087,0.8272241735410439,2.1
22,0.1805555390955917,0.5109274854606043,1.1152372096441276,2.2
23,0.29329409242484045,0.7480919896780006,1.35074679733623,2.3000000000000003
24,0.43580096942133373,0.9944312309232242,1.492460790753163,2.4000000000000004
25,0.5954466555610939,1.214330612276947,1.5300951520838177,2.5
26,0.754661201357289,1.3782272842858492,1.482141319014091,2.6
27,0.8971928748066047,1.4705715140696332,1.382123586171715,2.7
28,1.012254952487047,1.4926737255787819,1.263815764637172,2.8000000000000003
29,1.0954498252456093,1.459651231185806,1.1518399781574273,2.9000000000000004
30,1.1477893925726317,1.3930408995839718,1.0588924330788547,3.0
31,1.1734429862949434,1.3131346080788557,0.9880861124860263,3.1
32,1.1770589811715195,1.2342866947324147,0.9376150285658499,3.2
33,1.1624942794440756,1.1639004793987837,0.9046505686336155,3.3000000000000003
34,1.1334475021819794,1.104358430569899,0.886729168810061,3.4000000000000004
35,1.0942167894172703,1.0558728934835495,0.8813251886634191,3.5
36,1.0492803155700041,1.0179799446998719,0.8853223180844261,3.6
37,1.0028436828744909,0.9895742140063102,0.8952058024555484,3.7
38,0.959250105724418,0.9691719611057789,0.907822072639076,3.8000000000000003
39,0.9229011724261833,0.9557313864482131,0.9211680389660912,3.9000000000000004
40,0.8969948736112623,0.948974793563667,0.9345509473359379,4.0
41,0.8825112440451072,0.9488773318789377,0.9480064829670061,4.1000000000000005
42,0.8783459366348431,0.9549342352643918,0.9614938269863452,4.2
43,0.8822023398035612,0.9657015101265848,0.9743250066403707,4.3
44,0.8916037024606017,0.9788695264276763,0.9851361967490421,4.4
45,0.9045876947051916,0.9919304362565143,0.9926092477771844,4.5
46,0.9198571022783056,1.0030624915419697,0.9964731600775864,4.6000000000000005
47,0.9364825759485566,1.0115867451897158,0.9977615059564741,4.7
48,0.9534785186716669,1.0176479356201797,0.9980337517443927,4.800000000000001
49,0.9695866877568311,1.0214349189134797,0.9983979563946924,4.9
50,0.9835518114905131,1.0227841526339785,0.9991719070697357,5.0
51,0.9946122229987484,1.0215928145174797,1.0001467190486328,5.1000000000000005
52,1.0024119901809823,1.018556991190846,1.00095807930069,5.2
53,1.0066327109501811,1.0153102990263227,1.0013363356885656,5.300000000000001
54,1.0072436886628164,1.013543398451337,1.0012439130301913,5.4
55,1.0047560534448963,1.0138005551463514,1.000870456281178,5.5
56,0.9997461206420146,1.0152041771809974,1.0004299492939426,5.6000000000000005
57,0.992722283904985,1.0163436785847078,0.9999458829571118,5.7
58,0.9848852056466353,1.0162757780142762,0.9992911219279129,5.800000000000001
59,0.9781633645303277,1.0147400683650254,0.9984610874871969,5.9
60,0.9738472579895531,1.0118697526057256,0.9976926969814215,6.0
61,0.9718737641894307,1.0080556347354204,0.9971543348737553,6.1000000000000005
62,0.9720375139743517,1.0039978749361977,0.9965803420690986,6.2
63,0.975245343402369,1.0004744429594352,0.9955063927160114,6.300000000000001
64,0.9827517624372363,0.9978211425410015,0.993972070493037,6.4
65,0.9942739604179125,0.9958024115835243,0.9927159899001581,6.5
66,1.007214899719468,0.9941772230018886,0.992450280381997,6.6000000000000005
67,1.017748238717295,0.9931721086449843,0.9931178516968786,6.7
68,1.02288204251396,0.9931495243750352,0.994026301398742,6.800000000000001
69,1.0219626807626994,0.994060881906506,0.9944963481041325,6.9
70,1.0163728138620332,0.9955410550113392,0.9942895449410453,7.0
71,1.0079218236908536,0.9973306466042435,0.9938024882553445,7.1000000000000005
72,0.9979611765821216,0.9992505529289034,0.9940625829453378,7.2
73,0.9879673590228775,1.0008946233680567,0.9960829135596172,7.300000000000001
74,0.9799132179491179,1.0017864718314682,0.9998028965225912,7.4
75,0.9753619425596479,1.001961307836619,1.0038115999163695,7.5
76,0.9745390647578317,1.002087744203182,1.0063140795462029,7.6000000000000005
77,0.9765032245544284,1.0028107583278154,1.0064234600873792,7.7
78,0.9798960101245309,1.0041120073322818,1.0046859426461856,7.800000000000001
79,0.9833955660146828,1.0053475401184193,1.002487727596961,7.9
80,0.9858756914851219,1.005808946336487,1.0008787309782332,8.0
81,0.9867399907502356,1.0053515490882674,0.9998982236460364,8.1
82,0.9863196974749459,1.0046221072157222,0.9989590312530183,8.200000000000001
83,0.985678815085268,1.004592163924975,0.9976562961469905,8.3
84,0.9857040375317516,1.0057770846492489,0.9961283580634621,8.4
85,0.9863196858929576,1.0078380216682528,0.9948734648600871,8.5
86,0.9867457019547858,1.0097781836207829,0.9943541402540242,8.6
87,0.9865427314167645,1.0105247109539937,0.9946788524216116,8.700000000000001
88,0.9860980558413586,1.0096270076891867,0.9955762254113346,8.8
89,0.9858301620730292,1.0076134034410067,0.9966296502195328,8.9
90,0.9851951904967532,1.005550450567626,0.9974723640544947,9.0
91,0.9831878205757725,1.0041675540667059,0.9978314430737869,9.1
92,0.9799344944469536,1.0034952477119723,0.9975480685475011,9.200000000000001
93,0.9769706836852008,1.0032024083925783,0.9966004774769619,9.3
94,0.9754278223271348,1.002970937694287,0.9950746106573706,9.4
95,0.9746015714169053,1.0026454807547782,0.9931275278495157,9.5
96,0.9729237774937597,1.0023368101436703,0.9910252249663888,9.600000000000001
97,0.9698338780494286,1.0023262683704492,0.9891885022005739,9.700000000000001
98,0.9661496787521595,1.002691473759704,0.9880448951973181,9.8
99,0.9630620664989953,1.0031651540680908,0.9876823797963904,9.9
100,0.9613584739841583,1.0034516286039916,0.9877251251306189,10.0
