,Li-Li,Li-Ni,Ni-Ni,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,3.380553490790045e-07,0.0,0.0,0.4
5,2.6364685260223795e-06,0.0,0.0,0.5
6,1.5750881194383836e-05,2.4836719524171756e-07,0.0,0.6000000000000001
7,7.414056462973903e-05,2.6472458167951285e-06,0.0,0.7000000000000001
8,0.0002847112536600654,2.1534086837043843e-05,0.0,0.8
9,0.0009282921452811623,0.00012994849010367234,0.0,0.9
10,0.0026339889366357766,0.0006283860867396006,1.6527150399418e-06,1.0
11,0.006661855970972353,0.0025361013160747838,1.8733062053893648e-05,1.1
12,0.015296359551086575,0.008694331138529174,0.00014275496091738587,1.2000000000000002
13,0.032259125562640836,0.025517937942711583,0.0008026076167596031,1.3
14,0.06288751807515676,0.06445583449098037,0.0036028903854986452,1.4000000000000001
15,0.1135601149146131,0.14091408395115343,0.013412720632842653,1.5
16,0.18990013001828987,0.26860400619218283,0.04201643703028896,1.6
17,0.29410885762809347,0.4505755031036917,0.1114574662122492,1.7000000000000002
18,0.42282101940593064,0.6727007587827794,0.2514133461108598,1.8
19,0.5666850129265242,0.905901838495034,0.4844576863777567,1.9000000000000001
20,0.7118735453132725,1.1172089478223166,0.8025520861882524,2.0
21,0.8433730024214124,1.282098605383171,1.1533745326949338,2.1
22,0.9493059873665358,1.389890302096668,1.4560587805278813,2.2
23,1.0243120433627007,1.4412096804686627,1.6416175704928433,2.3000000000000003
24,1.0699342493706097,1.4429791912801813,1.6870574504109346,2.4000000000000004
25,1.0919980334842903,1.4056132892671667,1.6172028355890917,2.5
26,1.0969898066507602,1.342082589176094,1.4796527697512494,2.6
27,1.0898229378337627,1.2660950451213937,1.3183852644846579,2.7
28,1.073930971491946,1.188972810325658,1.162452205656256,2.8000000000000003
29,1.0524874502005,1.1177546894751684,1.0273325333353904,2.9000000000000004
30,1.0289131191648075,1.0560333282864147,0.9197449946275837,3.0
31,1.006448756599647,1.005794429079114,0.8412367587584204,3.1
32,0.987763250857292,0.9681130823710564,0.7904425651886906,3.2
33,0.9746971410510155,0.9429244051514013,0.7644505462846778,3.3000000000000003
34,0.967796426011333,0.9291231216896793,0.7592927379271863,3.4000000000000004
35,0.9660993917892327,0.9251087601891949,0.7702284319547278,3.5
36,0.9676536782388984,0.9291903260597804,0.7926372703569993,3.6
37,0.9703431698756418,0.9397002260074006,0.8230789038849312,3.7
38,0.9725535891248589,0.9548963771446065,0.8592820541076859,3.8000000000000003
39,0.973695928471551,0.972815717580856,0.8989767195051267,3.9000000000000004
40,0.974262473764347,0.9913322747360391,0.9388901919404808,4.0
41,0.9751493813064827,1.00844514875196,0.9749940441984851,4.1000000000000005
42,0.9769339582575274,1.0225388975092151,1.0036634818696666,4.2
43,0.979958693459923,1.0326119006816872,1.0227230725519136,4.3
44,0.9847471603998642,1.0384824850226988,1.0320367519321125,4.4
45,0.991658482261718,1.040647736437174,1.0337226642252277,4.5
46,0.9998318382012686,1.0397486901623472,1.031367492879408,4.6000000000000005
47,1.0068811809036446,1.0362426992201665,1.0279390801893553,4.7
48,1.0103241826185114,1.0305919013266285,1.0240222727776662,4.800000000000001
49,1.0095442083372586,1.0234934130804096,1.018341294963661,4.9
50,1.006158337566033,1.0157691328738658,1.0100360155611805,5.0
51,1.0024658082872893,1.0081380969942941,1.0001885331867388,5.1000000000000005
52,0.9998234799887519,1.0011740912927716,0.9911886401569587,5.2
53,0.9984401182625109,0.9954019052147635,0.9848874160129272,5.300000000000001
54,0.9980651671928774,0.9913318151367839,0.9813978640626798,5.4
55,0.9983892936764315,0.9892873459693725,0.9795178025316729,5.5
56,0.9989832619311162,0.9891158682921288,0.9781791215213794,5.6000000000000005
57,0.9993092982983406,0.990165549165604,0.9773706238807346,5.7
58,0.9989998180329841,0.9916474364841439,0.9777564621492992,5.800000000000001
59,0.9981063785426167,0.9929949392519731,0.9797756558219077,5.9
60,0.997038420887955,0.9939028712792992,0.9832972173029588,6.0
61,0.9962785848213308,0.9942275369664118,0.9878850961848039,6.1000000000000005
62,0.9961969514362006,0.9940247710714817,0.9930812665398441,6.2
63,0.9970075897548092,0.9936381912973837,0.998416626956938,6.300000000000001
64,0.9986089038630395,0.993526770701848,1.0033364547323627,6.4
65,1.0004031393295245,0.9939006936224106,1.007332932744089,6.5
66,1.0015459124676065,0.9946141626126976,1.010222405105093,6.6000000000000005
67,1.00153073666433,0.9954502656931963,1.0121854394785077,6.7
68,1.0005128579548717,0.996377728989129,1.0134054816598104,6.800000000000001
69,0.9991769979827049,0.9974748781234781,1.0136788121862705,6.9
70,0.9982994955386343,0.9987296574360095,1.0124705282147803,7.0
71,0.9981578940467263,0.9999831745724396,1.0093956715124428,7.1000000000000005
72,0.998231835255295,1.0010438690934935,1.0046494560635388,7.2
73,0.9976587622428484,1.001883717539258,0.9990683066412472,7.300000000000001
74,0.9960663894248553,1.002686238881035,0.9938875796799423,7.4
75,0.9939545020956726,1.003575207300882,0.9902436051042783,7.5
76,0.9923730268719049,1.0042985573062233,0.9885426332344883,7.6000000000000005
77,0.9922433465190436,1.0043601930524304,0.988234995888044,7.7
78,0.9937741459821476,1.0035356579796362,0.9883118484669113,7.800000000000001
79,0.9963237374805584,1.002155987660612,0.9879643633920646,7.9
80,0.9988126517168139,1.0008320356360667,0.9868104654002445,8.0
81,1.0003958764389198,0.9999822104285269,0.9848274472044406,8.1
82,1.0008578428224781,0.9996740848945687,0.9823415562173371,8.200000000000001
83,1.0004320148888357,0.9998094847870246,0.9800217513407964,8.3
84,0.9994145774348552,1.0002699659759318,0.9786829704123046,8.4
85,0.9981111273076805,1.0008826903716266,0.9789867611779589,8.5
86,0.9969360031639642,1.0014464095148705,0.9813007486762415,8.6
87,0.9961832730925744,1.0019022829319688,0.9857243222279564,8.700000000000001
88,0.9956966219936422,1.0024219034475517,0.9920279027007184,8.8
89,0.9950548953560614,1.0033257859648896,0.9994638907838239,8.9
90,0.9941443383503871,1.004947185827859,1.0067304543698024,9.0
91,0.9933422848591749,1.0074438216402688,1.0122895261950124,9.1
92,0.9930301372344414,1.0106072618701232,1.0148780739397203,9.200000000000001
93,0.9930504284268021,1.0138972819035839,1.0138833766835138,9.3
94,0.9927743766944706,1.016697370985481,1.0095006824106953,9.4
95,0.9916848124131415,1.018493112845615,1.0027845514102942,9.5
96,0.9897906815310752,1.0189405065252446,0.9954648411464784,9.600000000000001
97,0.9875358275249281,1.0180403718170674,0.9893112300032015,9.700000000000001
98,0.9854850205950856,1.01629717228975,0.9853244650657668,9.8
99,0.9840539582620315,1.0145361187643227,0.983408469917828,9.9
100,0.9833673894570419,1.0134758912771362,0.9827872700532639,10.0
