,Li-Li,Li-Ga,Li-Si,Ga-Ga,Ga-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,4.488909322029694e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,4.4912720885280565e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,2.9876220551802238e-05,3.4368211996789854e-07,1.7184105998394927e-07,0.0,0.0,0.0,0.8
9,0.00014805417219531975,2.6977461505090875e-06,1.5772016809079573e-06,0.0,0.0,0.0,0.9
10,0.0005969454724206793,1.6395602592779608e-05,1.2470091706679323e-05,0.0,2.7155130466599383e-07,1.0862052186639753e-06,1.0
11,0.0019949173457637736,8.182472321503974e-05,7.302124859268275e-05,9.74876705947723e-07,2.9893328220512546e-06,1.1713612111718088e-05,1.1
12,0.005612750164632165,0.00034383015338187994,0.00034330007904817127,9.876299572579632e-06,2.8156571909874618e-05,9.586003655568873e-05,1.2000000000000002
13,0.013534769642210162,0.0012533279331652513,0.0013647259336215243,7.25893495040727e-05,0.0001786965000847045,0.0005586699001824223,1.3
14,0.028533349053083433,0.004074076635072859,0.004637508343197615,0.00039740173908476206,0.0008969985348420967,0.002599109229758499,1.4000000000000001
15,0.05374160049751653,0.011913482649574503,0.013587021685724955,0.0017516718922638962,0.003704327900994515,0.010013559852657422,1.5
16,0.09232634623549518,0.031154807834550963,0.03465996638028086,0.0064467184847480895,0.012836575176914364,0.032458136057712375,1.6
17,0.14702948502471805,0.07216428643850283,0.07784209131933126,0.020088439513470342,0.03763718058262481,0.08899411039103831,1.7000000000000002
18,0.21942325502229557,0.14729814881289638,0.1556590930546832,0.05339187325604925,0.09391481447970912,0.2073626706968348,1.8
19,0.30915511770862886,0.26545092789179064,0.2797045510715655,0.12179518817238455,0.20077428138486048,0.4129849749317178,1.9000000000000001
20,0.4135798872567633,0.4258761169980989,0.4544749869684859,0.24016673650114106,0.37075148420406157,0.7085842097562709,2.0
21,0.527568207956135,0.6161019814462381,0.6709914283305252,0.41331457607919053,0.5973395304868422,1.0580843259295112,2.1
22,0.6435345618404236,0.8160459405958331,0.9052668481698687,0.6282857461601735,0.8501479842871872,1.3924975610089416,2.2
23,0.7525443527086582,1.0050842061547178,1.1246273288324735,0.8556930430444496,1.0849147533798704,1.639928252858693,2.3000000000000003
24,0.8471218944564363,1.1669418593241987,1.2988492122606754,1.0609383022222445,1.2627021447410045,1.7596220899179604,2.4000000000000004
25,0.9241208766844705,1.2906597842695464,1.4098982819342354,1.2181257977188413,1.3641027603277667,1.7554738407164303,2.5
26,0.9843824749091165,1.3700853860042748,1.4557959716296756,1.3175847542352814,1.390810808416026,1.6628319828021692,2.6
27,1.0290738295836495,1.4043692636529415,1.44769621889634,1.3639809518336954,1.358797788360929,1.5239692685192496,2.7
28,1.0576039228647862,1.3987124917134155,1.4027355216999,1.3690748571477012,1.2901045453371611,1.371550680766677,2.8000000000000003
29,1.0698221436501882,1.363242512977501,1.3373062795265955,1.3447213764583055,1.2059556342626159,1.225989812590025,2.9000000000000004
30,1.0684436915357214,1.3099628742548226,1.2640260161191255,1.2993494247408837,1.1221228952843374,1.0993341007899544,3.0
31,1.057988686309897,1.2496246085997715,1.1919225906328952,1.2386496854332705,1.047754949063088,0.9976247839035196,3.1
32,1.0424204567740707,1.1898375495016205,1.1269386474301306,1.1684521831450472,0.9870387032297909,0.9213507290070434,3.2
33,1.0244943537396232,1.1345487260163163,1.0715007136669237,1.096355862060666,0.9410766172814893,0.8676076165251363,3.3000000000000003
34,1.0061189203832053,1.084949627768629,1.0249386168300203,1.030684978305348,0.9086736287778571,0.8337675066194602,3.4000000000000004
35,0.9882967557222583,1.0415039068897285,0.9857501090190129,0.9778450480494302,0.8872037822269927,0.8185580087280171,3.5
36,0.9712765006473615,1.0054988521343189,0.9536863600693787,0.9402230270386018,0.8744838390271449,0.8199800945146466,3.6
37,0.9554847614281126,0.978608082445688,0.9299057534752314,0.9165656644530739,0.8700835994924243,0.8340946784354832,3.7
38,0.9420933423486368,0.9612179787387881,0.9156765525798397,0.9042913144868082,0.8742917141965578,0.8565556406735515,3.8000000000000003
39,0.9322669384753568,0.9517217307608612,0.910864163773742,0.9009417249280847,0.8861119039897966,0.8840095592147115,3.9000000000000004
40,0.926555038483926,0.9476456324846914,0.9134462689926696,0.9037973497275261,0.9029391573668416,0.9134576227287537,4.0
41,0.9254845300843406,0.9472870478682045,0.9209126535005921,0.9099405942187442,0.9219976892953492,0.9413943797684295,4.1000000000000005
42,0.9297594527379422,0.9503479003388469,0.9321840424314649,0.9174374069677741,0.9415060877152572,0.9648101270745969,4.2
43,0.9389864421659734,0.9573319650232804,0.9475453465279352,0.9257108176131451,0.9606914298124785,0.9829591010410745,4.3
44,0.951118442210296,0.968433112286691,0.9664871541552449,0.9347360844299929,0.9792827203378649,0.9972498736562102,4.4
45,0.9642099754077819,0.9827259482999706,0.9860781898086838,0.9445282141640906,0.9969708061576917,1.0090941117455219,4.5
46,0.9779979585913089,0.9981123516668033,1.001863893762507,0.9550376660109894,1.012963177529896,1.0185334153725967,4.6000000000000005
47,0.9927100907233302,1.0121134094569844,1.0107313283600858,0.9657867972969129,1.025899598691025,1.0249797167310746,4.7
48,1.0069687780090923,1.023032685685074,1.0131842012885324,0.9757306277707686,1.0343960929191283,1.0281105584692036,4.800000000000001
49,1.018014649254146,1.030542786251649,1.012606329170254,0.9838374880732756,1.0378135603159533,1.0277057837944348,4.9
50,1.023750632670686,1.0351570647616575,1.0120711908999103,0.9896685417203065,1.0366288705847038,1.0237909390414366,5.0
51,1.0237606026410682,1.0372763699991823,1.0121295353157418,0.9932350217913317,1.03232842167163,1.0173920477083818,5.1000000000000005
52,1.0186815747936733,1.0370254809262076,1.0115778624038523,0.9946342186905243,1.0269482563515762,1.0101903478324612,5.2
53,1.0096613096264628,1.0347514689374195,1.0094743091602454,0.9940031134032619,1.022232630154867,1.0031316989285382,5.300000000000001
54,0.9985473595225929,1.03103393113178,1.006031842514894,0.99164809140547,1.0188422681258609,0.9961686575540387,5.4
55,0.9878034319035006,1.026244858183648,1.0022669565506865,0.9881122079001552,1.0164418925712708,0.9894622989716483,5.5
56,0.9796602286728355,1.020599749112605,0.9992582409938964,0.9841020358343288,1.0146617796232769,0.983855711695578,5.6000000000000005
57,0.9750749644312705,1.0145993338168202,0.9974737527255102,0.9802264977246294,1.013687176159751,0.9798204187555519,5.7
58,0.9734048106004991,1.0090165531322743,0.9966300967494023,0.976650801272286,1.013742030657705,0.9767572521992602,5.800000000000001
