,Li-Li,Li-Si,Li-Br,Si-Si,Si-Br,Br-Br,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,1.0557170451847491e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.332166783164791e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,9.472073633575032e-06,1.5155313050992003e-07,0.0,0.0,0.0,0.0,0.8
9,5.1466323453894926e-05,1.390993818412406e-06,1.073982045966492e-06,0.0,0.0,0.0,0.9
10,0.00022637782939801806,1.1476828277884378e-05,9.39815632754681e-06,1.7961852504879413e-06,0.0,0.0,1.0
11,0.0008319500525525449,7.021037535575995e-05,6.407890929123534e-05,3.02516191896297e-05,1.6120887012689552e-06,0.0,1.1
12,0.0026088241773940097,0.00035118535630623756,0.0003455830816538431,0.00025238913049914025,1.3421958932693208e-05,0.0,1.2000000000000002
13,0.0071074191823316014,0.0014740217681682487,0.0015189811279697077,0.0014982704301024345,7.235945652258222e-05,0.0,1.3
14,0.017064721965993006,0.00529898951424213,0.005643386311286837,0.006972508381364582,0.0003135139854831347,0.0,1.4000000000000001
15,0.036550488940783755,0.01642169809619848,0.018049574130105175,0.026595451057342265,0.0010772782778957406,0.0,1.5
16,0.07060246139464349,0.044092984271996434,0.04987134579873606,0.0845355270808472,0.002980219430265255,0.0,1.6
17,0.12429927590445804,0.10310176954410127,0.11895924096067628,0.22575488659372075,0.00676686079652971,0.0,1.7000000000000002
18,0.20155384936200493,0.2112403247997861,0.24491733602903315,0.5094173783580165,0.012962099266379578,0.0,1.8
19,0.30377897206492394,0.3819635125301768,0.43672509656149616,0.9763754202625491,0.02168882522364159,0.0,1.9000000000000001
20,0.42832959178959773,0.6144951706418548,0.6799709404436892,1.5982324579307652,0.032807811319330825,1.7815225137492635e-05,2.0
21,0.5673044255510349,0.8877563631780067,0.9360437869824905,2.248704098181755,0.04594519330655759,0.00015492132941924232,2.1
22,0.7084591719289551,1.1642699651447748,1.1575393724121716,2.7417626030281945,0.06055282187158146,0.0009098997260552445,2.2
23,0.8390653632516545,1.4035338528360932,1.3093427938832578,2.9285832332245727,0.07693533796055801,0.0041035726748900846,2.3000000000000003
24,0.9504386026648034,1.5764052906054318,1.3807802061784282,2.7819897378741354,0.09733937401212218,0.014882805631565924,2.4000000000000004
25,1.0393792805979616,1.6718299809515555,1.3838227524895423,2.4005655467609133,0.12447600820706062,0.043906265757080176,2.5
26,1.10574270388362,1.6947871562612218,1.3427487456730365,1.937088250500076,0.158316600995008,0.10658976754675212,2.6
27,1.149722940751063,1.6601220159940793,1.2824588632901706,1.5159141698413383,0.19545488804725028,0.21617218342561617,2.7
28,1.172241502237201,1.5864649083479039,1.2195848460758583,1.1943997902386205,0.23178231588003156,0.3734503664013525,2.8000000000000003
29,1.176857587539889,1.4919229852031235,1.1591419366626636,0.9731567222068066,0.2647359862857811,0.5636442390648502,2.9000000000000004
30,1.1692280145071243,1.3917206900593142,1.0984315169763739,0.8273652980148405,0.293841463161054,0.7653991051909231,3.0
31,1.154145377687052,1.2967846489786468,1.035233654208628,0.7329972238819462,0.3212812870604283,0.96112614592078,3.1
32,1.1339181869052366,1.2127697471507655,0.9732911583459972,0.6771536527273896,0.35208922056160674,1.1372762535369503,3.2
33,1.1096956249246643,1.1406718860046339,0.9206814910457444,0.6547725222039021,0.39262008844350366,1.2827668853850358,3.3000000000000003
34,1.083262900988313,1.079465093458167,0.8835634505641999,0.6607953452367752,0.44792915676350237,1.396012962910931,3.4000000000000004
35,1.056915554609461,1.0286286168151777,0.861949707355491,0.6860447771676399,0.5184968340311095,1.4874565949793468,3.5
36,1.032282825777141,0.9886501152523174,0.851196961779934,0.7188053496377955,0.59712290859597,1.5642647531686276,3.6
37,1.0101845366588211,0.9602070872389552,0.8465264262150356,0.749584201685816,0.6705489010162143,1.6162609908376004,3.7
38,0.9915434317168271,0.9433523162093517,0.8455645036964751,0.775029759791103,0.7283401706364495,1.6288892534676274,3.8000000000000003
39,0.9776487118402336,0.9369512875050359,0.8477675629148008,0.7975649440557624,0.7714430552238801,1.6107498973774699,3.9000000000000004
40,0.9692669048032991,0.9385171171393019,0.8530831098141776,0.8207615817196985,0.8099457413700686,1.5981868815164548,4.0
41,0.9659111020002229,0.9450487964185098,0.8614786556487362,0.845306679222536,0.8515608903259276,1.6252102058623292,4.1000000000000005
42,0.966266490632705,0.9542394284867861,0.8732144401223523,0.86955429814549,0.8941022165618018,1.6908883628667484,4.2
43,0.9690966359445972,0.964613802911823,0.8887648688029485,0.8923003413913968,0.9298674960165882,1.7607527294602017,4.3
44,0.9735858596476484,0.9747419764671671,0.9077619864895284,0.9132882415093483,0.9546906241421164,1.797573602688472,4.4
45,0.9791445935689101,0.9832695733335147,0.9280700773783187,0.9317452802674295,0.970772103804043,1.7841713004480089,4.5
46,0.9853182423747969,0.9900217055278793,0.9463920570509327,0.9462605141741144,0.9832855661466432,1.7208192736786363,4.6000000000000005
47,0.9918647213965054,0.9961640038614887,0.9597715762273982,0.956266530626805,0.9971383734725621,1.6172313668109202,4.7
48,0.9985545266160581,1.0025202934701722,0.9665559420763408,0.9627225629812874,1.015093213981954,1.4933765484741894,4.800000000000001
49,1.0048222334942052,1.0081397935520586,0.9665078624306208,0.9673669264918148,1.0356054710494622,1.3771804633213902,4.9
50,1.0098088532808547,1.011379195081674,0.9606752311956067,0.9720449111654489,1.0530331878483474,1.2920698892610925,5.0
51,1.0127829013050968,1.0122112682943105,0.951533848952349,0.9784492228229259,1.0627881185219314,1.246024493084296,5.1000000000000005
52,1.0134636501747118,1.0124489249113147,0.9428903479070914,0.9872558317059171,1.0660408773559766,1.2298895658393585,5.2
53,1.0121346160935725,1.0134912046386495,0.9384763294691747,0.9970805913599479,1.0672959699202744,1.2225292427647576,5.300000000000001
54,1.0096447993931206,1.014708617132326,0.9397874265077091,1.005008186875734,1.0679350168384887,1.2019424056254906,5.4
55,1.007169336625878,1.014444463188641,0.9456266487054473,1.008803879893186,1.0648673546983214,1.1591509201684485,5.5
56,1.0056691305223808,1.0118837674213326,0.9540645991493081,1.0087426619573492,1.0557367014921277,1.1027144586467545,5.6000000000000005
57,1.005359618871181,1.007383486138186,0.9643396120934453,1.0073557591978126,1.0427857401972833,1.04698987510321,5.7
58,1.0056448124158386,1.0016155107258466,0.9766265289521942,1.007377532527288,1.0305900889431787,0.9967770910312241,5.800000000000001
59,1.0056252778643848,0.9953056513593932,0.9905292697847948,1.0097443868570917,1.0220090454423016,0.9470348026462766,5.9
