,Li-Li,Li-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,2.2648479715123097e-07,0.0,0.0,0.4
5,1.476866395727834e-06,0.0,0.0,0.5
6,8.165734394737338e-06,0.0,0.0,0.6000000000000001
7,3.7627590072034526e-05,0.0,0.0,0.7000000000000001
8,0.00014341148233107428,6.369884919878372e-08,0.0,0.8
9,0.00047907264398588386,1.0360467338115153e-06,0.0,0.9
10,0.0014553475552711308,1.0434791710181032e-05,0.0,1.0
11,0.004058631620975256,7.142886308574839e-05,0.0,1.1
12,0.010271174256780006,0.0003786258806262909,3.261381078977727e-07,1.2000000000000002
13,0.023295035880800556,0.0016430496269058804,3.605771999407141e-06,1.3
14,0.04725839024774542,0.0059849200424428855,3.338276267737226e-05,1.4000000000000001
15,0.08649004845033549,0.018537955662973785,0.0002166892246251978,1.5
16,0.1446081805047256,0.049269767346889336,0.0011034834069505266,1.6
17,0.22342101634983855,0.1133081241900303,0.00462835163914568,1.7000000000000002
18,0.3218312891822777,0.22745398993248864,0.016305467784111828,1.8
19,0.43557848510219477,0.40228931730418444,0.04861840464838242,1.9000000000000001
20,0.5580690957105165,0.6332380526558106,0.12323386357346329,2.0
21,0.681346863822629,0.896793453218941,0.2668537493699073,2.1
22,0.7967004692498427,1.156042560623675,0.4967626073603882,2.2
23,0.8957934668235815,1.3734204236594147,0.8011758102356001,2.3000000000000003
24,0.9726509463096262,1.523568211054517,1.1301816220351035,2.4000000000000004
25,1.025057535509209,1.599478757346902,1.4110487213684717,2.5
26,1.0541722127534017,1.6098572280335037,1.582322544083008,2.6
27,1.0633089703779526,1.5711381488788725,1.622605627680411,2.7
28,1.0573051476593394,1.4999958951139873,1.5538230094092003,2.8000000000000003
29,1.0418991395295853,1.410100790575799,1.4211244311780866,2.9000000000000004
30,1.0219702083622402,1.312613034885173,1.2681854994214303,3.0
31,1.000059709984631,1.2173808012968057,1.1237765536718385,3.1
32,0.9773123213210437,1.1325427408067024,1.0016172941038395,3.2
33,0.9555768639403717,1.0628306811741002,0.9058832802449465,3.3000000000000003
34,0.9376322532008962,1.0087953848379754,0.8356936363148179,3.4000000000000004
35,0.925553568450666,0.9682187754042035,0.7877015644415359,3.5
36,0.9196252057767653,0.9384210982638738,0.7581945783394323,3.6
37,0.9187793632084841,0.9176055993821006,0.7444997785280889,3.7
38,0.9217063769187809,0.9049316073357097,0.7449634282295092,3.8000000000000003
39,0.9277612975696388,0.9000322887521062,0.7582573577258442,3.9000000000000004
40,0.9372214189536942,0.9025348372821761,0.7830805272376146,4.0
41,0.9506482180922683,0.9116881000195208,0.8181602249215373,4.1000000000000005
42,0.9677257619762506,0.9260230274932015,0.861875258245294,4.2
43,0.9866926599923027,0.9432922854999979,0.9115588398709371,4.3
44,1.005076196907452,0.9610490884394505,0.9630948255956463,4.4
45,1.0208862986196363,0.9776439585968166,1.0114269112672172,4.5
46,1.0329846390071495,0.9926297494518718,1.052057708495749,4.6000000000000005
47,1.0407586520519831,1.0059348501781062,1.0825648946126856,4.7
48,1.0441150491852547,1.0167310566638972,1.1027564723369594,4.800000000000001
49,1.0438025691641812,1.0235901098525706,1.1133973086929712,4.9
50,1.0411226058258536,1.0258155990545665,1.1152314438654662,5.0
51,1.0370190530038592,1.0241024197874156,1.109326079729719,5.1000000000000005
52,1.0316812206274482,1.019764641543284,1.0975906560987538,5.2
53,1.0250682175863577,1.0138043847006615,1.0822149142796191,5.300000000000001
54,1.017482574563498,1.0068915624482382,1.064701509672716,5.4
55,1.0096126253818705,0.9997734985643244,1.045887976275378,5.5
56,1.0023741269158397,0.9933332751992724,1.026842429743828,5.6000000000000005
57,0.9966539309021397,0.9882840036639473,1.009298484742438,5.7
58,0.9927576001755027,0.9848977005709302,0.9950224039372726,5.800000000000001
59,0.9900290972833679,0.9830214115579379,0.9848139603991873,5.9
60,0.9873489617788227,0.9823911653745268,0.9779478121690277,6.0
61,0.9842034718441205,0.9829830078369348,0.97255131317831,6.1000000000000005
62,0.9812676832801724,0.985041746292446,0.9670003638797301,6.2
63,0.9799154005639334,0.9886826736006022,0.9613941833119993,6.300000000000001
64,0.98107446894946,0.9934381907528193,0.9574554434071895,6.4
65,0.9844400043830468,0.9983467191636272,0.9567994988401994,6.5
66,0.9886838360142962,1.002622477163387,0.9596000262988739,6.6000000000000005
67,0.9923405713283765,1.0061838618289787,0.9649184210037232,6.7
68,0.9945404055533353,1.0094114340050067,0.9715770341395689,6.800000000000001
69,0.9950974709713879,1.0124638830441897,0.9783408063082683,6.9
70,0.9942217347142251,1.015004756297691,0.9839767784020025,7.0
71,0.9924436164663211,1.0165578845735999,0.9878446091239262,7.1000000000000005
72,0.9907214749787073,1.01692574983132,0.9902382239951014,7.2
73,0.9901261181168974,1.0162917391053425,0.991916524181244,7.300000000000001
74,0.9910862513594497,1.0151217935763062,0.9935431768804945,7.4
75,0.9930387157244649,1.0139215740685008,0.9956286157949666,7.5
76,0.9949741689983733,1.0128479583867622,0.9985412619960612,7.6000000000000005
77,0.9963131341987386,1.0115277927939088,1.0021892468818414,7.7
78,0.9971859902080322,1.0094088820804605,1.0057905301956496,7.800000000000001
79,0.9979589155715969,1.0063173518889976,1.0083157602481665,7.9
80,0.998716425438074,1.002650574350522,1.0092401494152874,8.0
81,0.9993003612106608,0.9991161593911265,1.00866928919562,8.1
82,0.9996656532576152,0.9963474709979306,1.0067693689980015,8.200000000000001
