,Li-Li,Li-Ti,Li-Si,Ti-Ti,Ti-Si,Si-Si,r
59,0.9928448925267189,1.0070701870929142,1.0092658868858086,1.0067301375530957,0.9807706983519453,0.9051794020532608,5.9
60,0.9897982572387719,1.010051592339119,1.0119776560379836,0.9789566100612905,0.9678958479762578,0.9033124145333065,6.0
61,0.9854126427431427,1.0123641823539624,1.0126304796125833,0.9561550749470132,0.9592223368078617,0.9053795199610306,6.1000000000000005
62,0.9807818348175485,1.0144053382572515,1.0113702747034048,0.9360875654254472,0.9540511800539443,0.9101203733210181,6.2
63,0.977379257140495,1.0171979975411756,1.0097214371715058,0.9159247738769418,0.9518157367944824,0.9178183754429934,6.300000000000001
64,0.9759431640236351,1.0215730589665954,1.0092122820355471,0.894782018272414,0.9525163233539721,0.9295091855606757,6.4
65,0.9759312152587114,1.027363717922482,1.0103566024164343,0.8737668764373505,0.9568849742524662,0.9451882746588613,6.5
66,0.9759961840654051,1.033565022338775,1.0125524224114766,0.8544206846240733,0.9652964488062359,0.9632256777865191,6.6000000000000005
67,0.9750958672189265,1.0392449979912342,1.0148049239103718,0.8381513234396376,0.9760948385122589,0.9811000670125977,6.7
68,0.9732965315821923,1.0441548303302297,1.0164572035402664,0.8267434341620656,0.9856224058133425,0.9961319967617237,6.800000000000001
69,0.971578978764325,1.0485567683493298,1.0173053850488942,0.8217638408803885,0.9905970675311939,1.0061786430350146,6.9
70,0.9708423213197783,1.0527297132636735,1.0173830729497197,0.8230801517007047,0.9904460205814399,1.0105870030808541,7.0
71,0.9711024553668552,1.0566895515358643,1.0168468565236473,0.8288059314652486,0.9871999075949792,1.0104447161372072,7.1000000000000005
72,0.9716852599912392,1.0602051495319709,1.0158857449569403,0.8366349947555038,0.983417491045947,1.0075536331670227,7.2
73,0.971987520498566,1.0630020764097854,1.0145524256733163,0.844608870694357,0.9804727944820921,1.0034434766093112,7.300000000000001
74,0.9718590988381579,1.0649805083914965,1.0128325274426322,0.8509163664281288,0.9785903173795091,0.9992258665395857,7.4
75,0.9714968614438066,1.0662440406125084,1.0109893803225716,0.8536208946736793,0.9779107719119327,0.995583223436737,7.5
76,0.9712904549185644,1.0670146053805298,1.0096650114493868,0.8507153266728879,0.9789468611375473,0.9923557345217571,7.6000000000000005
77,0.9716159961516534,1.0677186343774456,1.0094538431584275,0.8408566514617892,0.9818326176516429,0.9884832375918358,7.7
78,0.9724860305103976,1.069078129967964,1.0104273861580437,0.8248612721283393,0.9855529705632603,0.9829697373955917,7.800000000000001
79,0.9734006443593204,1.071783529592836,1.0120823258805756,0.8063824109517144,0.9884365197895997,0.9762084015921818,7.9
80,0.9736738762568501,1.075875668980574,1.013665130575267,0.7901475365110315,0.9893294702581682,0.970140476565792,8.0
81,0.9729296712145584,1.0804990638357008,1.0146507741984918,0.778923284426752,0.9880246056909392,0.966723611670508,8.1
