,Li-Li,Li-Se,Se-Se,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,7.248565388637411e-07,0.0,0.0,0.8
9,6.866949888489439e-06,0.0,0.0,0.9
10,4.196948877273761e-05,1.1454523083278872e-06,0.0,1.0
11,0.0001994957411113803,1.6379065933473e-05,6.853675861463257e-07,1.1
12,0.0007684368133768418,0.00013012847725812278,1.7303951175011415e-05,1.2000000000000002
13,0.002447956352821343,0.0007378282541788798,0.00015155316987856243,1.3
14,0.006586817956116738,0.003326349601337925,0.0008881503539792521,1.4000000000000001
15,0.01530485650431768,0.012343736945294174,0.00405196678901991,1.5
16,0.03137932065384653,0.03827976754785688,0.015002272430327477,1.6
17,0.05789607086680615,0.10019881444423563,0.045622497272790795,1.7000000000000002
18,0.0976644307640755,0.22340658481728454,0.11488330046647859,1.8
19,0.15256274585046858,0.42840747394174833,0.24159075561914742,1.9000000000000001
20,0.22314072524503878,0.7141053385295534,0.4285772215017965,2.0
21,0.30838125056547827,1.047075688641215,0.6493620345874829,2.1
22,0.4051467074145103,1.3690356557368983,0.8533869508755877,2.2
23,0.5078318928689662,1.621531169390373,0.99144155676793,2.3000000000000003
24,0.6093856721986932,1.7713971487118774,1.042059254612507,2.4000000000000004
25,0.703322478820384,1.8193123947853567,1.0184281279736709,2.5
26,0.7852483456492906,1.7891316074195822,0.9544377825318913,2.6
27,0.8534528487142224,1.710673349126337,0.8842891729212166,2.7
28,0.9085690599668005,1.6085194463077597,0.8294240868102322,2.8000000000000003
29,0.9519936792151702,1.4991827308907333,0.7966063376200937,2.9000000000000004
30,0.9842137931905567,1.392521349754132,0.783051673008713,3.0
31,1.004975585709936,1.2939019402578065,0.7831373157865027,3.1
32,1.0151063391431319,1.2059280074673273,0.7930917847736996,3.2
33,1.0176647667892038,1.1294286664932762,0.811532930574601,3.3000000000000003
34,1.0169301248618032,1.0639629510260968,0.8364928073214092,3.4000000000000004
35,1.0163541086248327,1.0085820681188795,0.863009238051911,3.5
36,1.0174095804811547,0.9629789537934634,0.8845111520837083,3.6
37,1.019796363518441,0.9279747825197474,0.8966753447536562,3.7
38,1.0225017805594872,0.90450204335084,0.9002761811672891,3.8000000000000003
39,1.025182595929889,0.8919298729403056,0.900835820383289,3.9000000000000004
40,1.0285830959099143,0.8875963728244187,0.9051778004081148,4.0
41,1.033285424767947,0.8880348891592248,0.9171726843409582,4.1000000000000005
42,1.038471370840269,0.8906659857935479,0.9361126941130171,4.2
43,1.0424552223787238,0.8945827055907678,0.9588604378023041,4.3
44,1.044039509020097,0.9000821936755132,0.9827522771036564,4.4
45,1.042954285450359,0.907524747725704,1.005939373963818,4.5
46,1.0395553432181317,0.916568627791548,1.0260855354641756,4.6000000000000005
47,1.0346273884736472,0.9262675727505666,1.040592010102012,4.7
48,1.029244220395097,0.9356460169877604,1.0484799639731144,4.800000000000001
49,1.0243416177247164,0.9441991729201262,1.0511784545387508,4.9
50,1.0202446554015407,0.9520376889342639,1.051095453693244,5.0
51,1.0166777807649139,0.959587411031299,1.0497743541283115,5.1000000000000005
52,1.0132808587196833,0.9671242473581615,1.0473442946588136,5.2
53,1.0099050958953584,0.9745914633714647,1.043161504411265,5.300000000000001
54,1.006156341578944,0.9817049853485535,1.0367724760428936,5.4
55,1.0009680046254168,0.9881054371955708,1.0284559037083172,5.5
56,0.9932694569413448,0.993482084982823,1.019020303387245,5.6000000000000005
57,0.9831549988747559,0.9976382285398127,1.0092383341668998,5.7
58,0.9720888018193735,1.0005382856130547,0.9996029546693889,5.800000000000001
59,0.9620733504168123,1.0024266626282072,0.9905208676347823,5.9
60,0.9548476845231736,1.0038301761568789,0.9827095525512263,6.0
61,0.9514784534497105,1.0052536355402186,0.9774721008266126,6.1000000000000005
62,0.9520021856814871,1.0068852747827661,0.9762662907481545,6.2
63,0.9554205562175987,1.0086133299311786,0.9794292386994226,6.300000000000001
64,0.9604635135824752,1.0101373944099097,0.985286409450173,6.4
65,0.9663733062514978,1.0109665123170257,0.9909887261903907,6.5
66,0.9727958113884037,1.010587429742227,0.9945242803908342,6.6000000000000005
67,0.9791891284785158,1.0088908225979731,0.9960294228370609,6.7
68,0.9847087051469724,1.006328261796711,0.9973226954352441,6.800000000000001
69,0.988673655580109,1.003564585679448,1.0001441397010837,6.9
70,0.9910445647799093,1.0011874745320493,1.004538253698825,7.0
71,0.9924353099582794,0.9997878373881802,1.0087299559462557,7.1000000000000005
72,0.9935952045785006,0.999898154916706,1.0104565926029656,7.2
73,0.9948304028341125,1.001594290573612,1.0085069693186457,7.300000000000001
74,0.995909724783904,1.0043132328939672,1.0033844688177378,7.4
75,0.9963918790456296,1.0070803135442856,0.9967727457292317,7.5
76,0.996112996152457,1.0088015916896813,0.9903680183128828,7.6000000000000005
77,0.9955503580837561,1.0086759027298826,0.9851935961258629,7.7
78,0.9955468927495467,1.0067859525427525,0.9818556944530615,7.800000000000001
79,0.9964960343953341,1.0041911830726917,0.9809860566765042,7.9
80,0.9979454320595015,1.002062603417422,0.9830294481197618,8.0
81,0.9990754041604792,1.0006974955076837,0.9874901716054257,8.1
82,0.9993335484901807,0.9995380913238407,0.9926732140489735,8.200000000000001
83,0.9986258453493534,0.9980424195363079,0.9966714820084125,8.3
84,0.9972842466625472,0.9962958261114668,0.9987680876165153,8.4
85,0.9960149665415918,0.9948090023688612,0.9995870772574968,8.5
86,0.9955816530126224,0.9939730288079848,0.9998949532594089,8.6
87,0.9962006375831094,0.9937911654250926,0.999676461789188,8.700000000000001
88,0.9972554860126901,0.9939797805005467,0.9983557041564054,8.8
89,0.9978080146437039,0.9942718075391322,0.9955120979520301,8.9
90,0.9973960946264924,0.994733169218833,0.9913835411424874,9.0
91,0.9961288866830391,0.9957286810343989,0.9869803008511088,9.1
92,0.9940736658755062,0.9974418690359085,0.9836160253658105,9.200000000000001
93,0.9910214615799466,0.9995225053687332,0.9819956960508359,9.3
94,0.9871158329128515,1.0013386368050103,0.9817121348075604,9.4
95,0.9833186310355817,1.002507962419114,0.9816989793246834,9.5
96,0.9807757891800953,1.0030952031372995,0.9810631626079453,9.600000000000001
97,0.9798284595906148,1.0033741904660929,0.9794860450328376,9.700000000000001
98,0.9799119569343426,1.0035351783567066,0.9771943920057491,9.8
99,0.980270392064517,1.003631203019248,0.9748510572799065,9.9
100,0.9804956757550558,1.0036720892171525,0.9733472469229094,10.0
