,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,7.692547592499866e-08,0.0,0.0,0.4
5,7.638009848605044e-07,0.0,0.0,0.5
6,5.613475727453535e-06,0.0,0.0,0.6000000000000001
7,3.0802526784750445e-05,0.0,0.0,0.7000000000000001
8,0.0001377354691296857,0.0,0.0,0.8
9,0.0005184623615015197,8.624171003356249e-07,0.0,0.9
10,0.0016761146861543838,1.0623821852693113e-05,0.0,1.0
11,0.0047066652548947525,7.545596198600466e-05,0.0,1.1
12,0.01163949297606437,0.0004063110213943995,1.682360158479721e-06,1.2000000000000002
13,0.02568986121848998,0.0017606470414880094,2.5212568688524503e-05,1.3
14,0.05127288154816837,0.006339705037302548,0.00021532119695044844,1.4000000000000001
15,0.0935367064515592,0.0193153781057711,0.0012645581965239287,1.5
16,0.15718968859657523,0.05048282652909927,0.005845904979872473,1.6
17,0.24481458957087837,0.11452532153480038,0.02214174082397271,1.7000000000000002
18,0.35550854406862215,0.22787897251792685,0.06971496888375975,1.8
19,0.4845400559534086,0.401552739510618,0.18379207870704675,1.9000000000000001
20,0.6238947817250838,0.6325609935856714,0.4083655092806426,2.0
21,0.7635524179738651,0.8993773023591176,0.770364231722058,2.1
22,0.8934644239021686,1.1656736092010798,1.2446473687679207,2.2
23,1.0054263583035117,1.3916215103539185,1.739952769291305,2.3000000000000003
24,1.0938275485952442,1.5470346749701989,2.12970848131897,2.4000000000000004
25,1.1557750240677787,1.6198470354211199,2.3136942930087443,2.5
26,1.1914916591231812,1.6169656155282024,2.2660042135670944,2.6
27,1.2042389877454627,1.558571681343676,2.037084077441979,2.7
28,1.1988348200511452,1.4688936229087985,1.716920526449164,2.8000000000000003
29,1.179890742896591,1.367656298755169,1.3908272337840675,2.9000000000000004
30,1.1513808224043396,1.2665989908589346,1.113310039752368,3.0
31,1.1171485083287112,1.1717295581006373,0.9049390498880285,3.1
32,1.0810665163375062,1.0870837997125435,0.762396729735656,3.2
33,1.0465443837434416,1.015992642685491,0.6710225045864766,3.3000000000000003
34,1.0159750650114725,0.9602563137505343,0.6153697525456779,3.4000000000000004
35,0.9906516440673211,0.919626801595525,0.5858187066219377,3.5
36,0.9711133107577413,0.8924316564567031,0.5792456815127026,3.6
37,0.9574371048253574,0.8766664147081907,0.5947385081889525,3.7
38,0.9492482467465677,0.8707862338948511,0.6294583360179301,3.8000000000000003
39,0.9457730834053689,0.873795534374005,0.6784624513100913,3.9000000000000004
40,0.9461055518086532,0.8847190411193456,0.7368166922169642,4.0
41,0.9494627574285333,0.9020475525673036,0.8004645192121576,4.1000000000000005
42,0.9552076928984709,0.9236503716845597,0.8655322416778224,4.2
43,0.9627806956071746,0.9470710123111784,0.9277436660497543,4.3
44,0.9716920347520694,0.9699397414992216,0.9826332772556928,4.4
45,0.9814746202056257,0.9904114508727185,1.0264499605312145,4.5
46,0.9915180137364783,1.0074415401769967,1.0574079900315048,4.6000000000000005
47,1.0009470834484409,1.0206630903565221,1.076057487108477,4.7
48,1.0087962547557945,1.0301197792887806,1.0840142150909027,4.800000000000001
49,1.0144061057860168,1.0361469397914966,1.0822173736681744,4.9
50,1.0176044970724796,1.0391099181582226,1.070414315374159,5.0
51,1.0184660155894636,1.0389854537516523,1.0482526673957275,5.1000000000000005
52,1.0170956446057882,1.035555511966066,1.0171286966023345,5.2
53,1.0138762642650976,1.0292482902309081,0.9812303465369615,5.300000000000001
54,1.0097936888477888,1.0214460381137827,0.9466166636232817,5.4
55,1.006112080632335,1.0138190948719865,0.9188078337056048,5.5
56,1.0035415366103484,1.0076039397262027,0.9004544903564162,5.6000000000000005
57,1.001824101868781,1.0034011913564687,0.890659196994201,5.7
58,1.0001828005674878,1.0011882715798053,0.8868605915045279,5.800000000000001
59,0.9980848702080377,1.000336777637974,0.8879152845401358,5.9
60,0.9956106906720461,0.9998255371745819,0.8950571884488014,6.0
61,0.9933173707939933,0.9987130329913575,0.9094162489608023,6.1000000000000005
62,0.9918513032045848,0.9966451206660388,0.9288979842676791,6.2
63,0.9915150402670574,0.9940507580206784,0.9481780074980009,6.300000000000001
64,0.9920531757359252,0.9918552123203866,0.962284647682673,6.4
65,0.9928824510385764,0.9909287631270768,0.9699635524085334,6.5
66,0.9935513949859285,0.9917004907380256,0.972902206511027,6.6000000000000005
67,0.9939469175868574,0.9940973079317177,0.9724035329402778,6.7
68,0.9941435729896714,0.997623289471628,0.9686184083855162,6.800000000000001
69,0.9942423021449397,1.001450381292686,0.9628466411129915,6.9
70,0.9944353427233957,1.0046191614728996,0.9583063633290864,7.0
71,0.9950743583888405,1.006418957754068,0.9575113784029644,7.1000000000000005
72,0.9964184608481055,1.0066890781099258,0.9600327212444004,7.2
73,0.9982445466577695,1.0057384387773498,0.9638847166550896,7.300000000000001
74,0.9999030701251674,1.0040350407512049,0.968175765984158,7.4
75,1.0008900071363154,1.0020399264284003,0.972912437434904,7.5
76,1.0012529392894094,1.0002240542164977,0.9768175892491441,7.6000000000000005
77,1.0013808873533012,0.9989750621692461,0.9774815132365215,7.7
78,1.0015370261861045,0.9983523613614278,0.9743649520695611,7.800000000000001
79,1.0016666254553805,0.9981071294899585,0.9703502878159551,7.9
80,1.0015578561445746,0.9980298658826328,0.9694566275269628,8.0
81,1.0011080783631272,0.9981101722008531,0.9733490448383654,8.1
82,1.0004650044579062,0.9983790605708884,0.9799477453792388,8.200000000000001
83,0.9999344818713454,0.9988510186625478,0.9848371386109033,8.3
84,0.999706740694192,0.99962316437626,0.9842214208372113,8.4
85,0.9996465916970246,1.0007554453355516,0.9772365481505623,8.5
86,0.9993752354575102,1.0020314644370993,0.9657211043065729,8.6
87,0.9985896587430486,1.0030712970522626,0.9520950879409387,8.700000000000001
88,0.9973259151587641,1.0036676403313556,0.9381713388269357,8.8
89,0.9959392544165788,1.0038127360356441,0.9257108522875994,8.9
90,0.9948284845362337,1.003505341022081,0.916666274961777,9.0
91,0.9941374787482018,1.0027824167618011,0.9122066041839625,9.1
92,0.9936842212495912,1.0018802179576944,0.9119499370334573,9.200000000000001
93,0.9932083177979458,1.0011502398424108,0.9142077305518542,9.3
94,0.9927276784706508,1.0008514445525618,0.9167194103140646,9.4
95,0.9926210374215951,1.0011268688159254,0.9175837424081711,9.5
96,0.9933070019545153,1.0020538022743233,0.9162343974550765,9.600000000000001
97,0.9948362744364442,1.0035439981709404,0.9136371793952796,9.700000000000001
98,0.996787100872259,1.0052260042832486,0.9112231846149395,9.8
99,0.9985159239251316,1.0065958073669536,0.9097123652931772,9.9
100,0.9995019029437829,1.0073236644815555,0.9090578622434616,10.0
