,Li-Li,Li-Ga,Ga-Ga,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,9.405413638213758e-08,0.0,0.0,0.5
6,7.755054093216896e-07,0.0,0.0,0.6000000000000001
7,4.737452945413984e-06,0.0,0.0,0.7000000000000001
8,2.410712524654645e-05,1.3970345843479618e-07,0.0,0.8
9,0.0001008878965770303,1.2822344641763515e-06,0.0,0.9
10,0.00036584817159142737,1.00275604118187e-05,0.0,1.0
11,0.001175219082032049,5.765438057771707e-05,1.7832507935388939e-06,1.1
12,0.0033847836548325386,0.00027756418107129804,1.9675175076696522e-05,1.2000000000000002
13,0.008752947443027143,0.001133934789914547,0.0001458299873741718,1.3
14,0.020315219025242966,0.004005141268502866,0.0007882377995314908,1.4000000000000001
15,0.04243836246516191,0.012362733534395895,0.0034395270673484584,1.5
16,0.08033466756664444,0.03352685972015978,0.012417234416427295,1.6
17,0.13900340187035742,0.08009291840182073,0.03769319214628399,1.7000000000000002
18,0.22172199016680852,0.16888395629326683,0.09694095151729573,1.8
19,0.3284067165483135,0.3151784899625592,0.21253973233348858,1.9000000000000001
20,0.45445551146976804,0.5229816495360089,0.399745062363812,2.0
21,0.5908941224809102,0.7769283781068328,0.6497357573560559,2.1
22,0.7264343528006288,1.0428769510234313,0.921478915848783,2.2
23,0.8508534858542447,1.2791900621414478,1.1553260120845412,2.3000000000000003
24,0.9576362107458921,1.452644070017421,1.3028340418023352,2.4000000000000004
25,1.0442147945533062,1.5489139238047878,1.3495146852489948,2.5
26,1.110459518081188,1.5722168049932854,1.3138218554391767,2.6
27,1.1572997731467796,1.53804004811437,1.2293030242063823,2.7
28,1.1861160476442394,1.4663206400509952,1.1279242415993296,2.8000000000000003
29,1.1985226654754018,1.3769918421348812,1.032967343559977,2.9000000000000004
30,1.196348480980933,1.2861282758904637,0.95780499516091,3.0
31,1.1818055838127048,1.203623748371222,0.906022465044784,3.1
32,1.1577533850392026,1.1340514522207752,0.8733545158506157,3.2
33,1.1278296673780441,1.0786730618400107,0.8525556587148112,3.3000000000000003
34,1.0959126015298264,1.036198028266229,0.8386882427620929,3.4000000000000004
35,1.0649074424738052,1.0032655703635263,0.8314554614437858,3.5
36,1.0360910370520284,0.9760961493022621,0.8333015811439195,3.6
37,1.009976733494489,0.9524916500292129,0.8452162126548929,3.7
38,0.9875532317952371,0.9326964501993112,0.8639807361418257,3.8000000000000003
39,0.9700842639218773,0.918630651151943,0.8835034593482781,3.9000000000000004
40,0.9579064879216495,0.9120771342488764,0.8991582014418417,4.0
41,0.9502067113634355,0.9132057390071268,0.9104920977111718,4.1000000000000005
42,0.9461206327350238,0.9203739822441237,0.91930397775102,4.2
43,0.9455497806017628,0.9308234724459931,0.9261426492731408,4.3
44,0.948737923028975,0.9417949204972956,0.9300659247609432,4.4
45,0.9553901985615618,0.9518429959532746,0.9310676149145327,4.5
46,0.9643707980523515,0.9612817962095782,0.9308768002703167,4.6000000000000005
47,0.9741931888173382,0.9709334979805218,0.931439379366727,4.7
48,0.9837872528084574,0.9806164009894581,0.9339577585460092,4.800000000000001
49,0.992793797348134,0.9892328917964996,0.9395482693663046,4.9
50,1.0010662204925658,0.9959265467017003,0.9498004089848838,5.0
51,1.0080329336663822,1.0005779180838517,0.9659854639316245,5.1000000000000005
52,1.0127854885986398,1.0034802246651462,0.9874668318190587,5.2
53,1.0147645878530518,1.0051733985166216,1.0108641032786212,5.300000000000001
54,1.0141536735696028,1.0063604369654668,1.0308570470889213,5.4
55,1.011625197761549,1.0073214919353148,1.0423151826115618,5.5
56,1.0079543338676444,1.0074220711189221,1.0428264049997111,5.6000000000000005
57,1.0039489654954712,1.0057201708872403,1.03402169449247,5.7
58,1.0004325700046715,1.0021182933396098,1.0201907057570951,5.800000000000001
59,0.997949930789339,0.9976846383728554,1.0052208504716171,5.9
60,0.9965201440008609,0.993872936174278,0.9912148732817525,6.0
61,0.9958136988502556,0.9915490304898661,0.9797341023962283,6.1000000000000005
62,0.995487498633524,0.9906545045685907,0.9725704590194879,6.2
63,0.9952207542015347,0.9905995001089238,0.9703937195879864,6.300000000000001
64,0.9946269589208999,0.990862986169452,0.9717182172729533,6.4
65,0.9934408702058106,0.9912539577891766,0.9739978534110746,6.5
66,0.9918526858397864,0.9918096826066708,0.9750629890667004,6.6000000000000005
67,0.9905384758811535,0.9927010025472679,0.9733930076874839,6.7
68,0.9902567837195969,0.9942339709974652,0.9684414515813918,6.800000000000001
69,0.9913032503835664,0.9966570640509335,0.9615787485742282,6.9
70,0.9933200451912322,0.9998421920890508,0.9557339898077352,7.0
71,0.9956342378461287,1.0033153373093466,0.9528766795995074,7.1000000000000005
72,0.9977067162270391,1.0066135208864915,0.9519518799823448,7.2
73,0.9992325600002968,1.009377122713314,0.9501028499742903,7.300000000000001
74,1.0000213774569926,1.011126205066241,0.9460394767495675,7.4
75,1.000016903324568,1.0114322829207771,0.9416107588176907,7.5
76,0.9994028635183013,1.0105326559318757,0.9399259159604869,7.6000000000000005
77,0.9985202640194084,1.0093882968727081,0.9424196211937729,7.7
78,0.9976483475736438,1.0087733596704578,0.9478245304044356,7.800000000000001
79,0.9968813493283749,1.008475729623442,0.9533552380446968,7.9
80,0.996172755200126,1.007673963343438,0.956463385777056,8.0
81,0.9954659692974074,1.0059925746087892,0.9559628644721154,8.1
82,0.994813698841667,1.0039502014480595,0.9523919946835084,8.200000000000001
83,0.9943876134022712,1.0024237429154097,0.9476765918962284,8.3
84,0.9943503447732148,1.0018924721983535,0.9441942323719755,8.4
85,0.9946769900954853,1.0022102612179986,0.9435732277876071,8.5
86,0.9950809070107322,1.0029045149636113,0.9458465042067977,8.6
87,0.9951856738246628,1.0035456415054218,0.9497443422137086,8.700000000000001
88,0.99487836206731,1.0039167917720098,0.9542833927727921,8.8
89,0.994454960638034,1.004079435568142,0.9600680805305234,8.9
90,0.9943422639044387,1.0043683202682727,0.9683684954185634,9.0
91,0.9947060308769811,1.0050848088722049,0.9787026417515804,9.1
92,0.9953355505296514,1.0060092918512755,0.9880350206516864,9.200000000000001
93,0.9958395856777733,1.0063750437113101,0.9929374734954891,9.3
94,0.9959552037329104,1.0055089256180814,0.9922875254404042,9.4
95,0.9957326407197322,1.0034463346562743,0.9875228343111282,9.5
96,0.9954682787869886,1.0008696465199651,0.9808502385540798,9.600000000000001
97,0.9954780481738265,0.9985693901021513,0.9740632863264367,9.700000000000001
98,0.995891670506181,0.9970060930771797,0.9686279787831409,9.8
99,0.9965473891686005,0.9962044423256609,0.9654526626974114,9.9
100,0.9970502864559083,0.9959182062439148,0.9642778625767794,10.0
