,Li-Li,Li-Si,Li-Cl,Si-Si,Si-Cl,Cl-Cl,r
49,0.9723731786758232,1.0197133603196011,0.9571594314428484,0.8844833930452819,1.0304688321348636,0.9925370472468776,4.9
50,0.9615353175833407,1.0206421160537682,0.9673079150426913,0.8878405485928016,1.028610768660576,0.9858998914518634,5.0
51,0.9532398416258874,1.0222284785972664,0.97796210323798,0.8905694893537764,1.0278490412931833,0.9834951899207072,5.1000000000000005
52,0.9480271932401844,1.023947452694457,0.9897675982989466,0.8915510060023782,1.0282345083462607,0.9829852627045202,5.2
53,0.9470828021765828,1.0248458491317938,1.000924847678444,0.8909915453623535,1.0293827472428534,0.9826356807486621,5.300000000000001
54,0.951226257796189,1.0245620656661965,1.0086357034845101,0.8901765262838106,1.0307331684439434,0.98186366357635,5.4
55,0.9592334208950699,1.023455083477014,1.0117299826707433,0.8903159388857229,1.0317942980988524,0.9802712275115779,5.5
56,0.9683638169200237,1.0222436116381783,1.0115285932840679,0.892213776236015,1.032326661627803,0.9768441394036322,5.6000000000000005
57,0.9767121995125071,1.0215385670441106,1.0103321897207458,0.8969180032517444,1.032486083038437,0.9707133825201679,5.7
58,0.9840813256634039,1.0214491111228565,1.0096678451933818,0.905687308633626,1.0326606322463527,0.9624453361891159,5.800000000000001
59,0.9907388771116998,1.0215374800769441,1.009889473881775,0.9184661477799406,1.0329911435654378,0.9541778329792386,5.9
60,0.9965004963403006,1.0210092378001911,1.0105196964207441,0.9327736510856636,1.0331325167726106,0.9487253340702386,6.0
61,1.0009350965749924,1.0189911735425772,1.010446199148696,0.9450649500424152,1.0326068125802468,0.9484184808950039,6.1000000000000005
62,1.0035044959329278,1.0152086530506763,1.0084366466691372,0.9533048683439183,1.031348048328439,0.9539643267883323,6.2
63,1.003710889233049,1.0107034181192511,1.004246215452698,0.9577403377231591,1.029692571780367,0.9638863789959412,6.300000000000001
64,1.001712251104441,1.007518605980639,0.99914651776872,0.9594772783725598,1.0278012193229715,0.9753427454745518,6.4
65,0.9984440551936823,1.0072307602902841,0.9950140905349619,0.9591551884586655,1.0253609159680583,0.9859109211855313,6.5
66,0.9949211827921088,1.0095853354484094,0.9929064834125678,0.9572504690084179,1.0221085320419627,0.9947394152894983,6.6000000000000005
67,0.9917810829952453,1.0124873208380751,0.9924758399808578,0.9549755896577328,1.0185249951888986,1.002133760435462,6.7
68,0.9893398120968102,1.0134719008471813,0.9925705912947665,0.95403833271837,1.0156114613216445,1.0083252594420564,6.800000000000001
69,0.9875456354194209,1.0115718650040253,0.9923758623440255,0.9553867679211854,1.0139576839930378,1.0127742030737208,6.9
70,0.9860539951713121,1.0080759070846146,0.9920270185632114,0.9585952752457312,1.0134687872547994,1.0144582695961935,7.0
71,0.9846531024114588,1.0055040378769926,0.9920727456029902,0.9623278407762511,1.013991824835271,1.0125449212626785,7.1000000000000005
72,0.983404706798689,1.005694548533039,0.9924697735928851,0.9649486768768132,1.0155001649283724,1.007071963858173,7.2
73,0.9822377301466926,1.008625306932967,0.9925395698140252,0.965063092800106,1.0173742108355892,0.9995097790870486,7.300000000000001
74,0.9807391372209422,1.0128017637185256,0.991994729372007,0.9622544130019147,1.0181922565805537,0.9924403591733306,7.4
75,0.9786506549807107,1.0166013105975746,0.9914867417781476,0.9574609691043592,1.0168457916837867,0.9879190680228431,7.5
76,0.9764634404495641,1.019316017782033,0.991831305883311,0.952473038043586,1.0137078286832866,0.9861043691203736,7.6000000000000005
77,0.9752903652586904,1.0211890620353539,0.9931305816732404,0.949054264098337,1.0104036699393888,0.9857486875943968,7.7
78,0.976067593578504,1.0227580195578787,0.9949900127994136,0.9483028669076632,1.0084597298631155,0.9856348944036554,7.800000000000001
79,0.9788850701981318,1.024274591644719,0.9972218325042429,0.9503575702742947,1.0081629464940147,0.9851064217393082,7.9
80,0.9829879511213032,1.025580267568973,0.9998502417413526,0.9545360651342084,1.0085477745616886,0.9836501818790073,8.0
81,0.9872081866867605,1.0263519181570249,1.0025659918472005,0.959813951026148,1.0084052382493285,0.9807067214761331,8.1
82,0.9903818236836875,1.026422151378292,1.0046320513468434,0.9651022846011066,1.0073283461739952,0.9760610165846718,8.200000000000001
83,0.991826463472393,1.0258471573855388,1.005388224118383,0.9692248964935224,1.0058319260804753,0.9703985128226371,8.3
84,0.9918195659865972,1.0246510084427105,1.0046331510398663,0.9712362180745829,1.0046384628900171,0.9655506316658089,8.4
85,0.9913985302357303,1.022690902032634,1.0025532687777226,0.9710289070610163,1.0040295455691963,0.9638722204461381,8.5
86,0.9913647219917039,1.019901382057535,0.9996353371833036,0.9693103934650443,1.0037698106455712,0.9667749776560061,8.6
87,0.9915904311055299,1.016548975352354,0.9967034078424142,0.9668809743583664,1.0034455627178072,0.9736009351701742,8.700000000000001
88,0.9914467338501014,1.0131792176193901,0.994658313925176,0.9642850812170046,1.0027954266105332,0.9819296253768589,8.8
89,0.990613277066776,1.0103860308049302,0.9939203945027422,0.9621572130886251,1.0018071457372375,0.988944353103422,8.9
90,0.9892997543429193,1.0085757713828496,0.9941764475886508,0.9613111171265565,1.0006514410875424,0.9927979059009907,9.0
91,0.9879355317550514,1.0077172668154553,0.9946340872856038,0.962157429868465,0.9996817894351883,0.9933139663648588,9.1
92,0.9868390517464682,1.0072431689966577,0.9944517686200522,0.9643740382365603,0.9995739475743265,0.9918838666766822,9.200000000000001
93,0.9860280750802675,1.0063914552503042,0.9933074789519921,0.967394523750403,1.001273631850952,0.990498492031976,9.3
94,0.9851860408043347,1.0047910339360977,0.9919017308856878,0.9708884054506838,1.0053998271561793,0.9903081842162779,9.4
95,0.9838524944963376,1.0026667553736455,0.9915540278319891,0.9744975243778133,1.0114814486672838,0.9908748296637323,9.5
96,0.981734952944561,1.0004849752744849,0.9928746216408441,0.9773572430618177,1.017846992324729,0.9910196201001333,9.600000000000001
97,0.9789334621236666,0.9985064594351826,0.9950273422380443,0.9782930551692138,1.0224909333558323,0.9903702208487575,9.700000000000001
98,0.975958077772807,0.996730619695646,0.9965720563397903,0.976763462285679,1.0243567817901287,0.9896647700018949,9.8
99,0.9735161306953259,0.9952189349924976,0.9968955137165679,0.9737062438452858,1.0240244483721308,0.9895847124834257,9.9
100,0.9721689383042146,0.9942914776450231,0.9966168015280028,0.9712649911439223,1.0231642051843755,0.9898697424032756,10.0
