,Li-Li,Li-Cd,Li-Si,Cd-Cd,Cd-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.5120020348165352e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.3181761874642126e-05,0.0,1.661135048016213e-07,0.0,0.0,0.0,0.8
9,7.644320996635122e-05,2.9429105348937745e-07,1.2303416450001485e-06,0.0,0.0,0.0,0.9
10,0.0003450559700570645,2.4440194350691434e-06,8.82293633161674e-06,0.0,0.0,2.625003532667595e-07,1.0
11,0.001254849362659506,1.6231762393094203e-05,5.0398476069088666e-05,0.0,0.0,5.7168473664240824e-06,1.1
12,0.0037301625058351593,9.503804892121692e-05,0.0002424492479689072,0.0,2.1262528614607523e-06,6.266345889156657e-05,1.2000000000000002
13,0.009241645643570941,0.0004418526159079689,0.001004641122075855,0.0,1.9650632385671948e-05,0.0004400571868854407,1.3
14,0.019577613021863345,0.0017672528093116949,0.0036241940739956085,1.4057870158418192e-06,0.00012404243721447295,0.0022871668779171446,1.4000000000000001
15,0.03664010078663147,0.006124505078342484,0.011413770152164444,1.8813398669604454e-05,0.0006189591807060831,0.009607433815822661,1.5
16,0.06285506119765703,0.018361264221878452,0.03128300139553422,0.0001321955502769124,0.0025161674928071837,0.03334184927810659,1.6
17,0.10210726158296354,0.04745540990806502,0.07454597632832248,0.0006970266289979222,0.00858680540805626,0.09634237737191736,1.7000000000000002
18,0.16009228410278015,0.10589912070480387,0.15489120900788864,0.0029577104680840426,0.02515024409973851,0.2330960875873897,1.8
19,0.24309618548451772,0.20568812351899105,0.2825262588056304,0.010341377408896731,0.06410325758834498,0.475392992978692,1.9000000000000001
20,0.3550544821242698,0.352142859172903,0.4571202470275435,0.030322839925053354,0.143136216209363,0.8245074035876283,2.0
21,0.49369265333296325,0.5390527921110831,0.6648180943223404,0.07566982882553194,0.28053387832289445,1.229853299505946,2.1
22,0.6480106097799809,0.7480414035031807,0.8819821559988308,0.1628434775445477,0.48303048500416146,1.5996501500188502,2.2
23,0.8000032711145539,0.9528046050388643,1.0826057260260653,0.3055575525462157,0.7331392667207093,1.843945155558807,2.3000000000000003
24,0.9306286402409347,1.126865816397782,1.244650131406678,0.5043583220699557,0.9886570649007592,1.9187028717145067,2.4000000000000004
25,1.0264474336292166,1.2517833907255915,1.35391678739469,0.7382225591904702,1.1997840070892736,1.8394619549592577,2.5
26,1.0832902070810735,1.322333392800105,1.4064127428539617,0.9678142989044314,1.3325029090963252,1.661979725499764,2.6
27,1.1057793854021543,1.3464004945004935,1.4087730688826594,1.153301403426457,1.3805862727708476,1.4505440448747982,2.7
28,1.1035719105903197,1.3396522261382566,1.3752302236021472,1.2738207652106062,1.360472431995341,1.2541199345799285,2.8000000000000003
29,1.0867739327701231,1.3178489609390154,1.3218038854903216,1.3307741847870582,1.2976513930972156,1.09766661795086,2.9000000000000004
30,1.0629174993005865,1.2910782779999666,1.2612100693348713,1.3353056205302167,1.2155822829234624,0.9857270666146871,3.0
31,1.036271573699562,1.262521280912663,1.201193544220067,1.2978806495695225,1.131280691856545,0.9114611181189115,3.1
32,1.0092476637964807,1.2311087029828267,1.1456849652465122,1.2297379068819612,1.055555157531532,0.8649162137034945,3.2
33,0.984577125732946,1.1953090280243723,1.0965068297081448,1.147201314452567,0.9945667634322579,0.8376538753590744,3.3000000000000003
34,0.9656751533002411,1.1556305139925562,1.0541807667040193,1.0683058725524017,0.951028121814041,0.8241311646519764,3.4000000000000004
35,0.954421389626824,1.114657662662085,1.018238405492189,1.0042321565460341,0.924862147608793,0.8215419451366669,3.5
36,0.9493111967186647,1.0753091941669926,0.9880631250812907,0.9555372198096138,0.9136505378364417,0.8288303878412275,3.6
37,0.9467088519971025,1.0397183686316753,0.9639300183963773,0.9173376773110857,0.9134789978197108,0.8448042916631484,3.7
38,0.9434873911318991,1.0097776198415571,0.9469262437535886,0.8868586844725478,0.9203890508489987,0.8665434586519392,3.8000000000000003
39,0.9380863572628472,0.9873089995769488,0.937767959879942,0.8651166357588304,0.9314072554717576,0.8899359955022108,3.9000000000000004
40,0.9304798523416424,0.9725715092648011,0.9360002202340586,0.8536101224220958,0.94436424577627,0.9118640932234844,4.0
41,0.9227287552741804,0.963279864384768,0.9403010680816964,0.85208200192624,0.9576298937508192,0.9313714181294099,4.1000000000000005
42,0.9188916869212079,0.9562829148081347,0.9491480544065332,0.8588361950402436,0.9705456751482237,0.9486680761272284,4.2
43,0.9228260896951107,0.9503149060690039,0.9610861208913625,0.8710862412344796,0.9832850371836448,0.9635431518559399,4.3
44,0.9354415897311614,0.9466800863923033,0.9746014743368582,0.8853955363662205,0.9957221330931735,0.9750883262700827,4.4
45,0.9539965324714427,0.9472167028294748,0.988005583178645,0.8995601373655788,1.0071566911664815,0.9827491681340601,4.5
46,0.9736061087067711,0.9518877127248191,0.9996962363395475,0.9140155610007575,1.0175195737295855,0.9870667046195585,4.6000000000000005
47,0.9894697564306079,0.9585373736165173,1.008585628206726,0.9300848534618456,1.027991582789597,0.9890718684142199,4.7
48,0.9987994610864505,0.9649985234586842,1.014210516050188,0.9471081580661095,1.0398223680395753,0.9892274551223659,4.800000000000001
49,1.0018570471821764,0.9710759246168311,1.0166260482608283,0.9624279387692708,1.052716475400834,0.9873232785701844,4.9
50,1.0011851037488995,0.9779897795585648,1.0165351746446967,0.97406139573658,1.0646358007243992,0.9833200484498423,5.0
51,0.9992930501022157,0.9859837620572688,1.0153246393652624,0.982565155271564,1.0731527692680907,0.9781138121122627,5.1000000000000005
52,0.9971688492690395,0.9930951484655963,1.0142508000516302,0.9900984229199699,1.076879752584577,0.9734352359208672,5.2
53,0.9949070422590154,0.9965443151201834,1.0134114160916954,0.9978134352614064,1.0756909449346634,0.9709262000399116,5.300000000000001
54,0.9926502936831267,0.9950915613343444,1.0120887471279307,1.0044111977091956,1.0702007993841813,0.9710868555399438,5.4
55,0.9904473410821891,0.989896698447885,1.0101649304744145,1.0076684817782566,1.0616054592718145,0.9728944465399025,5.5
56,0.988125948263319,0.9833840609188194,1.008440794753238,1.0070345668968603,1.051648884019886,0.9744272422887185,5.6000000000000005
57,0.985634706482175,0.9777833950542193,1.0074446513219417,1.0039988403452371,1.041978840276281,0.9741449565088076,5.7
58,0.9828463480678796,0.9747486473247152,1.0068284595958914,1.0002945588775685,1.0334417835291165,0.9718926840227256,5.800000000000001
59,0.9791634375370406,0.9755593301343533,1.0062422000333873,0.9964824243131345,1.02631031301649,0.9687986877490149,5.9
