,Li-Li,Li-Fe,Fe-Fe,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.4909076356834934e-06,0.0,0.0,0.5
6,1.1778783020925458e-05,0.0,0.0,0.6000000000000001
7,7.375879333983936e-05,2.239674581604537e-07,0.0,0.7000000000000001
8,0.00035443359025441975,2.592318076453979e-06,2.952695981607544e-07,0.8
9,0.0013913587331704353,1.8633603049318618e-05,5.7179281824209075e-06,0.9
10,0.004604281212605755,0.0001034180838971484,5.589416041302269e-05,1.0
11,0.01306733243172783,0.0004643305193130085,0.00035903008859580917,1.1
12,0.03228748477160734,0.0017480061255299945,0.0017780207173912032,1.2000000000000002
13,0.07022462915511825,0.005629433962775463,0.007178356547489591,1.3
14,0.1357964188725197,0.015709868870826604,0.02408915075708717,1.4000000000000001
15,0.23590967662928386,0.03832811366051458,0.06787397720191292,1.5
16,0.3721916284553235,0.08237221223246655,0.16192223778157872,1.6
17,0.539094730414454,0.15722465498822172,0.3300683218259057,1.7000000000000002
18,0.7247660689522261,0.2691131204410626,0.5809426263420531,1.8
19,0.9143359864998676,0.41756429111584065,0.8934878124575534,1.9000000000000001
20,1.092859702276381,0.5936737624604758,1.2170962427724634,2.0
21,1.2460919674432842,0.7806866556451104,1.4904314195313455,2.1
22,1.3612856020853037,0.9570084195924918,1.667221248490853,2.2
23,1.4303511368174597,1.101756657678767,1.7318890895535006,2.3000000000000003
24,1.4532211372456965,1.2009789073603747,1.6978845847016066,2.4000000000000004
25,1.437467286629804,1.250711681921408,1.5949158931715608,2.5
26,1.3941287470951174,1.2555590845754976,1.4555693978405049,2.6
27,1.3338062531313046,1.2255574510741045,1.307142583849348,2.7
28,1.2657056446066774,1.1734849799140479,1.1687448846509647,2.8000000000000003
29,1.197865267730522,1.1119738236619476,1.0514330447361286,2.9000000000000004
30,1.136071758163095,1.050640102817052,0.9596456039104008,3.0
31,1.0823579885001524,0.9952958224489301,0.8932796342689329,3.1
32,1.0355301427711963,0.9494098350248523,0.8499975762279669,3.2
33,0.9936423793834819,0.9152941648392051,0.8269725278207786,3.3000000000000003
34,0.9562186089050227,0.8937965975946428,0.8214943939539004,3.4000000000000004
35,0.9247873023850359,0.8841237139999697,0.830782807800629,3.5
36,0.9018634068624034,0.8847849065249829,0.8516897551597234,3.6
37,0.8893122109671091,0.8943801677738882,0.880662459110401,3.7
38,0.8873727426197138,0.9113954295664702,0.9139423807983862,3.8000000000000003
39,0.8949027354995095,0.9338605207499329,0.9479648695018997,3.9000000000000004
40,0.909916799776245,0.9594461568150657,0.9798303762121008,4.0
41,0.92960420210073,0.9856541498578725,1.0074765323249801,4.1000000000000005
42,0.9505577595319507,1.0100992859321365,1.0294650495807098,4.2
43,0.9698947201696553,1.0310459986064873,1.044849809748937,4.3
44,0.9861364884704218,1.0477308594195105,1.0533835478430464,4.4
45,0.998608751862724,1.0599758875866216,1.0555191575589389,4.5
46,1.006329453747517,1.0675092189285522,1.0519507098574328,4.6000000000000005
47,1.0082287041241749,1.0699187079385803,1.0433476280589928,4.7
48,1.0045328027593943,1.0673484129632054,1.030586163229284,4.800000000000001
49,0.9973720751042853,1.0609853087120693,1.0149660427993932,4.9
50,0.9894226299522083,1.05264939538194,0.9981469099584648,5.0
51,0.9819231156438629,1.0439522759287159,0.9819411055380518,5.1000000000000005
52,0.9744159822397818,1.0358053202247004,0.9680099708138052,5.2
53,0.9663355844848099,1.0284735661704072,0.957566510292062,5.300000000000001
54,0.9581498070540218,1.021922551797818,0.9512319411191026,5.4
55,0.9507803417498897,1.016191626774561,0.9489672578733542,5.5
56,0.9446102965390019,1.011538581270851,0.950075315566941,5.6000000000000005
57,0.939560152423329,1.0083743652030497,0.9534609570375184,5.7
58,0.9358741840464408,1.007198998878105,0.9580550909839587,5.800000000000001
59,0.9343450526827561,1.0084369840772494,0.9630384521560663,5.9
60,0.9354923966605886,1.0120353889553002,0.9678725772102651,6.0
61,0.9387118001370587,1.0172074565587303,0.9723175311150662,6.1000000000000005
62,0.942680029154667,1.022756852627721,0.9763275541752219,6.2
63,0.9465738924062777,1.0277486952824708,0.9798231434966991,6.300000000000001
64,0.9504076830057681,1.0319091704345662,0.9827051690189449,6.4
65,0.9542304727809932,1.0354742231346892,0.9851639775821662,6.5
66,0.9576322714480789,1.0386772828369313,0.9876760334118864,6.6000000000000005
67,0.9602392880420999,1.0413332173818963,0.9904054791550894,6.7
68,0.9622057303587068,1.0428943174119418,0.9927696002286189,6.800000000000001
69,0.9639044591706833,1.0429049268088337,0.9938759177453129,6.9
70,0.9653555580436086,1.0413550024900535,0.9933213066891777,7.0
71,0.9662418044942827,1.0386038491386826,0.991431789090299,7.1000000000000005
72,0.9663802432526716,1.0350333611254678,0.9889270693890393,7.2
73,0.9658899697651833,1.030864916440215,0.9865217214480559,7.300000000000001
74,0.9649147239162432,1.0263023796436224,0.9846129151168646,7.4
75,0.9634702860416107,1.0217184128975394,0.9830635665833303,7.5
76,0.9616599769125053,1.0175727024834154,0.9813296425855363,7.6000000000000005
77,0.9599126310466098,1.0141719172211794,0.9789833765969282,7.7
78,0.9588332121090314,1.0115506262515463,0.9762445426905793,7.800000000000001
79,0.9587007208359188,1.009547788630392,0.9739889579595334,7.9
80,0.9592552809666527,1.0079853608811686,0.9731295527385136,8.0
81,0.9601761749277105,1.0068710323459007,0.9739499353682621,8.1
82,0.9615759021676507,1.0064967186693388,0.9760351467563732,8.200000000000001
83,0.9638146084253375,1.0072768995363008,0.978741659215288,8.3
84,0.9670509376539627,1.009401519793028,0.9816627682791725,8.4
85,0.9711873801565031,1.0126148578386596,0.9848025092226307,8.5
86,0.9760219197835521,1.016332800498838,0.9885081836042151,8.6
87,0.9811967997316664,1.0199437000764715,0.9932129335831317,8.700000000000001
88,0.9861878003174829,1.0229300036213227,0.9990305167419027,8.8
89,0.9906514776830904,1.0247409111258554,1.0054285352278662,8.9
90,0.9947113921152236,1.024768281900696,1.0113017538884084,9.0
91,0.9986233043022797,1.0226618765025743,1.0155051762099776,9.1
92,1.0021092214372411,1.0186239520301474,1.0174188997865288,9.200000000000001
93,1.0042184591024548,1.0132866511600789,1.0170379904455116,9.3
94,1.0039134395922615,1.0073610620445879,1.0146783885185184,9.4
95,1.0007440056832637,1.0014720457586135,1.0107919824718279,9.5
96,0.9951052336478876,0.9961472082981201,1.0060028032955788,9.600000000000001
97,0.9881455312638779,0.9917351209180942,1.0010557274943617,9.700000000000001
98,0.981418557023136,0.9883457611253222,0.9966282660828495,9.8
99,0.9763178248991077,0.9859854244574299,0.9932630710952864,9.9
100,0.9736408528088747,0.9847407101488905,0.9914227078193693,10.0
