,Li-Li,Li-Si,Li-Cl,Si-Si,Si-Cl,Cl-Cl,r
48,1.004627472085068,0.984156759144491,0.9492636757099387,0.8546533639130549,0.9994465712566911,0.9834734260627456,4.800000000000001
49,0.9950739015623953,0.980622462879714,0.9669792592932525,0.8576308311931037,1.0049533485707827,0.973021099970988,4.9
50,0.988605133341036,0.9790938641881255,0.9817588427655392,0.8634988980707441,1.0083996185286381,0.9682403760506346,5.0
51,0.9838336255887548,0.9799237776339893,0.9922716328871583,0.8730633181548146,1.0100952262387053,0.9674070714348489,5.1000000000000005
52,0.9776957062939902,0.9824130471049517,0.9984742863032263,0.8843006579065582,1.0117610386548046,0.9683585982305855,5.2
53,0.9687305315078699,0.986035517399645,1.0017395761587151,0.8951302099928061,1.014894231112445,0.9690290321963195,5.300000000000001
54,0.9586317721312252,0.9902235691278317,1.0040252865659691,0.9052075898752197,1.0191178619354089,0.9692249107196512,5.4
55,0.9501153831413661,0.9937410257261876,1.0067728323861689,0.9149364705980988,1.022172375564688,0.9710224185058077,5.5
56,0.9444211089064887,0.995210376004985,1.010637600954204,0.9240171352891756,1.0216776852978426,0.9763729602219064,5.6000000000000005
57,0.9415367585233113,0.9945003040592462,1.0158843326849334,0.9317054689139247,1.0171556356154352,0.9844784197840238,5.7
58,0.9416953270387443,0.9934050895775041,1.0222370945033514,0.938003919300813,1.010452133887875,0.9920156116892943,5.800000000000001
59,0.9452932638686873,0.9949075623887972,1.0283780428831248,0.9438586335198245,1.0042948182475795,0.9957062940253358,5.9
60,0.9515476548726506,1.0013362437835445,1.0324707197934928,0.9500923867312534,1.0005413719323537,0.994391839520932,6.0
61,0.9581518988367348,1.012309366602856,1.033646982343081,0.9568063868533758,0.9993843601696681,0.9891649133629876,6.1000000000000005
62,0.9625429272906348,1.0242797799974166,1.0327443374432268,0.9642103445303193,0.9994676930951045,0.9823940308091551,6.2
63,0.9634921774088819,1.0327186169752978,1.0313922080592726,0.973319012415891,0.9985708941703455,0.9766230449188897,6.300000000000001
64,0.9617685930735567,1.0352145291038761,1.0304577826098307,0.9847078008304296,0.9948174584168088,0.9734885233821883,6.4
65,0.9595905732975616,1.032601252892882,1.0294625299284805,0.9965017471714981,0.987901345661307,0.9729723333433221,6.5
66,0.959070508863589,1.0275478732991612,1.027316218917492,1.0048392700241329,0.9794795124859149,0.9737534211994048,6.6000000000000005
67,0.9607243521742282,1.022504189763587,1.0233317555545878,1.0072166112155518,0.9723623552992412,0.9746268555085322,6.7
68,0.9634754786702631,1.0186396094238226,1.0174901149840394,1.0048505052089811,0.9689585613879435,0.9755162891382949,6.800000000000001
69,0.9659483066838627,1.0158629419359912,1.0101031766664905,1.001109346183454,0.9698858119576572,0.97704205481591,6.9
70,0.9675093185445203,1.013459396028798,1.001718493488559,0.9981948587265739,0.9736730074892685,0.9795316075882378,7.0
71,0.9681942039343969,1.01097384182794,0.993425428400768,0.9959928784833955,0.9778815158316955,0.9828333601542659,7.1000000000000005
72,0.9682560412903741,1.008719173119894,0.9867318652617556,0.9935901225001128,0.9807735149659491,0.9867668760765146,7.2
73,0.968159239201887,1.0074677492736706,0.9826191916098954,0.9908748959387975,0.9821402621414903,0.9911541753717757,7.300000000000001
74,0.9687274704732179,1.0077873105195108,0.9808156159842981,0.9884013636504313,0.9827863946948373,0.9954776616837036,7.4
75,0.9704094813646694,1.0098113468695655,0.9803933392724483,0.9861586341517425,0.9833854436254559,0.9989526517751111,7.5
76,0.972164210738817,1.013325035334114,0.9810462888745948,0.9831736054074571,0.9838254240351795,1.0010075687242763,7.6000000000000005
77,0.9722074486707717,1.0177242171014522,0.9834178742002475,0.9789168226016305,0.9835541667526954,1.0015526350441109,7.7
78,0.9705715109872932,1.0220839731359879,0.9880054356526955,0.9746839619898635,0.9824082735149471,1.0009543322104855,7.800000000000001
79,0.9697959721593998,1.0255987228995396,0.9939874020605285,0.9725242574420531,0.9811185334121002,0.9999039312705482,7.9
80,0.972164927493609,1.028046084905174,0.9995120244369974,0.9727280592844837,0.9810877520701551,0.9991429516569478,8.0
81,0.9772822528173188,1.029919546273714,1.00322767463614,0.9733539519223946,0.9835795211209102,0.9991206303468967,8.1
82,0.9832053696303223,1.032127272959564,1.0052407747517036,0.9726639913038511,0.9888486966276869,0.9998116346200243,8.200000000000001
83,0.9888061148621202,1.0353036960628137,1.0064095962922361,0.9712915992440565,0.9958069794236399,1.0007881380276789,8.3
84,0.9938561537346674,1.0392966193151583,1.007027364877545,0.9713827808511452,1.0025203567399603,1.001548216759559,8.4
85,0.9976648652240997,1.043354367806721,1.0066325783959011,0.9739958884087618,1.0073267693294212,1.0019330989621644,8.5
86,0.998919483301421,1.046638252309644,1.0049637790248191,0.9780074445599153,1.009798618153384,1.0021357868302923,8.6
87,0.9968088866986431,1.0484694987225904,1.0024899232310662,0.9814323908685945,1.0105357227892868,1.0021145847678903,8.700000000000001
88,0.9918336675487558,1.048417637713357,0.9998496625541626,0.9832139680071562,1.0099784905780471,1.0011534417019572,8.8
89,0.985384024724916,1.0465194215443787,0.9972257100807991,0.9836414085324156,1.007838599594999,0.9983691726151884,8.9
90,0.9786958918535293,1.0432476685284138,0.9945419743743291,0.9834903874749192,1.0038734297332648,0.9938036620954481,9.0
91,0.9724218708959126,1.0390318101589462,0.9919695006722725,0.9830101455704439,0.9987585027294567,0.9888834125635829,9.1
92,0.9672277525254657,1.0340853926991724,0.9899114033340354,0.9815289925465872,0.993882776943042,0.9855506955865724,9.200000000000001
93,0.9642852250293318,1.0288978347409523,0.988617520462424,0.9778529323004898,0.9905035973871262,0.9847315984069339,9.3
94,0.9647261896051371,1.024412014251827,0.9880641005708811,0.9711776679808717,0.9892545831498165,0.9857025066227202,9.4
95,0.968492905735165,1.0212552052155328,0.9881892473497166,0.9618367836320653,0.9901405555774657,0.987112353897886,9.5
96,0.9737303770841723,1.0191013544111902,0.9890750486954041,0.9511635599224023,0.9925975843206835,0.9884278833805925,9.600000000000001
97,0.977609549164881,1.0172674190817772,0.9908615146300682,0.9405924220997173,0.9956121411642415,0.990061271656644,9.700000000000001
98,0.9782858603475053,1.0156753661487818,0.9934594159042661,0.9311077945442362,0.9981271127283471,0.9922954817816625,9.8
99,0.9763591798639327,1.014712612112026,0.9962384986145675,0.9236174255878759,0.9995956767367448,0.9946117373574691,9.9
100,0.9743057984520567,1.0144045447918404,0.9980885133871148,0.9193532819131406,1.0001513864362082,0.9960850264581649,10.0
