,Li-Li,Li-Ta,Ta-Ta,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.817256346697443e-06,0.0,0.0,0.5
6,1.4983839958533568e-05,0.0,0.0,0.6000000000000001
7,8.743927637891163e-05,0.0,0.0,0.7000000000000001
8,0.0004027909787039769,0.0,0.0,0.8
9,0.0015108966495035255,6.641788983388145e-08,0.0,0.9
10,0.0047357288933388576,6.700715170964536e-07,0.0,1.0
11,0.012756302389799199,5.127161881296434e-06,0.0,1.1
12,0.030358316133640286,3.155954173988942e-05,1.439607762149381e-07,1.2000000000000002
13,0.06516262103824931,0.00015526219309906444,3.2020710901098858e-06,1.3
14,0.12735446188429733,0.0006467844170786627,2.7894052571342127e-05,1.4000000000000001
15,0.22678954774109422,0.0023132455493146977,0.00017725517387432425,1.5
16,0.36770553473488016,0.007155917845321536,0.0008819476195500131,1.6
17,0.5450086140428352,0.01923702248414567,0.0036063455969612373,1.7000000000000002
18,0.7464782790461856,0.04521058164203858,0.012424709566392479,1.8
19,0.9587770388627231,0.09366601698846953,0.03654805002687464,1.9000000000000001
20,1.1701360826363867,0.1727839600631181,0.09259189958665673,2.0
21,1.3676718103118524,0.2868158214811994,0.20350143567929949,2.1
22,1.535975944764431,0.43299411524518644,0.39086497323730646,2.2
23,1.6615545107959615,0.6005774642148267,0.6615764868007649,2.3000000000000003
24,1.7383169352082999,0.7727015133011302,0.9962944263867406,2.4000000000000004
25,1.7680821653714547,0.9303953182730679,1.348920526260965,2.5
26,1.757297389148204,1.0574219939580702,1.6599673330322562,2.6
27,1.7143477772523623,1.144235510547634,1.8776942491940205,2.7
28,1.6484969256586208,1.1893868944787294,1.9760811111007588,2.8000000000000003
29,1.568984324681796,1.1979652386633104,1.9603115543991385,2.9000000000000004
30,1.48376845812427,1.1783772476552747,1.8580778160188811,3.0
31,1.3986938182126996,1.139463846392118,1.704310197334913,3.1
32,1.3176741856026442,1.089064471815207,1.5296452921938284,3.2
33,1.243424230970302,1.033732108392675,1.3565023080241025,3.3000000000000003
34,1.177782810033622,0.9789149019631472,1.1993588585855854,3.4000000000000004
35,1.1214108583048394,0.9291227899223827,1.0654482600491346,3.5
36,1.0738828642514577,0.8876285282342571,0.9559158873300374,3.6
37,1.034652877131278,0.8559627083155783,0.8685858922250795,3.7
38,1.003901065319555,0.8342179438928657,0.8012492693463609,3.8000000000000003
39,0.9821627840507459,0.8222191133340767,0.753121365518066,3.9000000000000004
40,0.9693319736550562,0.8202864560437275,0.723982326413529,4.0
41,0.9640320186539622,0.8286615065118889,0.7129896797684214,4.1000000000000005
42,0.963632138062993,0.8463673455258168,0.7187304279358847,4.2
43,0.9649005797074449,0.8709378927402772,0.739750114996236,4.3
44,0.9650371986690242,0.8994047918582956,0.774253338824162,4.4
45,0.9626281477304178,0.9296612166095535,0.8193815713032778,4.5
46,0.9581567299225007,0.9610662871679138,0.8712664916986401,4.6000000000000005
47,0.9535785421840781,0.9937475448330757,0.9258136167006817,4.7
48,0.950810887077285,1.0271123667193767,0.9791701067226007,4.800000000000001
49,0.950208098941221,1.0590411436695535,1.027617513513508,4.9
50,0.9504337043619933,1.0866425949824525,1.0677240101700949,5.0
51,0.9496818270100984,1.1076634247664723,1.0970958918635971,5.1000000000000005
52,0.9468361228095359,1.1212047512287953,1.115026344721285,5.2
53,0.9416856431412705,1.1275770153988636,1.1222911728256673,5.300000000000001
54,0.9346102269841946,1.127809460057696,1.120260650685531,5.4
55,0.9263433640228718,1.1231459003970072,1.110151884069749,5.5
56,0.917656265087159,1.1147108540761699,1.093011266873639,5.6000000000000005
57,0.9088268031438288,1.103444743720171,1.0702078911387742,5.7
58,0.8995449946281461,1.090250874625297,1.0437165999868354,5.800000000000001
59,0.8896262179702302,1.0761325205525418,1.0157613446257192,5.9
60,0.8797022695141649,1.0621541223746631,0.9881885171407315,6.0
61,0.8709760849414485,1.0492429544145023,0.9622031091436071,6.1000000000000005
62,0.8643081796804452,1.038029159213822,0.9386020554966303,6.2
63,0.859712480017578,1.0288885679667579,0.9181617755177502,6.300000000000001
64,0.8567557760679471,1.0221466639810108,0.9018395658894945,6.4
65,0.8552973549986218,1.0181359049510967,0.8906827320091057,6.5
66,0.8557632112306148,1.0169144830596346,0.885499877035746,6.6000000000000005
67,0.8588429030696505,1.0180531236488826,0.8864828998470414,6.7
68,0.8650015665580264,1.0209556194345975,0.8930362218236799,6.800000000000001
69,0.8739913989109446,1.0253092739262821,0.903957758196666,6.9
70,0.8843956721605569,1.030992851160892,0.9179278635770318,7.0
71,0.8937238437767282,1.0376840679348824,0.9339563295665811,7.1000000000000005
72,0.8996105482115744,1.0448608371272565,0.9513950067765149,7.2
73,0.9015831157378913,1.0520976401493922,0.9695982100928986,7.300000000000001
74,0.9016942812514797,1.059061403444915,0.9876567175230438,7.4
75,0.9029568765529781,1.0652360727603811,1.0043642716970762,7.5
76,0.9067875497655107,1.0699212864155372,1.018321798874537,7.6000000000000005
77,0.9120534301106318,1.0725738496593735,1.0282578151678834,7.7
78,0.916633139001857,1.0730349729821285,1.0335251248847053,7.800000000000001
79,0.9195003111943284,1.0714238655560628,1.0342839350540292,7.9
80,0.9210686128554336,1.0680047592916249,1.0311648100825177,8.0
81,0.9221391310760263,1.0631947979925964,1.024863284122822,8.1
82,0.923305707548339,1.0574370172806504,1.0161032814539859,8.200000000000001
83,0.9251520831143829,1.0508985117809286,1.0058357851541708,8.3
84,0.9281819090293559,1.0434561072261443,0.9952117533506729,8.4
85,0.9324026235429224,1.0351271914247404,0.9851913710249988,8.5
86,0.9373817098389907,1.0264322622023958,0.9762581274167758,8.6
87,0.9426759683430278,1.0182010677502844,0.9685863126965913,8.700000000000001
88,0.9479211473564013,1.0110342396949918,0.9623351941296101,8.8
89,0.9527636150738023,1.0050473089550147,0.9576295180532595,8.9
90,0.9571629635609148,1.0001155959133063,0.9543831336527454,9.0
91,0.9616762795621236,0.9961929929445443,0.9524260728352116,9.1
92,0.9670637615665502,0.9933504283728904,0.9519049239712941,9.200000000000001
93,0.9734854211840033,0.9916502625450045,0.9534345590954292,9.3
94,0.980147160206047,0.9910784970766647,0.9577236741659481,9.4
95,0.9858384671288717,0.9915674373678358,0.9649750046317143,9.5
96,0.9898393997360353,0.9930568079239925,0.9745381329891689,9.600000000000001
97,0.9922256758934044,0.9954550847953328,0.9850186372230237,9.700000000000001
98,0.9934430212460665,0.9984176057975624,0.9947126140663709,9.8
99,0.9939085475390156,1.0012022371678793,1.002079130359366,9.9
100,0.9939959451853084,1.0029011142994653,1.0060331519316656,10.0
