,Li-Li,Li-W,W-W,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,8.30006105892019e-07,0.0,0.0,0.5
6,7.201491010492325e-06,0.0,0.0,0.6000000000000001
7,4.289345076255824e-05,0.0,0.0,0.7000000000000001
8,0.0002030347921673076,2.73966859171389e-07,0.0,0.8
9,0.0007843257960257856,3.424601595379919e-06,0.0,0.9
10,0.0025462334734006864,2.494960004525043e-05,0.0,1.0
11,0.007159174527600074,0.00013561485266949436,0.0,1.1
12,0.017909860525344348,0.0005907866524168128,2.6300818480453355e-07,1.2000000000000002
13,0.04069027009063089,0.0021312676949887255,6.247596157452349e-06,1.3
14,0.08495619465731938,0.006474212240531269,5.7719597985579796e-05,1.4000000000000001
15,0.16373322646218436,0.01675293103713087,0.00036310743999256527,1.5
16,0.2914930861871158,0.03734083237959332,0.001771984665077689,1.6
17,0.47903471107838547,0.07256242632705681,0.0070680877263127,1.7000000000000002
18,0.7258693023531176,0.12466295613517972,0.02352514254186652,1.8
19,1.0143524751937902,0.19242610335585392,0.06616320185758852,1.9000000000000001
20,1.3121595973134643,0.27151769789202435,0.15902219218006675,2.0
21,1.5844826564283343,0.35604786970752633,0.3304116559554776,2.1
22,1.8077596135081095,0.44000195054421815,0.6007457561338857,2.2
23,1.9749135388031724,0.5181443595505135,0.967801068690296,2.3000000000000003
24,2.090407604859432,0.5867113991901295,1.3982323120002051,2.4000000000000004
25,2.1614656592569594,0.6436026440633689,1.8313176412658694,2.5
26,2.1928843287739497,0.6876665365263362,2.1942942690684513,2.6
27,2.1876986864293215,0.7178620276465466,2.424045736612239,2.7
28,2.1500909802341437,0.7334434092757596,2.487492971073891,2.8000000000000003
29,2.08653571494477,0.7348362838767016,2.3917745573083393,2.9000000000000004
30,2.0046038731092475,0.7240018341699187,2.1781254678930826,3.0
31,1.9113796870710265,0.7041945561698115,1.9024841716443541,3.1
32,1.813226314054756,0.6797454536433405,1.6148249777262924,3.2
33,1.7165168166742346,0.6556389261043069,1.3484818777117042,3.3000000000000003
34,1.6276451617076364,0.6363872489584491,1.1210910184715615,3.4000000000000004
35,1.5516900720576308,0.6248341281484119,0.940506753342473,3.5
36,1.4904311913028359,0.6219194380176735,0.8090005862831284,3.6
37,1.441440023600837,0.6272555004282581,0.7245451537830461,3.7
38,1.3997235531574648,0.6397186800488426,0.6817555128013955,3.8000000000000003
39,1.3611915209783514,0.6579421600026699,0.6738798319135163,3.9000000000000004
40,1.3252414201117526,0.6807295368394195,0.6947556341780421,4.0
41,1.2942628842106523,0.7071068500144457,0.7394732527655244,4.1000000000000005
42,1.270705651629565,0.7360823632708368,0.8036580013894565,4.2
43,1.2543518913638907,0.766632234609789,0.8819669748743064,4.3
44,1.2420148104481656,0.7980029669430503,0.9669724476464255,4.4
45,1.2297993719672524,0.8298139231007593,1.049878252850655,4.5
46,1.2157523683592524,0.861603518351948,1.123017057070961,4.6000000000000005
47,1.2003616107565191,0.8922376586412093,1.1820461843511123,4.7
48,1.1847351999565041,0.919965715411012,1.2258927186218427,4.800000000000001
49,1.1688837600206536,0.9431995285110767,1.2548106794996852,4.9
50,1.152032654590437,0.9611707170148177,1.268779568439045,5.0
51,1.1340514600994258,0.973941732172343,1.2677093986809675,5.1000000000000005
52,1.115697491795168,0.9821762469937438,1.2524779568162228,5.2
53,1.097492611956434,0.9869594317950688,1.225024376573781,5.300000000000001
54,1.0792188520741095,0.9894096252588682,1.187565972394094,5.4
55,1.0607521534991649,0.9902194001687549,1.1423485802718707,5.5
56,1.0427512048987546,0.9897441567873246,1.0921211054979028,5.6000000000000005
57,1.026144270230016,0.9885466036853566,1.0401520539054758,5.7
58,1.0111657574178194,0.9875298845004785,0.9895039132498467,5.800000000000001
59,0.9969299717629241,0.9875065367784123,0.9426754822958181,5.9
60,0.9819081070267296,0.9889610751907469,0.9021010595422003,6.0
61,0.9652518839665064,0.9922431203958266,0.8705082812836633,6.1000000000000005
62,0.9480112061859375,0.9976028992490521,0.8502571281059346,6.2
63,0.9326465534348172,1.004929115804731,0.8421625529054363,6.300000000000001
64,0.9207612485671681,1.0137981557406657,0.8450631141722275,6.4
65,0.9114658057695346,1.0239758867591713,0.8567047282053462,6.5
66,0.9024120560480423,1.0355958343361384,0.8751768047362914,6.6000000000000005
67,0.8921631584728548,1.0486102267336437,0.8993855720503676,6.7
68,0.8811163170828481,1.062256069408664,0.9279644981792338,6.800000000000001
69,0.8704770152889013,1.0753394745605123,0.9579576878764757,6.9
70,0.8610040241239473,1.0869942250222533,0.9850621501046312,7.0
71,0.8526948052707307,1.0969926325779764,1.0053810541508348,7.1000000000000005
72,0.8451330308773829,1.1054195362568144,1.017005277589601,7.2
73,0.837910198512972,1.1122474821629622,1.020266730660217,7.300000000000001
74,0.8307713143770933,1.1172338650799092,1.0169850953507529,7.4
75,0.8235156750215281,1.1201283241688733,1.0094814677267194,7.5
76,0.8160193712837271,1.1209205862754255,0.9997541374357356,7.6000000000000005
77,0.8084916004048938,1.1199163657183246,0.9890428021966664,7.7
78,0.8015395428762898,1.1177069083646072,0.977930724242383,7.800000000000001
79,0.795829820197162,1.1150953565452095,0.9666709145845133,7.9
80,0.7917065724470165,1.1128560895635637,0.9552130063986622,8.0
81,0.7890824358776267,1.1114098042807765,0.9431246322762863,8.1
82,0.7875196054524902,1.1108093061792932,0.93006684440045,8.200000000000001
83,0.7864248749228584,1.1110458084177386,0.9166158894883851,8.3
84,0.7853813639277226,1.1121418561735523,0.904344299837646,8.4
85,0.7843574087189197,1.113866610127683,0.8948221130279262,8.5
86,0.7835891756323381,1.1155601536052184,0.8886286567100716,8.6
87,0.7834012772769163,1.1164007299605074,0.8853840389347727,8.700000000000001
88,0.7842259230965946,1.1159222874861048,0.8844372596543811,8.8
89,0.7865842262971064,1.114350470293627,0.8853417588850905,8.9
90,0.7907337235053903,1.112418215249422,0.8880452193105579,9.0
91,0.7962781327387344,1.1107855130729183,0.8930947193507881,9.1
92,0.8023072804093865,1.1096637463884764,0.9015414145428821,9.200000000000001
93,0.8080374101007437,1.1089416895689175,0.9140100363033526,9.3
94,0.813286636219567,1.1083870240125655,0.929538722078381,9.4
95,0.8184152567804825,1.1075628874677497,0.9456326748598615,9.5
96,0.8240319949410072,1.1058402904069242,0.9597745717147245,9.600000000000001
97,0.8306409682598631,1.1029106312194203,0.9708468617263658,9.700000000000001
98,0.8380395034329186,1.099298870908446,0.9790558866459207,9.8
99,0.8448635063277635,1.0961182577009791,0.9847873054439693,9.9
100,0.8490450749463786,1.0943196995480782,0.98786352406106,10.0
