,Li-Li,Li-Zr,Zr-Zr,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,1.4088212114124126e-06,0.0,0.0,0.6000000000000001
7,1.532286734665654e-05,0.0,0.0,0.7000000000000001
8,9.996988305656012e-05,0.0,0.0,0.8
9,0.0005037700807147647,1.5924392009044575e-07,0.0,0.9
10,0.0020445540220310034,2.1747339570983663e-06,0.0,1.0
11,0.006869361401089907,1.4340541048430293e-05,0.0,1.1
12,0.01944388369117696,7.527666486997791e-05,2.3010746453069417e-07,1.2000000000000002
13,0.04705916160482649,0.00031834319856696177,2.335346168612753e-06,1.3
14,0.0987723229260761,0.0011228188149171626,2.0290579682759758e-05,1.4000000000000001
15,0.18232303359395768,0.0033853227285305953,0.00012335099357398748,1.5
16,0.3004094546269079,0.008929627560019478,0.0005949498364208448,1.6
17,0.449329281428526,0.021003951055493218,0.0023902156632066487,1.7000000000000002
18,0.6212610798339498,0.044618957875766946,0.008105235949624567,1.8
19,0.8073725926252042,0.08623186966705117,0.023398649344651648,1.9000000000000001
20,0.9978715708008206,0.15239076935137433,0.05802581519112454,2.0
21,1.1801164039766563,0.24761803600060678,0.12502388967232544,2.1
22,1.3395349853279002,0.3723948641694924,0.23717742608034922,2.2
23,1.4642361678631077,0.52194515200955,0.4015802516629275,2.3000000000000003
24,1.5484173272549813,0.6860706849623533,0.6145585655090007,2.4000000000000004
25,1.591353261846656,0.850371216934536,0.8597195084567567,2.5
26,1.595398826614893,0.9993361203073486,1.1111154058713015,2.6
27,1.5666610114823047,1.120574363678914,1.3406317679803967,2.7
28,1.5156171413947614,1.2076392565765433,1.5254319233036486,2.8000000000000003
29,1.4538696319203217,1.2596684187762075,1.6516045274105622,2.9000000000000004
30,1.3892593775290316,1.2791907674890393,1.7140249923548205,3.0
31,1.3245509869970082,1.2706060557100076,1.7150549588443906,3.1
32,1.2604335840004242,1.2397808060930924,1.6635402401059427,3.2
33,1.198544703795719,1.193720491042279,1.5732365392656298,3.3000000000000003
34,1.1413945665887302,1.1398344222158252,1.4598041777147972,3.4000000000000004
35,1.0908077797299927,1.0847111122945507,1.337409221737428,3.5
36,1.047286535966828,1.0327296271384812,1.2167668149707371,3.6
37,1.0104238647387496,0.9858156778895845,1.1050531292842607,3.7
38,0.9794538989127726,0.9448897287021853,1.00659606997745,3.8000000000000003
39,0.9536640326270063,0.9113344995173436,0.9235635842548979,3.9000000000000004
40,0.9326240249880401,0.8869007984711271,0.8567312276196248,4.0
41,0.9164188675050912,0.8725926933434355,0.8061765638914394,4.1000000000000005
42,0.9057800164816948,0.867917640142061,0.7715422989098213,4.2
43,0.9013426123558269,0.871198638281932,0.7521332992290622,4.3
44,0.9023469478762102,0.8807197714718008,0.7471614214100077,4.4
45,0.9065340323133115,0.8955862068815306,0.7556815284981798,4.5
46,0.9117230041326033,0.9153020741012338,0.7760052149632818,4.6000000000000005
47,0.9172698416648656,0.9387284114510887,0.8054727050841105,4.7
48,0.9238515457792438,0.9638754406093423,0.8411652123954805,4.800000000000001
49,0.9320640996785727,0.9887913695782109,0.880695851516382,4.9
50,0.9413516870800988,1.0123974226828378,0.9221534433722574,5.0
51,0.9501848764851129,1.034329294719367,0.9634990823019415,5.1000000000000005
52,0.9570612736029713,1.0541174848390475,1.0022954211305826,5.2
53,0.961347711986733,1.0707131716157028,1.0360927272003937,5.300000000000001
54,0.9634984882278358,1.0828025081093011,1.0631255097616898,5.4
55,0.9645840185750707,1.0895184281301846,1.0826543064016712,5.5
56,0.9652470363844545,1.0910016215098357,1.0946284327040339,5.6000000000000005
57,0.9650035323935371,1.0884004459308578,1.0991762096519164,5.7
58,0.9629769243840539,1.0832002811359163,1.0966181971792295,5.800000000000001
59,0.9593628120542368,1.0763265502286896,1.0878160165351807,5.9
60,0.955701226730106,1.0678664903507824,1.0742069550822522,6.0
61,0.953454328684007,1.0577462304396337,1.0574307161159187,6.1000000000000005
62,0.9525886893297567,1.0465564480577472,1.0389546139571477,6.2
63,0.9517891082851324,1.0354814409482314,1.019930025133016,6.300000000000001
64,0.9498864870823831,1.0254101624261782,1.0012773170895022,6.4
65,0.9467601546711709,1.0163762942674421,0.983878958925237,6.5
66,0.9430957177724755,1.0080168182849198,0.968622127831845,6.6000000000000005
67,0.9397765040248899,1.0004750430887972,0.9561835887020128,6.7
68,0.9374817803378849,0.99464701041118,0.9468772005127791,6.800000000000001
69,0.9365239327074204,0.9914286406878747,0.9407332855344479,6.9
70,0.9368963946912628,0.9908114682281629,0.9375840738357707,7.0
71,0.938452979529515,0.9919017245242087,0.9371663017179614,7.1000000000000005
72,0.9409947076237745,0.9937806705687248,0.9393764459094843,7.2
73,0.9441355743469867,0.9961436433634822,0.9442663344650831,7.300000000000001
74,0.9472178415351009,0.9991973856078331,0.9515582594505422,7.4
75,0.9497169774646752,1.0032128632460704,0.9603741223752907,7.5
76,0.9518130628973298,1.0081816568072037,0.9696259655608445,7.6000000000000005
77,0.9542309230039657,1.0137140386244423,0.9785016973575289,7.7
78,0.9573626447220825,1.0192136419309805,0.9866447803108376,7.800000000000001
79,0.9607468067389114,1.0242065303862473,0.9942031660710017,7.9
80,0.9635706717295698,1.0284989838047272,1.0016560346210444,8.0
81,0.965575744425923,1.032045958883678,1.0092311199622694,8.1
82,0.9672772165535491,1.0347730060784113,1.0163798462842553,8.200000000000001
83,0.9691806286367878,1.0365508678795536,1.0218845318632896,8.3
84,0.9710263354391115,1.0373090915271324,1.0245215047002887,8.4
85,0.9720880850567962,1.0371932607517076,1.0237754420613132,8.5
86,0.9718584803168503,1.0365002304983295,1.0201582636517676,8.6
87,0.9700103887289485,1.0352699770481597,1.014885360442456,8.700000000000001
88,0.9662369910880227,1.033086715779613,1.0091047747683304,8.8
89,0.9609522227392845,1.029573747785869,1.003358888575605,8.9
90,0.9557857904309867,1.0250433963560324,0.9976901257190882,9.0
91,0.9525660625774041,1.0204085129404494,0.9920355996847294,9.1
92,0.951859771761797,1.0163948458575633,0.9864155480794791,9.200000000000001
93,0.9529033308532517,1.01298561772159,0.9809295072255833,9.3
94,0.954654952176343,1.0096824517433824,0.9757519834681075,9.4
95,0.9564303115108488,1.00619930087742,0.9711198229261159,9.5
96,0.9577098436987178,1.0028143649189778,0.9673207344277082,9.600000000000001
97,0.9579646841579239,1.0001173859251296,0.9647196231705369,9.700000000000001
98,0.9570269199352819,0.9985134971012852,0.9636017488836973,9.8
99,0.9554646826138877,0.9979158221549991,0.9637396785486221,9.9
100,0.9543033995759693,0.9978396185138019,0.964249268873366,10.0
