,Si-Si,Si-Bi,Bi-Bi,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,1.834849551288164e-06,0.0,0.0,1.0
11,1.6905092573955403e-05,0.0,0.0,1.1
12,0.00014573823367349916,1.2385234471195106e-07,0.0,1.2000000000000002
13,0.0008652466392435758,1.59398283090462e-06,0.0,1.3
14,0.004063855674838938,1.4347029871088796e-05,0.0,1.4000000000000001
15,0.015822766192550443,9.567606898490513e-05,2.4973377635680113e-07,1.5
16,0.05161242759461762,0.0004970744023762815,3.176623092759061e-06,1.6
17,0.14135010844052232,0.0021325016403552126,2.438945913888831e-05,1.7000000000000002
18,0.32613357752920585,0.0077187275275276196,0.0001444629871894606,1.8
19,0.6381705795849179,0.023788124016056338,0.0006795156095445463,1.9000000000000001
20,1.0703466361174194,0.0627955564823594,0.0026647501444851045,2.0
21,1.5604874399287285,0.14283824416850388,0.008878218300662117,2.1
22,2.0104997575742964,0.2820517623177934,0.025358213758240537,2.2
23,2.3296923842366173,0.48780454471589346,0.06247298994862773,2.3000000000000003
24,2.4706263845946763,0.7465704055577798,0.13361618907748435,2.4000000000000004
25,2.4375838963582637,1.0230964946883598,0.25024084025417204,2.5
26,2.2727552177768646,1.272230390179932,0.4149919562460381,2.6
27,2.0355595975138425,1.4566360884156555,0.6173819260474726,2.7
28,1.783585380824346,1.558696218263282,0.835214333180286,2.8000000000000003
29,1.5570149923129728,1.5809337957282352,1.0409453679455583,2.9000000000000004
30,1.3714354956080488,1.5390977054522361,1.2096381914962093,3.0
31,1.2238675147875904,1.455024092636583,1.3254438286899666,3.1
32,1.1063088359357403,1.3518338250735105,1.3846336271139013,3.2
33,1.0144059430744117,1.2499506850410285,1.394256498289644,3.3000000000000003
34,0.946740104445512,1.1633455004336093,1.3673326375450283,3.4000000000000004
35,0.9008202241726025,1.0976781488494909,1.3175445432465744,3.5
36,0.8721437132216268,1.0514773090384555,1.256205520054677,3.6
37,0.8559743851460848,1.0194585844248054,1.1916732610049199,3.7
38,0.8491370334286803,0.9960674672630181,1.1298541025756,3.8000000000000003
39,0.8504582789215813,0.9776417318981233,1.0748853599030956,3.9000000000000004
40,0.8595960455928666,0.9627269526536983,1.0296491489948363,4.0
41,0.8746797220089964,0.9511997996343275,0.9958873606132099,4.1000000000000005
42,0.890816418398285,0.9432817570296631,0.9738816525991789,4.2
43,0.9017371296761196,0.939183009989727,0.9620367243572563,4.3
44,0.9036725413418493,0.9392828415454011,0.9571683390147215,4.4
45,0.8975630466932297,0.9439578308118178,0.9558675652553273,4.5
46,0.8877290163743974,0.9525310587148339,0.9559100152869876,4.6000000000000005
47,0.8790131427298445,0.9625907438789449,0.9564275321933567,4.7
48,0.8748852359619106,0.9711378926439719,0.9572134646276784,4.800000000000001
49,0.8765700949370921,0.9766279846626318,0.9584582655653349,4.9
50,0.8827350113258048,0.9796418801799256,0.9607967857118136,5.0
51,0.8902867644414291,0.9818733315743496,0.9646627505504777,5.1000000000000005
52,0.8961545179549638,0.9850107992198609,0.9693906522453443,5.2
53,0.8985814549152058,0.9902832955793858,0.9735093152712879,5.300000000000001
54,0.8974120379438024,0.9980921824237681,0.9761588990748618,5.4
55,0.8937250491306006,1.0075685731582742,0.9778592344344588,5.5
56,0.8889759118298357,1.0169251215379764,0.9797286414982714,5.6000000000000005
57,0.8841360152792102,1.024791737843941,0.9822007233025194,5.7
58,0.8798050202849328,1.0310644867749983,0.9846376337849003,5.800000000000001
59,0.8770967997943385,1.0361555488999303,0.986104069139305,5.9
60,0.8775962404900881,1.03977476081702,0.9864233081962915,6.0
61,0.8817365068379726,1.0411063586350744,0.9865562496795682,6.1000000000000005
62,0.8875063191293224,1.0401387341638961,0.988063269285709,6.2
63,0.8915096444889298,1.0381706051534427,0.9920374397590345,6.300000000000001
64,0.8914502926880757,1.036671546978882,0.998227387220035,6.4
65,0.8872973677720727,1.0358673523940296,1.0050633501548818,6.5
66,0.8804717744690781,1.0346811790873311,1.0105780318880995,6.6000000000000005
67,0.8729638128875736,1.0320656910366797,1.0134893450768128,6.7
68,0.8673011101625493,1.0283147987216703,1.0137582414559065,6.800000000000001
69,0.8661896926911945,1.025005470285082,1.0124023303318461,6.9
70,0.8714006483277699,1.023598377913315,1.0107235926798277,7.0
71,0.8829966474360686,1.0240387911015858,1.0095064626453136,7.1000000000000005
72,0.8992528727730975,1.0247602979120523,1.0087702020805012,7.2
73,0.9167351418051185,1.0241085726367116,1.0080520585631305,7.300000000000001
74,0.9310448208836597,1.021705450960641,1.0068107439867933,7.4
75,0.9389787215740443,1.0183575476424047,1.0048017430045386,7.5
76,0.9407520693620753,1.0149232167104558,1.0022558805082433,7.6000000000000005
77,0.93986255442816,1.0116136285529176,0.9995435793927564,7.7
78,0.9402181612666041,1.0082437309225463,0.9966023622904807,7.800000000000001
79,0.9432036330414909,1.0047500318266624,0.9930467610939744,7.9
80,0.94749878324727,1.0013993678340674,0.9890458705100916,8.0
81,0.9512753813086574,0.9987448074369545,0.9858198302086416,8.1
82,0.9537946721167908,0.9974193636156277,0.9849313310929249,8.200000000000001
83,0.9551404528768078,0.997688704729254,0.9870011348552724,8.3
84,0.9557071455275293,0.9990317767285336,0.9910866423283955,8.4
85,0.9563795231079275,1.0003167030519429,0.9952405335834613,8.5
86,0.9582324021082127,1.0005514448839072,0.9977505655262634,8.6
87,0.9614069762125813,0.9994735634509128,0.9981553075231911,8.700000000000001
88,0.9646928527539242,0.9974976385899186,0.9972968848869072,8.8
89,0.9667012875180468,0.9953373000147756,0.9964339517269271,8.9
90,0.9672565333212004,0.993720086563982,0.9962676489541521,9.0
91,0.9673145525830892,0.9932223419726369,0.9966305359743692,9.1
92,0.9677818411607241,0.994179515003685,0.9968440906585142,9.200000000000001
93,0.9689586488053938,0.9965865043838182,0.9964359932038802,9.3
94,0.9710881501541527,0.999907477769846,0.9957214032642963,9.4
95,0.9747260114602697,1.0030541587773782,0.9955770125436582,9.5
96,0.9800557854629959,1.0049102863743147,0.9964768322578645,9.600000000000001
97,0.9861734311152427,1.005086452140583,0.997886025004042,9.700000000000001
98,0.9914954489540371,1.004122809148159,0.9987819120369238,9.8
99,0.9949029935332014,1.002944604817576,0.9987326042170885,9.9
100,0.996367443297201,1.0022250386505802,0.9983070112848258,10.0
