,Li-Li,Li-Si,Li-Pd,Si-Si,Si-Pd,Pd-Pd,r
48,0.9625754119679175,1.053815954950573,1.0595542091137449,1.0105026549194223,1.0449906304862955,1.038772435786453,4.800000000000001
49,0.9666966763979236,1.0569788408433003,1.0631847783886266,1.0083215746381722,1.0423287673368478,1.0301101273849989,4.9
50,0.9670998823849494,1.0559537064695137,1.06262583149888,1.0060134657062618,1.0348915878775233,1.0218446617804002,5.0
51,0.9644771289510589,1.0518591332546197,1.0572521288745278,1.0043549174722453,1.0241390445575835,1.0126513263945451,5.1000000000000005
52,0.9610819926535885,1.046347415460177,1.0475937649414162,1.0033419298227733,1.011983025747242,0.9998878118956596,5.2
53,0.9599041324641973,1.0405694714653044,1.0355690521689325,1.0020035205259037,1.0006102708438631,0.9834415445993241,5.300000000000001
54,0.9621406268313799,1.0349164629241727,1.0235892752176659,0.9989996527661913,0.9917546428487676,0.9669137289303865,5.4
55,0.9663991242064185,1.029385094061847,1.013402334683352,0.9938569480905417,0.9859139219555815,0.954864359737729,5.5
56,0.9703531513541462,1.0238388343303697,1.0057367543960425,0.987783887978168,0.9823858657851666,0.949571989887539,5.6000000000000005
57,0.9724705874767386,1.0180881834732036,1.000826591462897,0.9831937698289669,0.9799824881026004,0.9505731131139284,5.7
58,0.9724392148184872,1.0120628764633106,0.9989772354536246,0.9821706994586088,0.9777252672562577,0.9561886038798312,5.800000000000001
59,0.9710516925263999,1.0060193726691329,1.0005032597521741,0.9850843929818781,0.9752311552917738,0.9644852536884274,5.9
60,0.9699834541978307,1.0005201641499974,1.0052023193520814,0.9904964647872384,0.9728492181365707,0.9732080623897379,6.0
61,0.9707046454095923,0.9961401116605888,1.0121072391993833,0.9963470616991912,0.9715820005580249,0.9800818967826529,6.1000000000000005
62,0.9729355279289209,0.9930641012436342,1.0199005871260594,1.001250834082289,0.9727104685861391,0.9839404396699758,6.2
63,0.9745663319084595,0.990909631644289,1.027425707173875,1.004855721784801,0.9770489458093204,0.9853077769821016,6.300000000000001
64,0.9735073479972661,0.9890910925669252,1.0337504009318497,1.0074354610062348,0.9841602718617709,0.9854354524662229,6.4
65,0.9695925536255849,0.9874220608750414,1.0380868106630263,1.0094211414719687,0.9922685721888727,0.9849199837384307,6.5
66,0.9648404213299897,0.9861788935048011,1.0400575177268883,1.0110088159152901,0.9991297682083023,0.9837542232420029,6.6000000000000005
67,0.9619803202275277,0.9855625242742893,1.040086171980751,1.0117891784719157,1.003200580916978,0.9825205061850811,6.7
68,0.9623688368714223,0.9854676701910314,1.0392250032737964,1.010931081846216,1.0042717469496243,0.9825394080343068,6.800000000000001
69,0.9650340277861887,0.9858940139191827,1.0382616546457049,1.0081247215708207,1.0033318452085098,0.9842014274599302,6.9
70,0.9678203738157466,0.9871445959128793,1.03703130128655,1.0041518444388133,1.0019012838556027,0.9856760450598929,7.0
71,0.9694725945023012,0.989373991159645,1.034853278345652,1.0002468449954325,1.0011800142805662,0.9842414150749368,7.1000000000000005
72,0.9704497926548564,0.9922859066374116,1.031517737526537,0.9971648525144918,1.0015001309336142,0.9791428302746299,7.2
73,0.9718127960051366,0.9955067762867892,1.0273937864220841,0.9950751150183664,1.0024472728270424,0.9726689232444315,7.300000000000001
74,0.9736743555213707,0.9989248699472452,1.022647419468664,0.9939752607530147,1.0034415307429831,0.9681182864074701,7.4
75,0.9751188701273943,1.0024180458149332,1.0169973225757256,0.9939129893625267,1.0042065675400618,0.9669046031037416,7.5
76,0.975597006810399,1.0055627646923193,1.0105181561052055,0.9949881716616539,1.004762762829914,0.9677416324383816,7.6000000000000005
77,0.9757862211750131,1.0078514733434911,1.0042311691043995,0.9972219084311333,1.0050559286699978,0.9684021523333034,7.7
78,0.9766258107866614,1.0090206895568337,0.9995339361751104,1.0001705256719318,1.0047615917668484,0.9680115932965323,7.800000000000001
79,0.9779305096828123,1.0091545843264995,0.9971702052981957,1.0027126836690925,1.0035902717351473,0.9675396071227133,7.9
80,0.9785906760468656,1.0086949931097673,0.9967981834818815,1.0036684989805411,1.001658058503102,0.9683613047774052,8.0
81,0.9779186676551145,1.008270487603079,0.9972939035527723,1.0028565643010785,0.9993909075394272,0.9710199532689774,8.1
82,0.9761613338459701,1.0082195950693549,0.9974395121777111,1.0013319494097808,0.9972067572060123,0.9755495390522256,8.200000000000001
83,0.973715018024768,1.008273616361924,0.9967123725309647,1.0003787124424364,0.9955159512342205,0.9824195080766605,8.3
84,0.9706336221945089,1.0078507344262666,0.9957188112685429,1.000372133917193,0.9947980692605084,0.9925690950757695,8.4
85,0.9672910776495279,1.0066284217272579,0.9957167807662335,1.0007480112731493,0.9952100202386215,1.006299106559031,8.5
86,0.964803117985341,1.0048100770915667,0.997464339074027,1.0008976172655808,0.9961099724089499,1.021901810957204,8.6
87,0.9639913050795801,1.0029567405898037,1.0004933403678649,1.0007946295288572,0.9963821616856356,1.035238687522696,8.700000000000001
88,0.9642750952172496,1.001606066367565,1.003474127192532,1.0007194892370332,0.9954469496615301,1.0412506656857574,8.8
89,0.9643726566716392,1.0009915492174266,1.0052187145588387,1.0006863621680044,0.9937937033702167,1.0370630256497952,8.9
90,0.9639605050912554,1.001037317911742,1.0054918651399316,1.000373969188395,0.9923832227651493,1.024368673052025,9.0
91,0.9640146512099272,1.001477422454372,1.005152534680272,0.9994661630069798,0.9916494543072202,1.0087115992157267,9.1
92,0.9655761528110056,1.0019123557973215,1.0055462094276382,0.9978094859945892,0.9911727220402347,0.9959823336393517,9.200000000000001
93,0.9686828128192527,1.0019359355986301,1.007538497066484,0.99535726661816,0.990161439303516,0.9891557402019959,9.3
94,0.9725313187922969,1.0014786627076282,1.0109684698490453,0.9922894161806854,0.9881296299829853,0.9876359341574282,9.4
95,0.9763137590177867,1.001007187998296,1.014902189696265,0.9892458006058492,0.9852929756199896,0.988803758604767,9.5
96,0.9796500651293585,1.0011959541674205,1.0182368154905606,0.9872144562427126,0.9825048462312768,0.9900339843553401,9.600000000000001
97,0.982376772901091,1.002343986377584,1.0200780455735654,0.9869725361799238,0.9807070653873053,0.9900290197366762,9.700000000000001
98,0.9843183538340854,1.0041194472376358,1.0200271453372871,0.9884868742513365,0.9802559890154132,0.9890210845258871,9.8
99,0.9854143649257621,1.005823020355707,1.0186062637067037,0.9907795583066938,0.9807152597416678,0.987923206842829,9.9
100,0.9858469878987158,1.006831978976157,1.0172417574819204,0.9924352682223846,0.9812536737444916,0.9873258646247128,10.0
