,Li-Li,Li-Si,Li-Ir,Si-Si,Si-Ir,Ir-Ir,r
48,0.9889207302100391,1.0387695390594758,1.0983572271798263,1.0237874562712446,1.0761560759511672,0.9820865270971614,4.800000000000001
49,0.9870595684754174,1.0430792537598406,1.094351585481137,1.0128838614793747,1.06871143499211,0.9614567673981842,4.9
50,0.9839135402772958,1.0431042886850963,1.0849823687827607,1.0002422278957235,1.0536900533179405,0.9457462350239918,5.0
51,0.9807157710159459,1.0402296391618773,1.0727061590590745,0.9873296396726322,1.0338059428636046,0.9359955896822855,5.1000000000000005
52,0.9781593254583695,1.0361349293115694,1.0595123129506456,0.9751165868525746,1.0122224694133046,0.9313466292802197,5.2
53,0.975459262870331,1.0319849827904868,1.046778481574799,0.9645668259860615,0.992125827131162,0.9305596088527525,5.300000000000001
54,0.9710421903473381,1.027828465759962,1.0351988467693858,0.9572569827630021,0.9760743729912611,0.9326447598278469,5.4
55,0.9643997069045763,1.0230537591540934,1.0249339161564803,0.9549947133111598,0.9653720268900772,0.9358351906415464,5.5
56,0.9569530382205984,1.017568952527806,1.01584686732931,0.9583914047797497,0.9599853972117275,0.9374857188988729,5.6000000000000005
57,0.9507431575642634,1.0122645511569088,1.0077738822682687,0.9659527666837318,0.9591523504427453,0.9363016255848444,5.7
58,0.9464781475532247,1.0083013777995302,1.0009064890916408,0.9749167078303443,0.9619986982231484,0.9341506888090696,5.800000000000001
59,0.9435492180064787,1.0063435056925123,0.9960082459681835,0.9830009555805449,0.9675299746272422,0.9349533088650995,5.9
60,0.9419533448473411,1.006486967220858,0.9941129238824049,0.989321845977279,0.9744915602172517,0.9421639458223969,6.0
61,0.9429777529671679,1.0084103288638364,0.995708583797123,0.9939725883397508,0.9817168618452484,0.9572902415081088,6.1000000000000005
62,0.947301654432722,1.0113358272661668,0.9998334117470722,0.9972051706528814,0.9884703123062192,0.9793600901054567,6.2
63,0.9534010257495267,1.0141705851749432,1.0039601022681057,0.9992221779444141,0.9942539869458549,1.0047515150670023,6.300000000000001
64,0.958836686011681,1.016018312784602,1.0053152421915024,1.0004941716056241,0.9985251716664585,1.0283601783551433,6.4
65,0.9626435449654642,1.0167011574098395,1.0028549234887945,1.0017127979152674,1.0008400056562061,1.0462095739086423,6.5
66,0.965585320252634,1.0168469501423298,0.9980788705730079,1.0031289922725497,1.0011817681879152,1.057205623142977,6.6000000000000005
67,0.9683173843712188,1.017420592625724,0.9939223601488405,1.0041393855730947,1.0000266351231872,1.0623388440768209,6.7
68,0.970072132623039,1.0190246050803808,0.9928131857872163,1.003816275139481,0.9980644450255638,1.0625325350835375,6.800000000000001
69,0.9691927284622774,1.0215111813014006,0.9953986489264242,1.001796441258963,0.9958552019009714,1.0575235254072062,6.9
70,0.9646359264059491,1.0242251002143847,1.00054068349565,0.998531591858659,0.9937402063469988,1.0467131272054606,7.0
71,0.9570773759826295,1.0265825025520905,1.006374039271058,0.9947620574691827,0.9919140045411934,1.0308084432917266,7.1000000000000005
72,0.9489220961505404,1.028405308869272,1.011560585599007,0.9908088530223792,0.9904512080798816,1.012450286359488,7.2
73,0.9430895460370807,1.0297375603733607,1.0157875580917435,0.9863412565925217,0.9894307082635795,0.995260450765856,7.300000000000001
74,0.9411422068895331,1.0304470242687258,1.01929365652093,0.9810109932036696,0.9890900701577315,0.9823714770916323,7.4
75,0.9422736351107319,1.0301042212154659,1.0221459967963893,0.9754955525687214,0.989661990877023,0.975651985736143,7.5
76,0.9443038639578948,1.0281742179456528,1.0240918976761062,0.9717541333990076,0.9910702901753078,0.9753174643431597,7.6000000000000005
77,0.9457538233380264,1.024301320981889,1.025069983141244,0.9718745304437656,0.9930423540062263,0.9792260651072167,7.7
78,0.9467904451861269,1.0187231774063064,1.0256753855123382,0.9764070456108497,0.9954805036929667,0.9829625800438221,7.800000000000001
79,0.948332298880719,1.0126491731615532,1.02674060164949,0.9836843061170348,0.9983913689517366,0.9821916877816773,7.9
80,0.9506924392420392,1.0079359780711434,1.0282761077335383,0.990731961530286,1.0013530959370818,0.975704487803716,8.0
81,0.953192084485391,1.0059918953547733,1.0291589491301927,0.994979920725787,1.0033647434738975,0.9658228782628078,8.1
82,0.9547945654497993,1.0068807519757155,1.0282260415856055,0.995480368567906,1.0036097550906216,0.9559518959033165,8.200000000000001
83,0.9549968651296806,1.0094459652735035,1.025462274527091,0.9930182305258836,1.0024068997126594,0.9484459770550484,8.3
84,0.9542858216844607,1.0121767937623267,1.0217746908073662,0.9894152706258365,1.0010541270385356,0.9444921239275162,8.4
85,0.9539208716032025,1.014034629283806,1.0178562928180679,0.9865399953934674,1.0004956476063853,0.9444476074297288,8.5
86,0.9551340611796587,1.014758112494065,1.0137798242579834,0.9854405845087165,1.0003121308347296,0.9473096091012754,8.6
87,0.9581134491937309,1.0145825178712466,1.0096337650722993,0.9860143617279497,0.9992566039936028,0.9507360150172655,8.700000000000001
88,0.9615157919645593,1.0137416510344548,1.0059455093618046,0.9873905910861408,0.9966691144246265,0.9528700125806664,8.8
89,0.9632771065941417,1.0123364764890244,1.0032505803051457,0.9886390933312973,0.9930982659460583,0.9538601171355988,8.9
90,0.9623216310456253,1.0106481001959549,1.0016759391930046,0.9892737638430575,0.9895087844265305,0.9548286171918958,9.0
91,0.9596030301011177,1.009323751523826,1.0011451558561157,0.9894230569009606,0.9861789645947883,0.9559277104303193,9.1
92,0.9574837016548416,1.0090894813585145,1.0016001148143925,0.9897091619499044,0.9826126844821383,0.9563338912817786,9.200000000000001
93,0.9580580658604476,1.0102974758779035,1.0029466633294777,0.9907927937396893,0.9784309121272451,0.9558410455418247,9.3
94,0.961807264678839,1.0127191590394051,1.0051759321603266,0.9928255385651058,0.9740340579279857,0.9557364159255599,9.4
95,0.9674913438609286,1.0156878421538071,1.008474607444283,0.9952535749242365,0.9702705654161308,0.958289131155542,9.5
96,0.9731259108729872,1.0184684320655666,1.0127601395080241,0.9971162311331534,0.9677150322599146,0.9655927665945653,9.600000000000001
97,0.9772066495364093,1.02060462872832,1.017164734580452,0.9975879041281336,0.9664807648570902,0.9780949264857023,9.700000000000001
98,0.9793324367838265,1.0220387930364445,1.0204528376466289,0.9964830835528504,0.9664448117603901,0.9934711756516851,9.8
99,0.980011528881076,1.022936856244529,1.0220703183308466,0.9945064135003183,0.9672069236733596,1.0072883891811675,9.9
100,0.9800638928657626,1.0233998352350273,1.0225092323134373,0.9929781393950792,0.9679655504838205,1.0153224174348965,10.0
