,Li-Li,Li-Si,Li-B,Si-Si,Si-B,B-B,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,1.555171823496122e-06,0.5
6,0.0,0.0,6.095177137542776e-07,0.0,0.0,4.0494976307015175e-05,0.6000000000000001
7,1.274298366888943e-06,0.0,5.355044659491813e-06,0.0,6.371491834444717e-07,0.0003673056438947587,0.7000000000000001
8,1.0922776353536323e-05,1.8666479983724752e-07,3.6279641880416565e-05,0.0,1.4234633769118813e-05,0.0021910435780829423,0.8
9,6.916087793866255e-05,1.8786079323188652e-06,0.00019015435923438735,0.0,0.00013610302251726902,0.010135493890582627,0.9
10,0.00033111306231255785,1.3001662503096568e-05,0.0008149116323398851,0.0,0.0008381141102864752,0.038009586342115986,1.0
11,0.0012981287877269604,7.249599857937909e-05,0.0029552668396261657,4.235894848384298e-06,0.003987364695963531,0.11704910694086164,1.1
12,0.004238763715922708,0.0003338057156866751,0.009231209296491726,4.6974910566177995e-05,0.015399043630183611,0.2981728187532269,1.2000000000000002
13,0.011766196930456175,0.0013052169467340495,0.025057996841549038,0.000310683986661991,0.04902230590363709,0.6328696021920721,1.3
14,0.02823719439414379,0.004440007833562721,0.05945300733451017,0.00154756052365104,0.1296068400070296,1.1283629750019644,1.4000000000000001
15,0.059552135397095626,0.013241211814955104,0.12392886068798921,0.006197676554145304,0.2866858976536501,1.7063068231661678,1.5
16,0.11207960145376307,0.034701501649391384,0.22842357826834458,0.02038165851875947,0.5352131437468776,2.214039075565835,1.6
17,0.19083887343067504,0.07992078429580714,0.3752198355006844,0.05569967635451154,0.8525077122897741,2.5001445581841226,1.7000000000000002
18,0.29743184516575255,0.1621074121528491,0.5540924320396065,0.12795858989631814,1.174341078989271,2.4994829037087576,1.8
19,0.42846237686852784,0.29116226785192656,0.742575022610173,0.250222723162822,1.4224205983432288,2.2587669999854425,1.9000000000000001
20,0.5753021661182531,0.4669629864246806,0.9131046811974918,0.42250115731889043,1.545153414105041,1.8922050800070644,2.0
21,0.7254376907683564,0.6756460166044972,1.043949565604388,0.6260067442097761,1.539319291779495,1.5148776203344299,2.1
22,0.8647140089764048,0.8919499334320553,1.1270287346095802,0.8282894477478203,1.4404725847344322,1.2013343591283827,2.2
23,0.9798533839154165,1.08700260474292,1.1678598286203918,0.9964580356984186,1.2976238695914284,0.9799848665595747,2.3000000000000003
24,1.0614880687628288,1.2379148988660549,1.1790759460423963,1.1094815909831344,1.1528035776753764,0.8476416180079586,2.4000000000000004
25,1.1073423212453504,1.3345910845302953,1.1727807899455696,1.1632669188617013,1.0328100864389183,0.7868513304135141,2.5
26,1.1232586007427907,1.380096611812465,1.156457530239386,1.1680867547464466,0.9492788488710944,0.7776063728486625,2.6
27,1.1199862906146223,1.3848466367166399,1.1338457261275474,1.1413576248806219,0.9021740623863451,0.8023191858138327,2.7
28,1.107365966180926,1.3600320127090841,1.1080033424988676,1.0999433102688907,0.8847396282827031,0.8463823349336167,2.8000000000000003
29,1.090165798086576,1.3155532651951276,1.0826501135593871,1.0556816862894818,0.8884456732613332,0.8974064220433242,2.9000000000000004
30,1.0681953222836675,1.26132153672487,1.0612559905916388,1.0151814508788621,0.9056966923835201,0.9450688124478084,3.0
31,1.0395800414961316,1.2069248399922516,1.0459764061716126,0.9819029324871504,0.929861656193921,0.9817026853109277,3.1
32,1.004069043465977,1.1583591442522894,1.0373226694261655,0.9576837769945493,0.9548363086845832,1.0030588371793623,3.2
33,0.9646237915277784,1.1159186488794937,1.0340000812239185,0.9425371978239823,0.975867989616267,1.0087971291414397,3.3000000000000003
34,0.9272639638235006,1.076705259091539,1.0332000342792682,0.933929964752153,0.9905556813268406,1.0020667797067395,3.4000000000000004
35,0.8989055319995746,1.0393080292990928,1.0319787024976523,0.9276523860109676,0.9985436392235811,0.9877730545312072,3.5
36,0.8837385729551718,1.0057081861662578,1.0288393511600087,0.9205645072327012,1.0004650370971704,0.9705982399327955,3.6
37,0.8810696186725855,0.979379738876864,1.023996852203577,0.9127597635512695,0.9973594434644275,0.9542543253613884,3.7
38,0.8868215777438199,0.962601993092736,1.0184723673373626,0.9070592421282978,0.9907766747948845,0.9416848128232025,3.8000000000000003
39,0.8968622927803721,0.955459719584065,1.0133880114989433,0.9064341320916991,0.9829286442150911,0.9348018535146296,3.9000000000000004
40,0.9089589882967658,0.9565327804559529,1.009805381327451,0.9115681347928022,0.9762873326759396,0.9338160760465161,4.0
41,0.9223729355596522,0.9640272043133002,1.008390822114337,0.9204765967588757,0.9727184939946193,0.9375168021217918,4.1000000000000005
42,0.9364198589859694,0.976156160574934,1.0088097793082356,0.930255152339873,0.9730436249336327,0.9445067120723921,4.2
43,0.9497078878955191,0.9906995449811031,1.0096502601971549,0.9389565859145375,0.9774011752387287,0.9538254040000599,4.3
44,0.9608743461856487,1.0049370273566005,1.0091614889470057,0.9460448337237519,0.9854386910105174,0.9643854869856039,4.4
45,0.969888466485311,1.0167429597147426,1.0061969923437057,0.9519715301728886,0.9958737193274304,0.9745217702482983,4.5
46,0.9781395497512085,1.0257631622956815,1.0008338443305054,0.9575588344944896,1.0065332660559514,0.9826556874823822,4.6000000000000005
47,0.9869861017427625,1.0331375733179187,0.9945303527880831,0.9632748162860969,1.0154426846734523,0.9882106952556918,4.7
48,0.9964505504559485,1.039886282207552,0.9894706176706463,0.96886225578656,1.0217229008213682,0.9915334725504523,4.800000000000001
49,1.005354503830506,1.0455716732124438,0.9871452272818125,0.9738068227332504,1.025392443713266,0.9931107147743226,4.9
50,1.0123289891084177,1.0485558787896334,0.9874518457525523,0.9779739410255215,1.0268020132298221,0.993303255513718,5.0
51,1.0162405992160055,1.047588466882458,0.9892592364951388,0.9814507904511085,1.0264254746822612,0.9927232151274977,5.1000000000000005
52,1.015979164838237,1.0430053544799216,0.9914806785748995,0.984038746831702,1.0247224065420968,0.9922182562326302,5.2
53,1.0109463674764323,1.0363551209650679,0.9933840362615963,0.9855327558464818,1.021885224495857,0.9921864541058784,5.300000000000001
54,1.0022038635100776,1.02920005429474,0.9944725296733762,0.9863509297077209,1.0179333511069457,0.9921364063836453,5.4
55,0.9924205915318258,1.0224889687437972,0.9947127898122823,0.9870498729646832,1.0132382460902574,0.9911823264390202,5.5
56,0.9841485231447958,1.0166061172384866,0.9946834393119949,0.9871476369558183,1.0087961135213905,0.9889551056651603,5.6000000000000005
57,0.9782460653914355,1.0115493193631448,0.9950837378694848,0.9853949899658737,1.0057160378976797,0.9859558317482015,5.7
58,0.9740415996597527,1.0072337288169193,0.996153519366751,0.9816311999341023,1.004396386067685,0.9830279683084358,5.800000000000001
