,Sr-Sr,Sr-Li,Sr-Si,Li-Li,Li-Si,Si-Si,r
60,0.9778803394309773,0.9997725124338245,1.023575202287297,0.9751278952840466,0.9973548101004588,1.0044351170633166,6.0
61,0.9774311747221897,0.9996239184963193,1.0183991272391835,0.9709273941160254,1.0008605755733901,1.0081022814087306,6.1000000000000005
62,0.9760135465161606,1.002301495027252,1.0127540458719557,0.9637578256256941,1.0039498969458605,1.0087694552539967,6.2
63,0.9748012254059463,1.0063979965770409,1.008302078446456,0.9567677018940856,1.005204740281612,1.0074209346230902,6.300000000000001
64,0.9748986382619892,1.0101335069533668,1.0053740314675443,0.9519819399119424,1.0039379136247655,1.0052560525317122,6.4
65,0.9776110112874052,1.0128776781339213,1.0036828832158904,0.9500792860150704,1.0004841210081636,1.0034064966597758,6.5
66,0.9828057563411695,1.0153038176571132,1.002725765413364,0.9508073589572167,0.9961227055731339,1.0025125910719705,6.6000000000000005
67,0.9877424969702416,1.0182003971042213,1.0018831092089575,0.9532536758676335,0.9926233025782131,1.0023775971508755,6.7
68,0.9888249193504971,1.0215449421040865,1.000685448101548,0.9563059704099193,0.9912741821809403,1.0020175575153412,6.800000000000001
69,0.9846863360098742,1.0247507770860946,0.9989700647804691,0.9592693418862884,0.9920506500229495,1.0002225148237125,6.9
70,0.9772582564138034,1.0274880694714634,0.9967233406711993,0.9620510733051661,0.9938240108193537,0.9965138064283262,7.0
71,0.9698125023790634,1.030009786620689,0.9939648669070654,0.9647419336960235,0.9953879546163269,0.9918854128075516,7.1000000000000005
72,0.9643129631465672,1.0324972392411547,0.9909190871831982,0.9670421976702566,0.9962140972021618,0.9883382550569638,7.2
73,0.9610121008788758,1.0342724126025826,0.9882568928704252,0.9682653559411063,0.9964694335094858,0.9872290029393186,7.300000000000001
74,0.9600177760783012,1.0342356353417415,0.9869415279725806,0.9680646422364348,0.9966906595347398,0.9880855524598547,7.4
75,0.9619136741219816,1.0321877858788886,0.9876018821286358,0.9671930043978635,0.997421530996255,0.9892870413605254,7.5
76,0.966715248157657,1.0291672751422158,0.9900437290942268,0.9673978030779673,0.9988181565885025,0.9897752160046113,7.6000000000000005
77,0.9735419607707835,1.026377571796862,0.9934690724513822,0.9702163748025755,1.0004659116345431,0.9897514159712704,7.7
78,0.981697680086099,1.0243468704782859,0.9970130278846329,0.9754969992307155,1.0017269620070721,0.989863992035804,7.800000000000001
79,0.9909861787641766,1.023095380222009,0.9999917997763916,0.9810785263237813,1.0023311412624034,0.990319332684409,7.9
80,1.0005565330798896,1.0223599454091992,1.0020440362395548,0.9841796626043575,1.0025120478616745,0.990959792388029,8.0
81,1.008322576699816,1.0216173585638304,1.0033895875456924,0.9833893718832576,1.002546658378806,0.9916745541081374,8.1
82,1.0120839825632622,1.0205412949726733,1.0047462998497756,0.9795576826525809,1.0024229488642709,0.9923643632631096,8.200000000000001
