,Li-Li,Li-Ru,Ru-Ru,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,7.154430251683216e-07,0.0,0.0,0.5
6,8.366597147415624e-06,7.711088727898361e-08,0.0,0.6000000000000001
7,5.56198437213327e-05,8.386869016362118e-07,0.0,0.7000000000000001
8,0.00028338003272803823,6.8099799138059005e-06,0.0,0.8
9,0.0011586146126448234,4.1965118589461095e-05,0.0,0.9
10,0.003912575265614316,0.00020697335782662233,0.0,1.0
11,0.011092213190845216,0.0008522439282882465,1.2559889673141933e-07,1.1
12,0.02680537401687934,0.002996564563989753,3.615048460034555e-06,1.2000000000000002
13,0.056186756569761145,0.009062587817027089,4.4394046866456586e-05,1.3
14,0.10414079543821465,0.023740285741016144,0.00032093317394613665,1.4000000000000001
15,0.17435434707668024,0.05434579155729074,0.0017064597593050297,1.5
16,0.2692760363867136,0.10995910329319422,0.007281430791980447,1.6
17,0.3900765499267611,0.19917335188355942,0.02559724748782889,1.7000000000000002
18,0.5348006895800674,0.3268950706431069,0.07485335678629751,1.8
19,0.6954102433874597,0.4909244903480856,0.18341114510418619,1.9000000000000001
20,0.8573321841745437,0.6797098359163946,0.3796057659950849,2.0
21,1.0036950461993768,0.873411818249679,0.6702794520254332,2.1
22,1.1215826581887345,1.0490569207585456,1.0223410455908295,2.2
23,1.2056416300245278,1.1873853135810304,1.3677316410483957,2.3000000000000003
24,1.257439380719669,1.2776884551999106,1.6344686106345923,2.4000000000000004
25,1.2823285836658385,1.3188180553735864,1.7806261529859284,2.5
26,1.2856945157821125,1.3170601027567546,1.8055294231306964,2.6
27,1.2706144470911254,1.2827607776808343,1.7359704247165217,2.7
28,1.239158329429756,1.2274056241180467,1.6056755104578886,2.8000000000000003
29,1.1955250838860694,1.1617893436990974,1.4437314522982465,2.9000000000000004
30,1.1461674437248375,1.0948454221488986,1.2729624955377106,3.0
31,1.0966391176750325,1.0329946653092124,1.1114361790911578,3.1
32,1.0496804466352818,0.9804991461690233,0.9726460311827438,3.2
33,1.0065990634540467,0.9403516133449076,0.8643710766013761,3.3000000000000003
34,0.9694399176098615,0.9142600817070536,0.7881824975066757,3.4000000000000004
35,0.9412292348095582,0.9016934141379943,0.7411408434181467,3.5
36,0.9242452680251028,0.899736342604532,0.7189627921336884,3.6
37,0.91825344065007,0.9046930175512481,0.7182585154455772,3.7
38,0.9205479622560797,0.914105192337313,0.7364725241240828,3.8000000000000003
39,0.9277737916105331,0.9273214845291045,0.7705731630422796,3.9000000000000004
40,0.9376360161176822,0.9444012758539965,0.8163059109293163,4.0
41,0.9490806334282419,0.9647700918332293,0.8687081918348044,4.1000000000000005
42,0.9614036328619228,0.9868216447763162,0.9231115893983447,4.2
43,0.9734985439303258,1.0083386690687461,0.9756167414379561,4.3
44,0.9837968121439189,1.0271957652121164,1.0229792987619444,4.4
45,0.9908966614712655,1.0420973847252177,1.0624838643704648,4.5
46,0.994390115178976,1.0528778069282214,1.092022990262583,4.6000000000000005
47,0.9950342860122857,1.0599567003338946,1.1103063131531534,4.7
48,0.9941456160498738,1.0634656687883255,1.1172302612078706,4.800000000000001
49,0.993006021737587,1.0630086809857366,1.1140747800238617,4.9
50,0.9925433889172312,1.0581638442729209,1.1029174829828905,5.0
51,0.9928010571511098,1.0491124901785809,1.0855906487656752,5.1000000000000005
52,0.9926128057215972,1.0368942881584073,1.0633409809075716,5.2
53,0.9904286740643115,1.0231490213559897,1.0375052011434918,5.300000000000001
54,0.9858498782295023,1.0095912291345308,1.0102236727939902,5.4
55,0.9801298979895385,0.997734495416543,0.984332797260741,5.5
56,0.9750140267215913,0.9889019402641296,0.9625550914555008,5.6000000000000005
57,0.9712967213383613,0.9839983792475164,0.9466817873960479,5.7
58,0.9685503400508539,0.9830097889341053,0.9372777161845769,5.800000000000001
59,0.9658769229344697,0.9849307758388388,0.9339518177613472,5.9
60,0.9627342673621497,0.988419258883759,0.9358705271741613,6.0
61,0.9593961792018793,0.9925189364426672,0.942038271310006,6.1000000000000005
62,0.9568501234679216,0.9968731738920811,0.951124859726315,6.2
63,0.9560478022833443,1.0015327145592603,0.961270564286477,6.300000000000001
64,0.9571218446581741,1.0066580434249872,0.9705693780913416,6.4
65,0.9594515017758312,1.0121758380184325,0.9780526283956272,6.5
66,0.9624661513082042,1.0175527578265793,0.984126779847147,6.6000000000000005
67,0.9661645062348644,1.0220104986657426,0.98998925620744,6.7
68,0.9708251766788762,1.0250186638257757,0.9966317033730828,6.800000000000001
69,0.9763581553496543,1.02646668448294,1.0041749571371614,6.9
70,0.9819389980237545,1.0264537952499593,1.0117719433509464,7.0
71,0.9861501724268534,1.0252290736455298,1.018017084911087,7.1000000000000005
72,0.9877345408695561,1.0233403069166536,1.0217088666701053,7.2
73,0.9865301523618306,1.02150422666793,1.022545469950759,7.300000000000001
74,0.9834406262405385,1.0201750064248047,1.0211501681124062,7.4
75,0.9794261937252756,1.0193116846449377,1.0182951819592037,7.5
76,0.975098336111057,1.0185084470430976,1.0141738466303793,7.6000000000000005
77,0.9712981845800361,1.0172546284832902,1.0086093382261552,7.7
78,0.9690325349339687,1.0152328661329835,1.0018809444739987,7.800000000000001
79,0.9683367267578836,1.012561340577242,0.9949428102865131,7.9
80,0.9678506937882434,1.0097369863407126,0.9886253831516724,8.0
81,0.9661025326061118,1.0072739402236153,0.9828405768979527,8.1
82,0.9630394762055794,1.005398579897898,0.9769086968780344,8.200000000000001
83,0.960157075153266,1.0040757794321369,0.9707274530314576,8.3
84,0.9593048437243091,1.0032163819609394,0.9654209322020206,8.4
85,0.9612726154712256,1.0027773277328857,0.9626291772948566,8.5
86,0.9652268357346826,1.002760211085211,0.9631475531548258,8.6
87,0.9695056933172197,1.0032358009061013,0.9663517772214903,8.700000000000001
88,0.9730284966324169,1.004332154355012,0.9709257276176977,8.8
89,0.9757561176013583,1.0061609070785131,0.9760087811429717,8.9
90,0.9778974342963962,1.0087717270409098,0.9816192747079359,9.0
91,0.9793070800556886,1.012104286637301,0.9881725188357956,9.1
92,0.9800352934033757,1.0158906829316314,0.9958153441396771,9.200000000000001
93,0.9810325813046895,1.0196274054170573,1.0041387019602175,9.3
94,0.9835612827085075,1.022688426595107,1.0122276888330901,9.4
95,0.9877174869192831,1.0244942533817032,1.0188503718069357,9.5
96,0.9919780941459824,1.0246744395250538,1.0228520794720166,9.600000000000001
97,0.9945693799928075,1.0232393343501318,1.0237479801128613,9.700000000000001
98,0.9950705144640337,1.020707956315117,1.022126310426636,9.8
99,0.9944418648153766,1.018051163524294,1.0194916465369155,9.9
100,0.9938401082644291,1.0163602423612734,1.0175939372296445,10.0
