,Li-Li,Li-Rh,Rh-Rh,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,2.359710426186769e-07,0.0,0.0,0.5
6,2.2169405784323107e-06,0.0,0.0,0.6000000000000001
7,1.4659098635951308e-05,9.305124780596494e-07,0.0,0.7000000000000001
8,7.300334974652159e-05,1.179253618732441e-05,0.0,0.8
9,0.0002962892597524919,8.480723024333369e-05,0.0,0.9
10,0.0010054068225351038,0.0004471529234600003,0.0,1.0
11,0.002904471320445102,0.0018961039444378243,0.0,1.1
12,0.007276538302230318,0.006628425305103445,3.364799585840696e-06,1.2000000000000002
13,0.016143450181238472,0.01938214757051653,3.170756119850387e-05,1.3
14,0.032416847269980426,0.04807230245150743,0.00020625646361927376,1.4000000000000001
15,0.060065565511285175,0.1027190012443071,0.0010862820851390736,1.5
16,0.10397380211125663,0.19244511145763926,0.00464818434613726,1.6
17,0.16891237311256768,0.3219775975777147,0.016782548831740702,1.7000000000000002
18,0.25769505434798784,0.48936246578583675,0.05221380565100741,1.8
19,0.3695771925022715,0.6852987049547318,0.14092842932419902,1.9000000000000001
20,0.49974270543128013,0.8941506674847445,0.329724142193315,2.0
21,0.6396411010328167,1.097102434824168,0.6668130733575114,2.1
22,0.7780553621748656,1.2765645504681273,1.164850343088028,2.2
23,0.9035036864202654,1.4192384277702375,1.764514539181187,2.3000000000000003
24,1.007525618999932,1.5166343978280343,2.3380807816057043,2.4000000000000004
25,1.0866714305063963,1.5649475195695837,2.7447654894801614,2.5
26,1.1417957827674088,1.566046143948585,2.8991843626658946,2.6
27,1.1758077974335908,1.528039325479146,2.8034608798450065,2.7
28,1.1917637534110248,1.462860153268689,2.5303043038966244,2.8000000000000003
29,1.1921876721519715,1.3818683534655043,2.1787862574082704,2.9000000000000004
30,1.179575992269482,1.2935012187503967,1.831017040380196,3.0
31,1.1570931257759662,1.2044014466700903,1.5300897122955082,3.1
32,1.1282761641595198,1.1209095387169539,1.2859125076165951,3.2
33,1.0962985360979185,1.048400145842624,1.0959032510367277,3.3000000000000003
34,1.064101782069346,0.9897572819957138,0.9580298759888817,3.4000000000000004
35,1.0347943216912157,0.945259347664473,0.8687495362001056,3.5
36,1.0108672335577424,0.9140409209363312,0.8184333363765977,3.6
37,0.9929288675056148,0.8953138905973045,0.7948044928530862,3.7
38,0.9799259887268936,0.8880345285014135,0.7893422688524774,3.8000000000000003
39,0.9706717449187227,0.8899929877104718,0.7978538298480876,3.9000000000000004
40,0.9647362525645949,0.8980618002802662,0.816259443582663,4.0
41,0.9620428571946358,0.9096065133949425,0.8389611271385823,4.1000000000000005
42,0.962283952311034,0.9234546771946524,0.8621714734036346,4.2
43,0.9649852442938347,0.9394502768341491,0.8870153163820443,4.3
44,0.9698654530359464,0.9572233372002418,0.9169107820582357,4.4
45,0.9768164822370031,0.9754988529024843,0.9516236587621357,4.5
46,0.985389339462873,0.9925186415773601,0.9856218974955279,4.6000000000000005
47,0.9944107849943419,1.0068743372705513,1.012923845625608,4.7
48,1.0023713574949542,1.0177921257067724,1.032177286180699,4.800000000000001
49,1.00826403557955,1.0250292234966722,1.0455746630762528,4.9
50,1.0119044085587967,1.0289101851058218,1.0530192929623965,5.0
51,1.0135707841540096,1.0302321639362273,1.049121112438672,5.1000000000000005
52,1.0136550157657132,1.0296791505973646,1.0276493440027137,5.2
53,1.012592748431757,1.027285125428008,0.9891105149353685,5.300000000000001
54,1.0108022527157612,1.0225718082147512,0.9430513812313013,5.4
55,1.0085961842711904,1.0152707640952154,0.9022366521153837,5.5
56,1.0061889904059624,1.0061243575013417,0.8745357843871767,5.6000000000000005
57,1.003722368676168,0.9971136104020785,0.8597159928938722,5.7
58,1.00126772592301,0.990601812861713,0.852395540505757,5.800000000000001
59,0.9988207397149905,0.9878583354949113,0.8472842638855217,5.9
60,0.996313611128254,0.9882819911895123,0.8426139921475209,6.0
61,0.993692863372185,0.9900838734328099,0.8399068640063793,6.1000000000000005
62,0.9910572643617235,0.9917526468460334,0.8409182596060035,6.2
63,0.9887368167346832,0.9928644843583305,0.8449059779970816,6.300000000000001
64,0.9872590664669866,0.9936428788223236,0.8491533774879675,6.4
65,0.9871994487364267,0.9941854276029023,0.8521726986535975,6.5
66,0.9889070862237104,0.9943903314642352,0.8556835191933402,6.6000000000000005
67,0.9921573659860017,0.9943831533142887,0.8626732139276371,6.7
68,0.9959976239719623,0.9946191481182237,0.8738151971154009,6.800000000000001
69,0.9991588564482862,0.9954758336824002,0.8867793866387981,6.9
70,1.0008878735308646,0.9968340343580182,0.8989809800715536,7.0
71,1.0013532171249802,0.9980829753217165,0.9097194937502435,7.1000000000000005
72,1.0011541640834523,0.9985433397840618,0.9192939537012613,7.2
73,1.0006463475888083,0.9979998133072415,0.9271953275099291,7.300000000000001
74,0.9999006203644697,0.9969404581200759,0.931896052156403,7.4
75,0.9990173787284884,0.9962822241049618,0.9318824345040246,7.5
76,0.9981392277488114,0.9966990186416931,0.9268830926656417,7.6000000000000005
77,0.9972671971975808,0.99801407504088,0.9187020934981925,7.7
78,0.9963231172645742,0.9992130082306452,0.9107638263630611,7.800000000000001
79,0.9953834275014111,0.999168600271368,0.9062563234115678,7.9
80,0.9946918899616055,0.9975067290662916,0.906499608173074,8.0
81,0.9943668956661078,0.9949418753210078,0.9107583857645469,8.1
82,0.9942237512020641,0.9929165468786924,0.9170858785359498,8.200000000000001
