,Li-Li,Li-Si,Li-Br,Si-Si,Si-Br,Br-Br,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.8946986878198121e-06,0.0,2.3683733597747651e-07,0.0,0.0,0.0,0.8
9,1.4033336441463723e-05,0.0,3.222722439513892e-06,0.0,0.0,0.0,0.9
10,7.668210544561054e-05,9.356536729974382e-07,2.645954585949017e-05,1.8713073459948765e-06,0.0,0.0,1.0
11,0.0003269546978791425,9.964104356000647e-06,0.00017038710529487705,2.5638547139557955e-05,1.0077067813335288e-06,0.0,1.1
12,0.0011183544488983202,6.860293329860821e-05,0.0008562653750872954,0.00021203277256552863,1.0815198708122369e-05,0.0,1.2000000000000002
13,0.003109607943508452,0.0003506262984006404,0.0035724680996603447,0.0012578365717545394,7.259447697168752e-05,0.0,1.3
14,0.007208813894673804,0.0014540694384182614,0.012624902929998023,0.005895446783143122,0.0003693825775530779,2.505386694637768e-07,1.4000000000000001
15,0.014423250341299087,0.004990775612211116,0.03809764724180307,0.022764619093446823,0.0015127392728684823,2.092169958775216e-06,1.5
16,0.026004122117194217,0.014412170584615323,0.09860216123314756,0.07370805163102713,0.00513109406211006,1.2759842369099172e-05,1.6
17,0.043944473022953054,0.035482970809169165,0.21993839095186174,0.20165547499793268,0.014610964361106595,6.070966454446798e-05,1.7000000000000002
18,0.0709860473867532,0.0755042184749153,0.42590413741291017,0.4688943213895267,0.035367337702870406,0.00023697953400694048,1.8
19,0.10936626636981775,0.14091461639606423,0.7230590089566749,0.9324452930450502,0.0736534115354624,0.0007789879645469104,1.9000000000000001
20,0.15926682806845502,0.2341909587633948,1.0889086601050388,1.5981776568816126,0.13361313436314218,0.0022153406220332883,2.0
21,0.21883683936421575,0.35176293968036726,1.4734549101643053,2.384491351547542,0.21390731713505984,0.005586175244452604,2.1
22,0.28584918462193326,0.48400895024288004,1.8150565359762476,3.1356714143473545,0.306263724067769,0.01271789553923026,2.2
23,0.3588136355912358,0.6170814766167276,2.0617681272480386,3.6883792123333374,0.39739601141424624,0.02650759230316761,2.3000000000000003
24,0.43609236675545776,0.7359700900660802,2.1874135655800573,3.9453096716365286,0.4738544459548185,0.051075102534447546,2.4000000000000004
25,0.5144738831090891,0.8286389612263504,2.196036890878618,3.9058419375539333,0.5276711351182132,0.09163073559001536,2.5
26,0.5898243165563503,0.8898472502911845,2.114055344588148,3.645170313342654,0.5595478856692527,0.1536742654051663,2.6
27,0.6597084226240261,0.9215532955221155,1.9756597100357867,3.269091739207752,0.5772377871400654,0.24097966667046722,2.7
28,0.7245817438869193,0.9294228640980973,1.8107961001277717,2.8733830175670962,0.5902985936965227,0.3527368800840376,2.8000000000000003
29,0.7855277304767893,0.9195612879239354,1.6412487015525925,2.5208981605046508,0.6051450216508709,0.4821825191041213,2.9000000000000004
30,0.8414134877903424,0.8980820287070764,1.4823205225192286,2.236980122532441,0.6233344668430093,0.6189236816846828,3.0
31,0.8895996689469485,0.8712139652239179,1.344582821538461,2.0187754274453416,0.6429857785308225,0.7534628150967114,3.1
32,0.9292642764797497,0.8442267395702204,1.2332854480557403,1.8513063896829132,0.661305360164025,0.8797712679120036,3.2
33,0.9625089848644687,0.8208459082879432,1.1473074030540817,1.721124737206023,0.676516029949416,0.9944571768722221,3.3000000000000003
34,0.9917881124778365,0.8038142273424518,1.0805414638279554,1.6214892219691242,0.6888493254592314,1.0951741774442367,3.4000000000000004
35,1.017364808185404,0.7947060454261756,1.0257087995453162,1.5500046214305618,0.7005662253533183,1.180426934749126,3.5
36,1.037818392920315,0.792731799242523,0.9779571981683072,1.5042179414700965,0.7147835311455806,1.2495477724139246,3.6
37,1.0523479097949198,0.7949318829647753,0.936053288364841,1.479238785076194,0.7335050860440111,1.3016162047991915,3.7
38,1.062238506833094,0.7986161364954838,0.9013641958011216,1.468076762471428,0.7563216309030666,1.3351544171605996,3.8000000000000003
39,1.0703337592479722,0.8035500988093309,0.8760153889369453,1.4640080360173775,0.7810077734132013,1.3500113953301465,3.9000000000000004
40,1.0789263966882812,0.8115833785810799,0.8612003075122502,1.4635483998534518,0.8053739283368809,1.349057020248505,4.0
41,1.0880065982448017,0.8243643079110399,0.8560148817330917,1.4669515495915686,0.8281419176807013,1.3373377525410064,4.1000000000000005
42,1.0958464654470863,0.8414136671495696,0.8575356543897477,1.4745783757003241,0.8480592765857504,1.3199211522422007,4.2
43,1.1013267761106411,0.860129796730564,0.8626240885793913,1.482910294030193,0.8632848087716721,1.3004416250478463,4.3
44,1.1050178398982455,0.8774873917442165,0.8699951164407904,1.4852649436624428,0.8727946961953821,1.280120287613037,4.4
45,1.1075049810866355,0.8918117544718884,0.8802442134385507,1.4762950125136511,0.8780671640844275,1.2571795577567209,4.5
46,1.1072737580766217,0.903170706398139,0.8939669436627904,1.4549383305680756,0.8823630288747171,1.228328582011408,4.6000000000000005
47,1.1014048469792526,0.9124064676217483,0.9105004097829414,1.4237429112479865,0.8883434104768517,1.1923189031023615,4.7
48,1.088695735363611,0.9201983424241952,0.9283669268559177,1.3867406266511693,0.8968731304656106,1.1521437829483994,4.800000000000001
49,1.0715871030894262,0.9271076962564689,0.946075308768953,1.3476645931807578,0.9076761097447477,1.1132857864007053,4.9
50,1.054540842795633,0.9338651579193991,0.9623080241695998,1.308740953110232,0.9201672969464564,1.079931652846887,5.0
51,1.0406697847817907,0.9409265980434791,0.9761509060599013,1.2704340860800358,0.9333082750646712,1.0530104394354527,5.1000000000000005
52,1.0299652089497269,0.9479004602172283,0.987803856623106,1.2326123591023639,0.945292583140847,1.0310758491305207,5.2
53,1.020561365092928,0.9540325746537804,0.9987651551166122,1.1959287160842098,0.9541011273438389,1.0119383789773682,5.300000000000001
54,1.0114413389595294,0.9593452778957439,1.0105713341258826,1.161664294977231,0.9586201296948988,0.9935963213936909,5.4
55,1.0033766615753834,0.9649537731047149,1.0230680128246934,1.1305221124561173,0.9594085085872128,0.9751205087287875,5.5
56,0.9970131784411775,0.972045448733727,1.0342724165183412,1.1024754547868991,0.9585681555060336,0.9575506577669968,5.6000000000000005
57,0.9911245215719645,0.9804692487754781,1.0421442775693046,1.07777358775114,0.9585826515175991,0.9433675425701669,5.7
58,0.983850556770541,0.9883581674361224,1.0460991317371944,1.0572655880795014,0.9608363518721279,0.9345662301684936,5.800000000000001
59,0.9752414918436298,0.99351815773965,1.0467375868882864,1.041482862449354,0.9650959810278121,0.9314888128489646,5.9
