,Li-Li,Li-Si,Li-Ge,Si-Si,Si-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,4.919035660201414e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,3.949861523818095e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.251519796677636e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0001021816377295918,0.0,4.059165168818549e-07,0.0,0.0,0.0,0.8
9,0.0003765265109407086,8.989154699113742e-07,2.6469081845410004e-06,4.494577349556871e-07,0.0,0.0,0.9
10,0.0011635088576831393,1.0191441363831731e-05,1.7932247174857358e-05,3.7326429955965533e-06,8.018104037172443e-07,0.0,1.0
11,0.00310679433033565,7.00195068742117e-05,9.194307264547051e-05,2.8028390931265122e-05,6.667721391518721e-06,0.0,1.1
12,0.007431343174460902,0.0003684494696434774,0.0003980339972832175,0.00017178448966560596,4.4380536669305673e-05,0.0,1.2000000000000002
13,0.01634193124775571,0.0015658438322471034,0.0014930083550638144,0.0008510477028007709,0.00024190084140463365,3.2988770895795194e-05,1.3
14,0.03337782746251171,0.00554199704476377,0.004925730300375462,0.003561905039099412,0.0010803918160556354,0.0002494657512603519,1.4000000000000001
15,0.06313204908887983,0.016639344589478036,0.01432972850390359,0.01278187348589693,0.004127522680156266,0.001398943973672884,1.5
16,0.10998646424950077,0.04298892172346022,0.036774376530560884,0.03935314740777456,0.0137002368869089,0.006050366503285866,1.6
17,0.17654928327192163,0.09670374612861905,0.08347845211654333,0.10373671539834703,0.03959758862876438,0.020966041403402445,1.7000000000000002
18,0.2630140149755046,0.19137671838037337,0.16847980589330414,0.234215267241332,0.09930118119362571,0.05894853257152631,1.8
19,0.3674324351008399,0.3364312234942972,0.3041451255188072,0.4546488053323777,0.2153410580679071,0.13638650789066295,1.9000000000000001
20,0.48573494796761646,0.5305646199994278,0.4939178227409561,0.7638939946273661,0.4038748588062495,0.2639502323726379,2.0
21,0.6114504239091634,0.7584100028644403,0.7258356140781305,1.1208524740346053,0.6576444729277946,0.43590913053354213,2.1
22,0.7365654165091751,0.9931129111009241,0.9723756356866243,1.451992706501452,0.9363347516838998,0.6292419320531182,2.2
23,0.8535997844400014,1.2038744929011902,1.1991329119558936,1.6830920641636968,1.1776791554975155,0.8167204028491518,2.3000000000000003
24,0.9569030402955636,1.3651342034491947,1.3775312857227806,1.7747601755975098,1.3271603708300614,0.9808322696024463,2.4000000000000004
25,1.0421765391816549,1.4636148664565474,1.493206174483714,1.7352617683120755,1.3653367827357845,1.1119415828475367,2.5
26,1.105957329906078,1.5000726774445257,1.546223886737563,1.6046061579986965,1.3115802199320152,1.1960328418456723,2.6
27,1.1467345770769746,1.4853687192524316,1.5460067798860333,1.4289936922728488,1.204782535923353,1.2151053918692039,2.7
28,1.1663410935890932,1.4344485208615063,1.505780141445039,1.2458029919997786,1.0805824446839611,1.1643957873371082,2.8000000000000003
29,1.1691155063309178,1.3622564260288093,1.4391068477485212,1.0804591036368942,0.9613089128419031,1.063490851136148,2.9000000000000004
30,1.159368292907915,1.2818496824052936,1.358452707408708,0.9468226973089346,0.8586397443609155,0.9464660876738138,3.0
31,1.1400912719718925,1.2029865840006015,1.2744557320230991,0.8486042178462305,0.7793685497754859,0.8422354645752032,3.1
32,1.113881199162949,1.131266995398755,1.194887047128718,0.7829992023133461,0.7270277965565155,0.7631005780996862,3.2
33,1.0839519164174325,1.0688591792866047,1.1239822621518858,0.7445533971695238,0.7002070914334981,0.7092007878426844,3.3000000000000003
34,1.053720585873731,1.0161502255556418,1.0633978631617986,0.7270558615833262,0.6926454234769359,0.6807338992767793,3.4000000000000004
35,1.0259574976149746,0.972950472263702,1.014150618210951,0.7242339178534211,0.6967139059615475,0.6820298735435384,3.5
36,1.0026364383739883,0.9391817798512113,0.9774196070162445,0.7306678656186265,0.7071126171905681,0.714161709018343,3.6
37,0.9850002439685318,0.9153064659492616,0.9535319441473984,0.7431616103648232,0.7222049805156204,0.7691512549020216,3.7
38,0.9732709328872432,0.9020449425309379,0.9406897074177937,0.7616260291259968,0.7430254139381095,0.8331504511886086,3.8000000000000003
39,0.9665327981764893,0.8994025552165006,0.9352742655798065,0.7875997957446182,0.7705279052900799,0.8918770243244785,3.9000000000000004
40,0.9632730544686094,0.9060067231776,0.9334220860182381,0.8207551116903936,0.803046408378834,0.9332202507628374,4.0
41,0.9621590327459354,0.9192829955818331,0.93231122718991,0.857219162558056,0.8371962741678755,0.9506315803421764,4.1000000000000005
42,0.9625385989211014,0.9361448018085514,0.9308074209041455,0.892288118679894,0.8714961558613857,0.9474920603113534,4.2
43,0.9645442155265568,0.9537896234135564,0.9298889575143058,0.9240573050642913,0.9072765614506735,0.9362565727996628,4.3
44,0.9687598741772405,0.9703780007678613,0.9322099765378875,0.9530014251509329,0.9449834245598504,0.9309792357145867,4.4
45,0.9755141801481523,0.9853376554091812,0.9402253375116553,0.9784654855587479,0.9811312563100234,0.9397332537405925,4.5
46,0.9842596331069927,0.9989007444139641,0.9540358583260459,0.9977506688361977,1.0102821357457188,0.9617341598379928,4.6000000000000005
47,0.9936107838702666,1.0109989480067603,0.9708225917047518,1.0092135658424424,1.029574442313109,0.9891224461036007,4.7
48,1.0020441636566513,1.0205636102090963,0.9865047046343219,1.0145057616206328,1.0407341471688556,1.0120413943603626,4.800000000000001
49,1.0086004386651235,1.0262327030139924,0.9982913161590945,1.0166546549802862,1.0480323559166824,1.0234292779621967,4.9
50,1.0130403174128644,1.0278018009292047,1.0058940000013217,1.0170338287465281,1.0545712283348216,1.0195558497162072,5.0
51,1.0155099388609907,1.0266510188683031,1.0105408323931555,1.0153677785590556,1.0601889686477781,0.999029695623521,5.1000000000000005
52,1.0161502160411506,1.024505743381029,1.0130958285924463,1.0119078782436188,1.062471650397135,0.9643249738716967,5.2
53,1.0150127751466942,1.0219429681323686,1.0133731310346046,1.008098511506032,1.0594889857301477,0.9227996817682098,5.300000000000001
54,1.0122504545242739,1.0183394918469997,1.011155837225312,1.0050956963105397,1.051796438954057,0.8842646467042335,5.4
55,1.008299691217739,1.0131992079550318,1.007301710946851,1.002678491329739,1.0424607327649293,0.857595762936234,5.5
56,1.0039073562548908,1.0072162819702637,1.003441338856176,0.9999006643513499,1.035255076263069,0.8488531671172806,5.6000000000000005
57,0.999928065108788,1.0018615133258795,1.0008344146856918,0.9962709719741837,1.032344754308874,0.8595962730897221,5.7
58,0.9968017070008879,0.9981331148272068,0.9998056623505844,0.9921136323446207,1.033327993424966,0.8852075576414286,5.800000000000001
