,Si-Si,Si-As,As-As,r
84,0.9935672056143703,1.013600141227123,0.9749044684684817,8.4
85,0.9932524884514433,1.0138916285045134,0.9781190841824466,8.5
86,0.9927746472217761,1.0136559691936005,0.9793244486195902,8.6
87,0.9921514215289249,1.0130664811942571,0.97984863656853,8.700000000000001
88,0.9915742597063023,1.0120779141251617,0.981565848844358,8.8
89,0.9913241977983432,1.0106474171675752,0.9852373907597991,8.9
90,0.9916212470095331,1.009124833527298,0.9896676269879711,9.0
91,0.992451949093662,1.0080938935582233,0.9926660959064717,9.1
92,0.9934932521881185,1.0078400718478377,0.9928954531213319,9.200000000000001
93,0.9942233741863366,1.0081116628873519,0.9907099259158488,9.3
94,0.9942280544497161,1.0083348141245765,0.9874513775056062,9.4
95,0.9934730631425682,1.0080205068143886,0.9842279226691288,9.5
