,Li-Li,Li-Pd,Pd-Pd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,4.392904897110039e-07,0.0,0.0,0.5
6,3.243309808161997e-06,0.0,0.0,0.6000000000000001
7,1.866701262243966e-05,8.248899195684408e-08,0.0,0.7000000000000001
8,8.663696095369193e-05,7.553960677301556e-07,0.0,0.8
9,0.0003282773138028972,5.691256985775277e-06,0.0,0.9
10,0.0010586981130019922,3.659251306868745e-05,0.0,1.0
11,0.002997140933311704,0.00018918338542007142,0.0,1.1
12,0.007591037467486231,0.0008288283641691192,8.816011015387708e-07,1.2000000000000002
13,0.017320291647877083,0.003120983165972893,1.0504504223052503e-05,1.3
14,0.03560141967037519,0.010137970271146081,7.880432852777242e-05,1.4000000000000001
15,0.06605852228732989,0.028439650328581464,0.00044131635997453827,1.5
16,0.11153921495820324,0.06910865180450902,0.0019833405436153325,1.6
17,0.17347986091830572,0.14642993419661435,0.007408824491427279,1.7000000000000002
18,0.2516443575760908,0.2730517590310791,0.023401931978653645,1.8
19,0.3440131300273203,0.45299785598135306,0.06311439032760235,1.9000000000000001
20,0.447018494398038,0.6764446123396815,0.14637365768501637,2.0
21,0.5561215185514506,0.9198808379875533,0.2938637022569274,2.1
22,0.6660942230877293,1.1521027064427283,0.5144689581670214,2.2
23,0.7708199137033217,1.3433864798958655,0.792328021459754,2.3000000000000003
24,0.8634729227014301,1.473987519413872,1.084894127523208,2.4000000000000004
25,0.9378749689684639,1.5383110567864233,1.3374715662171965,2.5
26,0.9904168039844579,1.543241895550689,1.506422869480161,2.6
27,1.021096697470752,1.5028863461532629,1.5757554518751693,2.7
28,1.0329682890859602,1.4333800091494753,1.5576035489937181,2.8000000000000003
29,1.030539002584459,1.3493369428683788,1.479755942402171,2.9000000000000004
30,1.0181303688696384,1.2618444863421885,1.3712423892233412,3.0
31,0.9990442983008174,1.1779388197887084,1.2545103335543029,3.1
32,0.9761007883526025,1.1014471070457497,1.144517491769482,3.2
33,0.9528851902633084,1.0346123187892144,1.0502339047318832,3.3000000000000003
34,0.9337467175806108,0.9793671354033624,0.9756492471993808,3.4000000000000004
35,0.9218593917419623,0.9373459031454972,0.9205567637202654,3.5
36,0.9175019866093607,0.908975256588056,0.8821027152849735,3.6
37,0.9187188171650158,0.8928986135096795,0.8569492309219513,3.7
38,0.9236407455805499,0.8865128737504343,0.8428455142630439,3.8000000000000003
39,0.931913101726309,0.8871615800592533,0.8386390499280832,3.9000000000000004
40,0.9439813525214461,0.8930503585751502,0.8432936445463723,4.0
41,0.959460860152274,0.9033651754207358,0.8554041431999715,4.1000000000000005
42,0.9765251274753308,0.9177525078104185,0.8735692461917899,4.2
43,0.9928448794277891,0.9355869530680533,0.8966555086654179,4.3
44,1.0069272573892682,0.9555072763892882,0.9233902192477501,4.4
45,1.0183865448925298,0.9756858252418187,0.9518817497726182,4.5
46,1.0270388312104042,0.9945908121213934,0.9798614361625255,4.6000000000000005
47,1.0322264370471077,1.0112160492606663,1.0054617551547091,4.7
48,1.033364213929347,1.02458926806952,1.0275649390783985,4.800000000000001
49,1.0308863962190526,1.033677587150812,1.0453347676364364,4.9
50,1.026248304686795,1.038115859937872,1.0577702245075187,5.0
51,1.0209596439765114,1.0388097688588367,1.0641162555504524,5.1000000000000005
52,1.015768521574482,1.0374439527358663,1.0646272194686066,5.2
53,1.0107154858020313,1.0352090643342924,1.060541396331328,5.300000000000001
54,1.0056863081758365,1.0320352936897232,1.0532579472001347,5.4
55,1.0007011006156035,1.0271412837748002,1.0437593549403659,5.5
56,0.9959090871857621,1.020279302966552,1.0327049207656236,5.6000000000000005
57,0.9915835684544686,1.0122966391430177,1.0206169495408726,5.7
58,0.9879818848253226,1.004601402488493,1.0078764900814312,5.800000000000001
59,0.9849505329879064,0.9983501471719116,0.9949854162326784,5.9
60,0.9817583694230877,0.9940762862800966,0.9830355024098247,6.0
61,0.9775921563978273,0.9917108012640772,0.9735558362022947,6.1000000000000005
62,0.972432211451195,0.990753658559686,0.9675886787911229,6.2
63,0.9674726884530022,0.9905271908499076,0.9650529083041005,6.300000000000001
64,0.9645249642041618,0.9904844214874515,0.9651677958574287,6.4
65,0.9647140372232473,0.9904976209197587,0.9672987464357591,6.5
66,0.9675455179229174,0.9909618582499429,0.9711152359850811,6.6000000000000005
67,0.9712898044003903,0.9925303272801281,0.9761090580410088,6.7
68,0.9743403337178684,0.9955559755391287,0.9814514039472563,6.800000000000001
69,0.9762639410825683,0.9997319683299738,0.9865330221505371,6.9
70,0.9777510659610698,1.0042540321278868,0.991390491140191,7.0
71,0.9797988963488045,1.0082837938699052,0.9963120607838517,7.1000000000000005
72,0.9829743758107015,1.011291847746382,1.0011028937250486,7.2
73,0.9871912994313714,1.0131275900102583,1.005041789412637,7.300000000000001
74,0.9918105504701483,1.0139558665049933,1.0075829656115445,7.4
75,0.9957942735815326,1.0141668791062668,1.0088654235656958,7.5
76,0.9979798601890699,1.014173538397289,1.0094740960426827,7.6000000000000005
77,0.9976048441333223,1.0141339668052343,1.0098650951062327,7.7
78,0.9948801088746678,1.0138634962973299,1.0100095006544103,7.800000000000001
79,0.9910588446015516,1.0130657306355169,1.0094438430023664,7.9
80,0.9878385571054085,1.0116477519318072,1.007682720615932,8.0
81,0.9865305958176968,1.0098130296465124,1.0047136451923888,8.1
82,0.987427892055148,1.0078728883956873,1.0010991535283815,8.200000000000001
