,Li-Li,Li-Cd,Li-Si,Cd-Cd,Cd-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,2.8846225529202155e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,3.041727359905371e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.0371392749416165e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.00010274353260961417,0.0,2.380377009001545e-07,0.0,0.0,0.0,0.8
9,0.00042007041685114836,8.434277014593707e-07,2.3956284928485182e-06,0.0,0.0,0.0,0.9
10,0.0014259703959770805,7.380631193108379e-06,1.7332228123522645e-05,0.0,0.0,7.052968915560133e-07,1.0
11,0.004088665308605917,4.6271676984746315e-05,9.549685977695931e-05,0.0,0.0,1.0296193056459075e-05,1.1
12,0.010082720531920128,0.0002273064884323352,0.00043672728647495057,0.0,1.1425809643207418e-06,9.192682743668436e-05,1.2000000000000002
13,0.021824813012848488,0.0009095107338526444,0.0016899138982544493,0.0,1.0559627647159725e-05,0.0005641723069324294,1.3
14,0.04238942010922569,0.003069999407478341,0.005657563853921703,7.554254309558621e-06,8.171777273982307e-05,0.00269806590500917,1.4000000000000001
15,0.07545421391908365,0.0089183433381956,0.016590315464444148,6.308321171032575e-05,0.0004549253975459854,0.010580880970119418,1.5
16,0.12516148338571148,0.022711290818218495,0.04287398278767282,0.00038473539598641644,0.00202808529271269,0.03457881811918886,1.6
17,0.19543590925677673,0.05136762240630173,0.09788152255295934,0.001783720681143483,0.007535275662959198,0.0948098991865323,1.7000000000000002
18,0.28855727196639075,0.10422388620534437,0.19776165056700518,0.006699618146349004,0.0235635040091055,0.21942891212723104,1.8
19,0.40349335097091876,0.1911297898883182,0.3547485308642077,0.020830697135877645,0.06221718077433645,0.43173577640518296,1.9000000000000001
20,0.534925130245106,0.3187159823211593,0.5683339566046532,0.054329421352010784,0.13922363777743196,0.7286976591022448,2.0
21,0.6737566219203156,0.48573654039418684,0.8202830917679091,0.12103985556189444,0.2660174748263828,1.0668898547120633,2.1
22,0.8090985766203518,0.6800209558481342,1.0780582537849803,0.2347669660808286,0.4395567813948303,1.3731093372205985,2.2
23,0.9306907995886607,0.8801231993415657,1.3052540176899674,0.4045176668185718,0.6393862526421393,1.5777574000137828,2.3000000000000003
24,1.0307654523667975,1.0621401665252073,1.4732711719063574,0.630199575148018,0.8364286163865328,1.647714150553007,2.4000000000000004
25,1.1053286781866982,1.2075070457447143,1.5689051155800429,0.8965236581519154,1.0053213409299806,1.5953755512045207,2.5
26,1.1546718003965781,1.3067639103674213,1.595250455031355,1.1661746454739659,1.129916260875078,1.4616691835618043,2.6
27,1.18221683882414,1.358937565435574,1.5664754461122612,1.3858002803258465,1.2024313645467442,1.291528597125521,2.7
28,1.1920144604450802,1.3694449690341752,1.500186369907943,1.5121324788493837,1.222913355673855,1.1199986757160214,2.8000000000000003
29,1.1870737329830376,1.3476028004883835,1.4121231959047906,1.5362905282117423,1.1998498548539485,0.9700962336476154,2.9000000000000004
30,1.1698750878883253,1.3035015548585203,1.3149746418180723,1.4815344742855843,1.1484093332476368,0.853383215127804,3.0
31,1.143770999465493,1.2458251563631928,1.2190713755373164,1.384902380634844,1.0859104682397527,0.7703915259511834,3.1
32,1.1130985073127444,1.181883507601124,1.1322231715614273,1.2845134770551812,1.0265061277653174,0.7144210641461085,3.2
33,1.0817699604943354,1.1182787571491133,1.0587914887650047,1.209998055845771,0.9775247875088572,0.6781403183082382,3.3000000000000003
34,1.0520730692827465,1.0605443076135783,0.9998032860213892,1.169450703666461,0.9403260285020358,0.6576248825492266,3.4000000000000004
35,1.0249008162457605,1.0122496426976046,0.9544493370929081,1.1473365606713923,0.9144645311780187,0.6512213998895869,3.5
36,1.0007596342975245,0.9746561174879502,0.9215057324182577,1.1221067681266208,0.900086122022037,0.6566397640645694,3.6
37,0.9802824617355451,0.9471083128577714,0.8996461323826641,1.0839213828858474,0.8972193891971297,0.6710709856630135,3.7
38,0.9639810832036428,0.9281436371405937,0.8872668267358897,1.0331654205800314,0.9048575236721913,0.693952353234053,3.8000000000000003
39,0.9520257655409392,0.9170072874647207,0.8828899717195511,0.9699459479259216,0.9209433348085427,0.7272040894968983,3.9000000000000004
40,0.94451745363629,0.9144230576644372,0.885902263598774,0.8930577288869014,0.9423771278866584,0.7711299909978916,4.0
41,0.9417537666011971,0.9211517217548179,0.8962524028927806,0.8072875669485245,0.9650960372969085,0.8207858942860686,4.1000000000000005
42,0.9439137408446183,0.9353317514505011,0.912963046061021,0.7252664594395005,0.985118191992551,0.8676824519373942,4.2
43,0.9504671338177012,0.9520671869026077,0.9333625992271408,0.6610145008880425,1.000260735740368,0.9054886748862109,4.3
44,0.9600648182277917,0.9664558676354003,0.9541320022056601,0.6243675592515557,1.0116525723892693,0.9339984742809363,4.4
45,0.9710788546411485,0.976685352566241,0.9727948023622925,0.6195331215270665,1.0237162422287804,0.9576299806702502,4.5
46,0.9822001394110549,0.9838724960351675,0.9881382518040909,0.6427279457731069,1.04143504783261,0.9803598677688825,4.6000000000000005
47,0.9925587004054388,0.9896906426357465,0.9999043182800879,0.6811103303982043,1.0660663867134414,1.0022792998120083,4.7
48,1.0014416135719295,0.994805516606511,1.0085714101559438,0.7198578139275135,1.0929430728105802,1.0204194028912819,4.800000000000001
49,1.008080309361863,0.9992917198798777,1.0151302412395267,0.7525190754355726,1.113976956278534,1.0319063224972358,4.9
50,1.0118522106401169,1.003896298390137,1.020499891466097,0.7825108081141718,1.1232190988512214,1.0362943083216847,5.0
51,1.0127691266904664,1.010255208009082,1.0249277630370612,0.8151062999598836,1.1207349554340327,1.035374758752104,5.1000000000000005
52,1.0117406474008626,1.0194131572817184,1.0280121783803993,0.8495182353525619,1.1113812709578275,1.0311072253615674,5.2
53,1.0101747154364624,1.0301831995547834,1.029335177839907,0.8781708406132178,1.0998231168715495,1.0243869507495615,5.300000000000001
54,1.0090767010036443,1.0391201911166053,1.0289833861681468,0.8925817701040771,1.086972899339539,1.0161548139888725,5.4
55,1.0084337508070138,1.042349819524944,1.0273951204772294,0.8899971607363932,1.0713318614686564,1.0084986372152775,5.5
56,1.0074645186585989,1.038234771649133,1.0247728311189888,0.8735321187626426,1.0529517030276134,1.0030018335009323,5.6000000000000005
57,1.0054462862966194,1.0289037467866815,1.0208142401567404,0.8470822804974201,1.0346970020715862,0.9982360336636973,5.7
58,1.0023510441153185,1.0188147859716064,1.0152069942948787,0.8139958847161914,1.0196772978144415,0.9906240078652414,5.800000000000001
59,0.9988566929304109,1.011358880232992,1.008398918753978,0.7811075630378891,1.0085856197350418,0.978327159555275,5.9
