,Li-Li,Li-Ga,Ga-Ga,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,8.530707591030455e-07,0.0,0.0,0.6000000000000001
7,6.863179096386306e-06,0.0,0.0,0.7000000000000001
8,4.0811958393345634e-05,0.0,0.0,0.8
9,0.0001886459068345259,7.955106213780999e-07,0.0,0.9
10,0.0007102350831851154,8.34821866754012e-06,0.0,1.0
11,0.0022293352155126887,5.6739265193168945e-05,8.105353749926444e-07,1.1
12,0.0059806778796766165,0.00029372266775664593,1.197342932232387e-05,1.2000000000000002
13,0.014014627203175678,0.001233349489892059,9.092666920677951e-05,1.3
14,0.02923901973834116,0.004326200341314249,0.0005057935843693546,1.4000000000000001
15,0.05514202525046652,0.012900162836894647,0.0022407783852701185,1.5
16,0.0952144328572855,0.03321261680033434,0.00817996613019734,1.6
17,0.15240177465416774,0.07481588318226198,0.02499580792621902,1.7000000000000002
18,0.2287814063185667,0.14920786763457983,0.06470565587221146,1.8
19,0.3249613414625231,0.2661513427814449,0.14343353877394824,1.9000000000000001
20,0.4385306995885333,0.4284230032732875,0.2751577934802154,2.0
21,0.5625621076101943,0.6275219911329286,0.46179216749187896,2.1
22,0.6866218841463819,0.8436409255121778,0.6859642554224954,2.2
23,0.8008014518557419,1.0510826307860934,0.9138384389015196,2.3000000000000003
24,0.8993348112602415,1.2263316235759838,1.108597384212172,2.4000000000000004
25,0.9803273208792539,1.3541994523268024,1.2454851993081988,2.5
26,1.0430762793263744,1.4297544353246836,1.3176025594390648,2.6
27,1.0869391576072005,1.4568871690924527,1.3312841635830677,2.7
28,1.1122909892059438,1.4452283026045503,1.2991915427808483,2.8000000000000003
29,1.121107633462305,1.4064318428023683,1.236920279518065,2.9000000000000004
30,1.1164232290295804,1.3508667878732485,1.1613643260436175,3.0
31,1.102003460361775,1.286191738164559,1.0877310432037632,3.1
32,1.0822678206941434,1.2181259539837124,1.0257832264631006,3.2
33,1.061116678419649,1.1516393864674523,0.9780360731607249,3.3000000000000003
34,1.040264018118631,1.090912003753728,0.941716756928383,3.4000000000000004
35,1.019377956286512,1.0385558423312604,0.9131594761940971,3.5
36,0.9981330278198979,0.9955347227962256,0.890899222771847,3.6
37,0.9776601930985662,0.9619308772078717,0.8755654327912534,3.7
38,0.9599045019698845,0.9376101434807758,0.8683476655360554,3.8000000000000003
39,0.9463273895572478,0.9222313272290835,0.8698888601287248,3.9000000000000004
40,0.9376605835612275,0.9150936541823097,0.8794639513899449,4.0
41,0.9342339754050675,0.9153532048591636,0.8945727702362126,4.1000000000000005
42,0.9357911666440668,0.9221887353444733,0.9119377189604063,4.2
43,0.94126851003618,0.9342852751969892,0.9293277587876495,4.3
44,0.9493481245336867,0.9492954151787177,0.946245453053656,4.4
45,0.9590383112706353,0.9645168375409147,0.9629350636274366,4.5
46,0.9695306391299835,0.9783941608376402,0.9791163075760125,4.6000000000000005
47,0.9799613345351114,0.9909482717238688,0.9937823890995199,4.7
48,0.9896408444331914,1.0026076425780353,1.0059772592792426,4.800000000000001
49,0.9982024278145072,1.0130484429890831,1.0153568731612614,4.9
50,1.0052545823682668,1.0213042774583112,1.0218350542236558,5.0
51,1.0101676675218607,1.0266122686368597,1.025113920883028,5.1000000000000005
52,1.0125217155439525,1.0289690069505362,1.0250036545567944,5.2
53,1.012687277348489,1.029050660889329,1.0219542937392976,5.300000000000001
54,1.0117228765671216,1.0277660643369384,1.0168393698795484,5.4
55,1.0105878474356598,1.0258778878425778,1.0104334102649102,5.5
56,1.0093678012780118,1.0238834870118492,1.0034479124364113,5.6000000000000005
57,1.0072646272332595,1.0219782046746286,0.9967007551881061,5.7
58,1.003533781049415,1.0199927028157008,0.9907706763393728,5.800000000000001
59,0.9985061597225233,1.0174729395674842,0.9857387999601003,5.9
60,0.9934976574495744,1.0139877811966362,0.9815948108835229,6.0
61,0.9897189038800269,1.0094730639052463,0.9785710551008914,6.1000000000000005
62,0.9874989517108244,1.004407222663882,0.9767932359175404,6.2
63,0.986359269216395,0.9996992008607931,0.975990944809701,6.300000000000001
64,0.9854501479459074,0.9962377028379967,0.9759072880761279,6.4
65,0.984074823414092,0.9943456687063227,0.9768388380191915,6.5
66,0.9823106743518822,0.9936941766876245,0.9794307113022651,6.6000000000000005
67,0.9811422492953871,0.9937505013535548,0.9837838852444221,6.7
68,0.9816719419209425,0.994136582033585,0.988922180014259,6.800000000000001
69,0.9841826304708543,0.994567777567701,0.9933997120894662,6.9
70,0.9880546402376023,0.9948766719186958,0.9964878729209232,7.0
71,0.9923085280103687,0.9952861846432974,0.9986354666231805,7.1000000000000005
72,0.9959684962998544,0.996268979212009,1.0007724077650262,7.2
73,0.9981814443690901,0.9978626933514049,1.0033414562852676,7.300000000000001
74,0.9985217016794313,0.9994088450809101,1.006055499485862,7.4
75,0.9974282557899735,1.000211031942421,1.0084028938111427,7.5
76,0.9961675799058467,1.0002458112935497,1.010029157319482,7.6000000000000005
77,0.9960057427458894,1.0000257092237332,1.010474728893195,7.7
78,0.9971738534121687,0.9999518387391784,1.009017417518764,7.800000000000001
79,0.9986398453032084,1.0000576975777935,1.0054607615765814,7.9
80,0.9990306847046856,1.0003157688450217,1.0010146487660327,8.0
81,0.9978330764333424,1.0009029660277329,0.9977073714857517,8.1
82,0.9956482198006226,1.0020189188710629,0.9966673286767078,8.200000000000001
83,0.9934336993555976,1.0035282813525748,0.9973324902494541,8.3
84,0.9918472049170363,1.0049023341749272,0.9984155841937666,8.4
85,0.9912986422977447,1.005535813607934,0.9991554609800665,8.5
86,0.992018040353626,1.0051653182705926,0.9994404997547409,8.6
87,0.9936372447126082,1.004067948053756,0.9992787031641689,8.700000000000001
88,0.9950846414322821,1.0029054519886451,0.998712473119799,8.8
89,0.9953869180505169,1.0023078841056405,0.9980742115247534,8.9
90,0.9944981773203854,1.002461517228504,0.9977835134121165,9.0
91,0.9931732026300379,1.0030396918041702,0.9977975057546065,9.1
92,0.9921902253337835,1.0035681294731347,0.9975923261487956,9.200000000000001
93,0.9918146713725657,1.0038151163400975,0.9967848120330955,9.3
94,0.9918452584449317,1.0037624826484712,0.9955002716260818,9.4
95,0.991961851369789,1.0033316651167767,0.9940768080115795,9.5
96,0.9919755011432052,1.002333276879969,0.9927003657142375,9.600000000000001
97,0.9918760150321059,1.0007062441472272,0.9914129686095747,9.700000000000001
98,0.9917935982530337,0.998711100888645,0.9902612219755244,9.8
99,0.9918481953943418,0.9968727509477846,0.989345553785178,9.9
100,0.9919645004477072,0.9957643246469146,0.9888194027143935,10.0
